,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,chembl_id.type,chembl_id,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI
10,uri,http://www.wikidata.org/entity/Q5396543,uri,http://www.wikidata.org/entity/Q7247553,literal,Erythroxylum novogranatense,literal,XFZJEEAOWLFHDH-AVFWISQGSA-N,literal,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O,literal,23567-23-9,literal,97004-2,literal,CHEMBL501490,en,literal,procyanidin B3,literal,10.1016/S0031-9422(00)95212-9
11,uri,http://www.wikidata.org/entity/Q5396543,uri,http://www.wikidata.org/entity/Q7247553,literal,Erythroxylum novogranatense,literal,XFZJEEAOWLFHDH-AVFWISQGSA-N,literal,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O,literal,23567-23-9,literal,97004-2,literal,CHEMBL501490,en,literal,procyanidin B3,literal,10.1016/S0031-9422(00)81581-2
12,uri,http://www.wikidata.org/entity/Q13604052,uri,http://www.wikidata.org/entity/Q6992128,literal,Erythroxylum moonii,literal,CWVRJTMFETXNAD-NXLLHMKUSA-N,literal,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,literal,906-33-2,literal,544104-1,literal,CHEMBL249450,en,literal,neochlorogenic acid,literal,10.3797/SCIPHARM.1410-10
13,uri,http://www.wikidata.org/entity/Q15376126,uri,http://www.wikidata.org/entity/Q7845588,literal,Erythroxylum argentinum,literal,XQJMXPAEFMWDOZ-UHFFFAOYSA-N,literal,CN1C2CCC1CC(C2)OC(=O)C3=CC=CC=C3,literal,537-26-8,literal,96883-2,literal,CHEMBL1947052,en,literal,tropacocaine,literal,10.1016/0031-9422(88)80122-5
14,uri,http://www.wikidata.org/entity/Q15376126,uri,http://www.wikidata.org/entity/Q7845588,literal,Erythroxylum argentinum,literal,XQJMXPAEFMWDOZ-UHFFFAOYSA-N,literal,CN1C2CCC1CC(C2)OC(=O)C3=CC=CC=C3,literal,537-26-8,literal,96883-2,literal,CHEMBL1947052,en,literal,tropacocaine,literal,10.1016/0031-9422(89)80309-7
15,uri,http://www.wikidata.org/entity/Q15376126,uri,http://www.wikidata.org/entity/Q7845588,literal,Erythroxylum argentinum,literal,XQJMXPAEFMWDOZ-UHFFFAOYSA-N,literal,CN1C2CCC1CC(C2)OC(=O)C3=CC=CC=C3,literal,537-26-8,literal,96883-2,literal,CHEMBL1947052,en,literal,tropacocaine,literal,10.1071/CH9700421
16,uri,http://www.wikidata.org/entity/Q15376126,uri,http://www.wikidata.org/entity/Q7845588,literal,Erythroxylum argentinum,literal,XQJMXPAEFMWDOZ-UHFFFAOYSA-N,literal,CN1C2CCC1CC(C2)OC(=O)C3=CC=CC=C3,literal,537-26-8,literal,96883-2,literal,CHEMBL1947052,en,literal,tropacocaine,literal,10.1016/0031-9422(86)80015-2
17,uri,http://www.wikidata.org/entity/Q10274207,uri,http://www.wikidata.org/entity/Q105276500,literal,Erythroxylum lucidum,literal,UOOULRKANCNCRM-QJJZTEDHSA-N,literal,O=C1C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC4=CC(OC)=CC(OC5OC(CO)C(O)C(O)C5O)=C14)C=6C=CC(OC)=C(O)C6,,,literal,330161-2,,,en,literal,"2-(3-hydroxy-4-methoxyphenyl)-7-methoxy-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",literal,10.3797/SCIPHARM.1410-10
18,uri,http://www.wikidata.org/entity/Q15376126,uri,http://www.wikidata.org/entity/Q105339758,literal,Erythroxylum argentinum,literal,XQJMXPAEFMWDOZ-BTTYYORXSA-N,literal,O=C(OC1CC2N(C)C(CC2)C1)C=3C=CC=CC3,literal,537-26-8,literal,96883-2,,,en,literal,tropacocaine,literal,10.1016/S0031-9422(00)83028-9
19,uri,http://www.wikidata.org/entity/Q5396538,uri,http://www.wikidata.org/entity/Q28086552,literal,Erythroxylum macrophyllum,literal,SNICXCGAKADSCV-JTQLQIEISA-N,literal,N=1C=CC=C(C1)C2N(C)CCC2,literal,54-11-5,literal,330167-2,literal,CHEMBL3,en,literal,(−)-nicotine,literal,10.1016/S0031-9422(97)00506-2
20,uri,http://www.wikidata.org/entity/Q10274207,uri,http://www.wikidata.org/entity/Q2376404,literal,Erythroxylum lucidum,literal,ADKXZIOQKHHDNQ-MRVPVSSYSA-N,literal,CC(=O)CC1CCCN1C,literal,496-49-1,literal,330161-2,,,en,literal,hygrine,literal,10.1016/S0031-9422(97)00506-2
21,uri,http://www.wikidata.org/entity/Q5396538,uri,http://www.wikidata.org/entity/Q418599,literal,Erythroxylum macrophyllum,literal,YQUVCSBJEUQKSH-UHFFFAOYSA-N,literal,c1cc(c(cc1C(=O)O)O)O,literal,99-50-3,literal,330167-2,literal,CHEMBL37537,en,literal,"3,4-dihydroxybenzoic acid",literal,10.3797/SCIPHARM.1410-10
22,uri,http://www.wikidata.org/entity/Q5396538,uri,http://www.wikidata.org/entity/Q105373046,literal,Erythroxylum macrophyllum,literal,ZEBIACKKLGVLFZ-VXGBXAGGSA-N,literal,O=C(CC1N(C)CCC1)CC2N(C)CCC2,,,literal,330167-2,,,en,literal,"1,3-bis[(2R)-1-methylpyrrolidin-2-yl]propan-2-one",literal,10.1016/S0031-9422(97)00506-2
23,uri,http://www.wikidata.org/entity/Q5396543,uri,http://www.wikidata.org/entity/Q3030764,literal,Erythroxylum novogranatense,literal,XJPJWHPAEMZDER-UMVBOHGHSA-N,literal,CN1C2CCC1(CC(C2)OC(=O)C3=CC=CC=C3)O,literal,156497-23-3,literal,97004-2,,,en,literal,hydroxytropacocaine,literal,10.1016/S0031-9422(00)97075-4
24,uri,http://www.wikidata.org/entity/Q5396538,uri,http://www.wikidata.org/entity/Q104986107,literal,Erythroxylum macrophyllum,literal,DOOCCULMIZKOCT-MJBXVCDLSA-N,literal,O=C(C)CC1N(C)CC(C1)CC2N(C)CCC2,,,literal,330167-2,,,en,literal,"1-[(2R,4S)-1-methyl-4-[[(2R)-1-methylpyrrolidin-2-yl]methyl]pyrrolidin-2-yl]propan-2-one",literal,10.1016/S0031-9422(97)00506-2
25,uri,http://www.wikidata.org/entity/Q15376126,uri,http://www.wikidata.org/entity/Q105150570,literal,Erythroxylum argentinum,literal,LEHGCRRJAVFPSZ-LEEVSCAKSA-N,literal,O=C1CCC(C)(C)C2CCC34C=CC(CO)(CCC3C12C)C4,,,literal,96883-2,,,en,literal,"(1R,4R,9R,10R,13R)-13-(hydroxymethyl)-5,5,9-trimethyltetracyclo[11.2.1.01,10.04,9]hexadec-14-en-8-one",literal,10.1016/0031-9422(93)85235-J
26,uri,http://www.wikidata.org/entity/Q15376016,uri,http://www.wikidata.org/entity/Q41576,literal,Erythroxylum citrifolium,literal,ZPUCINDJVBIVPJ-LJISPDSOSA-N,literal,CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC,literal,50-36-2,literal,330131-2,literal,CHEMBL370805,en,literal,cocaine,literal,10.1002/JPS.2600631223
27,uri,http://www.wikidata.org/entity/Q13604052,uri,http://www.wikidata.org/entity/Q28086552,literal,Erythroxylum moonii,literal,SNICXCGAKADSCV-JTQLQIEISA-N,literal,N=1C=CC=C(C1)C2N(C)CCC2,literal,54-11-5,literal,544104-1,literal,CHEMBL3,en,literal,(−)-nicotine,literal,10.1016/S0031-9422(97)00506-2
28,uri,http://www.wikidata.org/entity/Q5396543,uri,http://www.wikidata.org/entity/Q105159233,literal,Erythroxylum novogranatense,literal,LYCWMCPYUUBMCJ-XMFFPNEHSA-N,literal,OC=1C=C(O)C2=C(OC(C3=CC=C(O)C(O)=C3)C(OC4OC(C)C(O)C(O)C4O)C2C=5C(O)=CC(O)=C6C5OC(C7=CC=C(O)C(O)=C7)C(O)C6)C1,,,literal,97004-2,,,en,literal,"(2R,3S)-2-(3,4-dihydroxyphenyl)-8-[(2R,3S,4S)-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-3,4-dihydro-2H-chromen-4-yl]-3,4-dihydro-2H-chromene-3,5,7-triol",literal,10.1016/S0031-9422(00)95212-9
29,uri,http://www.wikidata.org/entity/Q15376126,uri,http://www.wikidata.org/entity/Q104939069,literal,Erythroxylum argentinum,literal,BNWLJEWSJFXLNR-WTNXQADQSA-N,literal,O=C1CC2C(C)(C)CCCC2(C)C3CCC4(C=CC13C4)C,,,literal,96883-2,,,en,literal,"(1S,4R,9R,10S,13S)-5,5,9,13-tetramethyltetracyclo[11.2.1.01,10.04,9]hexadec-14-en-2-one",literal,10.1016/0031-9422(93)85235-J
30,uri,http://www.wikidata.org/entity/Q5396538,uri,http://www.wikidata.org/entity/Q104972078,literal,Erythroxylum macrophyllum,literal,CXSJAGTXTKECJV-UHFFFAOYSA-N,literal,O=C(C=C1N(C)CCC1)C,,,literal,330167-2,,,en,literal,1-(1-methylpyrrolidin-2-ylidene)propan-2-one,literal,10.1016/S0031-9422(97)00506-2
31,uri,http://www.wikidata.org/entity/Q15376126,uri,http://www.wikidata.org/entity/Q104254522,literal,Erythroxylum argentinum,literal,XQJMXPAEFMWDOZ-PBWFPOADSA-N,literal,O=C(OC1CC2N(C)C(CC2)C1)C=3C=CC=CC3,,,literal,96883-2,,,en,literal,Tropacocaine,literal,10.1016/S0305-1978(01)00022-9
32,uri,http://www.wikidata.org/entity/Q13604052,uri,http://www.wikidata.org/entity/Q418599,literal,Erythroxylum moonii,literal,YQUVCSBJEUQKSH-UHFFFAOYSA-N,literal,c1cc(c(cc1C(=O)O)O)O,literal,99-50-3,literal,544104-1,literal,CHEMBL37537,en,literal,"3,4-dihydroxybenzoic acid",literal,10.3797/SCIPHARM.1410-10
33,uri,http://www.wikidata.org/entity/Q13604052,uri,http://www.wikidata.org/entity/Q105276500,literal,Erythroxylum moonii,literal,UOOULRKANCNCRM-QJJZTEDHSA-N,literal,O=C1C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC4=CC(OC)=CC(OC5OC(CO)C(O)C(O)C5O)=C14)C=6C=CC(OC)=C(O)C6,,,literal,544104-1,,,en,literal,"2-(3-hydroxy-4-methoxyphenyl)-7-methoxy-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",literal,10.3797/SCIPHARM.1410-10
34,uri,http://www.wikidata.org/entity/Q15376261,uri,http://www.wikidata.org/entity/Q41576,literal,Erythroxylum deciduum,literal,ZPUCINDJVBIVPJ-LJISPDSOSA-N,literal,CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC,literal,50-36-2,literal,544033-1,literal,CHEMBL370805,en,literal,cocaine,literal,10.1002/JPS.2600631223
35,uri,http://www.wikidata.org/entity/Q5396538,uri,http://www.wikidata.org/entity/Q105128861,literal,Erythroxylum macrophyllum,literal,JIAAQKAOFZRDCM-PHIMTYICSA-N,literal,O=C(C)CC1N(C)C(CC(=O)C)CC1,,,literal,330167-2,,,en,literal,"1-[(2S,5R)-1-methyl-5-(2-oxopropyl)pyrrolidin-2-yl]propan-2-one",literal,10.1016/S0031-9422(97)00506-2
36,uri,http://www.wikidata.org/entity/Q15376126,uri,http://www.wikidata.org/entity/Q104402187,literal,Erythroxylum argentinum,literal,UYGXPWFTEFJODO-RABCQHRBSA-N,literal,OCC(O)C1(C)CCC2(C)C(CCC3(C(=C)CCCC32)C)C1,,,literal,96883-2,,,en,literal,Erythroxydiol Y,literal,10.1016/0031-9422(93)85235-J
37,uri,http://www.wikidata.org/entity/Q5396538,uri,http://www.wikidata.org/entity/Q3007886,literal,Erythroxylum macrophyllum,literal,ZEBIACKKLGVLFZ-TXEJJXNPSA-N,literal,O=C(CC1N(C)CCC1)CC2N(C)CCC2,literal,454-14-8,literal,330167-2,,,en,literal,cuscohygrine,literal,10.1016/S0031-9422(97)00506-2
38,uri,http://www.wikidata.org/entity/Q10274207,uri,http://www.wikidata.org/entity/Q105373046,literal,Erythroxylum lucidum,literal,ZEBIACKKLGVLFZ-VXGBXAGGSA-N,literal,O=C(CC1N(C)CCC1)CC2N(C)CCC2,,,literal,330161-2,,,en,literal,"1,3-bis[(2R)-1-methylpyrrolidin-2-yl]propan-2-one",literal,10.1016/S0031-9422(97)00506-2
39,uri,http://www.wikidata.org/entity/Q13604052,uri,http://www.wikidata.org/entity/Q2376404,literal,Erythroxylum moonii,literal,ADKXZIOQKHHDNQ-MRVPVSSYSA-N,literal,CC(=O)CC1CCCN1C,literal,496-49-1,literal,544104-1,,,en,literal,hygrine,literal,10.1016/S0031-9422(97)00506-2
40,uri,http://www.wikidata.org/entity/Q10274207,uri,http://www.wikidata.org/entity/Q104986107,literal,Erythroxylum lucidum,literal,DOOCCULMIZKOCT-MJBXVCDLSA-N,literal,O=C(C)CC1N(C)CC(C1)CC2N(C)CCC2,,,literal,330161-2,,,en,literal,"1-[(2R,4S)-1-methyl-4-[[(2R)-1-methylpyrrolidin-2-yl]methyl]pyrrolidin-2-yl]propan-2-one",literal,10.1016/S0031-9422(97)00506-2
41,uri,http://www.wikidata.org/entity/Q15376126,uri,http://www.wikidata.org/entity/Q2376404,literal,Erythroxylum argentinum,literal,ADKXZIOQKHHDNQ-MRVPVSSYSA-N,literal,CC(=O)CC1CCCN1C,literal,496-49-1,literal,96883-2,,,en,literal,hygrine,literal,10.1016/S0031-9422(00)83028-9
42,uri,http://www.wikidata.org/entity/Q13604052,uri,http://www.wikidata.org/entity/Q105113737,literal,Erythroxylum moonii,literal,IISHMYVAZRUMFO-UQLWNHDPSA-N,literal,O=C(OC1CC2N(C)C1CC(OC(=O)C3C(C(=O)OC4CC5N(C)C(CC5)C4)C(C=6C=CC=CC6)C3C=7C=CC=CC7)C2)C,,,literal,544104-1,,,en,literal,"1-(1R,3R,5S,6R)-6-(acetyloxy)-8-methyl-8-azabicyclo[3.2.1]octan-3-yl 2-(1R,3S,5S)-8-methyl-8-azabicyclo[3.2.1]octan-3-yl (1R,2S,3S,4S)-3,4-diphenylcyclobutane-1,2-dicarboxylate",literal,10.1016/S0031-9422(97)01079-0
43,uri,http://www.wikidata.org/entity/Q5396538,uri,http://www.wikidata.org/entity/Q105236666,literal,Erythroxylum macrophyllum,literal,RHWSKVCZXBAWLZ-OCAPTIKFSA-N,literal,O=C1CC2N(C)C(C1)CCC2,,,literal,330167-2,,,en,literal,"(1R,5S)-9-methyl-9-azabicyclo[3.3.1]nonan-3-one",literal,10.1016/S0031-9422(97)00506-2
44,uri,http://www.wikidata.org/entity/Q10274207,uri,http://www.wikidata.org/entity/Q104972078,literal,Erythroxylum lucidum,literal,CXSJAGTXTKECJV-UHFFFAOYSA-N,literal,O=C(C=C1N(C)CCC1)C,,,literal,330161-2,,,en,literal,1-(1-methylpyrrolidin-2-ylidene)propan-2-one,literal,10.1016/S0031-9422(97)00506-2
45,uri,http://www.wikidata.org/entity/Q13604052,uri,http://www.wikidata.org/entity/Q104916366,literal,Erythroxylum moonii,literal,APKBCGJHCLVSJG-IFSMUQCZSA-N,literal,O=C(C=CC=1C=CC=CC1)C2CC3N(C)C(CC3)C2,,,literal,544104-1,,,en,literal,"(Z)-1-[(1S,5R)-8-methyl-8-azabicyclo[3.2.1]octan-3-yl]-3-phenylprop-2-en-1-one",literal,10.1016/S0031-9422(97)01079-0
46,uri,http://www.wikidata.org/entity/Q5396543,uri,http://www.wikidata.org/entity/Q27287749,literal,Erythroxylum novogranatense,literal,MQIXMJWNEKUAOZ-ZFYRMRLISA-N,literal,CN1C2CCC1C(C(C2)OC(=O)C=CC3=CC=CC=C3)C(=O)OC,literal,50763-21-8,literal,97004-2,,,en,literal,(Z)-cinnamoylcocaine,literal,10.1300/J044V10N02_06
47,uri,http://www.wikidata.org/entity/Q5396538,uri,http://www.wikidata.org/entity/Q105269634,literal,Erythroxylum macrophyllum,literal,UBTBXKBPQCPOTA-INTQDDNPSA-N,literal,O=C(C)CC1N(C)C(CC1)CC(O)C,,,literal,330167-2,,,en,literal,"1-[(2R,5S)-5-[(2S)-2-hydroxypropyl]-1-methylpyrrolidin-2-yl]propan-2-one",literal,10.1016/S0031-9422(97)00506-2
48,uri,http://www.wikidata.org/entity/Q15376059,uri,http://www.wikidata.org/entity/Q15720546,literal,Erythroxylum daphnites,literal,POQICXMTUPVZMX-UXYNSRGZSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(O4)CO)O)O)O,literal,5041-67-8,literal,276844-2,literal,CHEMBL469440,en,literal,Juglanin,literal,10.1016/0031-9422(88)84102-5
49,uri,http://www.wikidata.org/entity/Q15376261,uri,http://www.wikidata.org/entity/Q27146466,literal,Erythroxylum deciduum,literal,NERNKRPBSOBEHC-PGHZQYBFSA-N,literal,CC(=CCO)CCC1C(=C)CCC2C1(CCCC2(C)C)C,,,literal,544033-1,,,en,literal,(-)-ent-copalol,literal,10.1016/0031-9422(93)85235-J
50,uri,http://www.wikidata.org/entity/Q10274207,uri,http://www.wikidata.org/entity/Q105128861,literal,Erythroxylum lucidum,literal,JIAAQKAOFZRDCM-PHIMTYICSA-N,literal,O=C(C)CC1N(C)C(CC(=O)C)CC1,,,literal,330161-2,,,en,literal,"1-[(2S,5R)-1-methyl-5-(2-oxopropyl)pyrrolidin-2-yl]propan-2-one",literal,10.1016/S0031-9422(97)00506-2
51,uri,http://www.wikidata.org/entity/Q10274207,uri,http://www.wikidata.org/entity/Q3007886,literal,Erythroxylum lucidum,literal,ZEBIACKKLGVLFZ-TXEJJXNPSA-N,literal,O=C(CC1N(C)CCC1)CC2N(C)CCC2,literal,454-14-8,literal,330161-2,,,en,literal,cuscohygrine,literal,10.1016/S0031-9422(97)00506-2
52,uri,http://www.wikidata.org/entity/Q5396543,uri,http://www.wikidata.org/entity/Q415007,literal,Erythroxylum novogranatense,literal,PFTAWBLQPZVEMU-DZGCQCFKSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,literal,154-23-4,literal,97004-2,literal,CHEMBL311498,en,literal,(+)-catechin,literal,10.1016/S0031-9422(00)95212-9
53,uri,http://www.wikidata.org/entity/Q5396543,uri,http://www.wikidata.org/entity/Q415007,literal,Erythroxylum novogranatense,literal,PFTAWBLQPZVEMU-DZGCQCFKSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,literal,154-23-4,literal,97004-2,literal,CHEMBL311498,en,literal,(+)-catechin,literal,10.1016/S0031-9422(00)81581-2
54,uri,http://www.wikidata.org/entity/Q15376059,uri,http://www.wikidata.org/entity/Q63398496,literal,Erythroxylum daphnites,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,,,literal,276844-2,,,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.1016/0031-9422(88)84102-5
55,uri,http://www.wikidata.org/entity/Q15376126,uri,http://www.wikidata.org/entity/Q105386905,literal,Erythroxylum argentinum,literal,ZZMIOBAZLJMEDV-PPLKHSGQSA-N,literal,OCC12C=CC3(CCC4C(C)(C)CCCC4(C)C3CC1)C2,,,literal,96883-2,,,en,literal,"[(1R,4R,9R,10S,13R)-5,5,9-trimethyl-13-tetracyclo[11.2.1.01,10.04,9]hexadec-14-enyl]methanol",literal,10.1016/0031-9422(93)85235-J
56,uri,http://www.wikidata.org/entity/Q13604052,uri,http://www.wikidata.org/entity/Q105373046,literal,Erythroxylum moonii,literal,ZEBIACKKLGVLFZ-VXGBXAGGSA-N,literal,O=C(CC1N(C)CCC1)CC2N(C)CCC2,,,literal,544104-1,,,en,literal,"1,3-bis[(2R)-1-methylpyrrolidin-2-yl]propan-2-one",literal,10.1016/S0031-9422(97)00506-2
57,uri,http://www.wikidata.org/entity/Q13604052,uri,http://www.wikidata.org/entity/Q104986107,literal,Erythroxylum moonii,literal,DOOCCULMIZKOCT-MJBXVCDLSA-N,literal,O=C(C)CC1N(C)CC(C1)CC2N(C)CCC2,,,literal,544104-1,,,en,literal,"1-[(2R,4S)-1-methyl-4-[[(2R)-1-methylpyrrolidin-2-yl]methyl]pyrrolidin-2-yl]propan-2-one",literal,10.1016/S0031-9422(97)00506-2
58,uri,http://www.wikidata.org/entity/Q5396543,uri,http://www.wikidata.org/entity/Q41576,literal,Erythroxylum novogranatense,literal,ZPUCINDJVBIVPJ-LJISPDSOSA-N,literal,CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC,literal,50-36-2,literal,97004-2,literal,CHEMBL370805,en,literal,cocaine,literal,10.1300/J044V10N02_06
59,uri,http://www.wikidata.org/entity/Q5396543,uri,http://www.wikidata.org/entity/Q41576,literal,Erythroxylum novogranatense,literal,ZPUCINDJVBIVPJ-LJISPDSOSA-N,literal,CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC,literal,50-36-2,literal,97004-2,literal,CHEMBL370805,en,literal,cocaine,literal,10.1016/0378-8741(82)90051-4
60,uri,http://www.wikidata.org/entity/Q5396543,uri,http://www.wikidata.org/entity/Q41576,literal,Erythroxylum novogranatense,literal,ZPUCINDJVBIVPJ-LJISPDSOSA-N,literal,CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC,literal,50-36-2,literal,97004-2,literal,CHEMBL370805,en,literal,cocaine,literal,10.1016/0378-8741(81)90061-1
61,uri,http://www.wikidata.org/entity/Q5396543,uri,http://www.wikidata.org/entity/Q41576,literal,Erythroxylum novogranatense,literal,ZPUCINDJVBIVPJ-LJISPDSOSA-N,literal,CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC,literal,50-36-2,literal,97004-2,literal,CHEMBL370805,en,literal,cocaine,literal,10.1002/JPS.2600631223
62,uri,http://www.wikidata.org/entity/Q5396543,uri,http://www.wikidata.org/entity/Q41576,literal,Erythroxylum novogranatense,literal,ZPUCINDJVBIVPJ-LJISPDSOSA-N,literal,CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC,literal,50-36-2,literal,97004-2,literal,CHEMBL370805,en,literal,cocaine,literal,10.1001/JAMA.1986.03370010042021
