,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,chembl_id.type,chembl_id,refDOI.type,refDOI
10,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q207688,literal,Portulaca oleracea,literal,ZQPPMHVWECSIRJ-KTKRTIGZSA-N,literal,CCCCCCCCC=CCCCCCCCC(=O)O,literal,112-80-1,literal,323270-2,en,literal,oleic acid,literal,CHEMBL8659,literal,10.1111/JPHP.12315
11,uri,http://www.wikidata.org/entity/Q17250216,uri,http://www.wikidata.org/entity/Q27103157,literal,Portulaca smallii,literal,YQDKULBMDMPFLH-FSRBREEPSA-N,literal,C1C(NC(=CC1=CC=O)C(=O)O)C(=O)O,literal,18766-66-0,literal,208698-2,en,literal,(S)-betalamic acid,literal,CHEMBL2062984,literal,10.1016/S0044-328X(83)80204-9
12,uri,http://www.wikidata.org/entity/Q17249791,uri,http://www.wikidata.org/entity/Q3150365,literal,Portulaca cryptopetala,literal,RJIIQBYZGJSODH-QWRGUYRKSA-N,literal,C1CC([N+](=CC=C2CC(NC(=C2)C(=O)O)C(=O)O)C1)C(=O)[O-],literal,2181-75-1,literal,208558-2,en,literal,Indicaxanthin,,,literal,10.1016/S0044-328X(83)80204-9
13,uri,http://www.wikidata.org/entity/Q17250216,uri,http://www.wikidata.org/entity/Q3150365,literal,Portulaca smallii,literal,RJIIQBYZGJSODH-QWRGUYRKSA-N,literal,C1CC([N+](=CC=C2CC(NC(=C2)C(=O)O)C(=O)O)C1)C(=O)[O-],literal,2181-75-1,literal,208698-2,en,literal,Indicaxanthin,,,literal,10.1016/S0044-328X(83)80204-9
14,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q209685,literal,Portulaca oleracea,literal,QIQXTHQIDYTFRH-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCC(=O)O,literal,57-11-4,literal,323270-2,en,literal,stearic acid,literal,CHEMBL46403,literal,10.21608/BFSA.1985.75707
15,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q199678,literal,Portulaca oleracea,literal,CIWBSHSKHKDKBQ-JLAZNSOCSA-N,literal,OC[CH](O)[CH]1OC(=O)C(=C1O)O,literal,50-81-7,literal,323270-2,en,literal,vitamin C,literal,CHEMBL196,literal,10.1080/07315724.1992.10718240
16,uri,http://www.wikidata.org/entity/Q17249791,uri,http://www.wikidata.org/entity/Q27105937,literal,Portulaca cryptopetala,literal,BBJUSJOGHYQDQX-AAEUAGOBSA-N,literal,C(=CN1C2=CC(=C(C=C2CC1(C(=O)O)[H])O)O)C3=CC(C(O)=O)=NC(C3)(C(=O)O)[H],literal,2181-76-2,literal,208558-2,en,literal,betanidin,,,literal,10.1016/S0044-328X(83)80204-9
17,uri,http://www.wikidata.org/entity/Q17250216,uri,http://www.wikidata.org/entity/Q27105937,literal,Portulaca smallii,literal,BBJUSJOGHYQDQX-AAEUAGOBSA-N,literal,C(=CN1C2=CC(=C(C=C2CC1(C(=O)O)[H])O)O)C3=CC(C(O)=O)=NC(C3)(C(=O)O)[H],literal,2181-76-2,literal,208698-2,en,literal,betanidin,,,literal,10.1016/S0044-328X(83)80204-9
18,uri,http://www.wikidata.org/entity/Q17249791,uri,http://www.wikidata.org/entity/Q420138,literal,Portulaca cryptopetala,literal,DHHFDKNIEVKVKS-FMOSSLLZSA-N,literal,O=C(O)C1=NC(C(=O)O)CC(C=CN2C3=CC(O)=C(OC4OC(CO)C(O)C(O)C4O)C=C3CC2C(=O)O)=C1,literal,7659-95-2,literal,208558-2,en,literal,Betanin,,,literal,10.1016/S0044-328X(83)80204-9
19,uri,http://www.wikidata.org/entity/Q17250216,uri,http://www.wikidata.org/entity/Q420138,literal,Portulaca smallii,literal,DHHFDKNIEVKVKS-FMOSSLLZSA-N,literal,O=C(O)C1=NC(C(=O)O)CC(C=CN2C3=CC(O)=C(OC4OC(CO)C(O)C(O)C4O)C=C3CC2C(=O)O)=C1,literal,7659-95-2,literal,208698-2,en,literal,Betanin,,,literal,10.1016/S0044-328X(83)80204-9
20,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q105206291,literal,Portulaca oleracea,literal,PDBJJFJKNSKTSW-UHFFFAOYSA-N,literal,NC(=O)CCC(N=CC=C1C=C(C(=O)O)NC(C(=O)O)C1)C(=O)O,,,literal,323270-2,en,literal,"4-[2-(4-amino-1-carboxy-4-oxobutyl)iminoethylidene]-2,3-dihydro-1H-pyridine-2,6-dicarboxylic acid",,,literal,10.1016/S0044-328X(83)80204-9
21,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q158348,literal,Portulaca oleracea,literal,GVJHHUAWPYXKBD-IEOSBIPESA-N,literal,OC=1C(=C(C=2OC(C)(CCC2C1C)CCCC(C)CCCC(C)CCCC(C)C)C)C,literal,59-02-9,literal,323270-2,en,literal,alpha-tocopherol,literal,CHEMBL47,literal,10.1080/07315724.1992.10718240
22,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q190012,literal,Portulaca oleracea,literal,OIRDTQYFTABQOQ-KQYNXXCUSA-N,literal,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)CO)O)O,literal,58-61-7,literal,323270-2,en,literal,adenosine,literal,CHEMBL477,literal,10.1002/CHIN.200612217
23,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q104388561,literal,Portulaca oleracea,literal,POYIZOSTYKKRNT-XFOJSVMWSA-N,literal,O=C(O)C1=CC(=CC=NC(C(=O)O)CCC(=O)O)CC(N1)C(=O)O,,,literal,323270-2,en,literal,Vulgaxanthin II,,,literal,10.1016/S0044-328X(83)80204-9
24,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q104977368,literal,Portulaca oleracea,literal,DEMLUXCVEPUNNW-NSHDSACASA-N,literal,O=C(OCC)CCC1NCCC2=CC(O)=C(O)C=C21,,,literal,323270-2,en,literal,"ethyl 3-[(1S)-6,7-dihydroxy-1,2,3,4-tetrahydroisoquinolin-1-yl]propanoate",,,literal,10.1021/ACS.JNATPROD.7B00762
25,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q104986115,literal,Portulaca oleracea,literal,DOPHGPCHVJEJEQ-RMPHRYRLSA-N,literal,OC1=NC=2C=C(OC3OC(CO)C(O)C(O)C3O)C=CC2O1,,,literal,323270-2,en,literal,5-(beta-D-Glucopyranosyloxy)benzoxazole-2(3H)-one,,,literal,10.1021/NP0580762
26,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q113959768,literal,Portulaca oleracea,literal,URCOXKJFJBROIA-UHFFFAOYSA-N,literal,O=C1C2=CC(O)=C(O)C=C2CCN3C=CC=C13,,,literal,323270-2,en,literal,"8,9-Dihydroxy-5,6-dihydropyrrolo[1,2-c][3]benzazepin-11-one",,,literal,10.1021/ACS.JNATPROD.7B00762.S001
27,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q105178130,literal,Portulaca oleracea,literal,NERFSSPHKJBXKV-VJQRDGCPSA-N,literal,O=C(C(=C)C)CCC(OC1OC(CO)C(O)C(O)C1O)(C=C)C,literal,179983-86-9,literal,323270-2,en,literal,"(6S)-6-(beta-D-Glucopyranosyloxy)-2,6-dimethyl-1,7-octadien-3-one",,,literal,10.1016/0031-9422(96)00202-6
28,uri,http://www.wikidata.org/entity/Q17249791,uri,http://www.wikidata.org/entity/Q105206291,literal,Portulaca cryptopetala,literal,PDBJJFJKNSKTSW-UHFFFAOYSA-N,literal,NC(=O)CCC(N=CC=C1C=C(C(=O)O)NC(C(=O)O)C1)C(=O)O,,,literal,208558-2,en,literal,"4-[2-(4-amino-1-carboxy-4-oxobutyl)iminoethylidene]-2,3-dihydro-1H-pyridine-2,6-dicarboxylic acid",,,literal,10.1016/S0044-328X(83)80204-9
29,uri,http://www.wikidata.org/entity/Q17250216,uri,http://www.wikidata.org/entity/Q105206291,literal,Portulaca smallii,literal,PDBJJFJKNSKTSW-UHFFFAOYSA-N,literal,NC(=O)CCC(N=CC=C1C=C(C(=O)O)NC(C(=O)O)C1)C(=O)O,,,literal,208698-2,en,literal,"4-[2-(4-amino-1-carboxy-4-oxobutyl)iminoethylidene]-2,3-dihydro-1H-pyridine-2,6-dicarboxylic acid",,,literal,10.1016/S0044-328X(83)80204-9
30,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q105109927,literal,Portulaca oleracea,literal,HPGIHKRKXOXOJB-JXSWWZISSA-N,literal,O=C(O)C1=NC(C(=O)O)CC(C=CNC(C(=O)O)CC2=CC=C(O)C(O)=C2)=C1,,,literal,323270-2,en,literal,"(2S)-4-[(1E)-2-{[(1S)-1-carboxy-2-(3,4-dihydroxyphenyl)ethyl]amino}ethenyl]-2,3-dihydropyridine-2,6-dicarboxylic acid",,,literal,10.1016/S0044-328X(83)80204-9
31,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q121802,literal,Portulaca oleracea,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,83-46-5,literal,323270-2,en,literal,beta-sitosterol,,,literal,10.21608/BFSA.1985.75707
32,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q104974003,literal,Portulaca oleracea,literal,DAUYIIUSJGVZJN-YYLJPJMSSA-N,literal,O=C(OC)C1N(C(=O)C=CC2=CC=C(O)C=C2)C3=CC(OC4OC(CO)C(O)C(O)C4O)=C(O)C=C3C1,,,literal,323270-2,en,literal,Oleracerin G,,,literal,10.1002/HLCA.201000250
33,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q105143595,literal,Portulaca oleracea,literal,KNUYHEQHOCPQAW-AFBSOZDYSA-N,literal,O=C(OC)C1N(C(=O)C=CC2=CC=C(O)C(OC)=C2)C3=CC(OC4OC(CO)C(O)C(O)C4O)=C(O)C=C3C1,,,literal,323270-2,en,literal,Oleracerin F,,,literal,10.1002/HLCA.201000250
34,uri,http://www.wikidata.org/entity/Q17249791,uri,http://www.wikidata.org/entity/Q104388561,literal,Portulaca cryptopetala,literal,POYIZOSTYKKRNT-XFOJSVMWSA-N,literal,O=C(O)C1=CC(=CC=NC(C(=O)O)CCC(=O)O)CC(N1)C(=O)O,,,literal,208558-2,en,literal,Vulgaxanthin II,,,literal,10.1016/S0044-328X(83)80204-9
35,uri,http://www.wikidata.org/entity/Q17250216,uri,http://www.wikidata.org/entity/Q104388561,literal,Portulaca smallii,literal,POYIZOSTYKKRNT-XFOJSVMWSA-N,literal,O=C(O)C1=CC(=CC=NC(C(=O)O)CCC(=O)O)CC(N1)C(=O)O,,,literal,208698-2,en,literal,Vulgaxanthin II,,,literal,10.1016/S0044-328X(83)80204-9
36,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q159683,literal,Portulaca oleracea,literal,KRKNYBCHXYNGOX-UHFFFAOYSA-N,literal,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,literal,77-92-9,literal,323270-2,en,literal,citric acid,literal,CHEMBL1261,literal,10.1016/0378-8741(93)90067-F
37,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q104977368,literal,Portulaca oleracea,literal,DEMLUXCVEPUNNW-NSHDSACASA-N,literal,O=C(OCC)CCC1NCCC2=CC(O)=C(O)C=C21,,,literal,323270-2,en,literal,"ethyl 3-[(1S)-6,7-dihydroxy-1,2,3,4-tetrahydroisoquinolin-1-yl]propanoate",,,literal,10.1021/ACS.JNATPROD.7B00762.S001
38,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q105126892,literal,Portulaca oleracea,literal,JFSHUTJDVKUMTJ-BBXTWPCCSA-N,literal,OC1CCC2(C)C(CCC3(C)C2CC=C4C5CC(C)(C)CCC5(C)CCC43C)C1(C)C,,,literal,323270-2,en,literal,"(3S,4aR,6aR,6bS,8aR,12aS,14aR,14bR)-4,4,6a,6b,8a,11,11,14b-octamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-ol",,,literal,10.1007/BF02532172
39,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q105016008,literal,Portulaca oleracea,literal,GRIGERORCOQKIJ-PYCQGYPLSA-N,literal,O=C(O)C1N(C(=O)C=CC2=CC=C(OC3OC(CO)C(O)C(O)C3O)C(OC)=C2)C4=CC(OC5OC(CO)C(O)C(O)C5O)=C(O)C=C4C1,,,literal,323270-2,en,literal,Oleracein D,,,literal,10.1002/RCM.3526
40,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q105016008,literal,Portulaca oleracea,literal,GRIGERORCOQKIJ-PYCQGYPLSA-N,literal,O=C(O)C1N(C(=O)C=CC2=CC=C(OC3OC(CO)C(O)C(O)C3O)C(OC)=C2)C4=CC(OC5OC(CO)C(O)C(O)C5O)=C(O)C=C4C1,,,literal,323270-2,en,literal,Oleracein D,,,literal,10.1016/J.PHYTOCHEM.2005.08.011
41,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q184832,literal,Portulaca oleracea,literal,MUBZPKHOEPUJKR-UHFFFAOYSA-N,literal,C(=O)(C(=O)O)O,literal,144-62-7,literal,323270-2,en,literal,oxalic acid,literal,CHEMBL146755,literal,10.1016/0378-8741(93)90067-F
42,uri,http://www.wikidata.org/entity/Q17249791,uri,http://www.wikidata.org/entity/Q105109927,literal,Portulaca cryptopetala,literal,HPGIHKRKXOXOJB-JXSWWZISSA-N,literal,O=C(O)C1=NC(C(=O)O)CC(C=CNC(C(=O)O)CC2=CC=C(O)C(O)=C2)=C1,,,literal,208558-2,en,literal,"(2S)-4-[(1E)-2-{[(1S)-1-carboxy-2-(3,4-dihydroxyphenyl)ethyl]amino}ethenyl]-2,3-dihydropyridine-2,6-dicarboxylic acid",,,literal,10.1016/S0044-328X(83)80204-9
43,uri,http://www.wikidata.org/entity/Q17250216,uri,http://www.wikidata.org/entity/Q105109927,literal,Portulaca smallii,literal,HPGIHKRKXOXOJB-JXSWWZISSA-N,literal,O=C(O)C1=NC(C(=O)O)CC(C=CNC(C(=O)O)CC2=CC=C(O)C(O)=C2)=C1,,,literal,208698-2,en,literal,"(2S)-4-[(1E)-2-{[(1S)-1-carboxy-2-(3,4-dihydroxyphenyl)ethyl]amino}ethenyl]-2,3-dihydropyridine-2,6-dicarboxylic acid",,,literal,10.1016/S0044-328X(83)80204-9
44,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q104909704,literal,Portulaca oleracea,literal,ADNYYDOZAWMEEV-XEYLXHPYSA-N,literal,OCC=C(CO)CCC1(C)C(C)CCC2(O)CC(=CCCC21)CO,,,literal,323270-2,en,literal,Jewenol B,,,literal,10.1016/0031-9422(88)80119-5
45,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q113976043,literal,Portulaca oleracea,literal,LXCJMMOIOBCTKP-UHFFFAOYSA-N,literal,O=C1C=C2C(C=C1O)=CN(CC=3OCCC3)CC2,,,literal,323270-2,en,literal,"2-(4,5-dihydrofuran-2-ylmethyl)-7-hydroxy-3,4-dihydroisoquinolin-6-one",,,literal,10.1021/ACS.JNATPROD.7B00762
46,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q105225327,literal,Portulaca oleracea,literal,QPDMOMIYLJMOQJ-UHFFFAOYSA-N,literal,CC(C)CC1NC(=O)C(Cc2ccccc2)NC1=O,,,literal,323270-2,en,literal,Cyclo(Phe-Leu),,,literal,10.1002/RCM.3526
47,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q104388554,literal,Portulaca oleracea,literal,YSNPSKZBOQYUHH-JZCSJQFLSA-N,literal,O=C(O)C1=CC(=CC=NC(C(=O)O)CC2=CC=C(O)C(O)=C2)CC(N1)C(=O)O,,,literal,323270-2,en,literal,"(2S,4E)-4-(2-{[(1S)-1-carboxy-2-(3,4-dihydroxyphenyl)ethyl]imino}ethylidene)-2,3-dihydro-1H-pyridine-2,6-dicarboxylic acid",,,literal,10.1016/S0044-328X(83)80204-9
48,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q104252306,literal,Portulaca oleracea,literal,UNJJBGNPUUVVFQ-UHFFFAOYSA-N,literal,O=C(O)C(N)COP(=O)(O)OCC(OC(=O)CCC)COC(=O)CC,,,literal,323270-2,en,literal,2-Amino-3-[(2-butanoyloxy-3-propanoyloxypropoxy)-hydroxyphosphoryl]oxypropanoic acid,,,literal,10.1080/07315724.1992.10718240
49,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q113959765,literal,Portulaca oleracea,literal,OWOFOGQFTHJPAW-UHFFFAOYSA-N,literal,OC1=CC=2C(=NCCC2C=C1O)C=3OC(=CC3)CO,,,literal,323270-2,en,literal,"1-[5-(Hydroxymethyl)furan-2-yl]-3,4-dihydroisoquinoline-6,7-diol",,,literal,10.1021/ACS.JNATPROD.7B00762
50,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q113976043,literal,Portulaca oleracea,literal,LXCJMMOIOBCTKP-UHFFFAOYSA-N,literal,O=C1C=C2C(C=C1O)=CN(CC=3OCCC3)CC2,,,literal,323270-2,en,literal,"2-(4,5-dihydrofuran-2-ylmethyl)-7-hydroxy-3,4-dihydroisoquinolin-6-one",,,literal,10.1021/ACS.JNATPROD.7B00762.S001
51,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q104923690,literal,Portulaca oleracea,literal,BCWUFYWJGPPYJP-RMPHRYRLSA-N,literal,OC1=NC=2C=CC(OC3OC(CO)C(O)C(O)C3O)=CC2O1,,,literal,323270-2,en,literal,BOA-6-O-glucoside,,,literal,10.1021/NP0580762
52,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q121802,literal,Portulaca oleracea,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,64997-52-0,literal,323270-2,en,literal,beta-sitosterol,,,literal,10.21608/BFSA.1985.75707
53,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q105103230,literal,Portulaca oleracea,literal,CTMLKIKAUFEMLE-FMOSSLLZSA-N,literal,O=C(O)C1=NC(C(=O)O)CC(C=CN2C3=CC(O)=C(OC4OC(CO)C(O)C(O)C4O)C=C3CC2C(=O)O)=C1,literal,7659-95-2,literal,323270-2,en,literal,"(2S)-4-[2-[(2S)-2-carboxy-6-hydroxy-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydroindol-1-yl]ethenyl]-2,3-dihydropyridine-2,6-dicarboxylic acid",,,literal,10.1016/S0044-328X(83)80204-9
54,uri,http://www.wikidata.org/entity/Q17249791,uri,http://www.wikidata.org/entity/Q104388554,literal,Portulaca cryptopetala,literal,YSNPSKZBOQYUHH-JZCSJQFLSA-N,literal,O=C(O)C1=CC(=CC=NC(C(=O)O)CC2=CC=C(O)C(O)=C2)CC(N1)C(=O)O,,,literal,208558-2,en,literal,"(2S,4E)-4-(2-{[(1S)-1-carboxy-2-(3,4-dihydroxyphenyl)ethyl]imino}ethylidene)-2,3-dihydro-1H-pyridine-2,6-dicarboxylic acid",,,literal,10.1016/S0044-328X(83)80204-9
55,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q125028123,literal,Portulaca oleracea,literal,KFTOKAFPMABYKK-UHFFFAOYSA-N,literal,O=C1C=2C(OC)=CC(OC)=CC2OCC1CC=3C=CC=CC3O,,,literal,323270-2,en,literal,"5,15-dimethylmorindol [sic, see ref. s1160 - should be 5,15-di-O-methyl- ]",,,literal,10.1016/J.PHYTOCHEM.2012.05.014
56,uri,http://www.wikidata.org/entity/Q17250216,uri,http://www.wikidata.org/entity/Q104388554,literal,Portulaca smallii,literal,YSNPSKZBOQYUHH-JZCSJQFLSA-N,literal,O=C(O)C1=CC(=CC=NC(C(=O)O)CC2=CC=C(O)C(O)=C2)CC(N1)C(=O)O,,,literal,208698-2,en,literal,"(2S,4E)-4-(2-{[(1S)-1-carboxy-2-(3,4-dihydroxyphenyl)ethyl]imino}ethylidene)-2,3-dihydro-1H-pyridine-2,6-dicarboxylic acid",,,literal,10.1016/S0044-328X(83)80204-9
57,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q113959770,literal,Portulaca oleracea,literal,PWCQVMIYUGOTLG-UHFFFAOYSA-N,literal,OC1=CC=2C=NCCC2C=C1O,,,literal,323270-2,en,literal,"3,4-dihydroisoquinoline-6,7-diol",,,literal,10.1021/ACS.JNATPROD.7B00762
58,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q113959765,literal,Portulaca oleracea,literal,OWOFOGQFTHJPAW-UHFFFAOYSA-N,literal,OC1=CC=2C(=NCCC2C=C1O)C=3OC(=CC3)CO,,,literal,323270-2,en,literal,"1-[5-(Hydroxymethyl)furan-2-yl]-3,4-dihydroisoquinoline-6,7-diol",,,literal,10.1021/ACS.JNATPROD.7B00762.S001
59,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q113959763,literal,Portulaca oleracea,literal,LXCJMMOIOBCTKP-UHFFFAOYSA-O,literal,OC1=CC=2C=[N+](CC=3OCCC3)CCC2C=C1O,,,literal,323270-2,en,literal,"2-(4,5-dihydrofuran-2-ylmethyl)-6,7-dihydroxy-3,4-dihydroisoquinolin-2-ium",,,literal,10.1021/ACS.JNATPROD.7B00762.S001
60,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q113959773,literal,Portulaca oleracea,literal,BBCGLIOIYPKRDF-UHFFFAOYSA-N,literal,O=S(=O)(O)C1=C(O)C(O)=CC=C1CCN,,,literal,323270-2,en,literal,"6-(2-aminoethyl)-2,3-dihydroxybenzenesulfonic acid",,,literal,10.1021/ACS.JNATPROD.7B00762
