,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q15592591,uri,http://www.wikidata.org/entity/Q82719220,literal,Krameria ramosissima,literal,CRLJYEXZYRRWTF-UHFFFAOYSA-N,literal,O1C2=CC=C(C=CC)C=C2C=C1C=3C(OC)=CC(OC)=CC3OC,literal,110801-34-8,literal,690441-1,en,literal,"5-(Prop-1-en-1-yl)-2-(2,4,6-trimethoxyphenyl)-1-benzofuran",literal,10.1016/S0031-9422(00)81754-9,,
1,uri,http://www.wikidata.org/entity/Q15593655,uri,http://www.wikidata.org/entity/Q82931387,literal,Krameria tomentosa,literal,JVCLQSJXGOABTC-IPNWIPTBSA-N,literal,O=C1OC2(C(=O)OC(C(O)CO)C2O)C(C3=CC=C(O)C=C3)C1,literal,30358-74-8,literal,279267-2,en,literal,"(1S,6R,7R)-7-[(1S)-1,2-dihydroxyethyl]-6-hydroxy-1-(4-hydroxyphenyl)-4,8-dioxaspiro[4.4]nonane-3,9-dione",literal,10.1080/10575630108041299,,
2,uri,http://www.wikidata.org/entity/Q15593655,uri,http://www.wikidata.org/entity/Q82931387,literal,Krameria tomentosa,literal,JVCLQSJXGOABTC-IPNWIPTBSA-N,literal,O=C1OC2(C(=O)OC(C(O)CO)C2O)C(C3=CC=C(O)C=C3)C1,literal,30358-74-8,literal,279267-2,en,literal,"(1S,6R,7R)-7-[(1S)-1,2-dihydroxyethyl]-6-hydroxy-1-(4-hydroxyphenyl)-4,8-dioxaspiro[4.4]nonane-3,9-dione",literal,10.1002/(SICI)1097-458X(200003)38:3<201::AID-MRC622>3.0.CO;2-0,,
3,uri,http://www.wikidata.org/entity/Q15594352,uri,http://www.wikidata.org/entity/Q82931387,literal,Krameria cytisoides,literal,JVCLQSJXGOABTC-IPNWIPTBSA-N,literal,O=C1OC2(C(=O)OC(C(O)CO)C2O)C(C3=CC=C(O)C=C3)C1,literal,30358-74-8,literal,279244-2,en,literal,"(1S,6R,7R)-7-[(1S)-1,2-dihydroxyethyl]-6-hydroxy-1-(4-hydroxyphenyl)-4,8-dioxaspiro[4.4]nonane-3,9-dione",literal,10.1016/S0031-9422(00)82370-5,,
4,uri,http://www.wikidata.org/entity/Q15595718,uri,http://www.wikidata.org/entity/Q82931387,literal,Krameria lanceolata,literal,JVCLQSJXGOABTC-IPNWIPTBSA-N,literal,O=C1OC2(C(=O)OC(C(O)CO)C2O)C(C3=CC=C(O)C=C3)C1,literal,30358-74-8,literal,279251-2,en,literal,"(1S,6R,7R)-7-[(1S)-1,2-dihydroxyethyl]-6-hydroxy-1-(4-hydroxyphenyl)-4,8-dioxaspiro[4.4]nonane-3,9-dione",literal,10.1016/S0031-9422(00)97894-4,,
5,uri,http://www.wikidata.org/entity/Q16941148,uri,http://www.wikidata.org/entity/Q76416414,literal,Krameria sonorae,literal,GXJSAHXNLJFDPO-CGBXWHSCSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC=C(C=CC)C=C3C2C,literal,56319-02-9,literal,279265-2,en,literal,Conocarpan,literal,10.1055/S-2006-961492,,
6,uri,http://www.wikidata.org/entity/Q16941148,uri,http://www.wikidata.org/entity/Q76416414,literal,Krameria sonorae,literal,GXJSAHXNLJFDPO-CGBXWHSCSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC=C(C=CC)C=C3C2C,literal,56319-02-9,literal,279265-2,en,literal,Conocarpan,literal,10.1016/S0031-9422(00)82296-7,,
7,uri,http://www.wikidata.org/entity/Q15596654,uri,http://www.wikidata.org/entity/Q82931387,literal,Krameria paucifolia,literal,JVCLQSJXGOABTC-IPNWIPTBSA-N,literal,O=C1OC2(C(=O)OC(C(O)CO)C2O)C(C3=CC=C(O)C=C3)C1,literal,30358-74-8,literal,133891-2,en,literal,"(1S,6R,7R)-7-[(1S)-1,2-dihydroxyethyl]-6-hydroxy-1-(4-hydroxyphenyl)-4,8-dioxaspiro[4.4]nonane-3,9-dione",literal,10.1016/0031-9422(93)85368-2,,
8,uri,http://www.wikidata.org/entity/Q15593655,uri,http://www.wikidata.org/entity/Q76416414,literal,Krameria tomentosa,literal,GXJSAHXNLJFDPO-CGBXWHSCSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC=C(C=CC)C=C3C2C,literal,56319-02-9,literal,279267-2,en,literal,Conocarpan,literal,10.1080/10575630108041299,,
9,uri,http://www.wikidata.org/entity/Q15593655,uri,http://www.wikidata.org/entity/Q76416414,literal,Krameria tomentosa,literal,GXJSAHXNLJFDPO-CGBXWHSCSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC=C(C=CC)C=C3C2C,literal,56319-02-9,literal,279267-2,en,literal,Conocarpan,literal,10.1002/(SICI)1097-458X(200003)38:3<201::AID-MRC622>3.0.CO;2-0,,
10,uri,http://www.wikidata.org/entity/Q15594352,uri,http://www.wikidata.org/entity/Q76416414,literal,Krameria cytisoides,literal,GXJSAHXNLJFDPO-CGBXWHSCSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC=C(C=CC)C=C3C2C,literal,56319-02-9,literal,279244-2,en,literal,Conocarpan,literal,10.1016/S0031-9422(00)82370-5,,
11,uri,http://www.wikidata.org/entity/Q15595718,uri,http://www.wikidata.org/entity/Q76416414,literal,Krameria lanceolata,literal,GXJSAHXNLJFDPO-CGBXWHSCSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC=C(C=CC)C=C3C2C,literal,56319-02-9,literal,279251-2,en,literal,Conocarpan,literal,10.1016/S0031-9422(00)97894-4,,
