,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q17257047,uri,http://www.wikidata.org/entity/Q105150397,literal,Angiopteris hypoleuca,literal,LDVNKZYMYPZDAI-LTZKYNCBSA-N,literal,O=C1C=C(OC2=C1C(O)=C(C(O)=C2C3OCC(O)C(O)C3O)C4OCC(O)C(O)C4O)C=5C=CC(O)=CC5,literal,17021960-1,en,literal,"Apigenin 6,8-di-C-|A-L-arabinopyranoside",literal,10.1016/0031-9422(81)85271-5,,,,
1,uri,http://www.wikidata.org/entity/Q11076741,uri,http://www.wikidata.org/entity/Q105229241,literal,Angiopteris caudatiformis,literal,QWKPTJJZSKGASL-IFRILVJUSA-N,literal,O=C1OC(C)C2OC3C(OC(=O)C3C2C1)C(O)C,literal,17299530-1,en,literal,Angiopterlactone B,literal,10.1021/NP900027M,,,,
2,uri,http://www.wikidata.org/entity/Q11076741,uri,http://www.wikidata.org/entity/Q75070368,literal,Angiopteris caudatiformis,literal,TVDPVFPVOHCHQM-UHNVWZDZSA-N,literal,O=C1OC(C)C(O)C=C1,literal,17299530-1,en,literal,Osmundalactone,literal,10.1021/NP900027M,,,,
3,uri,http://www.wikidata.org/entity/Q15249205,uri,http://www.wikidata.org/entity/Q104986960,literal,Angiopteris palmiformis,literal,DQIBYTRWFOXZQY-PWYKOZPUSA-N,literal,O=C1C2=C(C(O)CC3C2(C)CCCC3(C)C)C4(C)CCC5(C)C(CCC5C4(C)C1)C(C)C,literal,17369610-1,en,literal,7alpha-Hydroxyferna-8-ene-11-one,literal,10.1248/CPB.58.408,,,,
4,uri,http://www.wikidata.org/entity/Q104986959,uri,http://www.wikidata.org/entity/Q105182968,literal,Angiopteris angustifolia,literal,NPCHTLQPRBTZKM-GAOOKYTESA-N,literal,OCC1=CCCC2C1(C)CCC3C2(C)CCC4(C)C5CCC(C(C)C)C5(C)CCC34C,,,en,literal,Filicenol,literal,10.1248/CPB.58.408,,,,
5,uri,http://www.wikidata.org/entity/Q4763286,uri,http://www.wikidata.org/entity/Q105013954,literal,Angiopteris evecta,literal,GOHXAAXKRYUNHC-UCXXHHEHSA-N,literal,OC1C(=C)C2(C)CCC3C(C)(CCC4(C)C5CCC(C(C)C)C5(C)CCC34C)C2CC1,literal,17021890-1,en,literal,3alpha-Hydroxyfilicane-4(23)-ene,literal,10.1248/CPB.58.408,,,,
6,uri,http://www.wikidata.org/entity/Q11076741,uri,http://www.wikidata.org/entity/Q105148371,literal,Angiopteris caudatiformis,literal,KZOPXYPPFZYEHT-GLTUGRNLSA-N,literal,O=C1OC(C)C(OC2OC(CO)C(O)C(O)C2O)C=C1,literal,17299530-1,en,literal,"(2S,3S)-2-methyl-3-[(2S,3S,4R,5S,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydropyran-6-one",literal,10.1021/NP900027M,,,,
7,uri,http://www.wikidata.org/entity/Q4763286,uri,http://www.wikidata.org/entity/Q27108548,literal,Angiopteris evecta,literal,MVOUGOXRXQDXDC-RSPRXDBDSA-N,literal,CC1C(C(C(C(O1)C2=C(C(=C(C3=C2OC(=CC3=O)C4=CC=C(C=C4)O)O)C5C(C(C(C(O5)CO)O)O)O)O)O)O)O,literal,17021890-1,en,literal,violanthin,literal,10.1016/0031-9422(81)85271-5,literal,40581-17-7,,
8,uri,http://www.wikidata.org/entity/Q4763285,uri,http://www.wikidata.org/entity/Q104397017,literal,Angiopteris,literal,KZOPXYPPFZYEHT-UHFFFAOYSA-N,literal,O=C1OC(C)C(OC2OC(CO)C(O)C(O)C2O)C=C1,literal,17021570-1,en,literal,Osmundalin,literal,10.1021/NP900027M,literal,54835-71-1,,
9,uri,http://www.wikidata.org/entity/Q17133185,uri,http://www.wikidata.org/entity/Q27108250,literal,Angiopteris latipinna,literal,MMDUKUSNQNWVET-VYUBKLCTSA-N,literal,C1C(C(C(C(O1)C2=C(C(=C(C3=C2OC(=CC3=O)C4=CC=C(C=C4)O)O)C5C(C(C(C(O5)CO)O)O)O)O)O)O)O,literal,77133471-1,en,literal,schaftoside,literal,10.1016/0305-1978(87)90099-8,literal,51938-32-0,,
