,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q505686,uri,http://www.wikidata.org/entity/Q72497776,literal,Stauntonia hexaphylla,literal,RIXNFYQZWDGQAE-DFHVBEEKSA-N,literal,O=C(OC1CCC2(C)C3CC=C4C5CC(C)(C)CCC5(C(=O)O)CCC4(C)C3(C)CCC2C1(C)C)C,literal,4339-72-4,literal,107615-1,en,literal,Oleanolic acid 3-acetate,literal,10.1021/NP50063A024,,
1,uri,http://www.wikidata.org/entity/Q505686,uri,http://www.wikidata.org/entity/Q409366,literal,Stauntonia hexaphylla,literal,MQYXUWHLBZFQQO-QGTGJCAVSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C,literal,545-47-1,literal,107615-1,en,literal,lupeol,literal,10.1016/S0031-9422(97)00588-8,literal,CHEMBL289191
2,uri,http://www.wikidata.org/entity/Q505686,uri,http://www.wikidata.org/entity/Q418628,literal,Stauntonia hexaphylla,literal,MIJYXULNPSFWEK-GTOFXWBISA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,literal,508-02-1,literal,107615-1,en,literal,oleanolic acid,literal,10.1021/NP50063A024,literal,CHEMBL168
3,uri,http://www.wikidata.org/entity/Q505686,uri,http://www.wikidata.org/entity/Q418628,literal,Stauntonia hexaphylla,literal,MIJYXULNPSFWEK-GTOFXWBISA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,literal,508-02-1,literal,107615-1,en,literal,oleanolic acid,literal,10.1016/S0031-9422(97)00588-8,literal,CHEMBL168
4,uri,http://www.wikidata.org/entity/Q505686,uri,http://www.wikidata.org/entity/Q422252,literal,Stauntonia hexaphylla,literal,UREBDLICKHMUKA-CXSFZGCWSA-N,literal,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,literal,50-02-2,literal,107615-1,en,literal,dexamethasone,literal,10.1016/J.BMCL.2019.07.010,literal,CHEMBL384467
5,uri,http://www.wikidata.org/entity/Q505686,uri,http://www.wikidata.org/entity/Q5697238,literal,Stauntonia hexaphylla,literal,PGOYMURMZNDHNS-MYPRUECHSA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)O)C)C)C2C1)C)C(=O)O)C,literal,465-99-6,literal,107615-1,en,literal,hederagenin,literal,10.1016/S0031-9422(97)00588-8,literal,CHEMBL486400
6,uri,http://www.wikidata.org/entity/Q505686,uri,http://www.wikidata.org/entity/Q425004,literal,Stauntonia hexaphylla,literal,HCXVJBMSMIARIN-PHZDYDNGSA-N,literal,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,83-48-7,literal,107615-1,en,literal,stigmasterol,literal,10.1021/NP50063A024,literal,CHEMBL400247
7,uri,http://www.wikidata.org/entity/Q505686,uri,http://www.wikidata.org/entity/Q63399306,literal,Stauntonia hexaphylla,literal,RKWHWFONKJEUEF-GQUPQBGVSA-O,literal,OC=1C=C(O)C=2C=C(OC3OC(CO)C(O)C(O)C3O)C(=[O+]C2C1)C=4C=CC(O)=C(O)C4,literal,47705-70-4,literal,107615-1,en,literal,cyanidin 3-O-β-D-glucoside,literal,10.1016/S0031-9422(00)86855-7,,
8,uri,http://www.wikidata.org/entity/Q505686,uri,http://www.wikidata.org/entity/Q72498846,literal,Stauntonia hexaphylla,literal,FMIMFCRXYXVFTA-FUAOEXFOSA-N,literal,O=C(O)C12CCC(C)(C)CC2C3=CCC4C5(C)CCC(=O)C(C)(C)C5CCC4(C)C3(C)CC1,literal,17990-42-0,literal,107615-1,en,literal,3-Oxo-olean-12-en-28-oic acid,literal,10.1021/NP50063A024,,
9,uri,http://www.wikidata.org/entity/Q1181705,uri,http://www.wikidata.org/entity/Q27276893,literal,Decaisnea insignis,literal,GFPLPBCJRRNZHM-ICUGHKHQSA-N,literal,CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C(C3(C)CO)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)C)C(=O)OC8C(C(C(C(O8)COC9C(C(C(C(O9)CO)O)O)O)O)O)O)C)C)C)O)O)O)O)O,,,literal,107240-1,en,literal,dipsacoside b,literal,10.1016/0031-9422(93)85533-W,,
