,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q18079305,uri,http://www.wikidata.org/entity/Q104909988,literal,Bersama yangambiensis,literal,AEDDIBAIWPIIBD-PGFGPZAWSA-N,literal,O=C1C2=CC(O)=C(O)C=C2OC3=CC(O)=C(C(O)=C13)C4OC(CO)C(O)C(O)C4O,literal,580029-1,en,literal,"1,3,6,7-tetrahydroxy-2-[(2S,3R,4R,5S,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]xanthen-9-one",literal,10.1016/0031-9422(72)80074-8,,,,
1,uri,http://www.wikidata.org/entity/Q1617014,uri,http://www.wikidata.org/entity/Q104987863,literal,Bersama abyssinica,literal,DSJMQKQXODRBAA-XXWXHSAUSA-N,literal,O=C(O)C1OC(OC2CCC3(C)C4CC=C5C6CC(C)(C)CCC6(C(=O)OC7OC(COC8OCC(O)C(O)C8O)C(O)C(O)C7O)CCC5(C)C4(C)CCC3C2(C)C)C(O)C(OC9OC(CO)C(O)C(O)C9O)C1O,literal,782127-1,,literal,Q104987863,literal,10.1016/J.PHYTOCHEM.2006.06.034,,,,
2,uri,http://www.wikidata.org/entity/Q5498793,uri,http://www.wikidata.org/entity/Q76005702,literal,Greyia flanaganii,literal,URFCJEUYXNAHFI-ZDUSSCGKSA-N,literal,O=C1C=2C(O)=CC(O)=CC2OC(C=3C=CC=CC3)C1,literal,783194-1,en,literal,pinocembrin,literal,10.1016/J.PHYMED.2011.03.013,literal,480-39-7,,
3,uri,http://www.wikidata.org/entity/Q1617014,uri,http://www.wikidata.org/entity/Q121802,literal,Bersama abyssinica,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,782127-1,en,literal,beta-sitosterol,literal,10.1055/S-2007-969569,literal,64997-52-0,,
4,uri,http://www.wikidata.org/entity/Q18078321,uri,http://www.wikidata.org/entity/Q104888185,literal,Bersama swinnyi,literal,FELCJAPFJOPHSD-VUFVRDRTSA-N,literal,O=CC12CCC(C(=C)C)C2C3CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CC1,literal,580021-1,en,literal,"(1R,3aS,5aR,5bR,7aR,9S,11aR,11bR,13aR,13bS)-9-hydroxy-5a,5b,8,8,11a-pentamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysene-3a-carbaldehyde",literal,10.1016/S0031-9422(98)00306-9,,,,
5,uri,http://www.wikidata.org/entity/Q18078321,uri,http://www.wikidata.org/entity/Q76009748,literal,Bersama swinnyi,literal,FELCJAPFJOPHSD-ROUWMTJPSA-N,literal,O=CC12CCC(C(=C)C)C2C3CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CC1,literal,580021-1,en,literal,Betulinaldehyde,literal,10.1016/S0031-9422(98)00306-9,,,,
6,uri,http://www.wikidata.org/entity/Q18078321,uri,http://www.wikidata.org/entity/Q409366,literal,Bersama swinnyi,literal,MQYXUWHLBZFQQO-QGTGJCAVSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C,literal,580021-1,en,literal,lupeol,literal,10.1016/S0031-9422(98)00306-9,literal,545-47-1,literal,CHEMBL289191
7,uri,http://www.wikidata.org/entity/Q1617014,uri,http://www.wikidata.org/entity/Q1074417,literal,Bersama abyssinica,literal,AEDDIBAIWPIIBD-ZJKJAXBQSA-N,literal,C1=C2C(=CC(=C1O)O)OC3=CC(=C(C(=C3C2=O)O)C4C(C(C(C(O4)CO)O)O)O)O,literal,782127-1,en,literal,mangiferin,literal,10.1055/S-2007-969569,literal,4773-96-0,literal,CHEMBL455364
8,uri,http://www.wikidata.org/entity/Q5498793,uri,http://www.wikidata.org/entity/Q27105855,literal,Greyia flanaganii,literal,UPXIBKPHJYQSGP-UHFFFAOYSA-N,literal,COC1=CC(=C(C(=C1)O)C(=O)CCC2=CC=C(C=C2)O)O,literal,783194-1,en,literal,asebogenin,literal,10.1016/J.PHYMED.2011.03.013,literal,520-42-3,literal,CHEMBL253257
9,uri,http://www.wikidata.org/entity/Q1627106,uri,http://www.wikidata.org/entity/Q104400222,literal,Melianthus major,literal,RNVUDWOQYYWXBJ-IEGSVRCHSA-N,literal,O=C1C(OC2OCC(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=CC4,literal,783659-1,en,literal,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-{[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxy}chromen-4-one",literal,10.1080/13880200802434096,,,,
