,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,chembl_id.type,chembl_id,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI
0,uri,http://www.wikidata.org/entity/Q10913294,uri,http://www.wikidata.org/entity/Q161555,literal,Brasenia schreberi,literal,VHRGRCVQAFMJIZ-UHFFFAOYSA-N,literal,C(CCN)CCN,literal,462-94-2,literal,605270-1,literal,CHEMBL119296,en,literal,cadaverine,literal,10.1139/B97-175
1,uri,http://www.wikidata.org/entity/Q10913294,uri,http://www.wikidata.org/entity/Q3984484,literal,Brasenia schreberi,literal,DODDBCGMRAFLEB-UHFFFAOYSA-N,literal,C(CCNCCCNCCCN)CN,literal,70862-11-2,literal,605270-1,literal,CHEMBL151993,en,literal,thermospermine,literal,10.1139/B97-175
2,uri,http://www.wikidata.org/entity/Q10913294,uri,http://www.wikidata.org/entity/Q3882311,literal,Brasenia schreberi,literal,UODZHRGDSPLRMD-UHFFFAOYSA-N,literal,C(CCNCCCCN)CN,literal,4427-76-3,literal,605270-1,literal,CHEMBL36119,en,literal,sym-homospermidine,literal,10.1139/B97-175
3,uri,http://www.wikidata.org/entity/Q10913294,uri,http://www.wikidata.org/entity/Q424597,literal,Brasenia schreberi,literal,PFNFFQXMRSDOHW-UHFFFAOYSA-N,literal,C(CCNCCCN)CNCCCN,literal,71-44-3,literal,605270-1,literal,CHEMBL23194,en,literal,spermine,literal,10.1139/B97-175
4,uri,http://www.wikidata.org/entity/Q10913294,uri,http://www.wikidata.org/entity/Q410190,literal,Brasenia schreberi,literal,KIDHWZJUCRJVML-UHFFFAOYSA-N,literal,C(CCN)CN,literal,110-60-1,literal,605270-1,literal,CHEMBL46257,en,literal,putrescine,literal,10.1139/B97-175
5,uri,http://www.wikidata.org/entity/Q10913294,uri,http://www.wikidata.org/entity/Q418834,literal,Brasenia schreberi,literal,ATHGHQPFGPMSJY-UHFFFAOYSA-N,literal,C(CCNCCCN)CN,literal,124-20-9,literal,605270-1,literal,CHEMBL19612,en,literal,spermidine,literal,10.1139/B97-175
