,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q63598,uri,http://www.wikidata.org/entity/Q229970,literal,Phyteuma orbiculare,literal,FJKROLUGYXJWQN-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C(=O)O)O,literal,144438-1,en,literal,4-hydroxybenzoic acid,literal,10.1021/OL200047V,literal,99-96-7,literal,CHEMBL441343
1,uri,http://www.wikidata.org/entity/Q63598,uri,http://www.wikidata.org/entity/Q229970,literal,Phyteuma orbiculare,literal,FJKROLUGYXJWQN-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C(=O)O)O,literal,144438-1,en,literal,4-hydroxybenzoic acid,literal,10.1016/J.FOODCHEM.2012.08.018,literal,99-96-7,literal,CHEMBL441343
2,uri,http://www.wikidata.org/entity/Q15599254,uri,http://www.wikidata.org/entity/Q415011,literal,Codonopsis ovata,literal,IQPNAANSBPBGFQ-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,141826-1,en,literal,luteolin,literal,10.3109/13880208909053946,literal,491-70-3,literal,CHEMBL151
3,uri,http://www.wikidata.org/entity/Q63598,uri,http://www.wikidata.org/entity/Q114780208,literal,Phyteuma orbiculare,literal,OVSQVDMCBVZWGM-YHEXGUSMSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,literal,144438-1,,literal,Q114780208,literal,10.1016/J.FOODCHEM.2012.08.018,,,,
4,uri,http://www.wikidata.org/entity/Q15226528,uri,http://www.wikidata.org/entity/Q121802,literal,Codonopsis tubulosa,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,141844-1,en,literal,beta-sitosterol,literal,10.1016/0305-1978(95)00082-8,literal,64997-52-0,,
5,uri,http://www.wikidata.org/entity/Q15226529,uri,http://www.wikidata.org/entity/Q121802,literal,Codonopsis ussuriensis,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,141845-1,en,literal,beta-sitosterol,literal,10.1016/0305-1978(95)00082-8,literal,64997-52-0,,
6,uri,http://www.wikidata.org/entity/Q16054387,uri,http://www.wikidata.org/entity/Q105121288,literal,Platycodon,literal,IVTMALDHFAHOGL-UHFFFAOYSA-N,literal,O=C1C(O)=C(OC2=CC(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)=CC(O)=C12)C=5C=CC(O)=C(O)C5,literal,5791-1,en,literal,"2-(3,4-Dihydroxyphenyl)-3,5-dihydroxy-7-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxychromen-4-one",literal,10.1248/CPB.40.3081,,,,
7,uri,http://www.wikidata.org/entity/Q15226523,uri,http://www.wikidata.org/entity/Q76423542,literal,Codonopsis foetens,literal,LDTDRTSKWGQBAA-IPOZFMEPSA-N,literal,O=C1C=C(OC2=CC(OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)=CC(O)=C12)C=5C=CC(O)=C(O)C5,literal,141795-1,en,literal,luteolin-7-O-gentiobioside,literal,10.1007/S10600-012-0095-6,,,,
8,uri,http://www.wikidata.org/entity/Q15226529,uri,http://www.wikidata.org/entity/Q891785,literal,Codonopsis ussuriensis,literal,QJVXKWHHAMZTBY-GCPOEHJPSA-N,literal,COC1=CC(=CC(=C1OC2C(C(C(C(O2)CO)O)O)O)OC)C=CCO,literal,141845-1,en,literal,eleutheroside B,literal,10.1007/BF02974100,literal,118-34-3,literal,CHEMBL250872
9,uri,http://www.wikidata.org/entity/Q15599254,uri,http://www.wikidata.org/entity/Q2317288,literal,Codonopsis ovata,literal,PEFNSGRTCBGNAN-QNDFHXLGSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O,literal,141826-1,en,literal,luteoloside,literal,10.3109/13880208909053946,literal,26811-41-6,literal,CHEMBL233929
