,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q5410884,uri,http://www.wikidata.org/entity/Q105385899,literal,Eupomatia laurina,literal,ZXXUDRYOCINBKT-UHFFFAOYSA-N,literal,OC=1C=CC(=CC1)C=2OC3=C(OC)C=C(C=CC)C=C3C2C,literal,72995-1,en,literal,4-(7-Methoxy-3-methyl-5-prop-1-enyl-1-benzofuran-2-yl)phenol,literal,10.1071/CH9792317,,,,
1,uri,http://www.wikidata.org/entity/Q5410886,uri,http://www.wikidata.org/entity/Q5976903,literal,Eupomatia bennettii,literal,MUMCCPUVOAUBAN-UHFFFAOYSA-N,literal,C1OC2=C(O1)C3=C4C(=C2)C=CN=C4C(=O)C5=CC=CC=C53,literal,72993-1,en,literal,liriodenine,literal,10.1071/CH9911615,literal,475-75-2,literal,CHEMBL37736
2,uri,http://www.wikidata.org/entity/Q5410884,uri,http://www.wikidata.org/entity/Q5976903,literal,Eupomatia laurina,literal,MUMCCPUVOAUBAN-UHFFFAOYSA-N,literal,C1OC2=C(O1)C3=C4C(=C2)C=CN=C4C(=O)C5=CC=CC=C53,literal,72995-1,en,literal,liriodenine,literal,10.1076/PHBI.41.4.277.15671,literal,475-75-2,literal,CHEMBL37736
3,uri,http://www.wikidata.org/entity/Q5410884,uri,http://www.wikidata.org/entity/Q5976903,literal,Eupomatia laurina,literal,MUMCCPUVOAUBAN-UHFFFAOYSA-N,literal,C1OC2=C(O1)C3=C4C(=C2)C=CN=C4C(=O)C5=CC=CC=C53,literal,72995-1,en,literal,liriodenine,literal,10.1071/CH9722659,literal,475-75-2,literal,CHEMBL37736
4,uri,http://www.wikidata.org/entity/Q5410886,uri,http://www.wikidata.org/entity/Q105029400,literal,Eupomatia bennettii,literal,HJRRKGPSJCIEPY-FKIZINRSSA-N,literal,O=C1OC(C=2C=C(OC)C(OC)=C(OC)C2C3=CC(OC)=C(OC)C(OC)=C3)C(C1=C)C,literal,72993-1,en,literal,Eupomatilone 2,literal,10.1071/CH9911705,,,,
5,uri,http://www.wikidata.org/entity/Q5410886,uri,http://www.wikidata.org/entity/Q105029400,literal,Eupomatia bennettii,literal,HJRRKGPSJCIEPY-FKIZINRSSA-N,literal,O=C1OC(C=2C=C(OC)C(OC)=C(OC)C2C3=CC(OC)=C(OC)C(OC)=C3)C(C1=C)C,literal,72993-1,en,literal,Eupomatilone 2,literal,10.1071/CH9911615,,,,
6,uri,http://www.wikidata.org/entity/Q5410886,uri,http://www.wikidata.org/entity/Q104401665,literal,Eupomatia bennettii,literal,WGNUABUESDBLCY-SNAWJCMRSA-N,literal,O1C2=CC=C(C=CC)C=C2C(=C1C=3C=CC(OC)=CC3)C,literal,72993-1,en,literal,Eupomatenoid 15,literal,10.1071/CH9911615,,,,
7,uri,http://www.wikidata.org/entity/Q5410886,uri,http://www.wikidata.org/entity/Q104401665,literal,Eupomatia bennettii,literal,WGNUABUESDBLCY-SNAWJCMRSA-N,literal,O1C2=CC=C(C=CC)C=C2C(=C1C=3C=CC(OC)=CC3)C,literal,72993-1,en,literal,Eupomatenoid 15,literal,10.1071/CH9911627,,,,
8,uri,http://www.wikidata.org/entity/Q5410884,uri,http://www.wikidata.org/entity/Q104396883,literal,Eupomatia laurina,literal,DMMQXURQRMNSBM-YZAYTREXSA-N,literal,O(C=1C=C(C=CC)C=C2C1OC(C3=CC=C4OCOC4=C3)C2C)C,literal,72995-1,en,literal,"5-[(2R,3R)-7-methoxy-3-methyl-5-[(1E)-prop-1-en-1-yl]-2,3-dihydro-1-benzofuran-2-yl]-2H-1,3-benzodioxole",literal,10.1071/CH9722659,literal,51020-87-2,,
9,uri,http://www.wikidata.org/entity/Q5410886,uri,http://www.wikidata.org/entity/Q104401672,literal,Eupomatia bennettii,literal,QTEJCDJYVNJQSZ-UHFFFAOYSA-N,literal,O=C1C(=O)N(C=2C(OC)=C3C=CC=CC3=C4N=CC=C1C42)C,literal,72993-1,en,literal,Imbiline 1,literal,10.1071/CH9911615,,,,
10,uri,http://www.wikidata.org/entity/Q5410884,uri,http://www.wikidata.org/entity/Q104401672,literal,Eupomatia laurina,literal,QTEJCDJYVNJQSZ-UHFFFAOYSA-N,literal,O=C1C(=O)N(C=2C(OC)=C3C=CC=CC3=C4N=CC=C1C42)C,literal,72995-1,en,literal,Imbiline 1,literal,10.1071/CH9911615,,,,
11,uri,http://www.wikidata.org/entity/Q5410886,uri,http://www.wikidata.org/entity/Q104401666,literal,Eupomatia bennettii,literal,YGJWBZGKXSGXHD-CLUVUEOHSA-N,literal,O=C1OC(C=2C=C3OCOC3=C(OC)C2C4=CC(OC)=C(OC)C(OC)=C4)C(C)C1C,literal,72993-1,en,literal,Eupomatilone 3,literal,10.1071/CH9911705,,,,
12,uri,http://www.wikidata.org/entity/Q5410886,uri,http://www.wikidata.org/entity/Q104401666,literal,Eupomatia bennettii,literal,YGJWBZGKXSGXHD-CLUVUEOHSA-N,literal,O=C1OC(C=2C=C3OCOC3=C(OC)C2C4=CC(OC)=C(OC)C(OC)=C4)C(C)C1C,literal,72993-1,en,literal,Eupomatilone 3,literal,10.1071/CH9911615,,,,
13,uri,http://www.wikidata.org/entity/Q5410886,uri,http://www.wikidata.org/entity/Q105298192,literal,Eupomatia bennettii,literal,VWNZODRHLJRMBA-AVCJSFLBSA-N,literal,O=C1OC(C2=CC=3OCOC3C(OC)=C2C=4C=CC(OC)=C(OC)C4)C(C)C1C,literal,72993-1,en,literal,Eupomatilone 7,literal,10.1071/CH9911705,,,,
14,uri,http://www.wikidata.org/entity/Q5410886,uri,http://www.wikidata.org/entity/Q105298192,literal,Eupomatia bennettii,literal,VWNZODRHLJRMBA-AVCJSFLBSA-N,literal,O=C1OC(C2=CC=3OCOC3C(OC)=C2C=4C=CC(OC)=C(OC)C4)C(C)C1C,literal,72993-1,en,literal,Eupomatilone 7,literal,10.1071/CH9911615,,,,
15,uri,http://www.wikidata.org/entity/Q5410884,uri,http://www.wikidata.org/entity/Q105030489,literal,Eupomatia laurina,literal,HMGCTPMQYVGXSC-UHFFFAOYSA-N,literal,OC=1C=CC(=CC1OC)C=2OC3=CC=C(C=CC)C=C3C2C,literal,72995-1,en,literal,2-Methoxy-4-[3-methyl-5-(1-propenyl)-2-benzofuranyl]-phenol,literal,10.1071/CH9722659,,,,
16,uri,http://www.wikidata.org/entity/Q5410884,uri,http://www.wikidata.org/entity/Q105251734,literal,Eupomatia laurina,literal,SFFQJYFGYNAPSW-ONEGZZNKSA-N,literal,O1C2=CC=C(C=CC)C=C2C(=C1C=3C=CC=4OCOC4C3)C,literal,72995-1,en,literal,"5-[3-methyl-5-[(E)-prop-1-enyl]-1-benzofuran-2-yl]-1,3-benzodioxole",literal,10.1071/CH9722659,,,,
