,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q34887,uri,http://www.wikidata.org/entity/Q388740,literal,Carica papaya,literal,HNBDRPTVWVGKBR-UHFFFAOYSA-N,literal,CCCCC(=O)OC,literal,624-24-8,literal,30011248-2,en,literal,methyl valerate,literal,10.1021/JF60209A051,,
1,uri,http://www.wikidata.org/entity/Q34887,uri,http://www.wikidata.org/entity/Q3348789,literal,Carica papaya,literal,JGHZJRVDZXSNKQ-UHFFFAOYSA-N,literal,CCCCCCCC(=O)OC,literal,111-11-5,literal,30011248-2,en,literal,methyl octanoate,literal,10.1021/JF00119A021,literal,CHEMBL3183908
2,uri,http://www.wikidata.org/entity/Q34887,uri,http://www.wikidata.org/entity/Q3341206,literal,Carica papaya,literal,YNBADRVTZLEFNH-UHFFFAOYSA-N,literal,COC(=O)C1=CN=CC=C1,literal,93-60-7,literal,30011248-2,en,literal,methyl nicotinate,literal,10.1021/JF00119A021,literal,CHEMBL379845
3,uri,http://www.wikidata.org/entity/Q34887,uri,http://www.wikidata.org/entity/Q3348790,literal,Carica papaya,literal,YYZUSRORWSJGET-UHFFFAOYSA-N,literal,CCCCCCCC(=O)OCC,literal,106-32-1,literal,30011248-2,en,literal,ethyl octanoate,literal,10.1021/JF00094A032,,
4,uri,http://www.wikidata.org/entity/Q34887,uri,http://www.wikidata.org/entity/Q3348790,literal,Carica papaya,literal,YYZUSRORWSJGET-UHFFFAOYSA-N,literal,CCCCCCCC(=O)OCC,literal,106-32-1,literal,30011248-2,en,literal,ethyl octanoate,literal,10.1002/FFJ.1248,,
5,uri,http://www.wikidata.org/entity/Q34887,uri,http://www.wikidata.org/entity/Q407669,literal,Carica papaya,literal,OSWPMRLSEDHDFF-UHFFFAOYSA-N,literal,COC(=O)C1=CC=CC=C1O,literal,119-36-8,literal,30011248-2,en,literal,methyl salicylate,literal,10.1021/JF00094A032,literal,CHEMBL108545
6,uri,http://www.wikidata.org/entity/Q34887,uri,http://www.wikidata.org/entity/Q407669,literal,Carica papaya,literal,OSWPMRLSEDHDFF-UHFFFAOYSA-N,literal,COC(=O)C1=CC=CC=C1O,literal,119-36-8,literal,30011248-2,en,literal,methyl salicylate,literal,10.1002/FFJ.1248,literal,CHEMBL108545
7,uri,http://www.wikidata.org/entity/Q34887,uri,http://www.wikidata.org/entity/Q3314420,literal,Carica papaya,literal,URLKBWYHVLBVBO-UHFFFAOYSA-N,literal,CC1=CC=C(C=C1)C,literal,106-42-3,literal,30011248-2,en,literal,p-xylene,literal,10.1021/JF60209A051,literal,CHEMBL31561
8,uri,http://www.wikidata.org/entity/Q34887,uri,http://www.wikidata.org/entity/Q3314420,literal,Carica papaya,literal,URLKBWYHVLBVBO-UHFFFAOYSA-N,literal,CC1=CC=C(C=C1)C,literal,106-42-3,literal,30011248-2,en,literal,p-xylene,literal,10.1002/FFJ.1248,literal,CHEMBL31561
9,uri,http://www.wikidata.org/entity/Q34887,uri,http://www.wikidata.org/entity/Q372524,literal,Carica papaya,literal,HUMNYLRZRPPJDN-UHFFFAOYSA-N,literal,C1=CC=C(C=C1)C=O,literal,100-52-7,literal,30011248-2,en,literal,benzaldehyde,literal,10.1021/JF00119A021,literal,CHEMBL15972
