,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q176647,uri,http://www.wikidata.org/entity/Q105266785,literal,Erica arborea,literal,TXJOTIFCEKOXSM-WQPYABEOSA-N,literal,O=C1OC(C(=CC)C)C(C)C(O)C1(C)C,literal,328204-1,en,literal,"(4S,5R,6R)-Tetrahydro-4-hydroxy-3,3,5-trimethyl-6-[(E)-1-methyl-1-propenyl]-2H-pyran-2-one",literal,10.1002/EJOC.200801106,,,,
1,uri,http://www.wikidata.org/entity/Q1543735,uri,http://www.wikidata.org/entity/Q2858304,literal,Erica cinerea,literal,KMOUJOKENFFTPU-QNDFHXLGSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O,literal,328424-1,en,literal,apigetrin,literal,10.1016/0031-9422(92)83305-I,literal,578-74-5,literal,CHEMBL487017
2,uri,http://www.wikidata.org/entity/Q1543735,uri,http://www.wikidata.org/entity/Q115950643,literal,Erica cinerea,literal,DVIQNLZBZDQGEY-MIOAZYHMSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC3=C(OC)C(OC)=CC(O)=C13)C=4C=CC(O)=C(O)C4,literal,328424-1,en,literal,"2-(3,4-dihydroxyphenyl)-5-hydroxy-7,8-dimethoxy-3-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.1016/0031-9422(94)00596-L,,,,
3,uri,http://www.wikidata.org/entity/Q1543735,uri,http://www.wikidata.org/entity/Q104401676,literal,Erica cinerea,literal,HBKIRGQPEXVXGB-MUBWEJBWSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C(OC)=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,literal,328424-1,en,literal,Gossypetin 8-methyl ether 3-glucoside,literal,10.1016/0031-9422(92)83305-I,,,,
4,uri,http://www.wikidata.org/entity/Q1543735,uri,http://www.wikidata.org/entity/Q105177892,literal,Erica cinerea,literal,NEFHWGGVDTWYDH-KPBLZALBSA-N,literal,O=C1C=C(OC(C1)CCC2=CC=C(OC3OC(CO)C(O)C(O)C3O)C=C2)CCC4=CC=C(O)C=C4,literal,328424-1,en,literal,"(2S)-2beta-[4-(beta-D-Glucopyranosyloxy)phenethyl]-6-(4-hydroxyphenethyl)-2,3-dihydro-4H-pyran-4-one",literal,10.1016/J.TETLET.2011.01.108,,,,
5,uri,http://www.wikidata.org/entity/Q1543735,uri,http://www.wikidata.org/entity/Q6086296,literal,Erica cinerea,literal,OVSQVDMCBVZWGM-QSOFNFLRSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,literal,328424-1,en,literal,isoquercetin,literal,10.1016/0031-9422(92)83305-I,literal,482-35-9,literal,CHEMBL250450
6,uri,http://www.wikidata.org/entity/Q176647,uri,http://www.wikidata.org/entity/Q105301292,literal,Erica arborea,literal,WCCFYKHUFSLEFP-XCGBVFNNSA-N,literal,O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=C(O)C(OC4OC(C)C(O)C(O)C4O)=C(O)C3,literal,328204-1,en,literal,"2-[3,5-dihydroxy-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyphenyl]-5,7-dihydroxychromen-4-one",literal,10.1007/S10600-008-9007-1,,,,
7,uri,http://www.wikidata.org/entity/Q1543735,uri,http://www.wikidata.org/entity/Q104401725,literal,Erica cinerea,literal,QCIILLDRJZPUDI-PHTGNFSXSA-N,literal,O=C1C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC=4C=C(O)C=C(O)C14)C=5C=C(O)C(O)=C(O)C5,literal,328424-1,en,literal,Myricetin-3-rutinoside,literal,10.1021/NP50103A030,,,,
8,uri,http://www.wikidata.org/entity/Q1543735,uri,http://www.wikidata.org/entity/Q67879768,literal,Erica cinerea,literal,NVEQFIOZRFFVFW-UHFFFAOYSA-N,literal,CC1(CC2C1CCC3(C(O3)CCC2=C)C)C,literal,328424-1,en,literal,caryophylene oxide,literal,10.1016/S0031-9422(02)00542-3,literal,17627-43-9,,
9,uri,http://www.wikidata.org/entity/Q176647,uri,http://www.wikidata.org/entity/Q104193324,literal,Erica arborea,literal,OFMXGFHWLZPCFL-UHFFFAOYSA-N,literal,O=C1CCC2C(C)(CCC3C2(C)CCC4(C)C5CC(C)(C)CCC5(C)CCC34C)C1C,literal,328204-1,en,literal,friedelin,literal,10.1007/978-1-4615-0663-8_57,literal,34539-66-7,,
10,uri,http://www.wikidata.org/entity/Q176647,uri,http://www.wikidata.org/entity/Q388692,literal,Erica arborea,literal,WQGWDDDVZFFDIG-UHFFFAOYSA-N,literal,C1=CC(=C(C(=C1)O)O)O,literal,328204-1,en,literal,pyrogallol,literal,10.1002/EJOC.200801106,literal,87-66-1,literal,CHEMBL307145
