,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q12700761,uri,http://www.wikidata.org/entity/Q484940,literal,Donax grandis,literal,AGPKZVBTJJNPAG-WHFBIAKZSA-N,literal,CCC(C)C(C(=O)O)N,literal,77089239-1,en,literal,L-isoleucine,literal,10.1016/0305-1978(86)90092-X,literal,73-32-5,literal,CHEMBL1233584
1,uri,http://www.wikidata.org/entity/Q12700761,uri,http://www.wikidata.org/entity/Q20816880,literal,Donax grandis,literal,KDXKERNSBIXSRK-YFKPBYRVSA-N,literal,C(CCN)CC(C(=O)O)N,literal,77089239-1,en,literal,L-lysine,literal,10.1016/0305-1978(86)90092-X,literal,56-87-1,literal,CHEMBL8085
2,uri,http://www.wikidata.org/entity/Q12700761,uri,http://www.wikidata.org/entity/Q188017,literal,Donax grandis,literal,OUYCCCASQSFEME-QMMMGPOBSA-N,literal,C1=CC(=CC=C1CC(C(=O)O)N)O,literal,77089239-1,en,literal,L-tyrosine,literal,10.1016/0305-1978(86)90092-X,literal,60-18-4,literal,CHEMBL925
3,uri,http://www.wikidata.org/entity/Q12700761,uri,http://www.wikidata.org/entity/Q218642,literal,Donax grandis,literal,QNAYBMKLOCPYGJ-REOHCLBHSA-N,literal,CC(C(=O)O)N,literal,77089239-1,en,literal,L-alanine,literal,10.1016/0305-1978(86)90092-X,literal,56-41-7,literal,CHEMBL279597
4,uri,http://www.wikidata.org/entity/Q12700761,uri,http://www.wikidata.org/entity/Q27076990,literal,Donax grandis,literal,CKLJMWTZIZZHCS-UWTATZPHSA-N,literal,C(C(C(=O)O)N)C(=O)O,literal,77089239-1,en,literal,D-aspartic acid,literal,10.1016/0305-1978(86)90092-X,literal,1783-96-6,literal,CHEMBL29757
5,uri,http://www.wikidata.org/entity/Q12700761,uri,http://www.wikidata.org/entity/Q26841253,literal,Donax grandis,literal,COLNVLDHVKWLRT-MRVPVSSYSA-N,literal,C1=CC=C(C=C1)CC(C(=O)O)N,literal,77089239-1,en,literal,D-phenylalanine,literal,10.1016/0305-1978(86)90092-X,literal,673-06-3,literal,CHEMBL379630
6,uri,http://www.wikidata.org/entity/Q13950810,uri,http://www.wikidata.org/entity/Q121802,literal,Thalia multiflora,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,798264-1,en,literal,beta-sitosterol,literal,10.1002/PTR.1731,literal,64997-52-0,,
7,uri,http://www.wikidata.org/entity/Q13950810,uri,http://www.wikidata.org/entity/Q425004,literal,Thalia multiflora,literal,HCXVJBMSMIARIN-PHZDYDNGSA-N,literal,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,798264-1,en,literal,stigmasterol,literal,10.1002/PTR.1731,literal,83-48-7,literal,CHEMBL400247
8,uri,http://www.wikidata.org/entity/Q13950810,uri,http://www.wikidata.org/entity/Q27104329,literal,Thalia multiflora,literal,NGSWKAQJJWESNS-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C=CC(=O)O)O,literal,798264-1,en,literal,4-coumaric acid,literal,10.1002/PTR.1731,literal,7400-08-0,,
9,uri,http://www.wikidata.org/entity/Q13950810,uri,http://www.wikidata.org/entity/Q105148278,literal,Thalia multiflora,literal,KZJWDPNRJALLNS-LTPXOBQUSA-N,literal,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C)CCC(CC)C(C)C)C2(C)CC1,literal,798264-1,en,literal,"(3S,8S,9S,10R,13R,14S,17R)-17-[(2S,5S)-5-Ethyl-6-methyl-heptan-2-yl]-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",literal,10.1002/PTR.1731,,,,
10,uri,http://www.wikidata.org/entity/Q12700761,uri,http://www.wikidata.org/entity/Q181003,literal,Donax grandis,literal,QIVBCDIJIAJPQS-VIFPVBQESA-N,literal,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N,literal,77089239-1,en,literal,tryptophan,literal,10.1016/0305-1978(86)90092-X,literal,73-22-3,literal,CHEMBL54976
11,uri,http://www.wikidata.org/entity/Q13950810,uri,http://www.wikidata.org/entity/Q27262523,literal,Thalia multiflora,literal,KZJWDPNRJALLNS-FBZNIEFRSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,798264-1,en,literal,γ-sitosterol,literal,10.1002/PTR.1731,literal,83-47-6,,
12,uri,http://www.wikidata.org/entity/Q12700761,uri,http://www.wikidata.org/entity/Q173670,literal,Donax grandis,literal,ODKSFYDXXFIFQN-BYPYZUCNSA-N,literal,C(CC(C(=O)O)N)CN=C(N)N,literal,77089239-1,en,literal,L-arginine,literal,10.1016/0305-1978(86)90092-X,literal,74-79-3,literal,CHEMBL1485
13,uri,http://www.wikidata.org/entity/Q12700761,uri,http://www.wikidata.org/entity/Q186521,literal,Donax grandis,literal,AYFVYJQAPQTCCC-GBXIJSLDSA-N,literal,CC(C(C(=O)O)N)O,literal,77089239-1,en,literal,L-threonine,literal,10.1016/0305-1978(86)90092-X,literal,72-19-5,literal,CHEMBL291747
14,uri,http://www.wikidata.org/entity/Q12700761,uri,http://www.wikidata.org/entity/Q26995161,literal,Donax grandis,literal,WHUUTDBJXJRKMK-VKHMYHEASA-N,literal,C(CC(=O)O)C(C(=O)O)N,literal,77089239-1,en,literal,L-glutamic acid,literal,10.1016/0305-1978(86)90092-X,literal,56-86-0,literal,CHEMBL575060
15,uri,http://www.wikidata.org/entity/Q12700761,uri,http://www.wikidata.org/entity/Q82134949,literal,Donax grandis,literal,XWKAVQKJQBISOL-ZETCQYMHSA-N,literal,O=C(O)C(NC=1C=CC=CC1)C,literal,77089239-1,en,literal,phenyl-Alanine,literal,10.1016/0305-1978(86)90092-X,literal,705-61-3,,
16,uri,http://www.wikidata.org/entity/Q12700761,uri,http://www.wikidata.org/entity/Q27076975,literal,Donax grandis,literal,QNAYBMKLOCPYGJ-UWTATZPHSA-N,literal,CC(C(=O)O)N,literal,77089239-1,en,literal,D-Alanine,literal,10.1016/0305-1978(86)90092-X,literal,338-69-2,literal,CHEMBL66693
17,uri,http://www.wikidata.org/entity/Q12700761,uri,http://www.wikidata.org/entity/Q22124685,literal,Donax grandis,literal,FFEARJCKVFRZRR-BYPYZUCNSA-N,literal,CSCCC(C(=O)O)N,literal,77089239-1,en,literal,L-methionine,literal,10.1016/0305-1978(86)90092-X,literal,63-68-3,literal,CHEMBL42336
18,uri,http://www.wikidata.org/entity/Q13950810,uri,http://www.wikidata.org/entity/Q99374,literal,Thalia multiflora,literal,NGSWKAQJJWESNS-ZZXKWVIFSA-N,literal,C1=CC(=CC=C1C=CC(=O)O)O,literal,798264-1,en,literal,(E)-p-coumaric acid,literal,10.1002/PTR.1731,literal,501-98-4,literal,CHEMBL66879
19,uri,http://www.wikidata.org/entity/Q12700761,uri,http://www.wikidata.org/entity/Q27093862,literal,Donax grandis,literal,FFEARJCKVFRZRR-SCSAIBSYSA-N,literal,CSCCC(C(=O)O)N,literal,77089239-1,en,literal,D-methionine,literal,10.1016/0305-1978(86)90092-X,literal,348-67-4,literal,CHEMBL1234268
20,uri,http://www.wikidata.org/entity/Q12700761,uri,http://www.wikidata.org/entity/Q20035886,literal,Donax grandis,literal,ONIBWKKTOPOVIA-BYPYZUCNSA-N,literal,C1CC(NC1)C(=O)O,literal,77089239-1,en,literal,L-proline,literal,10.1016/0305-1978(86)90092-X,literal,147-85-3,literal,CHEMBL54922
