,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q5101790,uri,http://www.wikidata.org/entity/Q70733114,literal,Capillipedium parviflorum,literal,HRHOWZHRCRZVCU-UHFFFAOYSA-N,literal,O=C(OCC=CCCC)C,literal,10094-40-3,literal,395045-1,en,literal,2-hexenyl acetate,literal,10.1016/J.PHYTOCHEM.2004.04.003,,
1,uri,http://www.wikidata.org/entity/Q5101790,uri,http://www.wikidata.org/entity/Q82107454,literal,Capillipedium parviflorum,literal,HKKPNGKIYAETLS-UHFFFAOYSA-N,literal,CCCC(=O)CCCCCCC(C)C,literal,29366-35-6,literal,395045-1,en,literal,11-Methyl-4-dodecanone,literal,10.1016/J.PHYTOCHEM.2004.04.003,,
2,uri,http://www.wikidata.org/entity/Q1502321,uri,http://www.wikidata.org/entity/Q99374,literal,Semiarundinaria fastuosa,literal,NGSWKAQJJWESNS-ZZXKWVIFSA-N,literal,C1=CC(=CC=C1C=CC(=O)O)O,literal,501-98-4,literal,421233-1,en,literal,(E)-p-coumaric acid,literal,10.1248/YAKUSHI1947.118.8_332,literal,CHEMBL66879
3,uri,http://www.wikidata.org/entity/Q157419,uri,http://www.wikidata.org/entity/Q83024951,literal,Phalaris arundinacea,literal,JOFKCNJIUXPJAC-UHFFFAOYSA-N,literal,CN1CCC2=C(C1)NC3=CC=CC=C23,literal,13100-00-0,literal,415571-1,en,literal,2-Methyltryptoline,literal,10.1016/S0031-9422(00)94432-7,,
4,uri,http://www.wikidata.org/entity/Q28936185,uri,http://www.wikidata.org/entity/Q83063560,literal,Phalaris tuberosa,literal,XUCUSHRCIKFRCK-UHFFFAOYSA-N,literal,CNCCC1=CN(C2=CC=CC=C21)C,literal,37637-29-9,literal,415678-1,en,literal,"Indole, 3-(2-(methylamino)ethyl)-1-methyl-",literal,10.1016/S0031-9422(00)86510-3,,
5,uri,http://www.wikidata.org/entity/Q7180271,uri,http://www.wikidata.org/entity/Q83024951,literal,Phalaris coerulescens,literal,JOFKCNJIUXPJAC-UHFFFAOYSA-N,literal,CN1CCC2=C(C1)NC3=CC=CC=C23,literal,13100-00-0,literal,415596-1,en,literal,2-Methyltryptoline,literal,10.1071/CH9712189,,
6,uri,http://www.wikidata.org/entity/Q7180271,uri,http://www.wikidata.org/entity/Q83024951,literal,Phalaris coerulescens,literal,JOFKCNJIUXPJAC-UHFFFAOYSA-N,literal,CN1CCC2=C(C1)NC3=CC=CC=C23,literal,13100-00-0,literal,415596-1,en,literal,2-Methyltryptoline,literal,10.1016/S0031-9422(97)00946-1,,
7,uri,http://www.wikidata.org/entity/Q1491422,uri,http://www.wikidata.org/entity/Q908811,literal,Guadua angustifolia,literal,NVLTYOJHPBMILU-YOVYLDAJSA-N,literal,C1=CC(=CC=C1C(C#N)OC2C(C(C(C(O2)CO)O)O)O)O,literal,499-20-7,literal,1074014-2,en,literal,dhurrin,literal,10.1002/CBER.19761091016,,
8,uri,http://www.wikidata.org/entity/Q1750612,uri,http://www.wikidata.org/entity/Q83024951,literal,Phalaris aquatica,literal,JOFKCNJIUXPJAC-UHFFFAOYSA-N,literal,CN1CCC2=C(C1)NC3=CC=CC=C23,literal,13100-00-0,literal,415560-1,en,literal,2-Methyltryptoline,literal,10.1071/CH9712189,,
9,uri,http://www.wikidata.org/entity/Q1502321,uri,http://www.wikidata.org/entity/Q63392287,literal,Semiarundinaria fastuosa,literal,CDICDSOGTRCHMG-ONEGZZNKSA-N,literal,COC1=CC(=CC(=C1O)OC)C=CC=O,literal,4206-58-0,literal,421233-1,en,literal,(E)-sinapaldehyde,literal,10.1248/YAKUSHI1947.118.8_332,,
