,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q4036702,uri,http://www.wikidata.org/entity/Q27108663,literal,Crossosoma bigelovii,literal,CTNPHHZPAJYPFO-QFLJTSPFSA-N,literal,CC1C(C(CC(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3(C2)O)O)C6=CC(=O)OC6)C)C=O)OC)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)O)O)O)O,literal,316540-1,en,literal,k-Strophanthoside,literal,10.1021/NP8006342,literal,33279-57-1,,
1,uri,http://www.wikidata.org/entity/Q4036702,uri,http://www.wikidata.org/entity/Q27108663,literal,Crossosoma bigelovii,literal,GILGYKHFZXQALF-FBPIOBPTSA-N,literal,O=CC12CCC(OC3OC(C)C(OC4OC(COC5OC(CO)C(O)C(O)C5O)C(O)C(O)C4O)C(OC)C3)CC2(O)CCC6C1CCC7(C)C(C8=CC(=O)OC8)CCC67O,literal,316540-1,en,literal,k-Strophanthoside,literal,10.1021/NP8006342,literal,33279-57-1,,
2,uri,http://www.wikidata.org/entity/Q4036702,uri,http://www.wikidata.org/entity/Q4413253,literal,Crossosoma bigelovii,literal,PUETUDUXMCLALY-HOTGVXAUSA-N,literal,COC1=C(C=CC(=C1)CC(CO)C(CC2=CC(=C(C=C2)O)OC)CO)O,literal,316540-1,en,literal,secoisolariciresinol,literal,10.1021/NP8006342,literal,29388-59-8,literal,CHEMBL368347
3,uri,http://www.wikidata.org/entity/Q4036702,uri,http://www.wikidata.org/entity/Q115784937,literal,Crossosoma bigelovii,literal,HULMNSIAKWANQO-XVPQHPLOSA-N,literal,O=CC12CCC(OC3OC(C)C(O)C(O)C3O)CC2(O)CCC4C1CCC5(C)C(C6=CC(=O)OC6)CCC45O,literal,316540-1,en,literal,"(3S,5S,8R,9S,10S,13R,14S,17R)-5,14-dihydroxy-13-methyl-17-(5-oxo-2H-furan-3-yl)-3-[(2S,3R,4S,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-2,3,4,6,7,8,9,11,12,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-10-carbaldehyde",literal,10.1021/NP8006342,,,,
4,uri,http://www.wikidata.org/entity/Q4036702,uri,http://www.wikidata.org/entity/Q27134922,literal,Crossosoma bigelovii,literal,SBMOEJYIIKODKJ-JVBHFNPYSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(C(=C4C(=C3)OC(=CC4=O)C)O)OC)O)O)O)O)O)O,literal,316540-1,en,literal,5-Hydroxy-6-methoxy-2-methylchromone-7-O-rutinoside,literal,10.1021/NP8006342,,,literal,CHEMBL564024
5,uri,http://www.wikidata.org/entity/Q4036702,uri,http://www.wikidata.org/entity/Q1718068,literal,Crossosoma bigelovii,literal,ODJLBQGVINUMMR-HZXDTFASSA-N,literal,CC12CCC3C(C1(CCC2C4=CC(=O)OC4)O)CCC5(C3(CCC(C5)O)C=O)O,literal,316540-1,en,literal,strophanthidin,literal,10.1021/NP8006342,literal,66-28-4,literal,CHEMBL111743
6,uri,http://www.wikidata.org/entity/Q4036702,uri,http://www.wikidata.org/entity/Q115784938,literal,Crossosoma bigelovii,literal,CTNPHHZPAJYPFO-RODZRPJJSA-N,literal,O=CC12CCC(OC3OC(C)C(OC4OC(CO)C(OC5OC(CO)C(O)C(O)C5O)C(O)C4O)C(OC)C3)CC2(O)CCC6C1CCC7(C)C(C8=CC(=O)OC8)CCC67O,literal,316540-1,,literal,Q115784938,literal,10.1021/NP8006342,,,,
7,uri,http://www.wikidata.org/entity/Q4036702,uri,http://www.wikidata.org/entity/Q27108663,literal,Crossosoma bigelovii,literal,CTNPHHZPAJYPFO-QFLJTSPFSA-N,literal,O=CC12CCC(OC3OC(C)C(OC4OC(COC5OC(CO)C(O)C(O)C5O)C(O)C(O)C4O)C(OC)C3)CC2(O)CCC6C1CCC7(C)C(C8=CC(=O)OC8)CCC67O,literal,316540-1,en,literal,k-Strophanthoside,literal,10.1021/NP8006342,literal,33279-57-1,,
8,uri,http://www.wikidata.org/entity/Q4036702,uri,http://www.wikidata.org/entity/Q412957,literal,Crossosoma bigelovii,literal,GRTOGORTSDXSFK-XJTZBENFSA-N,literal,CC1C2CN3CCC4=C(C3CC2C(=CO1)C(=O)OC)NC5=CC=CC=C45,literal,316540-1,en,literal,raubasine,literal,10.1021/NP8006342,literal,483-04-5,literal,CHEMBL123325
9,uri,http://www.wikidata.org/entity/Q4036702,uri,http://www.wikidata.org/entity/Q105016473,literal,Crossosoma bigelovii,literal,GRTOGORTSDXSFK-GCUGWZBJSA-N,literal,O=C(OC)C1=COC(C)C2CN3CCC=4C=5C=CC=CC5NC4C3CC12,literal,316540-1,en,literal,"methyl (1R,15R,16S,20R)-16-methyl-17-oxa-3,13-diazapentacyclo[11.8.0.02,10.04,9.015,20]henicosa-2(10),4,6,8,18-pentaene-19-carboxylate",literal,10.1021/NP8006342,,,,
10,uri,http://www.wikidata.org/entity/Q4036702,uri,http://www.wikidata.org/entity/Q105292942,literal,Crossosoma bigelovii,literal,VTQWFYXLYNJGCR-OJSOPAHASA-N,literal,O=CC12CCC(OC3OC(C)CC(OC4OC(CO)C(O)C(O)C4O)C3OC)CC2(O)CCC5C1CCC6(C)C(C7=CC(=O)OC7)CCC56O,literal,316540-1,,literal,Q105292942,literal,10.1021/NP8006342,,,,
11,uri,http://www.wikidata.org/entity/Q4036702,uri,http://www.wikidata.org/entity/Q5408256,literal,Crossosoma bigelovii,literal,SUTUBQHKZRNZRA-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C=C(C=C2O1)OC)O,literal,316540-1,en,literal,eugenin,literal,10.1021/NP8006342,literal,480-34-2,literal,CHEMBL446974
12,uri,http://www.wikidata.org/entity/Q4036702,uri,http://www.wikidata.org/entity/Q115946506,literal,Crossosoma bigelovii,literal,LYGONQRLEVFULH-UHFFFAOYSA-N,literal,O=C1C=C(OC2=CC(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)=CC(O)=C12)C,literal,316540-1,en,literal,"5-Hydroxy-2-methyl-7-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxychromen-4-one",literal,10.1021/NP8006342,,,,
13,uri,http://www.wikidata.org/entity/Q4036702,uri,http://www.wikidata.org/entity/Q2996215,literal,Crossosoma bigelovii,literal,HULMNSIAKWANQO-JQKSAQOKSA-N,literal,CC1C(C(C(C(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3(C2)O)O)C6=CC(=O)OC6)C)C=O)O)O)O,literal,316540-1,en,literal,convallatoxin,literal,10.1021/NP8006342,literal,508-75-8,literal,CHEMBL399336
14,uri,http://www.wikidata.org/entity/Q4036702,uri,http://www.wikidata.org/entity/Q105162771,literal,Crossosoma bigelovii,literal,MFJQEKNPFKHQHP-OAGJVSPASA-N,literal,O=C1OC(CC1)CCCCC=CCCCCCCCC,literal,316540-1,en,literal,(5R)-5-[(5E)-tetradec-5-en-1-yl]oxolan-2-one,literal,10.1021/NP8006342,,,,
15,uri,http://www.wikidata.org/entity/Q4036702,uri,http://www.wikidata.org/entity/Q27149806,literal,Crossosoma bigelovii,literal,FHIREUBIEIPPMC-SADZTDHOSA-N,literal,CC1C(C(CC(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3(C2)O)O)C6=CC(=O)OC6)C)C=O)OC)OC7C(C(C(C(O7)CO)O)O)O,literal,316540-1,en,literal,β-k-strophanthin,literal,10.1021/NP8006342,literal,560-53-2,literal,CHEMBL540506
16,uri,http://www.wikidata.org/entity/Q4036702,uri,http://www.wikidata.org/entity/Q105162774,literal,Crossosoma bigelovii,literal,MFJQEKNPFKHQHP-QGZVFWFLSA-N,literal,O=C1OC(CC1)CCCCC=CCCCCCCCC,literal,316540-1,en,literal,(5R)-5-(tetradec-5-en-1-yl)oxolan-2-one,literal,10.1021/NP8006342,,,,
17,uri,http://www.wikidata.org/entity/Q4036702,uri,http://www.wikidata.org/entity/Q4284467,literal,Crossosoma bigelovii,literal,MATGKVZWFZHCLI-LSDHHAIUSA-N,literal,COC1=C(C=CC(=C1)CC2COC(=O)C2CC3=CC(=C(C=C3)O)OC)O,literal,316540-1,en,literal,matairesinol,literal,10.1021/NP8006342,literal,580-72-3,literal,CHEMBL425148
18,uri,http://www.wikidata.org/entity/Q4036702,uri,http://www.wikidata.org/entity/Q27135833,literal,Crossosoma bigelovii,literal,NCUJRUDLFCGVOE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C=C(C=C2O1)O)O,literal,316540-1,en,literal,"5,7-dihydroxy-2-methylchromone",literal,10.1021/NP8006342,literal,1013-69-0,literal,CHEMBL507707
19,uri,http://www.wikidata.org/entity/Q4036702,uri,http://www.wikidata.org/entity/Q27108663,literal,Crossosoma bigelovii,literal,GILGYKHFZXQALF-FBPIOBPTSA-N,literal,CC1C(C(CC(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3(C2)O)O)C6=CC(=O)OC6)C)C=O)OC)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)O)O)O)O,literal,316540-1,en,literal,k-Strophanthoside,literal,10.1021/NP8006342,literal,33279-57-1,,
20,uri,http://www.wikidata.org/entity/Q4036702,uri,http://www.wikidata.org/entity/Q105137052,literal,Crossosoma bigelovii,literal,JYIVYVFUUKYCSU-GCCWPOOFSA-N,literal,O=C1C=C(OC2=CC(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)=C(O)C(O)=C12)C,literal,316540-1,en,literal,"2-Methyl-5,6-dihydroxy-7-[6-O-(alpha-L-rhamnopyranosyl)-beta-D-glucopyranosyloxy]-4H-1-benzopyran-4-one",literal,10.1021/NP8006342,,,,
