,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q311764,uri,http://www.wikidata.org/entity/Q27216216,literal,Nothofagus fusca,literal,NYSZJNUIVUBQMM-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1C(=O)C=CC2=CC=CC=C2)O)O,literal,18956-16-6,literal,359087-1,en,literal,"1-(2,4-Dihydroxy-6-methoxyphenyl)-3-phenylprop-2-en-1-one",literal,10.1016/S0031-9422(02)00666-0,,
1,uri,http://www.wikidata.org/entity/Q1817587,uri,http://www.wikidata.org/entity/Q121802,literal,Nothofagus pumilio,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,83-46-5,literal,170381-2,en,literal,beta-sitosterol,literal,10.1016/J.PHYTOCHEM.2004.04.002,,
2,uri,http://www.wikidata.org/entity/Q5756037,uri,http://www.wikidata.org/entity/Q104995670,literal,Nothofagus solandri,literal,FIERIMLAOJMXIK-UHFFFAOYSA-N,literal,O=C1C(OC)=C(OC2=C(O)C(OC)=CC(O)=C12)C=3C=CC=CC3,,,literal,359110-1,en,literal,isognaphaliin,literal,10.1016/S0031-9422(02)00666-0,,
3,uri,http://www.wikidata.org/entity/Q1434315,uri,http://www.wikidata.org/entity/Q3056707,literal,Nothofagus menziesii,literal,RJCJVIFSIXKSAH-UHFFFAOYSA-N,literal,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC,literal,20869-95-8,literal,359094-1,en,literal,ermanin,literal,10.1016/S0031-9422(02)00666-0,literal,CHEMBL309061
4,uri,http://www.wikidata.org/entity/Q1817587,uri,http://www.wikidata.org/entity/Q105255361,literal,Nothofagus pumilio,literal,SLJTWDNVZKIDAU-UXEXATSUSA-N,literal,O=C(O)C12CCC(C(=C)C)C2C3CCC4C5(C)CCC(=O)C(C)(C)C5CCC4(C)C3(C)CC1,,,literal,170381-2,en,literal,"(1R,3aS,5aR,5bR,7aR,11aR,11bR,13aR,13bS)-5a,5b,8,8,11a-pentamethyl-9-oxo-1-prop-1-en-2-yl-2,3,4,5,6,7,7a,10,11,11b,12,13,13a,13b-tetradecahydro-1H-cyclopenta[a]chrysene-3a-carboxylic acid",literal,10.1016/J.PHYTOCHEM.2004.04.002,,
5,uri,http://www.wikidata.org/entity/Q571422,uri,http://www.wikidata.org/entity/Q951449,literal,Nothofagus antarctica,literal,IKMDFBPHZNJCSN-UHFFFAOYSA-N,literal,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,literal,529-44-2,literal,359065-1,en,literal,myricetin,literal,10.1016/S0031-9422(02)00666-0,literal,CHEMBL164
6,uri,http://www.wikidata.org/entity/Q571422,uri,http://www.wikidata.org/entity/Q951449,literal,Nothofagus antarctica,literal,IKMDFBPHZNJCSN-UHFFFAOYSA-N,literal,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,literal,529-44-2,literal,359065-1,en,literal,myricetin,literal,10.1016/S0031-9422(96)00745-5,literal,CHEMBL164
7,uri,http://www.wikidata.org/entity/Q2604825,uri,http://www.wikidata.org/entity/Q27151395,literal,Nothofagus cunninghamii,literal,MQSZRBPYXNEFHF-UHFFFAOYSA-N,literal,COC1=CC(=C2C(=C1)OC(=C(C2=O)O)C3=CC=C(C=C3)O)O,literal,569-92-6,literal,359080-1,en,literal,rhamnocitrin,literal,10.1016/S0031-9422(02)00666-0,literal,CHEMBL442289
8,uri,http://www.wikidata.org/entity/Q2604825,uri,http://www.wikidata.org/entity/Q27151395,literal,Nothofagus cunninghamii,literal,MQSZRBPYXNEFHF-UHFFFAOYSA-N,literal,COC1=CC(=C2C(=C1)OC(=C(C2=O)O)C3=CC=C(C=C3)O)O,literal,569-92-6,literal,359080-1,en,literal,rhamnocitrin,literal,10.1016/S0031-9422(96)00745-5,literal,CHEMBL442289
9,uri,http://www.wikidata.org/entity/Q5756037,uri,http://www.wikidata.org/entity/Q105011940,literal,Nothofagus solandri,literal,GMKBLHXKYVSJSF-UHFFFAOYSA-N,literal,O=C1C(OC)=C(OC2=C(OC)C(OC)=CC(O)=C12)C=3C=CC=CC3,,,literal,359110-1,en,literal,methylgnaphaliin,literal,10.1016/S0031-9422(02)00666-0,,
