,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id,structure_cas.type,structure_cas
125,uri,http://www.wikidata.org/entity/Q18074274,uri,http://www.wikidata.org/entity/Q104201406,literal,Strychnos colubrina,literal,XWOHZIIPBYAMJX-UHFFFAOYSA-N,literal,O=C(OC)C1=COC(O)C2C1CC(O)C2C,literal,547128-1,en,literal,"1,6-Dihydroxy-7-methyl-1,4a,5,6,7,7a-hexahydrocyclopenta[c]pyran-4-carboxylic acid methyl ester",literal,10.1248/CPB.39.2737,,,,
126,uri,http://www.wikidata.org/entity/Q18076290,uri,http://www.wikidata.org/entity/Q104167717,literal,Strychnos minor,literal,HCXVJBMSMIARIN-UHFFFAOYSA-N,literal,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C=CC(CC)C(C)C)C)C2(C)CC1,literal,547339-1,en,literal,stigmasterol,literal,10.1016/S0031-9422(00)89704-6,,,,
127,uri,http://www.wikidata.org/entity/Q18076290,uri,http://www.wikidata.org/entity/Q104167717,literal,Strychnos minor,literal,HCXVJBMSMIARIN-UHFFFAOYSA-N,literal,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C=CC(CC)C(C)C)C)C2(C)CC1,literal,547339-1,en,literal,stigmasterol,literal,10.1016/S0031-9422(00)94246-8,,,,
128,uri,http://www.wikidata.org/entity/Q18076290,uri,http://www.wikidata.org/entity/Q104167717,literal,Strychnos minor,literal,HCXVJBMSMIARIN-UHFFFAOYSA-N,literal,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C=CC(CC)C(C)C)C)C2(C)CC1,literal,547339-1,en,literal,stigmasterol,literal,10.1055/S-0028-1097490,,,,
129,uri,http://www.wikidata.org/entity/Q18074489,uri,http://www.wikidata.org/entity/Q104171726,literal,Strychnos ledermannii,literal,MIJYXULNPSFWEK-UHFFFAOYSA-N,literal,O=C(O)C12CCC(C)(C)CC2C3=CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CC1,literal,547271-1,en,literal,oleanolic acid,literal,10.1016/S0031-9422(00)89704-6,,,,
130,uri,http://www.wikidata.org/entity/Q18074330,uri,http://www.wikidata.org/entity/Q104415348,literal,Strychnos dolichothyrsa,literal,HCXVJBMSMIARIN-BGDBIVFESA-N,literal,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C=CC(CC)C(C)C)C)C2(C)CC1,literal,547167-1,en,literal,"(3S,8S,9S,10R,13R,14S,17R)-17-[(E,2S,5S)-5-Ethyl-6-methylhept-3-en-2-yl]-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",literal,10.1055/S-0028-1097490,,,,
131,uri,http://www.wikidata.org/entity/Q15350007,uri,http://www.wikidata.org/entity/Q104396199,literal,Strychnos longicaudata,literal,AVWSKQPXKPSIFK-QOTPCBIGSA-N,literal,OCC1N2C=3C=CC=CC3C4=C2C5N(CC(=CC)C1C5)CC4,literal,547289-1,en,literal,Normavacurine,literal,10.3987/COM-89-4987,,,,
132,uri,http://www.wikidata.org/entity/Q5465393,uri,http://www.wikidata.org/entity/Q104888293,literal,Strychnos mellodora,literal,XBAMJZTXGWPTRM-YNUCFGNCSA-N,literal,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C(C=C)C1CC3NCCC=4C=5C=CC=CC5NC43,literal,547322-1,en,literal,"methyl (2S,3R,4R)-3-ethenyl-4-[[(1S)-2,3,4,9-tetrahydro-1H-pyrido[3,4-b]indol-1-yl]methyl]-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydro-2H-pyran-5-carboxylate",literal,10.1055/S-2006-957807,,,,
133,uri,http://www.wikidata.org/entity/Q18076290,uri,http://www.wikidata.org/entity/Q104171726,literal,Strychnos minor,literal,MIJYXULNPSFWEK-UHFFFAOYSA-N,literal,O=C(O)C12CCC(C)(C)CC2C3=CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CC1,literal,547339-1,en,literal,oleanolic acid,literal,10.1016/S0031-9422(00)89704-6,,,,
134,uri,http://www.wikidata.org/entity/Q18075380,uri,http://www.wikidata.org/entity/Q104397602,literal,Strychnos variabilis,literal,IKGXIBQEEMLURG-IEBISRBZSA-N,literal,O=C1C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC=4C=C(O)C=C(O)C14)C=5C=CC(O)=C(O)C5,literal,547549-1,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-{[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-({[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}methyl)oxan-2-yl]oxy}chromen-4-one",literal,10.1016/S0031-9422(00)82498-X,,,,
135,uri,http://www.wikidata.org/entity/Q18075380,uri,http://www.wikidata.org/entity/Q104397602,literal,Strychnos variabilis,literal,IKGXIBQEEMLURG-IEBISRBZSA-N,literal,O=C1C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC=4C=C(O)C=C(O)C14)C=5C=CC(O)=C(O)C5,literal,547549-1,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-{[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-({[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}methyl)oxan-2-yl]oxy}chromen-4-one",literal,10.1016/S0031-9422(00)85534-X,,,,
136,uri,http://www.wikidata.org/entity/Q18083374,uri,http://www.wikidata.org/entity/Q104395187,literal,Strychnos mimfiensis,literal,PTRWWFKHWVYDOM-WWRUORRXSA-N,literal,O1CC=C2CN3CCC45C=6C=CC=CC6N7C=C(C1C(C2CC34)C75)C8C(=CC)CN9CCC=%10C=%11C=CC=CC%11NC%10C9C8,literal,547334-1,en,literal,"(4aR,5aS,8aR,13aS,15aR,15bR)-15-[(2S,3Z,12bS)-3-ethylidene-2,4,6,7,12,12b-hexahydro-1H-indolo[2,3-a]quinolizin-2-yl]-2,4a,5,5a,7,8,13a,15a,15b,16-decahydro4,6-methanoindolo[3,2,1-ij]oxepino[2,3,4-de]pyrrolo[2,3-h]quinoline",literal,10.1016/B978-1-4831-9671-8.50013-X,,,,
137,uri,http://www.wikidata.org/entity/Q18082031,uri,http://www.wikidata.org/entity/Q103818125,literal,Strychnos tricalysioides,literal,CWVRJTMFETXNAD-UHFFFAOYSA-N,literal,O=C(O)C1(O)CC(O)C(O)C(OC(=O)C=CC2=CC=C(O)C(O)=C2)C1,literal,547527-1,en,literal,"3-[3-(3,4-Dihydroxyphenyl)prop-2-enoyloxy]-1,4,5-trihydroxy-cyclohexanecarboxylic acid",literal,10.1007/S11418-005-0021-3,,,,
138,uri,http://www.wikidata.org/entity/Q15350539,uri,http://www.wikidata.org/entity/Q104394063,literal,Strychnos lucida,literal,HCCFPODVEOBUMM-DHHHYNEKSA-N,literal,O=C1N2C=3C=CC=CC3C45CCN6CC7=CCOC(C1)C(C7CC64O)C25,literal,547295-1,en,literal,"(4aR,5aR,8aS,13aS,15bR)-5a-hydroxy-2,4a,5,7,8,13a,15,15a,15b,16-decahydro4,6-methanoindolo[3,2,1-ij]oxepino[2,3,4-de]pyrrolo[2,3-h]quinolin-14-one",literal,10.1248/YAKUSHI1947.102.7_690,,,,
139,uri,http://www.wikidata.org/entity/Q15350539,uri,http://www.wikidata.org/entity/Q104395891,literal,Strychnos lucida,literal,XWOHZIIPBYAMJX-KHBMLBSESA-N,literal,O=C(OC)C1=COC(O)C2C1CC(O)C2C,literal,547295-1,en,literal,loganetin,literal,10.1248/CPB.39.2737,,,,
140,uri,http://www.wikidata.org/entity/Q15350539,uri,http://www.wikidata.org/entity/Q103818119,literal,Strychnos lucida,literal,CWUAKNMXNCKRQK-UHFFFAOYSA-N,literal,O=C(N1C2=CC(OC)=CC=C2C34CCN5CC6=CCOC(O)C(C6CC53)C14)C,literal,547295-1,en,literal,"1-(14-Hydroxy-8-methoxy-15-oxa-1,11-diazahexacyclo[16.3.1.04,12.04,21.05,10.013,19]docosa-5(10),6,8,17-tetraen-11-yl)ethanone",literal,10.1021/NP50036A007,,,,
141,uri,http://www.wikidata.org/entity/Q18074463,uri,http://www.wikidata.org/entity/Q104253041,literal,Strychnos kasengaensis,literal,RGXKJLTVROJBKZ-GUDANERBSA-N,literal,O=C(OC)C(CO)C1C(=CC)CN2CCC=3C=4C=CC=CC4NC3C2C1,literal,547252-1,en,literal,"methyl (2R)-2-[(2R,3Z,12bS)-3-ethylidene-2,4,6,7,12,12b-hexahydro-1H-indolo[2,3-a]quinolizin-2-yl]-3-hydroxypropanoate",literal,10.3987/R-1983-12-2339,,,,
142,uri,http://www.wikidata.org/entity/Q18074463,uri,http://www.wikidata.org/entity/Q104253041,literal,Strychnos kasengaensis,literal,RGXKJLTVROJBKZ-GUDANERBSA-N,literal,O=C(OC)C(CO)C1C(=CC)CN2CCC=3C=4C=CC=CC4NC3C2C1,literal,547252-1,en,literal,"methyl (2R)-2-[(2R,3Z,12bS)-3-ethylidene-2,4,6,7,12,12b-hexahydro-1H-indolo[2,3-a]quinolizin-2-yl]-3-hydroxypropanoate",literal,10.1016/S0031-9422(00)84120-5,,,,
143,uri,http://www.wikidata.org/entity/Q18074922,uri,http://www.wikidata.org/entity/Q104253041,literal,Strychnos matopensis,literal,RGXKJLTVROJBKZ-GUDANERBSA-N,literal,O=C(OC)C(CO)C1C(=CC)CN2CCC=3C=4C=CC=CC4NC3C2C1,literal,547312-1,en,literal,"methyl (2R)-2-[(2R,3Z,12bS)-3-ethylidene-2,4,6,7,12,12b-hexahydro-1H-indolo[2,3-a]quinolizin-2-yl]-3-hydroxypropanoate",literal,10.1016/0031-9422(88)80046-3,,,,
144,uri,http://www.wikidata.org/entity/Q5465393,uri,http://www.wikidata.org/entity/Q104403466,literal,Strychnos mellodora,literal,SLMISZLSXLAAKK-LWYVEOIXSA-N,literal,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C(C=C)C1CC3C=4NC=5C=CC=CC5C4CCN3C,literal,547322-1,en,literal,Isodolichantoside,literal,10.1016/S0031-9422(99)00129-6,,,,
145,uri,http://www.wikidata.org/entity/Q15350539,uri,http://www.wikidata.org/entity/Q104394309,literal,Strychnos lucida,literal,GXXXVFMBJGIYPK-UHFFFAOYSA-N,literal,O=CCC1C(=COC(OC2OC(CO)C(O)C(O)C2O)C1C=C)C(=O)OC3CC4C(=COC(OC5OC(CO)C(O)C(O)C5O)C4C3C)C(=O)OC,literal,547295-1,en,literal,"methyl 6-[3-ethenyl-4-(2-oxoethyl)-2-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydro-2H-pyran-5-carbonyl]oxy-7-methyl-1-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,4a,5,6,7,7a-hexahydrocyclopenta[c]pyran-4-carboxylate",literal,10.1016/J.PHYTOCHEM.2007.12.002,,,,
146,uri,http://www.wikidata.org/entity/Q18074815,uri,http://www.wikidata.org/entity/Q104249853,literal,Strychnos xantha,literal,LGJLRIJXTPDFNB-DVOFNPEISA-N,literal,OCCC1C(=CC)CN2CCC=3C=4C=CC=CC4NC3C2C1,literal,547569-1,en,literal,Geissoschizol,literal,10.1016/B978-1-4831-9671-8.50013-X,,,,
147,uri,http://www.wikidata.org/entity/Q18083374,uri,http://www.wikidata.org/entity/Q104396199,literal,Strychnos mimfiensis,literal,AVWSKQPXKPSIFK-QOTPCBIGSA-N,literal,OCC1N2C=3C=CC=CC3C4=C2C5N(CC(=CC)C1C5)CC4,literal,547334-1,en,literal,Normavacurine,literal,10.3987/COM-89-4987,,,,
148,uri,http://www.wikidata.org/entity/Q18083374,uri,http://www.wikidata.org/entity/Q104253156,literal,Strychnos mimfiensis,literal,RLAKWLFUMAABBE-BMWAJPDPSA-N,literal,O=C(OC)C1=C2NC=3C=CC=CC3C24CCN5CCC1C(CC)C54,literal,547334-1,en,literal,"methyl (1S,17R,18S)-18-ethyl-8,14-diazapentacyclo[9.5.2.01,9.02,7.014,17]octadeca-2,4,6,9-tetraene-10-carboxylate",literal,10.1016/B978-1-4831-9671-8.50013-X,,,,
149,uri,http://www.wikidata.org/entity/Q5465389,uri,http://www.wikidata.org/entity/Q104394107,literal,Strychnos elaeocarpa,literal,SILDJCOKNNOTCC-RLWVPSLYSA-N,literal,O=CC(=CC)C1CC(OC)N2C=3C=CC=CC3C4=C2C(N(C)CC4)C1,literal,547178-1,en,literal,17-o-Methylakagerine,literal,10.1016/S0031-9422(03)00508-9,,,,
150,uri,http://www.wikidata.org/entity/Q15350575,uri,http://www.wikidata.org/entity/Q104908492,literal,Strychnos gossweileri,literal,ABALGCGSAUWIRD-AQENENKKSA-N,literal,O=C(OC)C1=CN2C=3C=CC=CC3C4(O)CCN5CC(=CC)C1CC5C24O,literal,547213-1,en,literal,"methyl (8S,13E,14S,16S,17S)-13-ethylidene-8,17-dihydroxy-1,11-diazapentacyclo[12.3.2.02,7.08,17.011,16]nonadeca-2,4,6,18-tetraene-19-carboxylate",literal,10.1016/S0031-9422(00)94796-4,,,,
151,uri,http://www.wikidata.org/entity/Q18074553,uri,http://www.wikidata.org/entity/Q104395855,literal,Strychnos ngouniensis,literal,PDILDUDBLULMER-KSSFIOAISA-N,literal,C=C1C=2NC=3C=CC=CC3C2CCN4CC(CC)CCC14,literal,547361-1,en,literal,"(3S,6S)-6-ethyl-2-methylidene-8,18-diazatetracyclo[9.7.0.03,8.012,17]octadeca-1(11),12,14,16-tetraene",literal,10.1039/C39820000768,,,,
152,uri,http://www.wikidata.org/entity/Q18074553,uri,http://www.wikidata.org/entity/Q104395855,literal,Strychnos ngouniensis,literal,PDILDUDBLULMER-KSSFIOAISA-N,literal,C=C1C=2NC=3C=CC=CC3C2CCN4CC(CC)CCC14,literal,547361-1,en,literal,"(3S,6S)-6-ethyl-2-methylidene-8,18-diazatetracyclo[9.7.0.03,8.012,17]octadeca-1(11),12,14,16-tetraene",literal,10.1016/S0040-4020(01)88603-8,,,,
153,uri,http://www.wikidata.org/entity/Q15350539,uri,http://www.wikidata.org/entity/Q104199747,literal,Strychnos lucida,literal,VSJGJMKGNMDJCI-UHFFFAOYSA-N,literal,O=C1OCCC2C1=COC(OC3OC(CO)C(O)C(O)C3O)C2C=C,literal,547295-1,en,literal,"4-ethenyl-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4,4a,5,6-tetrahydro-3H-pyrano[3,4-c]pyran-8-one",literal,10.1016/J.PHYTOCHEM.2007.12.002,,,,
154,uri,http://www.wikidata.org/entity/Q18083374,uri,http://www.wikidata.org/entity/Q104396199,literal,Strychnos mimfiensis,literal,AVWSKQPXKPSIFK-QOTPCBIGSA-N,literal,OCC1N2C=3C=CC=CC3C4=C2C5N(CC(=CC)C1C5)CC4,literal,547334-1,en,literal,Normavacurine,literal,10.1016/B978-1-4831-9671-8.50013-X,,,,
155,uri,http://www.wikidata.org/entity/Q15350007,uri,http://www.wikidata.org/entity/Q104396253,literal,Strychnos longicaudata,literal,PZFHWNSLGSDVOX-DVIJTVPPSA-N,literal,O=C(O)C1C2=C(CNC1)C(C)C(O)C2,literal,547289-1,en,literal,Tetrahydrocantleyine,literal,10.1016/0031-9422(90)85151-5,,,,
156,uri,http://www.wikidata.org/entity/Q3595916,uri,http://www.wikidata.org/entity/Q104396660,literal,Strychnos potatorum,literal,ZRBMSORDEMTJNR-PDCDEOOLSA-N,literal,O=C(OC1OCC=C2CN3CCC45C=6C=CC=CC6N(C(=O)C)C5C1C2CC34)C,literal,547420-1,en,literal,Henningsamine,literal,10.1016/0031-9422(92)83650-N,,,,
157,uri,http://www.wikidata.org/entity/Q15358831,uri,http://www.wikidata.org/entity/Q103818119,literal,Strychnos rubiginosa,literal,CWUAKNMXNCKRQK-UHFFFAOYSA-N,literal,O=C(N1C2=CC(OC)=CC=C2C34CCN5CC6=CCOC(O)C(C6CC53)C14)C,literal,547455-1,en,literal,"1-(14-Hydroxy-8-methoxy-15-oxa-1,11-diazahexacyclo[16.3.1.04,12.04,21.05,10.013,19]docosa-5(10),6,8,17-tetraen-11-yl)ethanone",literal,10.1016/0031-9422(80)85164-8,,,,
158,uri,http://www.wikidata.org/entity/Q15350368,uri,http://www.wikidata.org/entity/Q104396253,literal,Strychnos lucens,literal,PZFHWNSLGSDVOX-DVIJTVPPSA-N,literal,O=C(O)C1C2=C(CNC1)C(C)C(O)C2,literal,547293-1,en,literal,Tetrahydrocantleyine,literal,10.1016/B978-1-4831-9671-8.50013-X,,,,
159,uri,http://www.wikidata.org/entity/Q18074553,uri,http://www.wikidata.org/entity/Q104395860,literal,Strychnos ngouniensis,literal,PDILDUDBLULMER-KBXCAEBGSA-N,literal,C=C1C=2NC=3C=CC=CC3C2CCN4CC(CC)CCC14,literal,547361-1,en,literal,Epingouniensine,literal,10.1021/NP020070E,,,,
160,uri,http://www.wikidata.org/entity/Q18074553,uri,http://www.wikidata.org/entity/Q104395860,literal,Strychnos ngouniensis,literal,PDILDUDBLULMER-KBXCAEBGSA-N,literal,C=C1C=2NC=3C=CC=CC3C2CCN4CC(CC)CCC14,literal,547361-1,en,literal,Epingouniensine,literal,10.1016/S0040-4020(01)88603-8,,,,
161,uri,http://www.wikidata.org/entity/Q5465389,uri,http://www.wikidata.org/entity/Q104167717,literal,Strychnos elaeocarpa,literal,HCXVJBMSMIARIN-UHFFFAOYSA-N,literal,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C=CC(CC)C(C)C)C)C2(C)CC1,literal,547178-1,en,literal,stigmasterol,literal,10.1016/S0031-9422(00)89704-6,,,,
162,uri,http://www.wikidata.org/entity/Q5465389,uri,http://www.wikidata.org/entity/Q104167717,literal,Strychnos elaeocarpa,literal,HCXVJBMSMIARIN-UHFFFAOYSA-N,literal,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C=CC(CC)C(C)C)C)C2(C)CC1,literal,547178-1,en,literal,stigmasterol,literal,10.1016/S0031-9422(00)94246-8,,,,
163,uri,http://www.wikidata.org/entity/Q5465389,uri,http://www.wikidata.org/entity/Q104167717,literal,Strychnos elaeocarpa,literal,HCXVJBMSMIARIN-UHFFFAOYSA-N,literal,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C=CC(CC)C(C)C)C)C2(C)CC1,literal,547178-1,en,literal,stigmasterol,literal,10.1055/S-0028-1097490,,,,
164,uri,http://www.wikidata.org/entity/Q18074815,uri,http://www.wikidata.org/entity/Q104396253,literal,Strychnos xantha,literal,PZFHWNSLGSDVOX-DVIJTVPPSA-N,literal,O=C(O)C1C2=C(CNC1)C(C)C(O)C2,literal,547569-1,en,literal,Tetrahydrocantleyine,literal,10.1016/B978-1-4831-9671-8.50013-X,,,,
165,uri,http://www.wikidata.org/entity/Q15350539,uri,http://www.wikidata.org/entity/Q103816238,literal,Strychnos lucida,literal,AMBQHHVBBHTQBF-UHFFFAOYSA-N,literal,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C3C1CC(O)C3C,literal,547295-1,en,literal,"Methyl 6-hydroxy-7-methyl-1-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,4a,5,6,7,7a-hexahydrocyclopenta[c]pyran-4-carboxylate",literal,10.1016/J.PHYTOCHEM.2007.12.002,,,,
166,uri,http://www.wikidata.org/entity/Q18074922,uri,http://www.wikidata.org/entity/Q105012378,literal,Strychnos matopensis,literal,GNFMIIWVXDLWDU-IFRCSOAJSA-N,literal,OCC1C2C(=CC)CN3CCC4(C=5C=CC=CC5NC14)C3C2,literal,547312-1,en,literal,"[(1S,9S,10S,11R,12E,17S)-12-ethylidene-8,14-diazapentacyclo[9.5.2.01,9.02,7.014,17]octadeca-2,4,6-trien-10-yl]methanol",literal,10.1016/0031-9422(88)80046-3,,,,
167,uri,http://www.wikidata.org/entity/Q18075310,uri,http://www.wikidata.org/entity/Q104921592,literal,Strychnos vanprukii,literal,AZBVCHVFXBXKII-NTXHKPOFSA-N,literal,O=C(O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C(C=C)C1CC3C=4NC=5C=CC=CC5C4CCN3C,literal,547548-1,en,literal,Palicoside,literal,10.1016/S0031-9422(03)00508-9,,,,
168,uri,http://www.wikidata.org/entity/Q15349160,uri,http://www.wikidata.org/entity/Q104949697,literal,Strychnos fendleri,literal,BYQCMXYHBHKSQD-IULLBQDFSA-N,literal,O=C(N1C=2C=CC=CC2C34CCN5CC6C(OCC(C13)C6CC54)C)C,literal,247306-2,en,literal,"1-[(4R,12S,13R,16R,17S,18R,20S)-16-methyl-15-oxa-1,11-diazahexacyclo[15.3.1.04,12.04,20.05,10.013,18]henicosa-5,7,9-trien-11-yl]ethanone",literal,10.1016/0031-9422(80)85164-8,,,,
169,uri,http://www.wikidata.org/entity/Q15350539,uri,http://www.wikidata.org/entity/Q105036339,literal,Strychnos lucida,literal,IAXQXCLSCCGKFA-FCGMOTLLSA-N,literal,O=C1N2C3=CC=C(OC)C=C3C45CCN6CC7=CCOC(C1)C(C7CC64O)C25,literal,547295-1,en,literal,"(4aR,5aR,8aS,13aS,15aS,15bR)-5a-hydroxy-10-methoxy-2,4a,5,7,8,13a,15,15a,15b,16-decahydro4,6-methanoindolo[3,2,1-ij]oxepino[2,3,4-de]pyrrolo[2,3-h]quinolin-14-one",literal,10.1248/YAKUSHI1947.102.7_690,,,,
170,uri,http://www.wikidata.org/entity/Q15350343,uri,http://www.wikidata.org/entity/Q104997944,literal,Strychnos panganensis,literal,FMNWIRPKXNZZBL-UWBLOJKESA-N,literal,OCC1C2C(C=CC3N4CCC56C=7C=CC=CC7NC6C8COC(C)C3C8CC45)=CN9CCC%10(C=%11C=CC=CC%11NC1%10)C9C2,literal,547392-1,,literal,Q104997944,literal,10.1016/0031-9422(96)00362-7,,,,
171,uri,http://www.wikidata.org/entity/Q18075310,uri,http://www.wikidata.org/entity/Q105113994,literal,Strychnos vanprukii,literal,IJMHQVJGUDNULH-CCPPOHBSSA-N,literal,O=C(OCC1CC2=CC(OC)=C(O)C(OC)=C2C(C3=CC(OC)=C(O)C(OC)=C3)C1COC4OC(CO)C(O)C(O)C4OC(=O)C5=CC(OC)=C(O)C(OC)=C5)C6=CC(OC)=C(O)C(OC)=C6,literal,547548-1,,literal,Q105113994,literal,10.1016/J.FITOTE.2004.04.013,,,,
172,uri,http://www.wikidata.org/entity/Q3500724,uri,http://www.wikidata.org/entity/Q104922338,literal,Strychnos guianensis,literal,BAOFYTRCQGOFJD-IAPOMMDKSA-N,literal,O=C(O)C=C1CN2CCC34C=5C=CC=CC5N6C=C(C7=CC8=C9N=C%10C=CC=C(OC)C%10=C9C=CN8C=C7CC)C(O)C(C1CC23)C64,literal,547220-1,en,literal,"(2E)-2-[(1R,11R,12R,13R,19S,21S)-10-(3-ethyl-8-methoxyindolo[2,3-a]quinolizin-2-yl)-11-hydroxy-8,16-diazahexacyclo[11.5.2.11,8.02,7.016,19.012,21]henicosa-2,4,6,9-tetraen-14-ylidene]acetic acid",literal,10.1128/AAC.43.9.2328,,,,
173,uri,http://www.wikidata.org/entity/Q5465393,uri,http://www.wikidata.org/entity/Q104916411,literal,Strychnos mellodora,literal,APMZCJQXEGDAIT-DMAPNUNASA-N,literal,O=C(O)C=1N=C(C=2NC=3C=CC=CC3C2C1)CC4C(=COC(OC5OC(CO)C(O)C(O)C5O)C4C=C)C(=O)OC,literal,547322-1,en,literal,"1-[[(2S,3R,4R)-3-ethenyl-5-methoxycarbonyl-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydro-2H-pyran-4-yl]methyl]-9H-pyrido[3,4-b]indole-3-carboxylic acid",literal,10.1016/S0031-9422(99)00129-6,,,,
174,uri,http://www.wikidata.org/entity/Q18074463,uri,http://www.wikidata.org/entity/Q104912295,literal,Strychnos kasengaensis,literal,AHKFGBZDFCALED-PULPUKEMSA-N,literal,O=C(N1C=2C=CC=CC2C34CCN5CC(=CC)C(CC53)C(C6OC=C7C8C(=CC)CN9CCC%10(C=%11C=CC=CC%11N6C7%10)C9C8)C14)C,literal,547252-1,en,literal,"1-[(1R,9S,10R,11R,12E,17S)-12-ethylidene-10-[(1R,13S,19S,21R)-14-ethylidene-10-oxa-8,16-diazahexacyclo[11.5.2.1¹,⁸.0²,⁷.0¹⁶,¹⁹.0¹²,²¹]henicosa-2,4,6,11-tetraen-9-yl]-8,14-diazapentacyclo[9.5.2.0¹,⁹.0²,⁷.0¹⁴,¹⁷]octadeca-2,4,6-trien-8-yl]ethanone",literal,10.1021/NP020070E,,,,
175,uri,http://www.wikidata.org/entity/Q18074922,uri,http://www.wikidata.org/entity/Q104991321,literal,Strychnos matopensis,literal,DYCZKJGZLRZKDL-BIYHVKNQSA-N,literal,C=1C=CC2=C(C1)NC3=C2CCN4CC(=CC)C(CC34)C5CCC(C5)C6C(=CC)CN7CCC=8C=9C=CC=CC9NC8C7C6,literal,547312-1,en,literal,Strychnofuranine,literal,10.1016/0031-9422(88)80046-3,,,,
176,uri,http://www.wikidata.org/entity/Q18074922,uri,http://www.wikidata.org/entity/Q104991321,literal,Strychnos matopensis,literal,DYCZKJGZLRZKDL-BIYHVKNQSA-N,literal,C=1C=CC2=C(C1)NC3=C2CCN4CC(=CC)C(CC34)C5CCC(C5)C6C(=CC)CN7CCC=8C=9C=CC=CC9NC8C7C6,literal,547312-1,en,literal,Strychnofuranine,literal,10.1021/NP020070E,,,,
177,uri,http://www.wikidata.org/entity/Q15349019,uri,http://www.wikidata.org/entity/Q105115522,literal,Strychnos johnsonii,literal,ILWYXIUNTQZXOW-FZKQIMNGSA-N,literal,C=1C=CC2=C(C1)NC3=C2CCN4CC5=CCCCC5CC34,literal,547248-1,en,literal,"(1R,20R)-1,3,11,12,14,17,18,19,20,21-decahydroyohimban",literal,10.1016/S0031-9422(00)83601-8,,,,
178,uri,http://www.wikidata.org/entity/Q18075380,uri,http://www.wikidata.org/entity/Q105012378,literal,Strychnos variabilis,literal,GNFMIIWVXDLWDU-IFRCSOAJSA-N,literal,OCC1C2C(=CC)CN3CCC4(C=5C=CC=CC5NC14)C3C2,literal,547549-1,en,literal,"[(1S,9S,10S,11R,12E,17S)-12-ethylidene-8,14-diazapentacyclo[9.5.2.01,9.02,7.014,17]octadeca-2,4,6-trien-10-yl]methanol",literal,10.1016/0031-9422(75)80387-6,,,,
179,uri,http://www.wikidata.org/entity/Q15349019,uri,http://www.wikidata.org/entity/Q105030650,literal,Strychnos johnsonii,literal,HMRNOHUZNZRJGI-GOSISDBHSA-N,literal,C=1C=CC2=C(C1)NC3=C2CCN4CC=5C=CC=CC5CC34,literal,547248-1,en,literal,"(1R)-1,3,11,12,14,21-hexahydroyohimban",literal,10.1016/S0031-9422(00)83601-8,,,,
180,uri,http://www.wikidata.org/entity/Q18074463,uri,http://www.wikidata.org/entity/Q105114128,literal,Strychnos kasengaensis,literal,IJTKEUDLEABZCZ-YVBRLKKJSA-N,literal,O=C(N1C=2C=CC=CC2C34CCN5CC(=CC)C(CC53)C(CO)C14)C,literal,547252-1,en,literal,16-Epiretuline,literal,10.1016/S0031-9422(00)84120-5,,,literal,10388-62-2
