,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q104933879,uri,http://www.wikidata.org/entity/Q105284687,literal,Proboscidea louisiana,literal,VELYAQRXBJLJAK-UHFFFAOYSA-N,literal,OCC1OC(OC2OC=CC3C(O)CC(O)(C)C23)C(O)C(O)C1O,literal,565378-1,en,literal,"(2S,3R,4S,5S,6R)-2-[[(1S,4aR,5R,7S,7aS)-5,7-dihydroxy-7-methyl-4a,5,6,7a-tetrahydro-1H-cyclopenta[c]pyran-1-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1248/CPB.26.2111,literal,50906-66-6,,
1,uri,http://www.wikidata.org/entity/Q2111569,uri,http://www.wikidata.org/entity/Q105284687,literal,Proboscidea louisianica,literal,VELYAQRXBJLJAK-UHFFFAOYSA-N,literal,OCC1OC(OC2OC=CC3C(O)CC(O)(C)C23)C(O)C(O)C1O,literal,210336-2,en,literal,"(2S,3R,4S,5S,6R)-2-[[(1S,4aR,5R,7S,7aS)-5,7-dihydroxy-7-methyl-4a,5,6,7a-tetrahydro-1H-cyclopenta[c]pyran-1-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1248/CPB.26.2111,literal,50906-66-6,,
2,uri,http://www.wikidata.org/entity/Q104933879,uri,http://www.wikidata.org/entity/Q105308297,literal,Proboscidea louisiana,literal,WLWAYPFRKDSFCL-UHFFFAOYSA-N,literal,O=C(OC1C(OC(OCCC2=CC=C(OC)C(O)=C2)C(O)C1OC3OC(C)C(O)C(O)C3O)CO)C=CC4=CC=C(O)C(OC)=C4,literal,565378-1,en,literal,"beta-D-Glucopyranoside, 2-(3-hydroxy-4-methoxyphenyl)ethyl 3-O-(6-deoxy-alpha-L-mannopyranosyl)-, 4-[3-(4-hydroxy-3-methoxyphenyl)-2-propenoate], (E)-",literal,10.1248/CPB.26.2111,,,,
3,uri,http://www.wikidata.org/entity/Q2111569,uri,http://www.wikidata.org/entity/Q105308297,literal,Proboscidea louisianica,literal,WLWAYPFRKDSFCL-UHFFFAOYSA-N,literal,O=C(OC1C(OC(OCCC2=CC=C(OC)C(O)=C2)C(O)C1OC3OC(C)C(O)C(O)C3O)CO)C=CC4=CC=C(O)C(OC)=C4,literal,210336-2,en,literal,"beta-D-Glucopyranoside, 2-(3-hydroxy-4-methoxyphenyl)ethyl 3-O-(6-deoxy-alpha-L-mannopyranosyl)-, 4-[3-(4-hydroxy-3-methoxyphenyl)-2-propenoate], (E)-",literal,10.1248/CPB.26.2111,,,,
4,uri,http://www.wikidata.org/entity/Q104933879,uri,http://www.wikidata.org/entity/Q104933885,literal,Proboscidea louisiana,literal,BFAYWASUFSUKAN-WVWZRFERSA-N,literal,OOC(C(=C)C)CCC(O)(C)C1CCC2(C)C1C(O)CC3C2(C)CCC4C(C)(C)C(O)CC(O)C43C,literal,565378-1,en,literal,"(20S,24R)-24-Hydroperoxy-5alpha-dammara-25-ene-1beta,3alpha,12beta,20-tetraol",literal,10.1016/J.PHYTOCHEM.2010.02.013,,,,
5,uri,http://www.wikidata.org/entity/Q2111569,uri,http://www.wikidata.org/entity/Q104933885,literal,Proboscidea louisianica,literal,BFAYWASUFSUKAN-WVWZRFERSA-N,literal,OOC(C(=C)C)CCC(O)(C)C1CCC2(C)C1C(O)CC3C2(C)CCC4C(C)(C)C(O)CC(O)C43C,literal,210336-2,en,literal,"(20S,24R)-24-Hydroperoxy-5alpha-dammara-25-ene-1beta,3alpha,12beta,20-tetraol",literal,10.1016/J.PHYTOCHEM.2010.02.013,,,,
6,uri,http://www.wikidata.org/entity/Q139166,uri,http://www.wikidata.org/entity/Q105233430,literal,Ibicella lutea,literal,RBYRZIJOZWZKMC-VZVZPYEJSA-N,literal,O=C(OC1CC(O)C2(C)C(CCC3(C)C2CC(O)C4C(CCC43C)C5(OC(CC5)C(O)(C)C)C)C1(C)C)C,literal,565368-1,en,literal,1-Acetyl-24-epi-polacandrin,literal,10.1021/NP030273I,,,,
7,uri,http://www.wikidata.org/entity/Q139166,uri,http://www.wikidata.org/entity/Q105233430,literal,Ibicella lutea,literal,RBYRZIJOZWZKMC-VZVZPYEJSA-N,literal,O=C(OC1CC(O)C2(C)C(CCC3(C)C2CC(O)C4C(CCC43C)C5(OC(CC5)C(O)(C)C)C)C1(C)C)C,literal,565368-1,en,literal,1-Acetyl-24-epi-polacandrin,literal,10.1016/J.PHYTOCHEM.2010.02.013,,,,
8,uri,http://www.wikidata.org/entity/Q104933879,uri,http://www.wikidata.org/entity/Q104989103,literal,Proboscidea louisiana,literal,DTZGSYREUBQUGT-CAMKMCDZSA-N,literal,O=C(O)CCCCC(OC1OC(CO)C(O)C(O)C1O)CCCCCCCCCCCCCC,literal,565378-1,en,literal,(6S)-6-(beta-D-Glucopyranosyloxy)icosanoic acid,literal,10.1016/J.PHYTOCHEM.2010.02.013,,,,
9,uri,http://www.wikidata.org/entity/Q2111569,uri,http://www.wikidata.org/entity/Q104989103,literal,Proboscidea louisianica,literal,DTZGSYREUBQUGT-CAMKMCDZSA-N,literal,O=C(O)CCCCC(OC1OC(CO)C(O)C(O)C1O)CCCCCCCCCCCCCC,literal,210336-2,en,literal,(6S)-6-(beta-D-Glucopyranosyloxy)icosanoic acid,literal,10.1016/J.PHYTOCHEM.2010.02.013,,,,
