,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q393159,uri,http://www.wikidata.org/entity/Q81990031,literal,Maerua oblongifolia,literal,QYDYPVFESGNLHU-UHFFFAOYSA-N,literal,O=C(OC)CCCCCCCC=CCCCCCCCC,literal,2462-84-2,literal,147742-1,en,literal,"9-Octadecenoic acid, methyl ester",literal,10.1016/S0031-9422(98)00771-7,,
1,uri,http://www.wikidata.org/entity/Q393159,uri,http://www.wikidata.org/entity/Q81986205,literal,Maerua oblongifolia,literal,WTTJVINHCBCLGX-UHFFFAOYSA-N,literal,O=C(OC)CCCCCCCC=CCC=CCCCCC,literal,2462-85-3,literal,147742-1,en,literal,"Methyl octadeca-9,12-dienoate",literal,10.1016/S0031-9422(98)00771-7,,
2,uri,http://www.wikidata.org/entity/Q15546368,uri,http://www.wikidata.org/entity/Q105269640,literal,Maerua aethiopica,literal,UBTOEGCOMHAXGV-UVKBWZDVSA-N,literal,O=S(=O)(O)ON=C(SC1OC(CO)C(O)C(O)C1O)C,,,literal,147641-1,en,literal,"[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1E)-N-sulfooxyethanimidothioate",literal,10.1016/S0031-9422(00)82983-0,,
3,uri,http://www.wikidata.org/entity/Q311133,uri,http://www.wikidata.org/entity/Q410932,literal,Crateva religiosa,literal,CDOSHBSSFJOMGT-UHFFFAOYSA-N,literal,CC(=CCCC(C)(C=C)O)C,literal,78-70-6,literal,147489-1,en,literal,(+/-)-linalool,literal,10.1021/NP50052A041,literal,CHEMBL25306
4,uri,http://www.wikidata.org/entity/Q393159,uri,http://www.wikidata.org/entity/Q27103186,literal,Maerua oblongifolia,literal,QYDYPVFESGNLHU-KHPPLWFESA-N,literal,CCCCCCCCC=CCCCCCCCC(=O)OC,literal,112-62-9,literal,147742-1,en,literal,methyl oleate,literal,10.1016/S0031-9422(98)00771-7,literal,CHEMBL465725
5,uri,http://www.wikidata.org/entity/Q15544588,uri,http://www.wikidata.org/entity/Q104401629,literal,Capparis flavicans,literal,OSUSRWMGHUUXBY-YARXSPMZSA-N,literal,O=C(C=C=C1C(O)(C)CC(OC2OC(CO)C(O)C(O)C2O)CC1(C)C)C,,,literal,60476415-2,en,literal,Icariside B1,literal,10.1021/NP9006298,,
6,uri,http://www.wikidata.org/entity/Q15544588,uri,http://www.wikidata.org/entity/Q27136835,literal,Capparis flavicans,literal,RWIINOLFQCPJMH-VVSAWPALSA-N,literal,COC1=CC(=CC(=C1OC2C(C(C(C(O2)CO)O)O)O)OC)CO,literal,64121-98-8,literal,60476415-2,en,literal,Di-O-Methylcrenatin,literal,10.1021/NP9006298,literal,CHEMBL1923074
7,uri,http://www.wikidata.org/entity/Q393159,uri,http://www.wikidata.org/entity/Q209727,literal,Maerua oblongifolia,literal,IPCSVZSSVZVIGE-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCC(=O)O,literal,57-10-3,literal,147742-1,en,literal,palmitic acid,literal,10.1016/S0031-9422(98)00771-7,literal,CHEMBL82293
8,uri,http://www.wikidata.org/entity/Q15544588,uri,http://www.wikidata.org/entity/Q104400143,literal,Capparis flavicans,literal,RSGUJBLAYQHQGR-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1O)C2OC3=CC=C(C=C3OC2CO)C4OCC5C(OCC45)C6=CC=C(O)C(O)=C6,,,literal,60476415-2,en,literal,"4-[6-[2-(3,4-Dihydroxyphenyl)-3-(hydroxymethyl)-2,3-dihydro-1,4-benzodioxin-6-yl]-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-3-yl]benzene-1,2-diol",literal,10.1021/NP9006298,,
9,uri,http://www.wikidata.org/entity/Q393159,uri,http://www.wikidata.org/entity/Q104389627,literal,Maerua oblongifolia,literal,ZNUAKACHFYTNFX-QGTGJCAVSA-N,literal,OCC(=C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,,,literal,147742-1,en,literal,"(1R,3aR,5aR,5bR,7aR,9S,11aR,11bR,13aR,13bS)-1-(3-hydroxyprop-1-en-2-yl)-3a,5a,5b,8,8,11a-hexamethyl-hexadecahydrocyclopenta[a]chrysen-9-ol",literal,10.1016/S0031-9422(98)00771-7,,
10,uri,http://www.wikidata.org/entity/Q15544588,uri,http://www.wikidata.org/entity/Q104397760,literal,Capparis flavicans,literal,KWVHACHAQJFTLZ-UJPOAAIJSA-N,literal,OC1=CC=C(OC2OC(CO)C(O)C(O)C2O)C=C1OC,,,literal,60476415-2,en,literal,"(2S,3R,4S,5S,6R)-2-(4-hydroxy-3-methoxyphenoxy)-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1021/NP9006298,,
