,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q857220,uri,http://www.wikidata.org/entity/Q418599,literal,Casuarina equisetifolia,literal,YQUVCSBJEUQKSH-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C(=O)O)O)O,literal,159856-1,en,literal,"3,4-dihydroxybenzoic acid",literal,10.1016/S0031-9422(99)00070-9,literal,99-50-3,literal,CHEMBL37537
1,uri,http://www.wikidata.org/entity/Q857220,uri,http://www.wikidata.org/entity/Q105129069,literal,Casuarina equisetifolia,literal,JIHRTYNJAACOFO-UULSFGPOSA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CC=C4C5CC(C)(C)CCC5(CO)CCC43C)C1(C)C)C=CC6=CC=C(O)C=C6,literal,159856-1,en,literal,"[(3S,4aR,6aR,6bS,8aS,12aR,14aR,14bR)-8a-(hydroxymethyl)-4,4,6a,6b,11,11,14b-heptamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",literal,10.1016/S0031-9422(99)00070-9,,,,
2,uri,http://www.wikidata.org/entity/Q857220,uri,http://www.wikidata.org/entity/Q105214226,literal,Casuarina equisetifolia,literal,PSKOYUFGDWKJBO-FSRLMPQOSA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CC=C4C5CC(C)(C)CCC5(C(=O)O)CCC43C)C1(C)C)C=CC6=CC=C(O)C=C6,literal,159856-1,en,literal,3beta-[(Z)-3-(4-Hydroxyphenyl)propenoyloxy]oleana-12-ene-28-oic acid,literal,10.1016/S0031-9422(99)00070-9,,,,
3,uri,http://www.wikidata.org/entity/Q5758060,uri,http://www.wikidata.org/entity/Q104958577,literal,Casuarina stricta,literal,CHBITXAMNKHJCR-MKDDIFMWSA-N,literal,O=C1OCC(O)C(OC(=O)C2=CC(O)=C(O)C(O)=C2C3=C(O)C(O)=C(O)C=C13)C4OC(=O)C5=CC(O)=C(O)C(O)=C5C6=C(O)C(O)=C(O)C7=C6C(=O)OC4C7O,literal,159935-1,,literal,Q104958577,literal,10.1248/CPB.30.766,,,,
4,uri,http://www.wikidata.org/entity/Q857220,uri,http://www.wikidata.org/entity/Q27453712,literal,Casuarina equisetifolia,literal,AXTGOJVKRHFYBT-XAZAIFFQSA-N,literal,C1C(C(C2N1C(C(C2O)O)CO)O)O,literal,159856-1,en,literal,casuarine,literal,10.1016/S0040-4039(00)77388-6,,,,
5,uri,http://www.wikidata.org/entity/Q857220,uri,http://www.wikidata.org/entity/Q419672,literal,Casuarina equisetifolia,literal,WKOLLVMJNQIZCI-UHFFFAOYSA-N,literal,COC1=C(C=CC(=C1)C(=O)O)O,literal,159856-1,en,literal,vanillic acid,literal,10.1016/S0031-9422(99)00070-9,literal,121-34-6,literal,CHEMBL120568
6,uri,http://www.wikidata.org/entity/Q15377311,uri,http://www.wikidata.org/entity/Q105173365,literal,Casuarina junghuhniana,literal,MVVPJSSIOPWZBQ-XELLWYFSSA-N,literal,OC1=C(OC)C=C(C=C1OC)C2C3=C(OC)C(O)=C(OC)C=C3CC(CO)C2COC4OC(C)C(O)C(O)C4O,literal,159877-1,en,literal,"(2S,3R,4R,5R,6S)-2-[[(1S,2R,3R)-7-hydroxy-1-(4-hydroxy-3,5-dimethoxyphenyl)-3-(hydroxymethyl)-6,8-dimethoxy-1,2,3,4-tetrahydronaphthalen-2-yl]methoxy]-6-methyloxane-3,4,5-triol",literal,10.1016/0031-9422(90)80220-B,,,,
7,uri,http://www.wikidata.org/entity/Q857220,uri,http://www.wikidata.org/entity/Q104193930,literal,Casuarina equisetifolia,literal,OXGUCUVFOIWWQJ-UHFFFAOYSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,literal,159856-1,en,literal,quercitrin,literal,10.1016/S0031-9422(00)89943-4,,,,
8,uri,http://www.wikidata.org/entity/Q857220,uri,http://www.wikidata.org/entity/Q104994369,literal,Casuarina equisetifolia,literal,FFDJUOCBIYIQHJ-JWULUACBSA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CC=C4C5CC(C)(C)CCC5(C)CCC43C)C1(C)C)C=CC6=CC=C(O)C=C6,literal,159856-1,en,literal,beta-Amyrin p-hydroxy-trans-cinnamate,literal,10.1016/S0031-9422(99)00070-9,,,,
9,uri,http://www.wikidata.org/entity/Q857220,uri,http://www.wikidata.org/entity/Q104994367,literal,Casuarina equisetifolia,literal,FFDJUOCBIYIQHJ-JVUQGMNMSA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CC=C4C5CC(C)(C)CCC5(C)CCC43C)C1(C)C)C=CC6=CC=C(O)C=C6,literal,159856-1,en,literal,"[(3S,4aR,6aR,6bS,8aR,12aS,14aR,14bR)-4,4,6a,6b,8a,11,11,14b-octamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",literal,10.1016/S0031-9422(99)00070-9,,,,
