,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
10,uri,http://www.wikidata.org/entity/Q15374518,uri,http://www.wikidata.org/entity/Q105219717,literal,Drypetes tessmanniana,literal,QFRCURHUZZMOMI-AOTSYCJBSA-N,literal,O=C1CCC2C(C)(CCC3C4(C(=O)CC5(C)CCC(C)(C)CC5C4(C)CCC32C)C)C1C,,,literal,345200-1,en,literal,"(4R,4aS,6aS,6aS,6bR,8aR,12aR,14aS,14bS)-4,4a,6a,6b,8a,11,11,14a-octamethyl-1,2,4,5,6,6a,8,9,10,12,12a,13,14,14b-tetradecahydropicene-3,7-dione",literal,10.1248/CPB.56.1321,,
11,uri,http://www.wikidata.org/entity/Q15374528,uri,http://www.wikidata.org/entity/Q105219717,literal,Drypetes laciniata,literal,QFRCURHUZZMOMI-AOTSYCJBSA-N,literal,O=C1CCC2C(C)(CCC3C4(C(=O)CC5(C)CCC(C)(C)CC5C4(C)CCC32C)C)C1C,,,literal,345080-1,en,literal,"(4R,4aS,6aS,6aS,6bR,8aR,12aR,14aS,14bS)-4,4a,6a,6b,8a,11,11,14a-octamethyl-1,2,4,5,6,6a,8,9,10,12,12a,13,14,14b-tetradecahydropicene-3,7-dione",literal,10.1016/J.CCLET.2010.09.022,,
12,uri,http://www.wikidata.org/entity/Q15373112,uri,http://www.wikidata.org/entity/Q104666908,literal,Drypetes gossweileri,literal,GPIWSGIAALYKPX-CITAGXGHSA-N,literal,O=C1CCC2C(C)(CC(=O)C3C2(C)CCC4(C)C5CC(C)(C)CCC5(C)CCC34C)C1C,,,literal,345047-1,en,literal,7-Oxofriedelin,literal,10.1016/S0031-9422(02)00630-1,,
13,uri,http://www.wikidata.org/entity/Q15373833,uri,http://www.wikidata.org/entity/Q104666908,literal,Putranjiva roxburghii,literal,GPIWSGIAALYKPX-CITAGXGHSA-N,literal,O=C1CCC2C(C)(CC(=O)C3C2(C)CCC4(C)C5CC(C)(C)CCC5(C)CCC34C)C1C,,,literal,355114-1,en,literal,7-Oxofriedelin,literal,10.1016/0040-4020(68)88069-X,,
14,uri,http://www.wikidata.org/entity/Q15373112,uri,http://www.wikidata.org/entity/Q105300642,literal,Drypetes gossweileri,literal,WBCJLLACAHOLSS-RGCYKPLRSA-N,literal,O=C(Cc1ccc(O)cc1)NC1OC(CO)C(O)C(O)C1O,,,literal,345047-1,en,literal,"2-(4-hydroxyphenyl)-N-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]acetamide",literal,10.1016/J.PHYTOL.2010.10.007,,
15,uri,http://www.wikidata.org/entity/Q15246642,uri,http://www.wikidata.org/entity/Q110196665,literal,Drypetes littoralis,literal,QJHLWANOBFZANN-UHFFFAOYSA-N,literal,O=C(OCCCC1=CC(OC)=C2OC(C3=CC(OC)=C(O)C(OC)=C3)C(C2=C1)COC(=O)C=CC4=CC=C(O)C(OC)=C4)C=CC5=CC=C(O)C(OC)=C5,,,literal,345091-1,en,literal,"3-[2-(4-Hydroxy-3,5-dimethoxyphenyl)-3-[3-(4-hydroxy-3-methoxyphenyl)prop-2-enoyloxymethyl]-7-methoxy-2,3-dihydro-1-benzofuran-5-yl]propyl 3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",literal,10.1021/NP0005964,,
16,uri,http://www.wikidata.org/entity/Q15374518,uri,http://www.wikidata.org/entity/Q104666908,literal,Drypetes tessmanniana,literal,GPIWSGIAALYKPX-CITAGXGHSA-N,literal,O=C1CCC2C(C)(CC(=O)C3C2(C)CCC4(C)C5CC(C)(C)CCC5(C)CCC34C)C1C,,,literal,345200-1,en,literal,7-Oxofriedelin,literal,10.1248/CPB.56.1321,,
17,uri,http://www.wikidata.org/entity/Q15374528,uri,http://www.wikidata.org/entity/Q104666908,literal,Drypetes laciniata,literal,GPIWSGIAALYKPX-CITAGXGHSA-N,literal,O=C1CCC2C(C)(CC(=O)C3C2(C)CCC4(C)C5CC(C)(C)CCC5(C)CCC34C)C1C,,,literal,345080-1,en,literal,7-Oxofriedelin,literal,10.1016/J.CCLET.2010.09.022,,
18,uri,http://www.wikidata.org/entity/Q15374674,uri,http://www.wikidata.org/entity/Q104666908,literal,Drypetes molunduana,literal,GPIWSGIAALYKPX-CITAGXGHSA-N,literal,O=C1CCC2C(C)(CC(=O)C3C2(C)CCC4(C)C5CC(C)(C)CCC5(C)CCC34C)C1C,,,literal,345110-1,en,literal,7-Oxofriedelin,literal,10.1016/S0031-9422(00)00040-6,,
19,uri,http://www.wikidata.org/entity/Q15377050,uri,http://www.wikidata.org/entity/Q105161207,literal,Drypetes inaequalis,literal,MCHKKYSPJGWAHQ-PGUYSIQDSA-N,literal,O=C(O)C1(C)CCC2(C(=O)O)CCC3(C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1)C,,,literal,345065-1,en,literal,Serratagenic acid,literal,10.1016/J.PHYTOCHEM.2008.12.017,,
20,uri,http://www.wikidata.org/entity/Q15246642,uri,http://www.wikidata.org/entity/Q105208870,literal,Drypetes littoralis,literal,PHCKATIWRYRDAZ-LJQANCHMSA-N,literal,O=C1C=C2C(C=CC(=O)C2(C)C)(C=3C(OC)=C(O)C(=CC13)C)C,,,literal,345091-1,en,literal,"(10R)-11-Methoxy-12-hydroxy-13-methylpodocarpa-1,5,8,11,13-pentene-3,7-dione",literal,10.1021/NP0005964,,
21,uri,http://www.wikidata.org/entity/Q15246642,uri,http://www.wikidata.org/entity/Q105008078,literal,Drypetes littoralis,literal,GGGUGZHBAOMSFJ-UHFFFAOYSA-N,literal,OC1CCC2(C)C3CCC4(C(=CCC5(C)CCC(C)(C)CC45)C3(C)CCC2C1(C)C)C,,,literal,345091-1,en,literal,taraxerol,literal,10.1021/NP0005964,,
22,uri,http://www.wikidata.org/entity/Q15246642,uri,http://www.wikidata.org/entity/Q110192140,literal,Drypetes littoralis,literal,NQJGJBLOXXIGHL-UHFFFAOYSA-N,literal,O=C1C=C(OC2=C1C(O)=CC(O)=C2C3=CC(=CC=C3O)C4=COC=5C=C(O)C=C(O)C5C4=O)C=6C=CC(OC)=CC6,,,literal,345091-1,en,literal,"8-[5-(5,7-Dihydroxy-4-oxochromen-3-yl)-2-hydroxyphenyl]-5,7-dihydroxy-2-(4-methoxyphenyl)chromen-4-one",literal,10.1021/NP0005964,,
23,uri,http://www.wikidata.org/entity/Q15373347,uri,http://www.wikidata.org/entity/Q105255629,literal,Drypetes paxii,literal,SLTNPJJAJGPBPM-SBQNDNGHSA-N,literal,O=C1CCC2C(C)(CCC3C4(C(=O)CC5(C)CCC(C)(C)CC5C4(C)C(O)CC32C)C)C1C,,,literal,345137-1,en,literal,"12alpha-Hydroxyfriedelane-3,15-dione",literal,10.1248/CPB.57.1119,,
24,uri,http://www.wikidata.org/entity/Q15373347,uri,http://www.wikidata.org/entity/Q105381848,literal,Drypetes paxii,literal,ZRAFRBNFRXPGJR-FJBHKWOSSA-N,literal,O=CC12CCC3(C)C4CC(C)(C)CCC4(C)CCC3(C)C2CCC5(C)C(C)C(O)CCC15,,,literal,345137-1,en,literal,3beta-Hydroxyfriedelane-25-al,literal,10.1248/CPB.57.1119,,
25,uri,http://www.wikidata.org/entity/Q15377050,uri,http://www.wikidata.org/entity/Q121802,literal,Drypetes inaequalis,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,19044-06-5,literal,345065-1,en,literal,beta-sitosterol,literal,10.1016/J.PHYTOCHEM.2008.12.017,,
26,uri,http://www.wikidata.org/entity/Q15377050,uri,http://www.wikidata.org/entity/Q104666908,literal,Drypetes inaequalis,literal,GPIWSGIAALYKPX-CITAGXGHSA-N,literal,O=C1CCC2C(C)(CC(=O)C3C2(C)CCC4(C)C5CC(C)(C)CCC5(C)CCC34C)C1C,,,literal,345065-1,en,literal,7-Oxofriedelin,literal,10.1016/J.PHYTOCHEM.2008.12.017,,
27,uri,http://www.wikidata.org/entity/Q15373833,uri,http://www.wikidata.org/entity/Q15410972,literal,Putranjiva roxburghii,literal,OFMXGFHWLZPCFL-SVRPQWSVSA-N,literal,CC1C(=O)CCC2C1(CCC3C2(CCC4(C3(CCC5(C4CC(CC5)(C)C)C)C)C)C)C,literal,559-74-0,literal,355114-1,en,literal,friedelin,literal,10.1016/0040-4020(68)88069-X,literal,CHEMBL485998
28,uri,http://www.wikidata.org/entity/Q15373112,uri,http://www.wikidata.org/entity/Q105032257,literal,Drypetes gossweileri,literal,HQIIZUWGYRMROP-WZJKKHAESA-N,literal,O=C(OC)C(C)CC1C(C)(CC)CCC2C1(C)CCC3(C)C4CC(C)(C)CCC4(C)CCC23C,,,literal,345047-1,en,literal,"methyl (2S)-3-[(1R,2S,4aS,4bR,6aR,10aS,10bS,12aS)-2-ethyl-2,4b,6a,9,9,10b,12a-heptamethyl-1,3,4,4a,5,6,7,8,10,10a,11,12-dodecahydrochrysen-1-yl]-2-methylpropanoate",literal,10.1055/S-2006-957678,,
29,uri,http://www.wikidata.org/entity/Q15374674,uri,http://www.wikidata.org/entity/Q105014858,literal,Drypetes molunduana,literal,GPIWSGIAALYKPX-ADDZJQRFSA-N,literal,O=C1CCC2C(C)(CC(=O)C3C2(C)CCC4(C)C5CC(C)(C)CCC5(C)CCC34C)C1C,,,literal,345110-1,en,literal,"(4R,4aS,6aS,6aS,6bR,8aR,12aS,14aS,14bR)-4,4a,6a,6b,8a,11,11,14a-octamethyl-1,2,4,5,6a,7,8,9,10,12,12a,13,14,14b-tetradecahydropicene-3,6-dione",literal,10.1016/S0031-9422(00)00040-6,,
30,uri,http://www.wikidata.org/entity/Q15373112,uri,http://www.wikidata.org/entity/Q105144907,literal,Drypetes gossweileri,literal,KRAXVKNLVSFKDW-QMMSWEJTSA-N,literal,O=C1CCC2C3(C(=O)CC4(C)C5CC(C)(C)CCC5(C)CCC4(C)C3CCC2(C)C1C)C,,,literal,345047-1,en,literal,Drypemolundein B,literal,10.4268/CJCMM20141019,,
31,uri,http://www.wikidata.org/entity/Q15373112,uri,http://www.wikidata.org/entity/Q105144907,literal,Drypetes gossweileri,literal,KRAXVKNLVSFKDW-QMMSWEJTSA-N,literal,O=C1CCC2C3(C(=O)CC4(C)C5CC(C)(C)CCC5(C)CCC4(C)C3CCC2(C)C1C)C,,,literal,345047-1,en,literal,Drypemolundein B,literal,10.1016/S0031-9422(02)00630-1,,
32,uri,http://www.wikidata.org/entity/Q15374518,uri,http://www.wikidata.org/entity/Q105134424,literal,Drypetes tessmanniana,literal,JSKHKBZBSJRPBG-RZBNEHSBSA-N,literal,O=C(OC1CCC2(C)C3C(=O)C=C4C5CC(C)(C)CCC5(C)CCC4(C)C3(C)CCC2C1(C)C)C=CC=6C=C(O)C=C(O)C6,,,literal,345200-1,en,literal,"3beta-(3,5-Dihydroxy-trans-cinnamoyloxy)oleana-12-ene-11-one",literal,10.1248/CPB.56.1321,,
33,uri,http://www.wikidata.org/entity/Q15374674,uri,http://www.wikidata.org/entity/Q105144907,literal,Drypetes molunduana,literal,KRAXVKNLVSFKDW-QMMSWEJTSA-N,literal,O=C1CCC2C3(C(=O)CC4(C)C5CC(C)(C)CCC5(C)CCC4(C)C3CCC2(C)C1C)C,,,literal,345110-1,en,literal,Drypemolundein B,literal,10.1016/S0031-9422(00)00040-6,,
34,uri,http://www.wikidata.org/entity/Q15377208,uri,http://www.wikidata.org/entity/Q15410900,literal,Drypetes indica,literal,NPJICTMALKLTFW-OFUAXYCQSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,literal,474-58-8,literal,345067-1,en,literal,sitogluside,literal,10.3724/SP.J.1145.2011.00350,literal,CHEMBL506678
35,uri,http://www.wikidata.org/entity/Q15373347,uri,http://www.wikidata.org/entity/Q105143003,literal,Drypetes paxii,literal,KMKFOIBUKYMVRJ-UHFFFAOYSA-N,literal,O=C(OC1OC(CO)C(O)C(O)C1O)C23CCC(C)(C)CC3C4=CCC5C6(C)CCC(O)C(C)(C)C6CCC5(C)C4(C)CC2,,,literal,345137-1,en,literal,"[3,4,5-Trihydroxy-6-(hydroxymethyl)oxan-2-yl] 10-hydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate",literal,10.1248/CPB.57.1119,,
36,uri,http://www.wikidata.org/entity/Q15374518,uri,http://www.wikidata.org/entity/Q15410972,literal,Drypetes tessmanniana,literal,OFMXGFHWLZPCFL-SVRPQWSVSA-N,literal,CC1C(=O)CCC2C1(CCC3C2(CCC4(C3(CCC5(C4CC(CC5)(C)C)C)C)C)C)C,literal,559-74-0,literal,345200-1,en,literal,friedelin,literal,10.1248/CPB.56.1321,literal,CHEMBL485998
37,uri,http://www.wikidata.org/entity/Q15374528,uri,http://www.wikidata.org/entity/Q15410972,literal,Drypetes laciniata,literal,OFMXGFHWLZPCFL-SVRPQWSVSA-N,literal,CC1C(=O)CCC2C1(CCC3C2(CCC4(C3(CCC5(C4CC(CC5)(C)C)C)C)C)C)C,literal,559-74-0,literal,345080-1,en,literal,friedelin,literal,10.1016/J.CCLET.2010.09.022,literal,CHEMBL485998
38,uri,http://www.wikidata.org/entity/Q15374528,uri,http://www.wikidata.org/entity/Q105143003,literal,Drypetes laciniata,literal,KMKFOIBUKYMVRJ-UHFFFAOYSA-N,literal,O=C(OC1OC(CO)C(O)C(O)C1O)C23CCC(C)(C)CC3C4=CCC5C6(C)CCC(O)C(C)(C)C6CCC5(C)C4(C)CC2,,,literal,345080-1,en,literal,"[3,4,5-Trihydroxy-6-(hydroxymethyl)oxan-2-yl] 10-hydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate",literal,10.1016/J.CCLET.2010.09.022,,
39,uri,http://www.wikidata.org/entity/Q15373833,uri,http://www.wikidata.org/entity/Q105014471,literal,Putranjiva roxburghii,literal,GOSJWYSYBHSXBB-YFKPBYRVSA-N,literal,N=C(S)NCC(C)CC,,,literal,355114-1,en,literal,N-[(2S)-2-methylbutyl]carbamimidothioic acid,literal,10.3891/ACTA.CHEM.SCAND.16-0936,,
40,uri,http://www.wikidata.org/entity/Q15373112,uri,http://www.wikidata.org/entity/Q121802,literal,Drypetes gossweileri,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,83-46-5,literal,345047-1,en,literal,beta-sitosterol,literal,10.1055/S-2006-957678,,
41,uri,http://www.wikidata.org/entity/Q15373347,uri,http://www.wikidata.org/entity/Q121802,literal,Drypetes paxii,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,83-46-5,literal,345137-1,en,literal,beta-sitosterol,literal,10.1248/CPB.57.1119,,
42,uri,http://www.wikidata.org/entity/Q15374518,uri,http://www.wikidata.org/entity/Q121802,literal,Drypetes tessmanniana,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,83-46-5,literal,345200-1,en,literal,beta-sitosterol,literal,10.1248/CPB.56.1321,,
43,uri,http://www.wikidata.org/entity/Q15377050,uri,http://www.wikidata.org/entity/Q105143003,literal,Drypetes inaequalis,literal,KMKFOIBUKYMVRJ-UHFFFAOYSA-N,literal,O=C(OC1OC(CO)C(O)C(O)C1O)C23CCC(C)(C)CC3C4=CCC5C6(C)CCC(O)C(C)(C)C6CCC5(C)C4(C)CC2,,,literal,345065-1,en,literal,"[3,4,5-Trihydroxy-6-(hydroxymethyl)oxan-2-yl] 10-hydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate",literal,10.1016/J.PHYTOCHEM.2008.12.017,,
44,uri,http://www.wikidata.org/entity/Q15373347,uri,http://www.wikidata.org/entity/Q15410900,literal,Drypetes paxii,literal,NPJICTMALKLTFW-OFUAXYCQSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,literal,474-58-8,literal,345137-1,en,literal,sitogluside,literal,10.1248/CPB.57.1119,literal,CHEMBL506678
45,uri,http://www.wikidata.org/entity/Q15246642,uri,http://www.wikidata.org/entity/Q104169480,literal,Drypetes littoralis,literal,JFSHUTJDVKUMTJ-UHFFFAOYSA-N,literal,OC1CCC2(C)C(CCC3(C)C2CC=C4C5CC(C)(C)CCC5(C)CCC43C)C1(C)C,,,literal,345091-1,en,literal,β-amyrin,literal,10.1021/NP0005964,,
46,uri,http://www.wikidata.org/entity/Q15373833,uri,http://www.wikidata.org/entity/Q256502,literal,Putranjiva roxburghii,literal,DTOSIQBPPRVQHS-PDBXOOCHSA-N,literal,CCC=CCC=CCC=CCCCCCCCC(=O)O,literal,463-40-1,literal,355114-1,en,literal,alpha-linolenic acid,literal,10.1016/0040-4020(68)88069-X,literal,CHEMBL8739
47,uri,http://www.wikidata.org/entity/Q15377050,uri,http://www.wikidata.org/entity/Q105313961,literal,Drypetes inaequalis,literal,WWEMFYLPFNYWQB-NQCWCOLWSA-N,literal,O=C(OC1CCC2(C)C3CCC4C5C(C(=C)C)CCC5(C)CCC4(C)C3(C)CC(O)C2C1(C)C)C,,,literal,345065-1,en,literal,3beta-Acetoxylupa-20(29)-ene-6alpha-ol,literal,10.1016/J.PHYTOCHEM.2008.12.017,,
48,uri,http://www.wikidata.org/entity/Q15377050,uri,http://www.wikidata.org/entity/Q121802,literal,Drypetes inaequalis,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,83-46-5,literal,345065-1,en,literal,beta-sitosterol,literal,10.1016/J.PHYTOCHEM.2008.12.017,,
49,uri,http://www.wikidata.org/entity/Q15373112,uri,http://www.wikidata.org/entity/Q104252586,literal,Drypetes gossweileri,literal,LIIFBMGUDSHTOU-CFYIDONUSA-N,literal,O=C1CCC2(C)C(CCC3(C)C2CC=C4C5CC(C)(C)CCC5(C)CCC43C)C1(C)C,literal,638-97-1,literal,345047-1,en,literal,beta-Amyrone,literal,10.1016/J.PHYTOL.2010.10.007,,
50,uri,http://www.wikidata.org/entity/Q15377050,uri,http://www.wikidata.org/entity/Q104400422,literal,Drypetes inaequalis,literal,BZXSGMYHHGCPEN-RUUKHNDOSA-N,literal,O=C(O)C12CCC(C(=O)OC)(C)CC2C3=CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CC1,,,literal,345065-1,en,literal,Serjanic acid,literal,10.1016/J.PHYTOCHEM.2008.12.017,,
51,uri,http://www.wikidata.org/entity/Q15246642,uri,http://www.wikidata.org/entity/Q104171986,literal,Drypetes littoralis,literal,MQYXUWHLBZFQQO-UHFFFAOYSA-N,literal,OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)C)CCC5(C)CCC43C)C1(C)C,,,literal,345091-1,en,literal,lupeol,literal,10.1021/NP0005964,,
52,uri,http://www.wikidata.org/entity/Q15246642,uri,http://www.wikidata.org/entity/Q2288772,literal,Drypetes littoralis,literal,CDICDSOGTRCHMG-UHFFFAOYSA-N,literal,COc1cc(C=CC=O)cc(OC)c1O,literal,4206-58-0,literal,345091-1,en,literal,sinapaldehyde,literal,10.1021/NP0005964,literal,CHEMBL225067
53,uri,http://www.wikidata.org/entity/Q15373833,uri,http://www.wikidata.org/entity/Q105188767,literal,Putranjiva roxburghii,literal,OAQDBYFTFNIXJN-GKLYEBTASA-N,literal,O=C(O)C(O)CC1C(C)(CC)CCC2C1(C)CCC3(C)C4CC(C)(C)CCC4(C)CCC23C,,,literal,355114-1,en,literal,"(2R)-3-[(1R,2S,4aS,4bR,6aR,10aR,10bS,12aS)-2-ethyl-2,4b,6a,9,9,10b,12a-heptamethyl-1,3,4,4a,5,6,7,8,10,10a,11,12-dodecahydrochrysen-1-yl]-2-hydroxypropanoic acid",literal,10.1016/S0031-9422(00)90767-2,,
54,uri,http://www.wikidata.org/entity/Q15374674,uri,http://www.wikidata.org/entity/Q105237253,literal,Drypetes molunduana,literal,RIXNFYQZWDGQAE-OXEUVWLCSA-N,literal,O=C(OC1CCC2(C)C3CC=C4C5CC(C)(C)CCC5(C(=O)O)CCC4(C)C3(C)CCC2C1(C)C)C,,,literal,345110-1,en,literal,"(4aS,6aS,6bR,8aS,10S,12aR,12bS,14bR)-10-(acetyloxy)-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,7,8,8a,10,11,12,12b,13,14b-tetradecahydropicene-4a-carboxylic acid",literal,10.1016/S0031-9422(00)00040-6,,
55,uri,http://www.wikidata.org/entity/Q15373833,uri,http://www.wikidata.org/entity/Q105385226,literal,Putranjiva roxburghii,literal,ZWTVCIIJDNEQDU-OFUVBXQMSA-N,literal,O=C1CC2(C)C(C)C(O)CCC2C3(C)CCC4(C)C5CC(C)(C)CCC5(C)CCC4(C)C13,,,literal,355114-1,en,literal,Roxburgholone,literal,10.1016/0040-4020(68)88069-X,,
56,uri,http://www.wikidata.org/entity/Q15373112,uri,http://www.wikidata.org/entity/Q121802,literal,Drypetes gossweileri,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,64997-52-0,literal,345047-1,en,literal,beta-sitosterol,literal,10.1055/S-2006-957678,,
57,uri,http://www.wikidata.org/entity/Q15373347,uri,http://www.wikidata.org/entity/Q121802,literal,Drypetes paxii,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,64997-52-0,literal,345137-1,en,literal,beta-sitosterol,literal,10.1248/CPB.57.1119,,
58,uri,http://www.wikidata.org/entity/Q15374518,uri,http://www.wikidata.org/entity/Q121802,literal,Drypetes tessmanniana,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,64997-52-0,literal,345200-1,en,literal,beta-sitosterol,literal,10.1248/CPB.56.1321,,
