,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q159133,uri,http://www.wikidata.org/entity/Q105213968,literal,Kickxia elatine,literal,PRWWZXHOHQRKDQ-SVDQWWJBSA-N,literal,O=C(OC1C2OC2(C)C3C(OC=CC13O)OC4OC(CO)C(O)C(O)C4O)C(=CCCC(O)(C=C)C)C,literal,804092-1,en,literal,"NCGC00180843-03_C25H36O12_2,7-Octadienoic acid, 6-hydroxy-2,6-dimethyl-, (1aR,1bS,2S,5aS,6R,6aS)-2-(beta-D-glucopyranosyloxy)-1a,1b,2,5a,6,6a-hexahydro-5a-hydroxy-1a-methyloxireno[4,5]cyclopenta[1,2-c]pyran-6-yl ester, (2E,6S)-",literal,10.1016/0031-9422(95)00019-4,,,,
1,uri,http://www.wikidata.org/entity/Q17732161,uri,http://www.wikidata.org/entity/Q104993587,literal,Kickxia commutata,literal,FDHKIHNRBMODHH-UHFFFAOYSA-N,literal,O=C(OC1C2OC2(C)C3C(OC=CC13O)OC4OC(CO)C(O)C(O)C4O)C5=COC(OC6OC(CO)C(O)C(O)C6O)C7C5CCC7(O)C,literal,804087-1,en,literal,"[6-hydroxy-2-methyl-10-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,9-dioxatricyclo[4.4.0.02,4]dec-7-en-5-yl] 7-hydroxy-7-methyl-1-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4a,5,6,7a-tetrahydro-1H-cyclopenta[c]pyran-4-carboxylate",literal,10.1016/0031-9422(95)00019-4,,,,
2,uri,http://www.wikidata.org/entity/Q25399593,uri,http://www.wikidata.org/entity/Q104993151,literal,Plantago indica,literal,FCHJZJFIDNMNBS-PPWUYBSSSA-N,literal,OCC1=CCC2C=COC(OC3OC(CO)C(O)C(O)C3O)C12,literal,685262-1,en,literal,"(2S,3S,4R,5R,6R)-2-[[(1S,4aS,7aS)-7-(hydroxymethyl)-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-1-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1016/S0031-9422(00)00306-X,,,,
3,uri,http://www.wikidata.org/entity/Q872969,uri,http://www.wikidata.org/entity/Q105352074,literal,Gratiola officinalis,literal,YPYVYQJEYDRCKV-WLJCRHMASA-N,literal,O=C1C=C(OC2=CC(OC3OC(CO)C(O)C(O)C3OC4OC(CO)C(O)C(O)C4O)=C(O)C(O)=C12)C=5C=CC(O)=C(OC)C5,literal,803505-1,en,literal,"7-[(2R,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5,6-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)chromen-4-one",literal,10.1016/S0031-9422(00)90806-9,,,,
4,uri,http://www.wikidata.org/entity/Q872969,uri,http://www.wikidata.org/entity/Q105326235,literal,Gratiola officinalis,literal,XEBPNCWIPRFZFV-JRSUCEMESA-N,literal,O=C1C=C(OC2=CC(OC(=O)C3OC(O)C(O)C(O)C3O)=CC(O)=C12)C=4C=CC(O)=C(OC)C4,literal,803505-1,en,literal,"[5-hydroxy-2-(4-hydroxy-3-methoxyphenyl)-4-oxochromen-7-yl] (2S,3S,4S,5R,6R)-3,4,5,6-tetrahydroxyoxane-2-carboxylate",literal,10.1016/S0031-9422(00)90806-9,,,,
5,uri,http://www.wikidata.org/entity/Q872969,uri,http://www.wikidata.org/entity/Q105255993,literal,Gratiola officinalis,literal,SMKRFYXVFAZEMP-HGDKKCICSA-N,literal,O=C1C=C(OC=2C(OC(=O)C3OC(O)C(O)C(O)C3O)=C(O)C=C(O)C12)C=4C=CC(O)=CC4,literal,803505-1,en,literal,"[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxochromen-8-yl] (2S,3S,4S,5R,6S)-3,4,5,6-tetrahydroxyoxane-2-carboxylate",literal,10.1016/S0031-9422(00)90806-9,,,,
6,uri,http://www.wikidata.org/entity/Q17743756,uri,http://www.wikidata.org/entity/Q105377824,literal,Plantago raoulii,literal,ZJDOESGVOWAULF-RGHCVXNGSA-N,literal,O=C(O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C3C(=CCC13)CO,literal,685579-1,en,literal,"(1S,4aS,7aS)-7-(hydroxymethyl)-1-[(2R,3S,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-4-carboxylic acid",literal,10.1016/S0031-9422(00)00306-X,,,,
7,uri,http://www.wikidata.org/entity/Q159718,uri,http://www.wikidata.org/entity/Q104392291,literal,Littorella uniflora,literal,RJWJHRPNHPHBRN-IBOYPGHVSA-N,literal,OCC1=CC(O)C2C=COC(OC3OC(CO)C(O)C(O)C3O)C12,literal,141886-2,en,literal,"(2S,3R,4S,5S,6R)-2-[[(4aR,7aR)-5-hydroxy-7-(hydroxymethyl)-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-1-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.5586/ASBP.1999.036,,,,
8,uri,http://www.wikidata.org/entity/Q159133,uri,http://www.wikidata.org/entity/Q104993588,literal,Kickxia elatine,literal,FDHKIHNRBMODHH-ZHOGSEEDSA-N,literal,O=C(OC1C2OC2(C)C3C(OC=CC13O)OC4OC(CO)C(O)C(O)C4O)C5=COC(OC6OC(CO)C(O)C(O)C6O)C7C5CCC7(O)C,literal,804092-1,,literal,Q104993588,literal,10.1016/0031-9422(95)00019-4,,,,
9,uri,http://www.wikidata.org/entity/Q25399593,uri,http://www.wikidata.org/entity/Q104992911,literal,Plantago indica,literal,FBSKJMQYURKNSU-SHHXCPTCSA-N,literal,O=C(OC1C(OC(OCCC2=CC=C(O)C(O)=C2)C(O)C1OC3OC(C)C(O)C(O)C3O)CO)C=CC4=CC=C(O)C(O)=C4,literal,685262-1,en,literal,"[(2R,3R,4R,5R,6R)-6-[2-(3,4-dihydroxyphenyl)ethoxy]-5-hydroxy-2-(hydroxymethyl)-4-[(2S,3R,4S,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-3-yl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",literal,10.1016/S0031-9422(00)00306-X,,,,
