,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id,structure_cas.type,structure_cas
58,uri,http://www.wikidata.org/entity/Q1281140,uri,http://www.wikidata.org/entity/Q105144547,literal,Styrax officinalis,literal,KQGSLSNMJYRXTI-MRXNPFEDSA-N,literal,O=C(OCCCC1=CC(OC)=C2OC(=CC2=C1)C=3C=CC(OC)=C(OC)C3)C(C)CC,literal,327052-2,en,literal,"3-[2-(3,4-dimethoxyphenyl)-7-methoxy-1-benzofuran-5-yl]propyl (2R)-2-methylbutanoate",literal,10.1016/S0367-326X(03)00180-1,,,,
59,uri,http://www.wikidata.org/entity/Q1281140,uri,http://www.wikidata.org/entity/Q105144547,literal,Styrax officinalis,literal,KQGSLSNMJYRXTI-MRXNPFEDSA-N,literal,O=C(OCCCC1=CC(OC)=C2OC(=CC2=C1)C=3C=CC(OC)=C(OC)C3)C(C)CC,literal,327052-2,en,literal,"3-[2-(3,4-dimethoxyphenyl)-7-methoxy-1-benzofuran-5-yl]propyl (2R)-2-methylbutanoate",literal,10.1016/S0031-9422(03)00357-1,,,,
60,uri,http://www.wikidata.org/entity/Q910419,uri,http://www.wikidata.org/entity/Q105130312,literal,Styrax japonicus,literal,JKLGFSBPEZTFTQ-UHFFFAOYSA-N,literal,OC1COC(OCC2OC(OCCCC3=CC(OC)=C4OC(=CC4=C3)C=5C=CC=6OCOC6C5)C(O)C(O)C2O)C(O)C1O,literal,826818-1,en,literal,Matsutakeside I,literal,10.1055/S-2004-835853,,,,
61,uri,http://www.wikidata.org/entity/Q910419,uri,http://www.wikidata.org/entity/Q105130312,literal,Styrax japonicus,literal,JKLGFSBPEZTFTQ-UHFFFAOYSA-N,literal,OC1COC(OCC2OC(OCCCC3=CC(OC)=C4OC(=CC4=C3)C=5C=CC=6OCOC6C5)C(O)C(O)C2O)C(O)C1O,literal,826818-1,en,literal,Matsutakeside I,literal,10.1248/BPB.30.139,,,,
62,uri,http://www.wikidata.org/entity/Q845222,uri,http://www.wikidata.org/entity/Q105160876,literal,Styrax obassia,literal,MBOVWBBJDJPNSN-OAHLLOKOSA-N,literal,O=C(OCCCC1=CC=C2OC(=CC2=C1)C=3C=CC=4OCOC4C3)C(C)CC,literal,327017-2,en,literal,"3-[2-(1,3-benzodioxol-5-yl)-1-benzofuran-5-yl]propyl (2R)-2-methylbutanoate",literal,10.1007/S10600-008-9090-3,,,,
63,uri,http://www.wikidata.org/entity/Q845222,uri,http://www.wikidata.org/entity/Q105160876,literal,Styrax obassia,literal,MBOVWBBJDJPNSN-OAHLLOKOSA-N,literal,O=C(OCCCC1=CC=C2OC(=CC2=C1)C=3C=CC=4OCOC4C3)C(C)CC,literal,327017-2,en,literal,"3-[2-(1,3-benzodioxol-5-yl)-1-benzofuran-5-yl]propyl (2R)-2-methylbutanoate",literal,10.1016/0031-9422(88)80314-5,,,,
64,uri,http://www.wikidata.org/entity/Q845222,uri,http://www.wikidata.org/entity/Q105366053,literal,Styrax obassia,literal,YVVNRWRNHDXTIV-UHFFFAOYSA-N,literal,O=C(OC)CCC1=CC(OC)=C2OC(=CC2=C1)C=3C=CC=4OCOC4C3,literal,327017-2,en,literal,"Methyl 3-[2-(1,3-benzodioxol-5-yl)-7-methoxy-1-benzofuran-5-yl]propanoate",literal,10.1007/S10600-008-9090-3,,,,
65,uri,http://www.wikidata.org/entity/Q845222,uri,http://www.wikidata.org/entity/Q105176758,literal,Styrax obassia,literal,NBGJGWFIDMDCAW-LWXMCBIJSA-N,literal,OCC1OC(OCC2OC(OCCCC3=CC(OC)=C4OC(=CC4=C3)C=5C=CC=6OCOC6C5)C(O)C(O)C2O)C(O)C(O)C1O,literal,327017-2,en,literal,Egonol beta-gentiobioside,literal,10.3987/COM-05-10394,,,,
66,uri,http://www.wikidata.org/entity/Q3335679,uri,http://www.wikidata.org/entity/Q105250032,literal,Styrax tonkinensis,literal,SCCTYGDZBVYNDP-QYEHROKOSA-N,literal,O=C1OC2C3C4C(=O)CC5C6(C)CCC(O)C(C)(C)C6CCC5(C)C4(C)CCC13CCC2(C)C,literal,826959-1,en,literal,"(1R,4R,5R,8R,10S,13R,14R,17S,18S,19R)-10-hydroxy-4,5,9,9,13,20,20-heptamethyl-24-oxahexacyclo[17.3.2.01,18.04,17.05,14.08,13]tetracosane-16,23-dione",literal,10.1021/NP050371Z,,,,
67,uri,http://www.wikidata.org/entity/Q2732635,uri,http://www.wikidata.org/entity/Q104977036,literal,Styrax benzoin,literal,DEBHPFIVFPIXBT-UHFFFAOYSA-N,literal,O=C(OCC=CC1=CC=C(O)C=C1)C=2C=CC=CC2,literal,826732-1,en,literal,3-(4-hydroxyphenyl)prop-2-en-1-yl benzoate,literal,10.1007/BF00579470,,,,
68,uri,http://www.wikidata.org/entity/Q1281140,uri,http://www.wikidata.org/entity/Q105371146,literal,Styrax officinalis,literal,ZCJAYYRLRUWJDH-ADMFYORSSA-N,literal,O=C(OC1C(O)C2(CO)C(O)CC3(C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2CC1(C)C)C)C=6C=CC=CC6,literal,327052-2,en,literal,"[(3R,4S,4aS,5R,6aR,6aS,6bR,8aR,10S,12aR,14bS)-4,5,10-trihydroxy-4a-(hydroxymethyl)-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicen-3-yl] benzoate",literal,10.1016/0031-9422(79)80211-3,,,,
69,uri,http://www.wikidata.org/entity/Q910419,uri,http://www.wikidata.org/entity/Q110184218,literal,Styrax japonicus,literal,AEMJDNJKSCBKRL-SWOBOCGESA-N,literal,O=C1OCC(CC2=CC=C(OC3OC(CO)C(O)C(O)C3O)C(OC)=C2)C1CC4=CC=C(OC)C(OC)=C4,literal,826818-1,en,literal,Styraxjaponoside B,literal,10.1248/CPB.52.1466,,,,
70,uri,http://www.wikidata.org/entity/Q3335679,uri,http://www.wikidata.org/entity/Q105130378,literal,Styrax tonkinensis,literal,JKOAMUFXXOUTGI-IVOHIXCDSA-N,literal,O=C1OC23C4OC4C5C6(C)CCC(O)C(C)(C)C6C(O)CC5(C)C3(C)CCC17CCC(C)(C)CC72,literal,826959-1,en,literal,"3beta,6beta,13beta-Trihydroxy-11alpha,12alpha-epoxy-5alpha-oleanane-28-oic acid 28,13-lactone",literal,10.1021/NP050371Z,,,,
71,uri,http://www.wikidata.org/entity/Q910419,uri,http://www.wikidata.org/entity/Q111241512,literal,Styrax japonicus,literal,JNIGWXXLGZBJOT-UHFFFAOYSA-N,literal,O=C(O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C5C6CC(C)(C)CCC6(O)C(=O)CC54C)C2(C)C)C(OC7OC(C)C(O)C(O)C7O)C(O)C1O,literal,826818-1,en,literal,"6-[(8a-hydroxy-4,4,6a,6b,11,11,14b-heptamethyl-8-oxo-2,3,4a,5,6,7,9,10,12,12a,14,14a-dodecahydro-1H-picen-3-yl)oxy]-3,4-dihydroxy-5-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxyoxane-2-carboxylic acid",literal,10.1055/S-2004-835853,,,,
72,uri,http://www.wikidata.org/entity/Q3335679,uri,http://www.wikidata.org/entity/Q104937102,literal,Styrax tonkinensis,literal,BJHPXVYFOSPVSF-UHFFFAOYSA-N,literal,O=C1OC23C4OC4C5C6(C)CCC(=O)C(C)(C)C6C(O)CC5(C)C3(C)CCC17CCC(C)(C)CC72,literal,826959-1,en,literal,"12-Hydroxy-6,10,10,14,15,21,21-heptamethyl-3,24-dioxaheptacyclo[16.5.2.01,15.02,4.05,14.06,11.018,23]pentacosane-9,25-dione",literal,10.1080/10286020500480712,,,,
73,uri,http://www.wikidata.org/entity/Q910419,uri,http://www.wikidata.org/entity/Q111241788,literal,Styrax japonicus,literal,CHYBUERPLWTGCK-UHFFFAOYSA-N,literal,OC1COC(OCC2OC(OCCCC3=CC(OC)=C4OC(=CC4=C3)C=5C=CC(OC)=C(OC)C5)C(O)C(O)C2O)C(O)C1O,literal,826818-1,en,literal,Styraxlignolide A,literal,10.1055/S-2004-835853,,,,
74,uri,http://www.wikidata.org/entity/Q910419,uri,http://www.wikidata.org/entity/Q111241788,literal,Styrax japonicus,literal,CHYBUERPLWTGCK-UHFFFAOYSA-N,literal,OC1COC(OCC2OC(OCCCC3=CC(OC)=C4OC(=CC4=C3)C=5C=CC(OC)=C(OC)C5)C(O)C(O)C2O)C(O)C1O,literal,826818-1,en,literal,Styraxlignolide A,literal,10.1248/BPB.30.139,,,,
75,uri,http://www.wikidata.org/entity/Q845222,uri,http://www.wikidata.org/entity/Q105163216,literal,Styrax obassia,literal,MGCSMWCSVJYFBV-OAHLLOKOSA-N,literal,O=C(OCCCC1=CC(OC)=C2OC(=CC2=C1)C=3C=CC=4OCOC4C3)C(C)CC,literal,327017-2,en,literal,"3-[2-(1,3-benzodioxol-5-yl)-7-methoxy-1-benzofuran-5-yl]propyl (2R)-2-methylbutanoate",literal,10.1007/S10600-008-9090-3,,,,
76,uri,http://www.wikidata.org/entity/Q845222,uri,http://www.wikidata.org/entity/Q105163216,literal,Styrax obassia,literal,MGCSMWCSVJYFBV-OAHLLOKOSA-N,literal,O=C(OCCCC1=CC(OC)=C2OC(=CC2=C1)C=3C=CC=4OCOC4C3)C(C)CC,literal,327017-2,en,literal,"3-[2-(1,3-benzodioxol-5-yl)-7-methoxy-1-benzofuran-5-yl]propyl (2R)-2-methylbutanoate",literal,10.1016/0031-9422(88)80314-5,,,,
77,uri,http://www.wikidata.org/entity/Q3335679,uri,http://www.wikidata.org/entity/Q105142632,literal,Styrax tonkinensis,literal,KLHSKTMVSOWVLD-UHFFFAOYSA-N,literal,O=C(O)C12CCC(C)(C)CC2C3=CCC4C5(C)CCC(O)C(C)(C)C5C(O)CC4(C)C3(C)CC1,literal,826959-1,en,literal,Sumaresinolic acid,literal,10.1080/10286020500480712,,,,
78,uri,http://www.wikidata.org/entity/Q1281140,uri,http://www.wikidata.org/entity/Q27108350,literal,Styrax officinalis,literal,ADTULSGZUFJGNI-WSFKTYETSA-N,literal,COC1=C(C=CC(=C1)C2C3C(CO2)C(OC3=O)C4=CC5=C(C=C4)OCO5)O,literal,327052-2,en,literal,styraxin,literal,10.1055/S-0028-1097470,,,literal,69742-32-1
79,uri,http://www.wikidata.org/entity/Q910419,uri,http://www.wikidata.org/entity/Q105289035,literal,Styrax japonicus,literal,VMKUMEASJQMSCV-FYHAIDROSA-N,literal,O=C(O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C5C6CC(C)(C)C(OC(=O)C(=CC)C)C(O)C6(COC(=O)C)C(O)CC54C)C2(C)C)C(OC7OC(CO)C(O)C(O)C7O)C(OC8OC(CO)C(O)C(O)C8OC9OC(C)C(O)C(O)C9O)C1O,literal,826818-1,en,literal,Jegosaponin B,literal,10.1248/CPB.48.1093,,,,
80,uri,http://www.wikidata.org/entity/Q845222,uri,http://www.wikidata.org/entity/Q105234840,literal,Styrax obassia,literal,REFSIKYTEMKKOP-RKAUSJIKSA-N,literal,OCC1OC(OCCC(O)C2=CC(OC)=C3OC(=CC3=C2)C=4C=CC(OC)=C(OC)C4)C(O)C(O)C1O,literal,327017-2,en,literal,"(2R,3R,4S,5S,6R)-2-[(3S)-3-[2-(3,4-dimethoxyphenyl)-7-methoxy-1-benzofuran-5-yl]-3-hydroxypropoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.3987/COM-05-10394,,,,
81,uri,http://www.wikidata.org/entity/Q3335679,uri,http://www.wikidata.org/entity/Q105178360,literal,Styrax tonkinensis,literal,NFBBPROWDXTYCL-UHFFFAOYSA-N,literal,O=C(O)C12CCC3(C(=CCC4C5(C)CCC(=O)C(C)(C)C5CCC43C)C2C(O)C(C)(C)CC1)C,literal,826959-1,en,literal,"1-hydroxy-2,2,6a,6b,9,9,12a-heptamethyl-10-oxo-3,4,5,6,6a,7,8,8a,11,12,13,14b-dodecahydro-1H-picene-4a-carboxylic acid",literal,10.1080/10286020500480712,,,,
82,uri,http://www.wikidata.org/entity/Q910419,uri,http://www.wikidata.org/entity/Q105034908,literal,Styrax japonicus,literal,HXBWNAVRXULPIK-UHFFFAOYSA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CC=C4C5CC(C)(C)CCC5(CO)CCC43C)C1(C)C)C,literal,826818-1,en,literal,"[8a-(Hydroxymethyl)-4,4,6a,6b,11,11,14b-heptamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl] acetate",literal,10.1248/BPB.28.2003,,,,
83,uri,http://www.wikidata.org/entity/Q910419,uri,http://www.wikidata.org/entity/Q105310001,literal,Styrax japonicus,literal,WPKHMFINOZIKII-UHFFFAOYSA-N,literal,OC1CC2(C3=CCC4(C)CCC(C)(C)CC4C3(C)CCC2C5(C)CCCC(C)(C)C15)C,literal,826818-1,en,literal,"4,4,6a,6a,8a,11,11,14b-Octamethyl-1,2,3,4a,5,6,8,9,10,12,12a,13,14,14a-tetradecahydropicen-5-ol",literal,10.1248/BPB.28.2003,,,,
84,uri,http://www.wikidata.org/entity/Q910419,uri,http://www.wikidata.org/entity/Q105281381,literal,Styrax japonicus,literal,UYFQJDSRPREVFX-FYHAIDROSA-N,literal,O=C(O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C5C6CC(C)(C)C(O)C(OC(=O)C(=CC)C)C6(COC(=O)C)C(O)CC54C)C2(C)C)C(OC7OC(CO)C(O)C(O)C7O)C(OC8OC(CO)C(O)C(O)C8OC9OC(C)C(O)C(O)C9O)C1O,literal,826818-1,en,literal,Jegosaponin C,literal,10.1248/CPB.48.1093,,,,
85,uri,http://www.wikidata.org/entity/Q3335679,uri,http://www.wikidata.org/entity/Q104937101,literal,Styrax tonkinensis,literal,BJHPXVYFOSPVSF-PQYJJHRASA-N,literal,O=C1OC23C4OC4C5C6(C)CCC(=O)C(C)(C)C6C(O)CC5(C)C3(C)CCC17CCC(C)(C)CC72,literal,826959-1,en,literal,"(1S,2S,4S,5R,6S,11R,12R,14R,15S,18S,23R)-12-hydroxy-6,10,10,14,15,21,21-heptamethyl-3,24-dioxaheptacyclo[16.5.2.01,15.02,4.05,14.06,11.018,23]pentacosane-9,25-dione",literal,10.1021/NP050371Z,,,,
86,uri,http://www.wikidata.org/entity/Q1281140,uri,http://www.wikidata.org/entity/Q104415346,literal,Styrax officinalis,literal,KZJWDPNRJALLNS-BSJPTTOTSA-N,literal,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C)CCC(CC)C(C)C)C2(C)CC1,literal,327052-2,en,literal,"(3S,8R,9R,10R,13R,14R,17R)-17-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",literal,10.1055/S-0028-1099499,,,,
87,uri,http://www.wikidata.org/entity/Q910419,uri,http://www.wikidata.org/entity/Q27137900,literal,Styrax japonicus,literal,YQEPMZLWYOAQNI-UHFFFAOYSA-N,literal,C1OC2=C(O1)C=C(C=C2)C3=CC4=C(O3)C=CC(=C4)CCCO,literal,826818-1,en,literal,7-demethoxyegonol,literal,10.5650/JOS1956.37.1162,literal,CHEMBL470982,literal,53279-35-9
88,uri,http://www.wikidata.org/entity/Q910419,uri,http://www.wikidata.org/entity/Q104415326,literal,Styrax japonicus,literal,NPJICTMALKLTFW-UHFFFAOYSA-N,literal,OCC1OC(OC2CC3=CCC4C(CCC5(C)C(CCC45)C(C)CCC(CC)C(C)C)C3(C)CC2)C(O)C(O)C1O,literal,826818-1,en,literal,beta-Sitosterol 3-O-beta-D-galactopyranoside,literal,10.1055/S-0028-1097721,,,,
89,uri,http://www.wikidata.org/entity/Q910419,uri,http://www.wikidata.org/entity/Q104907900,literal,Styrax japonicus,literal,AAGCATAPYOEULE-UHFFFAOYSA-N,literal,O=C1OCC(CC2=CC=C(O)C(OC)=C2)C1CC3=CC=C(OC4OC(CO)C(O)C(O)C4O)C(OC)=C3,literal,826818-1,en,literal,"4-[(4-Hydroxy-3-methoxyphenyl)methyl]-3-[[3-methoxy-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]methyl]oxolan-2-one",literal,10.1007/S12272-010-0608-4,,,,
90,uri,http://www.wikidata.org/entity/Q910419,uri,http://www.wikidata.org/entity/Q104907900,literal,Styrax japonicus,literal,AAGCATAPYOEULE-UHFFFAOYSA-N,literal,O=C1OCC(CC2=CC=C(O)C(OC)=C2)C1CC3=CC=C(OC4OC(CO)C(O)C(O)C4O)C(OC)=C3,literal,826818-1,en,literal,"4-[(4-Hydroxy-3-methoxyphenyl)methyl]-3-[[3-methoxy-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]methyl]oxolan-2-one",literal,10.1007/BF02980215,,,,
91,uri,http://www.wikidata.org/entity/Q845222,uri,http://www.wikidata.org/entity/Q105169330,literal,Styrax obassia,literal,MPCAJMNYNOGXPB-KAZBKCHUSA-N,literal,OCC1OCC(O)C(O)C1O,literal,327017-2,en,literal,"(2R,3R,4R,5R)-2-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1002/ARDP.19072450180,,,,
92,uri,http://www.wikidata.org/entity/Q910419,uri,http://www.wikidata.org/entity/Q104196416,literal,Styrax japonicus,literal,RAMYDZNQLYKTGB-UHFFFAOYSA-N,literal,OCC1OC(OCCCC2=CC(OC)=C3OC(=CC3=C2)C=4C=CC=5OCOC5C4)C(O)C(O)C1O,literal,826818-1,en,literal,"2-[3-[2-(1,3-Benzodioxol-5-yl)-7-methoxy-1-benzofuran-5-yl]propoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1007/S12272-010-0608-4,,,,
93,uri,http://www.wikidata.org/entity/Q910419,uri,http://www.wikidata.org/entity/Q104196416,literal,Styrax japonicus,literal,RAMYDZNQLYKTGB-UHFFFAOYSA-N,literal,OCC1OC(OCCCC2=CC(OC)=C3OC(=CC3=C2)C=4C=CC=5OCOC5C4)C(O)C(O)C1O,literal,826818-1,en,literal,"2-[3-[2-(1,3-Benzodioxol-5-yl)-7-methoxy-1-benzofuran-5-yl]propoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1248/CPB.52.1466,,,,
94,uri,http://www.wikidata.org/entity/Q1281140,uri,http://www.wikidata.org/entity/Q27107542,literal,Styrax officinalis,literal,ZPVRGRJHOPAZOE-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCC(=O)CCCCCCCCC,literal,327052-2,en,literal,nonacosan-10-one,literal,10.1055/S-0028-1099499,,,literal,504-56-3
95,uri,http://www.wikidata.org/entity/Q1281140,uri,http://www.wikidata.org/entity/Q27137898,literal,Styrax officinalis,literal,KOUYRIXNPBTZIN-UHFFFAOYSA-N,literal,CC(=O)OCCCC1=CC(=C2C(=C1)C=C(O2)C3=CC4=C(C=C3)OCO4)OC,literal,327052-2,en,literal,egonol acetate,literal,10.1016/S0031-9422(03)00357-1,literal,CHEMBL1667984,literal,15434-00-1
96,uri,http://www.wikidata.org/entity/Q910419,uri,http://www.wikidata.org/entity/Q105276666,literal,Styrax japonicus,literal,UPACPHKOSSOYIY-UHFFFAOYSA-N,literal,O=CC12CCC(C)(C)CC2C3=CCC4C5(C)CCC(OC(=O)C)C(C)(C)C5CCC4(C)C3(C)CC1,literal,826818-1,en,literal,"(8a-Formyl-4,4,6a,6b,11,11,14b-heptamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl) acetate",literal,10.1248/BPB.28.2003,,,,
97,uri,http://www.wikidata.org/entity/Q3335679,uri,http://www.wikidata.org/entity/Q105140293,literal,Styrax tonkinensis,literal,KFALHTDSQSJCFC-UHFFFAOYSA-N,literal,O=C(O)C12CCC3(C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C(O)C(C)(C)CC1)C,literal,826959-1,en,literal,"1,10-Dihydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid",literal,10.1080/10286020500480712,,,,
98,uri,http://www.wikidata.org/entity/Q910419,uri,http://www.wikidata.org/entity/Q111241825,literal,Styrax japonicus,literal,RIMIOYQWCLTPAK-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1OC)C2OC3=C(OC)C=C(C=C3C2COC4OC(CO)C(O)C(O)C4O)CCCC,literal,826818-1,en,literal,"2-[[5-Butyl-2-(4-hydroxy-3-methoxyphenyl)-7-methoxy-2,3-dihydro-1-benzofuran-3-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1248/CPB.52.1466,,,,
99,uri,http://www.wikidata.org/entity/Q910419,uri,http://www.wikidata.org/entity/Q111269368,literal,Styrax japonicus,literal,REJREAKEHPGNCH-KVDZAEMRSA-N,literal,O=C1OC(C2=CC=C(O)C(OC)=C2)C3COC(C4=CC=C(OC5OC(CO)C(O)C(O)C5O)C(OC)=C4)C13,literal,826818-1,en,literal,"(3R,3aR,6R,6aS)-6-(4-hydroxy-3-methoxyphenyl)-3-[3-methoxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-3,3a,6,6a-tetrahydro-1H-furo[3,4-c]furan-4-one",literal,10.1021/NP040113M,,,,
100,uri,http://www.wikidata.org/entity/Q910419,uri,http://www.wikidata.org/entity/Q15634191,literal,Styrax japonicus,literal,GGGUGZHBAOMSFJ-GADYQYKKSA-N,literal,CC1(CCC2(CC=C3C4(CCC5C(C(CCC5(C4CCC3(C2C1)C)C)O)(C)C)C)C)C,literal,826818-1,en,literal,taraxerol,literal,10.1002/PTR.2484,,,literal,127-22-0
101,uri,http://www.wikidata.org/entity/Q910419,uri,http://www.wikidata.org/entity/Q15634191,literal,Styrax japonicus,literal,GGGUGZHBAOMSFJ-GADYQYKKSA-N,literal,CC1(CCC2(CC=C3C4(CCC5C(C(CCC5(C4CCC3(C2C1)C)C)O)(C)C)C)C)C,literal,826818-1,en,literal,taraxerol,literal,10.1021/NP040113M,,,literal,127-22-0
102,uri,http://www.wikidata.org/entity/Q1281140,uri,http://www.wikidata.org/entity/Q105225994,literal,Styrax officinalis,literal,QQQQZRJIWBXZGN-QTMUBZJLSA-N,literal,O=C(O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C5C6CC(C)(C)C(OC(=O)C(=CC)C)C(OC(=O)C)C6(CO)C(O)CC54C)C2(C)C)C(OC7OC(CO)C(O)C(O)C7OC8OC(C)C(O)C(O)C8O)C(O)C1OC9OC(CO)C(O)C(O)C9O,literal,327052-2,,literal,Q105225994,literal,10.1016/S0367-326X(02)00086-2,,,,
103,uri,http://www.wikidata.org/entity/Q3335679,uri,http://www.wikidata.org/entity/Q105005942,literal,Styrax tonkinensis,literal,GBMBQYFNPMVAMS-BOTRXSTOSA-N,literal,O=C(O)C12CCC(C)(C)CC2C3=CCC4C5(C)CCC(=O)C(C)(C)C5C(O)CC4(C)C3(C)CC1,literal,826959-1,en,literal,6beta-Hydroxy-3-oxooleana-12-ene-28-oic acid,literal,10.1021/NP050371Z,,,literal,32337-18-1
104,uri,http://www.wikidata.org/entity/Q910419,uri,http://www.wikidata.org/entity/Q105232715,literal,Styrax japonicus,literal,RAMYDZNQLYKTGB-LEKAPFLCSA-N,literal,OCC1OC(OCCCC2=CC(OC)=C3OC(=CC3=C2)C=4C=CC=5OCOC5C4)C(O)C(O)C1O,literal,826818-1,en,literal,"(2R,3R,4S,5R,6R)-2-[3-[2-(1,3-benzodioxol-5-yl)-7-methoxy-1-benzofuran-5-yl]propoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1248/CPB.52.1466,,,,
105,uri,http://www.wikidata.org/entity/Q2732635,uri,http://www.wikidata.org/entity/Q104376075,literal,Styrax benzoin,literal,NGHOLYJTSCBCGC-UHFFFAOYSA-N,literal,O=C(OCC=1C=CC=CC1)C=CC=2C=CC=CC2,literal,826732-1,en,literal,benzyl cinnamate,literal,10.1002/PCA.1048,,,literal,103-41-3
106,uri,http://www.wikidata.org/entity/Q1281140,uri,http://www.wikidata.org/entity/Q104986479,literal,Styrax officinalis,literal,DPFSJKBOJBHNHC-VLEMRTEKSA-N,literal,O=C(O)C1OC(OC2CCC3(C)C4CC=C5C6CC(C)(C)C(OC(=O)C=CCCC)C(OC(=O)C)C6(CO)C(O)CC5(C)C4(C)CCC3C2(C)C)C(OC7OC(CO)C(O)C(O)C7OC8OC(C)C(O)C(O)C8O)C(O)C1OC9OC(CO)C(O)C(O)C9O,literal,327052-2,,literal,Q104986479,literal,10.1016/S0367-326X(02)00086-2,,,,
107,uri,http://www.wikidata.org/entity/Q910419,uri,http://www.wikidata.org/entity/Q111241618,literal,Styrax japonicus,literal,XNFPDBYOXPTQQD-UHFFFAOYSA-N,literal,O=C(O)C1OC(OC2C(=O)CC3(C)C4CC=C5C6CC(C)(C)CCC6(O)C(=O)CC5(C)C4(C)C(O)CC3C2(C)C)C(OC7OC(C)C(O)C(O)C7O)C(O)C1O,literal,826818-1,en,literal,"6-[(6,8a-Dihydroxy-4,4,6a,6b,11,11,14b-heptamethyl-2,8-dioxo-1,3,4a,5,6,7,9,10,12,12a,14,14a-dodecahydropicen-3-yl)oxy]-3,4-dihydroxy-5-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxyoxane-2-carboxylic acid",literal,10.1248/BPB.30.139,,,,
108,uri,http://www.wikidata.org/entity/Q910419,uri,http://www.wikidata.org/entity/Q111242081,literal,Styrax japonicus,literal,NIIFAUHRYCGALG-HLXRISIQSA-N,literal,O=C1OCC(C(O)C2=CC=C3OCOC3=C2)C1C(O)C4=CC=C(OC5OC(CO)C(O)C(O)C5O)C(OC)=C4,literal,826818-1,en,literal,"(3S,4R)-4-[(S)-1,3-benzodioxol-5-yl(hydroxy)methyl]-3-[(S)-hydroxy-[3-methoxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]methyl]oxolan-2-one",literal,10.1248/CPB.52.1466,,,,
109,uri,http://www.wikidata.org/entity/Q3335679,uri,http://www.wikidata.org/entity/Q27151405,literal,Styrax tonkinensis,literal,KLHSKTMVSOWVLD-WPDRYGPBSA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CC(C5C4(CCC(C5(C)C)O)C)O)C)C2C1)C)C(=O)O)C,literal,826959-1,en,literal,sumaresinolic acid,literal,10.1021/NP050371Z,literal,CHEMBL486807,literal,559-64-8
110,uri,http://www.wikidata.org/entity/Q3335679,uri,http://www.wikidata.org/entity/Q104167793,literal,Styrax tonkinensis,literal,HFGSQOYIOKBQOW-UHFFFAOYSA-N,literal,O=C(O)C12CCC(C)C(C)C2C3=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC4(C)C3(C)CC1,literal,826959-1,en,literal,Colosolic acid,literal,10.1590/S0100-40422002000300002,,,,
111,uri,http://www.wikidata.org/entity/Q910419,uri,http://www.wikidata.org/entity/Q27137901,literal,Styrax japonicus,literal,VOLZBKQSLGCZGC-UHFFFAOYSA-N,literal,COC1=C2C(=CC(=C1)CCCO)C=C(O2)C3=CC4=C(C=C3)OCO4,literal,826818-1,en,literal,egonol,literal,10.5650/JOS1956.37.1162,literal,CHEMBL470981,literal,530-22-3
