,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
23,uri,http://www.wikidata.org/entity/Q1931991,uri,http://www.wikidata.org/entity/Q27125863,literal,Linum grandiflorum,literal,USNPULRDBDVJAO-FXCAAIILSA-N,literal,CC1(C(C(C(C(OCC2(C(C(C(C(OC=3C=C4C(=CC(=CC4=[O+]C3C=5C=CC(=C(C5)[O-])O)O)O)(O2)[H])(O)[H])(O)[H])(O)[H])[H])(O1)[H])(O)[H])(O)[H])(O)[H])[H],,,literal,544492-1,en,literal,cyanidin 3-O-rutinoside betaine,literal,10.1016/0031-9422(94)00839-L,,
24,uri,http://www.wikidata.org/entity/Q159858,uri,http://www.wikidata.org/entity/Q105229455,literal,Linum flavum,literal,QWXUYXBTNJKCBY-QOQPWIFLSA-N,literal,O=C1OCC2C(O)C3=C(OC)C=4OCOC4C=C3C(C5=CC=C(O)C(OC)=C5)C12,,,literal,544473-1,en,literal,"(5R)-5,8,8abeta,9-Tetrahydro-9beta-hydroxy-10-methoxy-5-(3-methoxy-4-hydroxyphenyl)furo[3',4':6,7]naphtho[2,3-d]-1,3-dioxol-6(5aalphaH)-one",literal,10.1016/0031-9422(91)80074-B,,
25,uri,http://www.wikidata.org/entity/Q15356630,uri,http://www.wikidata.org/entity/Q27108616,literal,Linum elegans,literal,JGGWNGRBXJWAOC-HKJPBSJPSA-N,literal,COC1=CC(=CC(=C1O)OC)C2C3C(CC4=C(C5=C(C=C24)OCO5)O)COC3=O,literal,568-53-6,literal,544456-1,en,literal,α-peltatin,literal,10.1007/S10600-005-0136-5,literal,CHEMBL95972
26,uri,http://www.wikidata.org/entity/Q1931991,uri,http://www.wikidata.org/entity/Q425157,literal,Linum grandiflorum,literal,QLTCHMYAEJEXBT-ZEBDFXRSSA-N,literal,CC(C)(C#N)OC1C(C(C(C(O1)CO)O)O)O,literal,554-35-8,literal,544492-1,en,literal,linamarin,literal,10.1080/14786410802364168,literal,CHEMBL3039425
27,uri,http://www.wikidata.org/entity/Q1931991,uri,http://www.wikidata.org/entity/Q425157,literal,Linum grandiflorum,literal,QLTCHMYAEJEXBT-ZEBDFXRSSA-N,literal,CC(C)(C#N)OC1C(C(C(C(O1)CO)O)O)O,literal,554-35-8,literal,544492-1,en,literal,linamarin,literal,10.1016/S0031-9422(00)86154-3,literal,CHEMBL3039425
28,uri,http://www.wikidata.org/entity/Q159858,uri,http://www.wikidata.org/entity/Q105029397,literal,Linum flavum,literal,HJQLSMCJAZKMGU-SDWXPCGYSA-N,literal,O=C(OC1C2=C(OC)C=3OCOC3C=C2C(C4=CC(OC)=C(OC)C(OC)=C4)C5C(=O)OCC15)C,,,literal,544473-1,en,literal,5-Methoxypodophyllotoxin acetate,literal,10.1016/0031-9422(90)85343-E,,
29,uri,http://www.wikidata.org/entity/Q1931991,uri,http://www.wikidata.org/entity/Q105211000,literal,Linum grandiflorum,literal,PLKUTZNSKRWCCA-NZSQLZJISA-O,literal,OC=1C=C(O)C=2C=C(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)C(=[O+]C2C1)C=5C=C(O)C(O)=C(O)C5,,,literal,544492-1,en,literal,"(2R,3R,4S,5R,6S)-2-[[(2S,3R,4S,5S,6S)-6-[5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)chromenylium-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-6-methyloxane-3,4,5-triol",literal,10.1016/0031-9422(94)00839-L,,
30,uri,http://www.wikidata.org/entity/Q160000,uri,http://www.wikidata.org/entity/Q421193,literal,Linum viscosum,literal,YJGVMLPVUAXIQN-XVVDYKMHSA-N,literal,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O,literal,518-28-5,literal,544789-1,en,literal,podofilox,literal,10.1007/S10600-005-0136-5,literal,CHEMBL61
31,uri,http://www.wikidata.org/entity/Q15246651,uri,http://www.wikidata.org/entity/Q27108616,literal,Linum corymbulosum,literal,JGGWNGRBXJWAOC-HKJPBSJPSA-N,literal,COC1=CC(=CC(=C1O)OC)C2C3C(CC4=C(C5=C(C=C24)OCO5)O)COC3=O,literal,568-53-6,literal,544422-1,en,literal,α-peltatin,literal,10.1007/S10600-005-0136-5,literal,CHEMBL95972
32,uri,http://www.wikidata.org/entity/Q15356196,uri,http://www.wikidata.org/entity/Q27144976,literal,Linum arboreum,literal,HLBPOYVRLSXWJJ-PDSMFRHLSA-N,literal,COC1=CC(=CC(=C1OC)OC)C2C3C(CC4=C(C5=C(C=C24)OCO5)O)COC3=O,literal,518-29-6,literal,544335-1,en,literal,β-peltatin,literal,10.1007/S10600-005-0136-5,literal,CHEMBL97543
33,uri,http://www.wikidata.org/entity/Q15356524,uri,http://www.wikidata.org/entity/Q105030067,literal,Linum hologynum,literal,HLBPOYVRLSXWJJ-WICREQFHSA-N,literal,O=C1OCC2CC3=C(O)C=4OCOC4C=C3C(C5=CC(OC)=C(OC)C(OC)=C5)C12,,,literal,544506-1,en,literal,"(8aR)-4-hydroxy-9-(3,4,5-trimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-8-one",literal,10.1007/S10600-005-0136-5,,
34,uri,http://www.wikidata.org/entity/Q3113824,uri,http://www.wikidata.org/entity/Q421193,literal,Linum lewisii,literal,YJGVMLPVUAXIQN-XVVDYKMHSA-N,literal,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O,literal,518-28-5,literal,140855-2,en,literal,podofilox,literal,10.1007/S10600-005-0136-5,literal,CHEMBL61
35,uri,http://www.wikidata.org/entity/Q159858,uri,http://www.wikidata.org/entity/Q104169674,literal,Linum flavum,literal,JMFRWRFFLBVWSI-UHFFFAOYSA-N,literal,OC1=CC=C(C=CCO)C=C1OC,literal,458-35-5,literal,544473-1,en,literal,4-(3-hydroxyprop-1-en-1-yl)-2-methoxyphenol,literal,10.1016/0031-9422(90)85343-E,,
36,uri,http://www.wikidata.org/entity/Q1931991,uri,http://www.wikidata.org/entity/Q2317288,literal,Linum grandiflorum,literal,PEFNSGRTCBGNAN-QNDFHXLGSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O,literal,5373-11-5,literal,544492-1,en,literal,luteoloside,literal,10.1080/14786410802364168,literal,CHEMBL233929
37,uri,http://www.wikidata.org/entity/Q157896,uri,http://www.wikidata.org/entity/Q105370607,literal,Linum catharticum,literal,ZBHUQQHYXHVILV-OVXQXXFISA-N,literal,O=C1OCC2C(OC3OC(CO)C(O)C(O)C3O)C4=C(OC)C=5OCOC5C=C4C(C6=CC(OC)=C(OC)C(OC)=C6)C12,,,literal,544405-1,en,literal,"(5R)-5,5aalpha,8abeta,9-Tetrahydro-9beta-[(beta-D-glucopyranosyl)oxy]-10-methoxy-5-(3,4,5-trimethoxyphenyl)furo[3',4':6,7]naphtho[2,3-d]-1,3-dioxol-6(8H)-one",literal,10.1055/S-2008-1034298,,
38,uri,http://www.wikidata.org/entity/Q157896,uri,http://www.wikidata.org/entity/Q63398578,literal,Linum catharticum,literal,PDQAOYGENRRPQO-UXDKQJBESA-N,literal,O=C1OCC2C(O)C3=C(OC)C=4OCOC4C=C3C(C5=CC(OC)=C(OC)C(OC)=C5)C12,literal,128443-52-7,literal,544405-1,en,literal,"(5R,5aR,8aR,9R)-5-hydroxy-4-methoxy-9-(3,4,5-trimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[6,5-f][1,3]benzodioxol-8-one",literal,10.1016/S0305-1978(98)00045-3,,
39,uri,http://www.wikidata.org/entity/Q159266,uri,http://www.wikidata.org/entity/Q105157578,literal,Linum perenne,literal,LUPBOBWJAIWMIH-UHFFFAOYSA-N,literal,O=C1OCC2=CC=3C=CC=4OCOC4C3C(C=5C=CC=6OCOC6C5)=C12,,,literal,544634-1,en,literal,Retrohelioxanthin,literal,10.1055/S-2007-993748,,
40,uri,http://www.wikidata.org/entity/Q159858,uri,http://www.wikidata.org/entity/Q105267787,literal,Linum flavum,literal,TYXKOPPRKGSRCN-BTINSWFASA-N,literal,O=C1OCC2C(O)C3=CC=4OCOC4C=C3C(C5=CC=C(O)C(OC)=C5)C12,,,literal,544473-1,en,literal,"(5R)-5,8,8abeta,9-Tetrahydro-9beta-hydroxy-5-(3-methoxy-4-hydroxyphenyl)furo[3',4':6,7]naphtho[2,3-d]-1,3-dioxol-6(5aalphaH)-one",literal,10.1016/0031-9422(91)80074-B,,
41,uri,http://www.wikidata.org/entity/Q3241249,uri,http://www.wikidata.org/entity/Q27108616,literal,Linum campanulatum,literal,JGGWNGRBXJWAOC-HKJPBSJPSA-N,literal,COC1=CC(=CC(=C1O)OC)C2C3C(CC4=C(C5=C(C=C24)OCO5)O)COC3=O,literal,568-53-6,literal,544394-1,en,literal,α-peltatin,literal,10.1007/S10600-005-0136-5,literal,CHEMBL95972
42,uri,http://www.wikidata.org/entity/Q159266,uri,http://www.wikidata.org/entity/Q27107062,literal,Linum perenne,literal,RTDRYYULUYRTAN-UHFFFAOYSA-N,literal,COC1=CC2=CC3=C(C(=C2C=C1OC)C4=CC5=C(C=C4)OCO5)C(=O)OC3,literal,17951-19-8,literal,544634-1,en,literal,justicidin B,literal,10.1055/S-2007-993748,,
43,uri,http://www.wikidata.org/entity/Q15356630,uri,http://www.wikidata.org/entity/Q27144976,literal,Linum elegans,literal,HLBPOYVRLSXWJJ-PDSMFRHLSA-N,literal,COC1=CC(=CC(=C1OC)OC)C2C3C(CC4=C(C5=C(C=C24)OCO5)O)COC3=O,literal,518-29-6,literal,544456-1,en,literal,β-peltatin,literal,10.1007/S10600-005-0136-5,literal,CHEMBL97543
44,uri,http://www.wikidata.org/entity/Q1931991,uri,http://www.wikidata.org/entity/Q105278371,literal,Linum grandiflorum,literal,USNPULRDBDVJAO-YRBSALHSSA-O,literal,OC=1C=C(O)C=2C=C(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)C(=[O+]C2C1)C=5C=CC(O)=C(O)C5,,,literal,544492-1,en,literal,"(2R,3R,4S,5R,6S)-2-[[(2R,3S,4R,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromenylium-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-6-methyloxane-3,4,5-triol",literal,10.1016/0031-9422(94)00839-L,,
45,uri,http://www.wikidata.org/entity/Q159578,uri,http://www.wikidata.org/entity/Q27108616,literal,Linum austriacum,literal,JGGWNGRBXJWAOC-HKJPBSJPSA-N,literal,COC1=CC(=CC(=C1O)OC)C2C3C(CC4=C(C5=C(C=C24)OCO5)O)COC3=O,literal,568-53-6,literal,544354-1,en,literal,α-peltatin,literal,10.1007/S10600-005-0136-5,literal,CHEMBL95972
46,uri,http://www.wikidata.org/entity/Q157896,uri,http://www.wikidata.org/entity/Q421193,literal,Linum catharticum,literal,YJGVMLPVUAXIQN-XVVDYKMHSA-N,literal,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O,literal,518-28-5,literal,544405-1,en,literal,podofilox,literal,10.1016/S0305-1978(98)00045-3,literal,CHEMBL61
47,uri,http://www.wikidata.org/entity/Q8560327,uri,http://www.wikidata.org/entity/Q421193,literal,Linum hirsutum,literal,YJGVMLPVUAXIQN-XVVDYKMHSA-N,literal,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O,literal,518-28-5,literal,544503-1,en,literal,podofilox,literal,10.1007/S10600-005-0136-5,literal,CHEMBL61
48,uri,http://www.wikidata.org/entity/Q159858,uri,http://www.wikidata.org/entity/Q104169674,literal,Linum flavum,literal,JMFRWRFFLBVWSI-UHFFFAOYSA-N,literal,OC1=CC=C(C=CCO)C=C1OC,literal,26745-55-1,literal,544473-1,en,literal,4-(3-hydroxyprop-1-en-1-yl)-2-methoxyphenol,literal,10.1016/0031-9422(90)85343-E,,
49,uri,http://www.wikidata.org/entity/Q159858,uri,http://www.wikidata.org/entity/Q4284467,literal,Linum flavum,literal,MATGKVZWFZHCLI-LSDHHAIUSA-N,literal,COC1=C(C=CC(=C1)CC2COC(=O)C2CC3=CC(=C(C=C3)O)OC)O,literal,580-72-3,literal,544473-1,en,literal,matairesinol,literal,10.1016/0031-9422(91)80074-B,literal,CHEMBL425148
50,uri,http://www.wikidata.org/entity/Q159858,uri,http://www.wikidata.org/entity/Q421193,literal,Linum flavum,literal,YJGVMLPVUAXIQN-XVVDYKMHSA-N,literal,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O,literal,518-28-5,literal,544473-1,en,literal,podofilox,literal,10.1016/S0305-1978(96)00094-4,literal,CHEMBL61
51,uri,http://www.wikidata.org/entity/Q159858,uri,http://www.wikidata.org/entity/Q421193,literal,Linum flavum,literal,YJGVMLPVUAXIQN-XVVDYKMHSA-N,literal,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O,literal,518-28-5,literal,544473-1,en,literal,podofilox,literal,10.1021/NP50079A015,literal,CHEMBL61
52,uri,http://www.wikidata.org/entity/Q159858,uri,http://www.wikidata.org/entity/Q421193,literal,Linum flavum,literal,YJGVMLPVUAXIQN-XVVDYKMHSA-N,literal,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O,literal,518-28-5,literal,544473-1,en,literal,podofilox,literal,10.1016/0031-9422(91)80074-B,literal,CHEMBL61
53,uri,http://www.wikidata.org/entity/Q159858,uri,http://www.wikidata.org/entity/Q421193,literal,Linum flavum,literal,YJGVMLPVUAXIQN-XVVDYKMHSA-N,literal,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O,literal,518-28-5,literal,544473-1,en,literal,podofilox,literal,10.1007/S10600-005-0136-5,literal,CHEMBL61
54,uri,http://www.wikidata.org/entity/Q1931991,uri,http://www.wikidata.org/entity/Q105309671,literal,Linum grandiflorum,literal,WOSYVGNDRYBQCQ-NHXKVILQSA-N,literal,N#CC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)(C)CC,,,literal,544492-1,en,literal,neolinustatin,literal,10.1080/14786410802364168,,
55,uri,http://www.wikidata.org/entity/Q1931991,uri,http://www.wikidata.org/entity/Q105218824,literal,Linum grandiflorum,literal,QDHLEWHLZYMQGA-NCYXVRFDSA-N,literal,OCC1OC(OCC2OC(OC(C)CC)C(O)C(O)C2O)C(O)C(O)C1O,,,literal,544492-1,en,literal,"(2R,3R,4S,5S,6R)-2-[[(2R,3S,4S,5R,6R)-6-[(2S)-butan-2-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1080/14786410802364168,,
