,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,chembl_id.type,chembl_id,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI
525,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q15410989,literal,Vitis vinifera,literal,YQQUILZPDYJDQJ-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2C(C3=CC(=CC4=C3C(C(O4)C5=CC=C(C=C5)O)C6=CC(=CC(=C26)O)O)O)C7C(C8=C(C=C(C=C8C9C(OC1=C9C7=CC(=C1)O)C1=CC=C(C=C1)O)O)O)C1=CC=C(C=C1)O)O,,,literal,69138-1,,,en,literal,hopeaphenol,literal,10.1016/S0031-9422(97)00905-9
526,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q209727,literal,Vitis vinifera,literal,IPCSVZSSVZVIGE-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCC(=O)O,literal,57-10-3,literal,69138-1,literal,CHEMBL82293,en,literal,palmitic acid,literal,10.1002/EJLT.201000080
527,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q209727,literal,Vitis vinifera,literal,IPCSVZSSVZVIGE-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCC(=O)O,literal,57-10-3,literal,69138-1,literal,CHEMBL82293,en,literal,palmitic acid,literal,10.1038/SCIENTIFICAMERICAN02091918-84ASUPP
528,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q209727,literal,Vitis vinifera,literal,IPCSVZSSVZVIGE-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCC(=O)O,literal,57-10-3,literal,69138-1,literal,CHEMBL82293,en,literal,palmitic acid,literal,10.1051/CTV/20163101031
529,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q223101,literal,Vitis vinifera,literal,PHTQWCKDNZKARW-UHFFFAOYSA-N,literal,CC(C)CCO,literal,123-51-3,literal,69138-1,literal,CHEMBL372396,en,literal,isoamyl alcohol,literal,10.1111/J.1365-2621.1997.TB03978.X
530,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q165930,literal,Vitis vinifera,literal,DZGWFCGJZKJUFP-UHFFFAOYSA-N,literal,C1=CC(=CC=C1CCN)O,literal,51-67-2,literal,69138-1,literal,CHEMBL11608,en,literal,tyramine,literal,10.1111/J.1365-2621.2000.TB10254.X
531,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q229970,literal,Vitis vinifera,literal,FJKROLUGYXJWQN-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C(=O)O)O,literal,99-96-7,literal,69138-1,literal,CHEMBL441343,en,literal,4-hydroxybenzoic acid,literal,10.1002/JSSC.200500003
532,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q229970,literal,Vitis vinifera,literal,FJKROLUGYXJWQN-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C(=O)O)O,literal,99-96-7,literal,69138-1,literal,CHEMBL441343,en,literal,4-hydroxybenzoic acid,literal,10.1365/S10337-005-0622-8
533,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q229970,literal,Vitis vinifera,literal,FJKROLUGYXJWQN-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C(=O)O)O,literal,99-96-7,literal,69138-1,literal,CHEMBL441343,en,literal,4-hydroxybenzoic acid,literal,10.1021/JF020028P
534,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q229970,literal,Vitis vinifera,literal,FJKROLUGYXJWQN-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C(=O)O)O,literal,99-96-7,literal,69138-1,literal,CHEMBL441343,en,literal,4-hydroxybenzoic acid,literal,10.1080/0957126032000114982
535,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q229970,literal,Vitis vinifera,literal,FJKROLUGYXJWQN-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C(=O)O)O,literal,99-96-7,literal,69138-1,literal,CHEMBL441343,en,literal,4-hydroxybenzoic acid,literal,10.1016/S0308-8146(02)00590-3
536,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q23048924,literal,Vitis vinifera,literal,QAOBEOXFSUJDJL-SHPGVJHPSA-O,literal,O=C1C=C(O)C=C2OC(=C(OC3OC(C[O+]=C(O)C=CC4=CC=C(O)C=C4)C(O)C(O)C3O)C=C12)C=5C=CC(O)=C(O)C5,,,literal,69138-1,,,en,literal,Cyanidin 3-O-(6-O-p-coumaroyl)glucoside,literal,10.1007/S11306-010-0259-Y
537,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q181486,literal,Vitis vinifera,,,,,,,literal,69138-1,,,en,literal,muscat,,
538,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q194322,literal,Vitis vinifera,literal,FEWJPZIEWOKRBE-UHFFFAOYSA-N,literal,C(C(C(=O)O)O)(C(=O)O)O,literal,526-83-0,literal,69138-1,literal,CHEMBL333714,en,literal,tartaric acid,literal,10.1186/S12263-020-00675-Z
539,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q194322,literal,Vitis vinifera,literal,FEWJPZIEWOKRBE-UHFFFAOYSA-N,literal,C(C(C(=O)O)O)(C(=O)O)O,literal,526-83-0,literal,69138-1,literal,CHEMBL333714,en,literal,tartaric acid,literal,10.1373/CLINCHEM.2004.036368
540,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q17089265,literal,Vitis vinifera,literal,RUOKEYJFAJITAG-CUYWLFDKSA-N,literal,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)OC3C(C(C(C(O3)CO)O)O)O,literal,38963-95-0,literal,69138-1,literal,CHEMBL478753,en,literal,resveratroloside,literal,10.1021/NP990239X
541,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q17089265,literal,Vitis vinifera,literal,RUOKEYJFAJITAG-CUYWLFDKSA-N,literal,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)OC3C(C(C(C(O3)CO)O)O)O,literal,38963-95-0,literal,69138-1,literal,CHEMBL478753,en,literal,resveratroloside,literal,10.1021/NP9704819
542,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q171833,literal,Vitis vinifera,literal,RZFHLOLGZPDCHJ-XZXLULOTSA-N,literal,CC1=C(C(=C2CCC(OC2=C1C)(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C)O,literal,58864-81-6,literal,69138-1,literal,CHEMBL120276,en,literal,α-tocotrienol,literal,10.1051/CTV/20163101031
543,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q1649777,literal,Vitis vinifera,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,literal,522-12-3,literal,69138-1,literal,CHEMBL82242,en,literal,quercitrin,literal,10.5344/AJEV.1996.47.2.186
544,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q1649777,literal,Vitis vinifera,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,literal,522-12-3,literal,69138-1,literal,CHEMBL82242,en,literal,quercitrin,literal,10.1007/BF00564820
545,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q1649777,literal,Vitis vinifera,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,literal,522-12-3,literal,69138-1,literal,CHEMBL82242,en,literal,quercitrin,literal,10.1016/S0021-9673(99)01225-X
546,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q158348,literal,Vitis vinifera,literal,GVJHHUAWPYXKBD-IEOSBIPESA-N,literal,OC=1C(=C(C=2OC(C)(CCC2C1C)CCCC(C)CCCC(C)CCCC(C)C)C)C,literal,59-02-9,literal,69138-1,literal,CHEMBL47,en,literal,alpha-tocopherol,literal,10.1007/S11746-997-0093-1
547,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q158348,literal,Vitis vinifera,literal,GVJHHUAWPYXKBD-IEOSBIPESA-N,literal,OC=1C(=C(C=2OC(C)(CCC2C1C)CCCC(C)CCCC(C)CCCC(C)C)C)C,literal,59-02-9,literal,69138-1,literal,CHEMBL47,en,literal,alpha-tocopherol,literal,10.1051/CTV/20163101031
548,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q180912,literal,Vitis vinifera,literal,DRLFMBDRBRZALE-UHFFFAOYSA-N,literal,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,literal,8041-44-9,literal,69138-1,literal,CHEMBL45,en,literal,melatonin,literal,10.3390/NU9040367
549,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q20035886,literal,Vitis vinifera,literal,ONIBWKKTOPOVIA-BYPYZUCNSA-N,literal,C1CC(NC1)C(=O)O,literal,147-85-3,literal,69138-1,literal,CHEMBL54922,en,literal,L-proline,literal,10.5344/AJEV.1996.47.4.389
550,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q155753,literal,Vitis vinifera,literal,QUEDXNHFTDJVIY-DQCZWYHMSA-N,literal,CC1=C(C=C2CCC(OC2=C1C)(C)CCCC(C)CCCC(C)CCCC(C)C)O,literal,54-28-4,literal,69138-1,literal,CHEMBL2151591,en,literal,γ-tocopherol,literal,10.1007/S11746-997-0093-1
551,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q155753,literal,Vitis vinifera,literal,QUEDXNHFTDJVIY-DQCZWYHMSA-N,literal,CC1=C(C=C2CCC(OC2=C1C)(C)CCCC(C)CCCC(C)CCCC(C)C)O,literal,54-28-4,literal,69138-1,literal,CHEMBL2151591,en,literal,γ-tocopherol,literal,10.1051/CTV/20163101031
552,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q193572,literal,Vitis vinifera,literal,YGSDEFSMJLZEOE-UHFFFAOYSA-N,literal,C1=CC=C(C(=C1)C(=O)O)O,literal,69-72-7,literal,69138-1,literal,CHEMBL424,en,literal,salicylic acid,literal,10.1002/JSSC.200500003
553,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q193572,literal,Vitis vinifera,literal,YGSDEFSMJLZEOE-UHFFFAOYSA-N,literal,C1=CC=C(C(=C1)C(=O)O)O,literal,69-72-7,literal,69138-1,literal,CHEMBL424,en,literal,salicylic acid,literal,10.1016/S0003-2670(97)00668-5
554,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q193572,literal,Vitis vinifera,literal,YGSDEFSMJLZEOE-UHFFFAOYSA-N,literal,C1=CC=C(C(=C1)C(=O)O)O,literal,69-72-7,literal,69138-1,literal,CHEMBL424,en,literal,salicylic acid,literal,10.1365/S10337-005-0622-8
555,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q193572,literal,Vitis vinifera,literal,YGSDEFSMJLZEOE-UHFFFAOYSA-N,literal,C1=CC=C(C(=C1)C(=O)O)O,literal,69-72-7,literal,69138-1,literal,CHEMBL424,en,literal,salicylic acid,literal,10.1016/S0308-8146(02)00590-3
556,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q213050,literal,Vitis vinifera,literal,KDYFGRWQOYBRFD-UHFFFAOYSA-N,literal,C(CC(=O)O)C(=O)O,literal,110-15-6,literal,69138-1,literal,CHEMBL576,en,literal,succinic acid,literal,10.1042/BJ0181187
557,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q159683,literal,Vitis vinifera,literal,KRKNYBCHXYNGOX-UHFFFAOYSA-N,literal,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,literal,77-92-9,literal,69138-1,literal,CHEMBL1261,en,literal,citric acid,literal,10.1021/JF9709156
558,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q209433,literal,Vitis vinifera,literal,WLAMNBDJUVNPJU-UHFFFAOYSA-N,literal,CCC(C)C(=O)O,literal,116-53-0,literal,69138-1,literal,CHEMBL1160012,en,literal,2-methylbutyric acid,literal,10.1111/J.1365-2621.1997.TB03978.X
559,uri,http://www.wikidata.org/entity/Q15564193,uri,http://www.wikidata.org/entity/Q22911785,literal,Cissus rheifolia,literal,KPQMCAKZRXOZLB-KOIHBYQTSA-N,literal,CC1=CC(=O)CC(C1(C=CC(C)O)O)(C)C,literal,23526-45-6,literal,67912-1,literal,CHEMBL463088,en,literal,"(6S,9R)-vomifoliol",literal,10.1021/NP50027A010
560,uri,http://www.wikidata.org/entity/Q15564193,uri,http://www.wikidata.org/entity/Q22911785,literal,Cissus rheifolia,literal,KPQMCAKZRXOZLB-KOIHBYQTSA-N,literal,CC1=CC(=O)CC(C1(C=CC(C)O)O)(C)C,literal,23526-45-6,literal,67912-1,literal,CHEMBL463088,en,literal,"(6S,9R)-vomifoliol",literal,10.1021/NP50050A057
561,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q1668551,literal,Vitis vinifera,literal,FFWOKTFYGVYKIR-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C3=CC(=CC(=C3C2=O)O)OC)O,literal,521-61-9,literal,69138-1,literal,CHEMBL42624,en,literal,parietin,literal,10.1016/S0278-6915(99)00027-7
562,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q1669761,literal,Vitis vinifera,,,,,,,literal,69138-1,,,en,literal,wine phenols,,
563,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q209463,literal,Vitis vinifera,literal,WRMNZCZEMHIOCP-UHFFFAOYSA-N,literal,C1=CC=C(C=C1)CCO,literal,60-12-8,literal,69138-1,literal,CHEMBL448500,en,literal,phenylethyl alcohol,literal,10.1016/0031-9422(86)80032-2
564,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q209463,literal,Vitis vinifera,literal,WRMNZCZEMHIOCP-UHFFFAOYSA-N,literal,C1=CC=C(C=C1)CCO,literal,60-12-8,literal,69138-1,literal,CHEMBL448500,en,literal,phenylethyl alcohol,literal,10.1016/0031-9422(83)80040-5
565,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q209463,literal,Vitis vinifera,literal,WRMNZCZEMHIOCP-UHFFFAOYSA-N,literal,C1=CC=C(C=C1)CCO,literal,60-12-8,literal,69138-1,literal,CHEMBL448500,en,literal,phenylethyl alcohol,literal,10.1111/J.1365-2621.1997.TB03978.X
566,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q170002,literal,Vitis vinifera,literal,GUBGYTABKSRVRQ-NVKTZKGVNA-N,literal,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,literal,69-79-4,literal,69138-1,,,en,literal,maltose,literal,10.1016/J.DIB.2020.106469
567,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q170002,literal,Vitis vinifera,literal,GUBGYTABKSRVRQ-NVKTZKGVNA-N,literal,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,literal,69-79-4,literal,69138-1,,,en,literal,maltose,literal,10.1051/CTV/20163101031
568,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q170002,literal,Vitis vinifera,literal,GUBGYTABKSRVRQ-PICCSMPSSA-N,literal,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,literal,69-79-4,literal,69138-1,,,en,literal,maltose,literal,10.1016/J.DIB.2020.106469
569,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q170002,literal,Vitis vinifera,literal,GUBGYTABKSRVRQ-PICCSMPSSA-N,literal,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,literal,69-79-4,literal,69138-1,,,en,literal,maltose,literal,10.1051/CTV/20163101031
570,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q21036645,literal,Vitis vinifera,literal,GZCGUPFRVQAUEE-SLPGGIOYSA-N,literal,C(C(C(C(C(C=O)O)O)O)O)O,literal,50-99-7,literal,69138-1,,,en,literal,aldehydo-D-glucose,literal,10.1021/JF960251K
571,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q21036645,literal,Vitis vinifera,literal,GZCGUPFRVQAUEE-SLPGGIOYSA-N,literal,C(C(C(C(C(C=O)O)O)O)O)O,literal,50-99-7,literal,69138-1,,,en,literal,aldehydo-D-glucose,literal,10.1021/JF9709156
572,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q161555,literal,Vitis vinifera,literal,VHRGRCVQAFMJIZ-UHFFFAOYSA-N,literal,C(CCN)CCN,literal,462-94-2,literal,69138-1,literal,CHEMBL119296,en,literal,cadaverine,literal,10.1111/J.1365-2621.2000.TB10254.X
573,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q143263,literal,Vitis vinifera,literal,DNVPQKQSNYMLRS-APGDWVJJSA-N,literal,CC(C)C(C)C=CC(C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C,literal,57-87-4,literal,69138-1,literal,CHEMBL1232562,en,literal,ergosterol,literal,10.1007/BF00713348
574,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q169337,literal,Vitis vinifera,literal,JKQXZKUSFCKOGQ-QAYBQHTQSA-N,literal,CC1=C(C(CC(C1)O)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(CC(CC2(C)C)O)C)C)C,literal,144-68-3,literal,69138-1,literal,CHEMBL2359248,en,literal,zeaxanthin,literal,10.1007/BF00574814
575,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q15426987,literal,Vitis vinifera,literal,MOJZMWJRUKIQGL-WNCKYJNFSA-N,literal,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=C(C(=CC(=C34)O)O)C5C(C(OC6=CC(=CC(=C56)O)O)C7=CC(=C(C=C7)O)O)O)C8=CC(=C(C=C8)O)O)O)O)O)C9=CC(=C(C=C9)O)O)O,,,literal,69138-1,,,en,literal,procyanidin C2,literal,10.1021/JF9601628
576,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q2210953,literal,Vitis vinifera,literal,SMNDYUVBFMFKNZ-UHFFFAOYSA-N,literal,C1=COC(=C1)C(=O)O,literal,88-14-2,literal,69138-1,literal,CHEMBL1232797,en,literal,2-furoic acid,literal,10.1021/JF970894F
577,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q207688,literal,Vitis vinifera,literal,ZQPPMHVWECSIRJ-KTKRTIGZSA-N,literal,CCCCCCCCC=CCCCCCCCC(=O)O,literal,112-80-1,literal,69138-1,literal,CHEMBL8659,en,literal,oleic acid,literal,10.1002/EJLT.201000080
578,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q207688,literal,Vitis vinifera,literal,ZQPPMHVWECSIRJ-KTKRTIGZSA-N,literal,CCCCCCCCC=CCCCCCCCC(=O)O,literal,112-80-1,literal,69138-1,literal,CHEMBL8659,en,literal,oleic acid,literal,10.1038/SCIENTIFICAMERICAN02091918-84ASUPP
579,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q207688,literal,Vitis vinifera,literal,ZQPPMHVWECSIRJ-KTKRTIGZSA-N,literal,CCCCCCCCC=CCCCCCCCC(=O)O,literal,112-80-1,literal,69138-1,literal,CHEMBL8659,en,literal,oleic acid,literal,10.1051/CTV/20163101031
580,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q223092,literal,Vitis vinifera,literal,WHBMMWSBFZVSSR-UHFFFAOYSA-N,literal,CC(CC(=O)O)O,literal,300-85-6,literal,69138-1,literal,CHEMBL1162496,en,literal,3-hydroxybutyric acid,literal,10.1111/J.1365-2621.1997.TB03978.X
581,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q15425833,literal,Vitis vinifera,literal,FBSFWRHWHYMIOG-UHFFFAOYSA-N,literal,COC(=O)C1=CC(=C(C(=C1)O)O)O,literal,99-24-1,literal,69138-1,literal,CHEMBL65675,en,literal,methyl gallate,literal,10.1021/JF9912506
582,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q22911785,literal,Vitis vinifera,literal,KPQMCAKZRXOZLB-KOIHBYQTSA-N,literal,CC1=CC(=O)CC(C1(C=CC(C)O)O)(C)C,literal,23526-45-6,literal,69138-1,literal,CHEMBL463088,en,literal,"(6S,9R)-vomifoliol",literal,10.1016/S0031-9422(00)81745-8
583,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q22911785,literal,Vitis vinifera,literal,KPQMCAKZRXOZLB-KOIHBYQTSA-N,literal,CC1=CC(=O)CC(C1(C=CC(C)O)O)(C)C,literal,23526-45-6,literal,69138-1,literal,CHEMBL463088,en,literal,"(6S,9R)-vomifoliol",literal,10.1021/JF00041A004
584,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q22911785,literal,Vitis vinifera,literal,KPQMCAKZRXOZLB-KOIHBYQTSA-N,literal,CC1=CC(=O)CC(C1(C=CC(C)O)O)(C)C,literal,23526-45-6,literal,69138-1,literal,CHEMBL463088,en,literal,"(6S,9R)-vomifoliol",literal,10.1111/J.1365-2621.1994.TB06919.X
585,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q142871,literal,Vitis vinifera,literal,ANVAOWXLWRTKGA-NTXLUARGSA-N,literal,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2C(=CCCC2(C)C)C)C)C,literal,7488-99-5,literal,69138-1,,,en,literal,alpha carotene (stereochemistry specified),literal,10.1021/JF00087A017
586,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q142871,literal,Vitis vinifera,literal,ANVAOWXLWRTKGA-NTXLUARGSA-N,literal,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2C(=CCCC2(C)C)C)C)C,literal,7488-99-5,literal,69138-1,,,en,literal,alpha carotene (stereochemistry specified),literal,10.1007/BF00574814
587,uri,http://www.wikidata.org/entity/Q7937107,uri,http://www.wikidata.org/entity/Q17300016,literal,Vitis heyneana,literal,LHUHHURKGTUZHU-QWMXJGQVSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4O,literal,130608-11-6,literal,68768-1,,,en,literal,ampelopsin A,literal,10.1016/0031-9422(96)00069-6
588,uri,http://www.wikidata.org/entity/Q7937107,uri,http://www.wikidata.org/entity/Q15410250,literal,Vitis heyneana,literal,FPJFPMQEUVMUKU-CDDCGRQRSA-N,literal,CC1C(C(C(C(O1)OCC2C(CC3=CC(=C(C=C3C2C4=CC(=C(C=C4)O)OC)O)OC)CO)O)O)O,,,literal,68768-1,literal,CHEMBL2332673,en,literal,Aviculin,literal,10.3987/COM-03-9991
589,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q209685,literal,Vitis vinifera,literal,QIQXTHQIDYTFRH-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCC(=O)O,literal,57-11-4,literal,69138-1,literal,CHEMBL46403,en,literal,stearic acid,literal,10.1002/EJLT.201000080
590,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q209685,literal,Vitis vinifera,literal,QIQXTHQIDYTFRH-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCC(=O)O,literal,57-11-4,literal,69138-1,literal,CHEMBL46403,en,literal,stearic acid,literal,10.1038/SCIENTIFICAMERICAN02091918-84ASUPP
591,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q209685,literal,Vitis vinifera,literal,QIQXTHQIDYTFRH-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCC(=O)O,literal,57-11-4,literal,69138-1,literal,CHEMBL46403,en,literal,stearic acid,literal,10.1051/CTV/20163101031
592,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q180912,literal,Vitis vinifera,literal,DRLFMBDRBRZALE-UHFFFAOYSA-N,literal,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,literal,73-31-4,literal,69138-1,literal,CHEMBL45,en,literal,melatonin,literal,10.3390/NU9040367
593,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q23050136,literal,Vitis vinifera,literal,PFTAWBLQPZVEMU-UKRRQHHQSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,literal,490-46-0,literal,69138-1,literal,CHEMBL583912,en,literal,(−)-epicatechin,literal,10.5344/AJEV.1987.38.4.277
594,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q208130,literal,Vitis vinifera,literal,OAIJSZIZWZSQBC-GYZMGTAESA-N,literal,CC(=CCCC(=CC=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC=C(C)C)C)C)C)C,literal,502-65-8,literal,69138-1,literal,CHEMBL501174,en,literal,lycopene,literal,10.1007/BF00574814
595,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q164785,literal,Vitis vinifera,literal,WBYWAXJHAXSJNI-VOTSOKGWSA-N,literal,C1=CC=C(C=C1)C=CC(=O)O,literal,140-10-3,literal,69138-1,literal,CHEMBL27246,en,literal,(E)-cinnamic acid,literal,10.1021/JF020028P
596,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q17300016,literal,Vitis vinifera,literal,LHUHHURKGTUZHU-QWMXJGQVSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4O,literal,130608-11-6,literal,69138-1,,,en,literal,ampelopsin A,literal,10.1016/J.FITOTE.2007.11.005
597,uri,http://www.wikidata.org/entity/Q30046,uri,http://www.wikidata.org/entity/Q17300016,literal,Vitis vinifera,literal,LHUHHURKGTUZHU-QWMXJGQVSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4O,literal,130608-11-6,literal,69138-1,,,en,literal,ampelopsin A,literal,10.1016/S0040-4020(98)00332-9
