,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q17870719,uri,http://www.wikidata.org/entity/Q105163167,literal,Garrya laurifolia,literal,MGAZMNWJFPAAIU-KULDPHIESA-N,literal,OC1C(=C)C2CCC3C1(CCC4C5(C)CN6CCOC6C43CCC5)C2,literal,271790-1,en,literal,"(1S,2R,5R,7S,8R,11R,12S,18R)-12-methyl-6-methylidene-17-oxa-14-azahexacyclo[10.6.3.15,8.01,11.02,8.014,18]docosan-7-ol",literal,10.1021/JA00874A030,,,,
1,uri,http://www.wikidata.org/entity/Q163114,uri,http://www.wikidata.org/entity/Q67880075,literal,Aucuba japonica,literal,WHWDWIHXSPCOKZ-UHFFFAOYSA-N,literal,CC(C)CCCC(C)CCCC(C)CCCC(=O)C,literal,271451-1,en,literal,hexahydrofarnesyl acetone,literal,10.1248/BPB.17.665,literal,502-69-2,,
2,uri,http://www.wikidata.org/entity/Q163114,uri,http://www.wikidata.org/entity/Q105163060,literal,Aucuba japonica,literal,MFWQCQUSLBCVIU-UUQQTNGRSA-N,literal,OCC1=C(CO)C(CCO)C(OC2OC(CO)C(O)C(O)C2O)C1,literal,271451-1,en,literal,"(2R,3R,4S,5S,6R)-2-[(1R,2R)-2-(2-hydroxyethyl)-3,4-bis(hydroxymethyl)cyclopent-3-en-1-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1016/S0031-9422(00)80480-X,,,,
3,uri,http://www.wikidata.org/entity/Q5524257,uri,http://www.wikidata.org/entity/Q27106709,literal,Garrya elliptica,literal,IBFYXTRXDNAPMM-BVTMAQQCSA-N,literal,COC(=O)C1=COC(C2C1CC=C2CO)OC3C(C(C(C(O3)CO)O)O)O,literal,271782-1,en,literal,geniposide,literal,10.1016/S0031-9422(00)80374-X,literal,24512-63-8,literal,CHEMBL462894
4,uri,http://www.wikidata.org/entity/Q163114,uri,http://www.wikidata.org/entity/Q418492,literal,Aucuba japonica,literal,BJQHLKABXJIVAM-UHFFFAOYSA-N,literal,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,literal,271451-1,en,literal,diethylhexyl phthalate,literal,10.1248/BPB.17.665,literal,117-81-7,literal,CHEMBL1242017
5,uri,http://www.wikidata.org/entity/Q163114,uri,http://www.wikidata.org/entity/Q83077965,literal,Aucuba japonica,literal,UALKMMWWGMFYEX-VXNVDRBHSA-N,literal,OCC1=C(CO)C(CCO)C(O)C1,literal,271451-1,en,literal,Eucommiol,literal,10.1016/S0031-9422(00)80480-X,literal,55930-44-4,,
6,uri,http://www.wikidata.org/entity/Q163114,uri,http://www.wikidata.org/entity/Q83077965,literal,Aucuba japonica,literal,UALKMMWWGMFYEX-VXNVDRBHSA-N,literal,OCC1=C(CO)C(CCO)C(O)C1,literal,271451-1,en,literal,Eucommiol,literal,10.3136/FSTR.5.181,literal,55930-44-4,,
7,uri,http://www.wikidata.org/entity/Q5524257,uri,http://www.wikidata.org/entity/Q1463401,literal,Garrya elliptica,literal,AZKVWQKMDGGDSV-BCMRRPTOSA-N,literal,COC(=O)C1=COC(C2C1CC=C2CO)O,literal,271782-1,en,literal,genipin,literal,10.1016/S0031-9422(00)80374-X,literal,6902-77-8,literal,CHEMBL459016
8,uri,http://www.wikidata.org/entity/Q163114,uri,http://www.wikidata.org/entity/Q83090354,literal,Aucuba japonica,literal,BACWCXKATFIVFS-JQCXWYLXSA-N,literal,OCC1=CC(O)C2C=COC(O)C12,literal,271451-1,en,literal,Aucubigenin,literal,10.1016/S0031-9422(00)81711-2,literal,64274-28-8,,
9,uri,http://www.wikidata.org/entity/Q17870718,uri,http://www.wikidata.org/entity/Q105163171,literal,Garrya longifolia,literal,MGAZMNWJFPAAIU-UHFFFAOYSA-N,literal,OC1C(=C)C2CCC3C1(CCC4C5(C)CN6CCOC6C43CCC5)C2,literal,107491-2,en,literal,veatchine,literal,10.3987/R-1978-10-1409,,,,
