,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q5871614,uri,http://www.wikidata.org/entity/Q105155426,literal,Gleichenia japonica,literal,LPZCCMIISIBREI-WJGZXGSFSA-N,literal,OC1CCC2(C)C3C(=CCC2C1C)C4CCC(C(C)CCC(=CC)C(C)C)C4(C)CC3,literal,17107280-1,en,literal,"(3S,4S,5S,9R,10S,13R,14R,17R)-4,10,13-trimethyl-17-[(E,2R)-5-propan-2-ylhept-5-en-2-yl]-2,3,4,5,6,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",literal,10.1248/CPB.41.624,,,,
1,uri,http://www.wikidata.org/entity/Q5871614,uri,http://www.wikidata.org/entity/Q14124950,literal,Gleichenia japonica,literal,HHXYJYBYNZMZKX-PYQRSULMSA-N,literal,CC(=C)C1CCC2(C1CCC3(C2CCC4C3(CCC5C4(CCCC5(C)C)C)C)C)C,literal,17107280-1,en,literal,hop-22(29)-ene,literal,10.1248/CPB.42.377,literal,1615-91-4,literal,CHEMBL455613
2,uri,http://www.wikidata.org/entity/Q5871614,uri,http://www.wikidata.org/entity/Q15410971,literal,Gleichenia japonica,literal,OSELKOCHBMDKEJ-JUGJNGJRSA-N,literal,CC=C(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,17107280-1,en,literal,fucosterol,literal,10.1248/CPB.41.624,literal,17605-67-3,literal,CHEMBL519971
3,uri,http://www.wikidata.org/entity/Q5871614,uri,http://www.wikidata.org/entity/Q105194896,literal,Gleichenia japonica,literal,ONLXJASEXIXGRM-UHFFFAOYSA-N,literal,OCC1OC(OC2CC(C)C(C)(CCC(O)(C=C)C)C3CCC=C(C)C23C)C(OC4OC(C)C(O)C(O)C4O)C(O)C1O,literal,17107280-1,en,literal,"2-[4,5-Dihydroxy-6-(hydroxymethyl)-2-[[4-(3-hydroxy-3-methylpent-4-enyl)-3,4,8,8a-tetramethyl-1,2,3,4a,5,6-hexahydronaphthalen-1-yl]oxy]oxan-3-yl]oxy-6-methyloxane-3,4,5-triol",literal,10.1016/0031-9422(92)83100-D,,,,
4,uri,http://www.wikidata.org/entity/Q5871614,uri,http://www.wikidata.org/entity/Q121802,literal,Gleichenia japonica,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,17107280-1,en,literal,beta-sitosterol,literal,10.1248/CPB.41.624,literal,83-46-5,,
5,uri,http://www.wikidata.org/entity/Q5871614,uri,http://www.wikidata.org/entity/Q27104266,literal,Gleichenia japonica,literal,LPZCCMIISIBREI-JXMPMKKESA-N,literal,CC=C(CCC(C)C1CCC2C1(CCC3C2=CCC4C3(CCC(C4C)O)C)C)C(C)C,literal,17107280-1,en,literal,α1-sitosterol,literal,10.1248/CPB.41.624,literal,474-40-8,literal,CHEMBL3184315
6,uri,http://www.wikidata.org/entity/Q5871614,uri,http://www.wikidata.org/entity/Q43656,literal,Gleichenia japonica,literal,HVYWMOMLDIMFJA-DPAQBDIFSA-N,literal,CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,literal,17107280-1,en,literal,cholesterol,literal,10.1248/CPB.41.624,literal,57-88-5,literal,CHEMBL112570
7,uri,http://www.wikidata.org/entity/Q5871614,uri,http://www.wikidata.org/entity/Q15410858,literal,Gleichenia japonica,literal,ARYTXMNEANMLMU-ATEDBJNTSA-N,literal,CC(C)C(C)CCC(C)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C,literal,17107280-1,en,literal,campestanol,literal,10.1248/CPB.41.624,literal,474-60-2,,
8,uri,http://www.wikidata.org/entity/Q5871614,uri,http://www.wikidata.org/entity/Q104386333,literal,Gleichenia japonica,literal,LFPVZIIPFONRSW-MZIWDXLGSA-N,literal,OC1CCC2(C)C(CCC3(C)C2CCC4C5(C)CCC(C(=C)C)C5CCC43C)C1(C)C,literal,17107280-1,en,literal,hopenol B,literal,10.1248/CPB.41.624,,,,
9,uri,http://www.wikidata.org/entity/Q5871614,uri,http://www.wikidata.org/entity/Q105145705,literal,Gleichenia japonica,literal,KTCQEWJZIOUUSK-UWGVYUKQSA-N,literal,OC1CCC2(C)C3C(=CCC2C1C)C4CCC(C(C=C(C)C(C)C(C)C)C)C4(C)CC3,literal,17107280-1,en,literal,"(3S,4S,5S,9R,10S,13R,14R,17R)-4,10,13-trimethyl-17-[(E,2R,5S)-4,5,6-trimethylhept-3-en-2-yl]-2,3,4,5,6,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",literal,10.1248/CPB.41.624,,,,
10,uri,http://www.wikidata.org/entity/Q5871614,uri,http://www.wikidata.org/entity/Q105007927,literal,Gleichenia japonica,literal,GFZYMKRMMVBXRV-UHFFFAOYSA-N,literal,OCC1OC(OC2CC(C)C(C)(CCC(O)(C=C)C)C3CCC=C(C)C23C)C(O)C(O)C1O,literal,17107280-1,en,literal,"2-(Hydroxymethyl)-6-[[4-(3-hydroxy-3-methylpent-4-enyl)-3,4,8,8a-tetramethyl-1,2,3,4a,5,6-hexahydronaphthalen-1-yl]oxy]oxane-3,4,5-triol",literal,10.1016/0031-9422(92)83100-D,,,,
11,uri,http://www.wikidata.org/entity/Q5871614,uri,http://www.wikidata.org/entity/Q104989165,literal,Gleichenia japonica,literal,DUCQNDYQWOMLIV-CFKZYQSWSA-N,literal,OCC1OC(OC2CCC3(C)C(C(=C)CCC3C2(C)C)CCC(O)(C=C)C)C(OC4OC(C)C(O)C(O)C4O)C(O)C1O,literal,17107280-1,en,literal,"(2S,3R,4R,5R,6S)-2-[(2R,3R,4S,5S,6R)-2-[[(2S,4aR,5S,8aR)-5-[(3S)-3-hydroxy-3-methylpent-4-enyl]-1,1,4a-trimethyl-6-methylidene-3,4,5,7,8,8a-hexahydro-2H-naphthalen-2-yl]oxy]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-6-methyloxane-3,4,5-triol",literal,10.1248/CPB.43.5,,,,
12,uri,http://www.wikidata.org/entity/Q5871614,uri,http://www.wikidata.org/entity/Q2700587,literal,Gleichenia japonica,literal,OILXMJHPFNGGTO-ZAUYPBDWSA-N,literal,CC(C)C(C)C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,literal,17107280-1,en,literal,brassicasterol,literal,10.1248/CPB.41.624,literal,474-67-9,,
13,uri,http://www.wikidata.org/entity/Q5871614,uri,http://www.wikidata.org/entity/Q105237086,literal,Gleichenia japonica,literal,RIRNENIKPHEKQY-MTZHMABOSA-N,literal,OC1CCC2(C)C3C(=CCC2C1C)C4CCC(C(C(=C)CC(C)C(C)C)C)C4(C)CC3,literal,17107280-1,en,literal,"(3S,4S,5S,9R,10S,13R,14R,17R)-17-[(2S,5S)-5,6-dimethyl-3-methylideneheptan-2-yl]-4,10,13-trimethyl-2,3,4,5,6,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",literal,10.1248/CPB.41.624,,,,
14,uri,http://www.wikidata.org/entity/Q5871614,uri,http://www.wikidata.org/entity/Q105144223,literal,Gleichenia japonica,literal,KPIRFXVTLHBVFL-AAGDOFLISA-N,literal,OC1CCC2(C)C3C(=CCC2C1C)C4CCC(C(C)CCC(=C(C)C)C)C4(C)CC3,literal,17107280-1,en,literal,"4alpha,24-Dimethyl-5alpha-cholesta-7,24-dien-3beta-ol",literal,10.1248/CPB.41.624,,,,
