,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q5473929,uri,http://www.wikidata.org/entity/Q104249531,literal,Monocyclanthus vignei,literal,VLXDPFLIRFYIME-LUGNKYPNSA-N,literal,C1=C(C)C2C3C(CCC2(C)C3C1)C(C)C,literal,74119-1,en,literal,"(1R,2S,7S,8S)-1,3-dimethyl-8-propan-2-yltricyclo[4.4.0.02,7]dec-3-ene",literal,10.1016/0031-9422(92)80456-O,,,,
1,uri,http://www.wikidata.org/entity/Q5473929,uri,http://www.wikidata.org/entity/Q105195092,literal,Monocyclanthus vignei,literal,ONSRPEFIZJATHF-PYFPDXFRSA-N,literal,O=CC(CCC=C(C)C)C1CCC2(C)C3CCC4C(C(=O)CCC54CC35CCC12C)(C)C,literal,74119-1,en,literal,"3-Oxo-9beta,19-cyclo-5alpha-lanost-24-en-21-al",literal,10.1016/0031-9422(92)80456-O,,,,
2,uri,http://www.wikidata.org/entity/Q5473929,uri,http://www.wikidata.org/entity/Q82921989,literal,Monocyclanthus vignei,literal,FXTBDJZGDJJCQU-UHFFFAOYSA-N,literal,CN(C)CCC1=CC2=C(C3=C1C=CC4=CC=CC=C43)OCO2,literal,74119-1,en,literal,"Phenanthro(3,4-d)-1,3-dioxole-5-ethanamine, N,N-dimethyl-",literal,10.1021/NP50077A016,literal,22108-99-2,,
3,uri,http://www.wikidata.org/entity/Q17139637,uri,http://www.wikidata.org/entity/Q105263018,literal,Mezzettia parviflora,literal,SXBDWFAPSSAIPL-QBWWOGMWSA-N,literal,O=C(OC1C(OC(C)C(OC(=O)C)C1O)OC2C(OC(=O)C)C(OC(C)C2OC(=O)C)OC3C(O)C(OCCCCCCCC)OC(C)C3OC(=O)CCCCC)C,literal,73910-1,en,literal,Mezzettiaside 2,literal,10.1039/P19910000861,,,,
4,uri,http://www.wikidata.org/entity/Q17139637,uri,http://www.wikidata.org/entity/Q105263018,literal,Mezzettia parviflora,literal,SXBDWFAPSSAIPL-QBWWOGMWSA-N,literal,O=C(OC1C(OC(C)C(OC(=O)C)C1O)OC2C(OC(=O)C)C(OC(C)C2OC(=O)C)OC3C(O)C(OCCCCCCCC)OC(C)C3OC(=O)CCCCC)C,literal,73910-1,en,literal,Mezzettiaside 2,literal,10.1021/NP980270J,,,,
5,uri,http://www.wikidata.org/entity/Q5473929,uri,http://www.wikidata.org/entity/Q417746,literal,Monocyclanthus vignei,literal,BPLQKQKXWHCZSS-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1OC)OC)CC=C,literal,74119-1,en,literal,"3,4,5-trimethoxyallyl benzene",literal,10.1016/0031-9422(92)80456-O,literal,487-11-6,literal,CHEMBL458690
6,uri,http://www.wikidata.org/entity/Q5473929,uri,http://www.wikidata.org/entity/Q27102643,literal,Monocyclanthus vignei,literal,NPNNKDMSXVRADT-WEVVVXLNSA-N,literal,COC1=C(C=CC(=C1)C=CC(=O)NCCC2=CC=C(C=C2)O)O,literal,74119-1,en,literal,(E)-N-feruloyltyramine,literal,10.1021/NP50077A016,literal,65646-26-6,literal,CHEMBL206555
7,uri,http://www.wikidata.org/entity/Q5473929,uri,http://www.wikidata.org/entity/Q104397882,literal,Monocyclanthus vignei,literal,HCXNUWJYBNHDAE-UHFFFAOYSA-N,literal,OC=1C=C(C=2C=CC=3C=CC=CC3C2C1OC)CCN(C)C,literal,74119-1,en,literal,1-[2-(dimethylamino)ethyl]-4-methoxyphenanthren-3-ol,literal,10.1021/NP50077A016,,,,
8,uri,http://www.wikidata.org/entity/Q5473929,uri,http://www.wikidata.org/entity/Q61738906,literal,Monocyclanthus vignei,literal,ZHYZQXUYZJNEHD-UHFFFAOYSA-N,literal,O=C(O)C=C(C)CCC=C(C)C,literal,74119-1,en,literal,"3,7-dimethylocta-2,6-dienoic acid",literal,10.1016/0031-9422(92)80456-O,literal,459-80-3,,
9,uri,http://www.wikidata.org/entity/Q15363490,uri,http://www.wikidata.org/entity/Q1376658,literal,Oxandra asbeckii,literal,FRMCCTDTYSRUBE-BGPZULBFSA-N,literal,CC1(C2C1C3C(CCC3(C)O)C(=C)CC2)C,literal,178617-2,en,literal,spathulenol,literal,10.1021/NP50084A001,literal,6750-60-3,literal,CHEMBL518542
