,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q165416,uri,http://www.wikidata.org/entity/Q121802,literal,Calycanthus floridus,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,139221-1,en,literal,beta-sitosterol,literal,10.1039/JR9440000336,literal,83-46-5,,
1,uri,http://www.wikidata.org/entity/Q2566375,uri,http://www.wikidata.org/entity/Q410932,literal,Chimonanthus praecox,literal,CDOSHBSSFJOMGT-UHFFFAOYSA-N,literal,CC(=CCCC(C)(C=C)O)C,literal,139248-1,en,literal,(+/-)-linalool,literal,10.1002/FFJ.2730050205,literal,78-70-6,literal,CHEMBL25306
2,uri,http://www.wikidata.org/entity/Q11739000,uri,http://www.wikidata.org/entity/Q104936611,literal,Calycanthus chinensis,literal,BILVSWJUTDNMCE-SMSYFYOWSA-N,literal,OC(C)(C)C1CC2C(C)CCCC2(C)CC1OC,literal,77214976-1,en,literal,"2-[(2S,3S,4aR,8S,8aS)-3-methoxy-4a,8-dimethyl-2,3,4,5,6,7,8,8a-octahydro-1H-naphthalen-2-yl]propan-2-ol",literal,10.1016/J.BMC.2011.03.055,,,,
3,uri,http://www.wikidata.org/entity/Q158029,uri,http://www.wikidata.org/entity/Q105211372,literal,Calycanthus,literal,PMBICSRADRKKMH-YSFVFAJASA-N,literal,O=C1OC2CC3C4(C)CCC(C(C)CCC=C(C)C)C4(C)CCC53CC5(CCC(=O)O)C2C1=C,literal,5587-1,en,literal,Sootepin B,literal,10.1016/J.BMCL.2011.10.128,,,,
4,uri,http://www.wikidata.org/entity/Q2566375,uri,http://www.wikidata.org/entity/Q105034178,literal,Chimonanthus praecox,literal,HVBLNBKSQUKBIS-SSGKUCQKSA-N,literal,C=1C=CC2=C(C1)N(C)C3NCCC23C45C=6C=CC=CC6N(C)C5N(C)CC4,literal,139248-1,en,literal,"(2R,2'R,3S,3'S)-1'-Methyl-14-norcalycanthidine",literal,10.1016/J.TET.2003.11.034,,,,
5,uri,http://www.wikidata.org/entity/Q2566375,uri,http://www.wikidata.org/entity/Q105034178,literal,Chimonanthus praecox,literal,HVBLNBKSQUKBIS-SSGKUCQKSA-N,literal,C=1C=CC2=C(C1)N(C)C3NCCC23C45C=6C=CC=CC6N(C)C5N(C)CC4,literal,139248-1,en,literal,"(2R,2'R,3S,3'S)-1'-Methyl-14-norcalycanthidine",literal,10.1016/J.TETLET.2006.03.047,,,,
6,uri,http://www.wikidata.org/entity/Q158029,uri,http://www.wikidata.org/entity/Q105156452,literal,Calycanthus,literal,LSBCUXSKJRJJJU-PXERRMOCSA-N,literal,O=C1OC2CC3C4(C)CCC(C(C)CCC=C(C)CO)C4(C)CCC53CC5(CCC(=O)OC)C2C1=C,literal,5587-1,en,literal,Sootepin A,literal,10.1016/J.BMCL.2011.10.128,,,,
7,uri,http://www.wikidata.org/entity/Q2566375,uri,http://www.wikidata.org/entity/Q409439,literal,Chimonanthus praecox,literal,APJYDQYYACXCRM-UHFFFAOYSA-N,literal,C1=CC=C2C(=C1)C(=CN2)CCN,literal,139248-1,en,literal,tryptamine,literal,10.1016/J.TETLET.2006.03.047,literal,61-54-1,literal,CHEMBL6640
8,uri,http://www.wikidata.org/entity/Q158029,uri,http://www.wikidata.org/entity/Q110177869,literal,Calycanthus,literal,KABLNYFUJKBLHV-CWRLSHMXSA-N,literal,C=C1C(=O)OC2CC3C4(C)CCC(C(C)CCC=C(C)C=O)C4(C)CCC34CC4(CCC(=O)NC(C)(C)C)C12,literal,5587-1,en,literal,"N-tert-butyl-3-[(1S,3R,4R,8R,10S,11S,14R,15R)-11,15-dimethyl-5-methylidene-14-[(E,2R)-6-methyl-7-oxohept-5-en-2-yl]-6-oxo-7-oxapentacyclo[8.7.0.01,3.04,8.011,15]heptadecan-3-yl]propanamide",literal,10.1016/J.BMCL.2011.10.128,,,,
9,uri,http://www.wikidata.org/entity/Q2566375,uri,http://www.wikidata.org/entity/Q27106028,literal,Chimonanthus praecox,literal,GSQUXSFTXJRLQJ-LDVJMBRRSA-N,literal,CN1CCC2(C1NC3=CC=CC=C32)C45CCN(C4N(C6=CC=CC=C56)C)C,literal,139248-1,en,literal,(+)-calycanthidine,literal,10.1016/J.TETLET.2006.03.047,literal,5516-85-8,,
