,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q146212,uri,http://www.wikidata.org/entity/Q139857,literal,Brassica oleracea,literal,VZCYOOQTPOCHFL-OWOJBTEDSA-N,literal,C(=CC(=O)O)C(=O)O,literal,110-17-8,literal,279435-1,en,literal,fumaric acid,literal,10.1021/JF403441T,literal,CHEMBL503160
1,uri,http://www.wikidata.org/entity/Q146212,uri,http://www.wikidata.org/entity/Q139857,literal,Brassica oleracea,literal,VZCYOOQTPOCHFL-OWOJBTEDSA-N,literal,C(=CC(=O)O)C(=O)O,literal,110-17-8,literal,279435-1,en,literal,fumaric acid,literal,10.1021/JF902661G,literal,CHEMBL503160
2,uri,http://www.wikidata.org/entity/Q146212,uri,http://www.wikidata.org/entity/Q27103135,literal,Brassica oleracea,literal,DYUUPIKEWLHQGQ-FJOIUHRLSA-N,literal,CC1=CC(CC(C1C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC23C(CC(CC2(O3)C)O)(C)C)C)C)(C)C)O,literal,28368-08-3,literal,279435-1,en,literal,taraxanthin,literal,10.1021/JF980823W,,
3,uri,http://www.wikidata.org/entity/Q146212,uri,http://www.wikidata.org/entity/Q27161686,literal,Brassica oleracea,literal,LELAOEBVZLPXAZ-UHFFFAOYSA-N,literal,CS(=O)CCCN=C=S,literal,505-44-2,literal,279435-1,en,literal,3-Methylsulfinylpropyl isothiocyanate,literal,10.3390/FOODS8070257,,
4,uri,http://www.wikidata.org/entity/Q146212,uri,http://www.wikidata.org/entity/Q27161686,literal,Brassica oleracea,literal,LELAOEBVZLPXAZ-UHFFFAOYSA-N,literal,CS(=O)CCCN=C=S,literal,505-44-2,literal,279435-1,en,literal,3-Methylsulfinylpropyl isothiocyanate,literal,10.1002/MNFR.201300894,,
5,uri,http://www.wikidata.org/entity/Q146212,uri,http://www.wikidata.org/entity/Q27108260,literal,Brassica oleracea,literal,XDSSPSLGNGIIHP-UHFFFAOYSA-N,literal,C[Se]CC(C(=O)O)N,literal,2574-71-2,literal,279435-1,en,literal,Se-methylselenocysteine,literal,10.1021/JF00055A002,,
6,uri,http://www.wikidata.org/entity/Q146212,uri,http://www.wikidata.org/entity/Q181003,literal,Brassica oleracea,literal,QIVBCDIJIAJPQS-VIFPVBQESA-N,literal,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N,literal,73-22-3,literal,279435-1,en,literal,tryptophan,literal,10.1021/JF403441T,literal,CHEMBL54976
7,uri,http://www.wikidata.org/entity/Q146212,uri,http://www.wikidata.org/entity/Q27147813,literal,Brassica oleracea,literal,FPLNRAYTBIFSFW-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCCCO,literal,3133-01-5,literal,279435-1,en,literal,1-tricosanol,literal,10.1007/S13765-017-0340-6,,
8,uri,http://www.wikidata.org/entity/Q146212,uri,http://www.wikidata.org/entity/Q27117380,literal,Brassica oleracea,literal,QYKQWFZDEDFELK-UHFFFAOYSA-N,literal,CSC(=S)NCC1=CNC2=CC=CC=C21,literal,105748-59-2,literal,279435-1,en,literal,brassinin,literal,10.1016/0031-9422(90)80108-S,literal,CHEMBL373777
9,uri,http://www.wikidata.org/entity/Q146212,uri,http://www.wikidata.org/entity/Q173670,literal,Brassica oleracea,literal,ODKSFYDXXFIFQN-BYPYZUCNSA-N,literal,C(CC(C(=O)O)N)CN=C(N)N,literal,74-79-3,literal,279435-1,en,literal,L-arginine,literal,10.1021/JF403441T,literal,CHEMBL1485
10,uri,http://www.wikidata.org/entity/Q146212,uri,http://www.wikidata.org/entity/Q27102461,literal,Brassica oleracea,literal,DMCPFOBLJMLSNX-UHFFFAOYSA-N,literal,C1=CC=C2C(=C1)C(=CN2)CC#N,literal,771-51-7,literal,279435-1,en,literal,indole-3-acetonitrile,literal,10.1021/JF00073A010,literal,CHEMBL1812654
11,uri,http://www.wikidata.org/entity/Q146212,uri,http://www.wikidata.org/entity/Q27102461,literal,Brassica oleracea,literal,DMCPFOBLJMLSNX-UHFFFAOYSA-N,literal,C1=CC=C2C(=C1)C(=CN2)CC#N,literal,771-51-7,literal,279435-1,en,literal,indole-3-acetonitrile,literal,10.1248/BPB.16.207,literal,CHEMBL1812654
12,uri,http://www.wikidata.org/entity/Q146212,uri,http://www.wikidata.org/entity/Q27102461,literal,Brassica oleracea,literal,DMCPFOBLJMLSNX-UHFFFAOYSA-N,literal,C1=CC=C2C(=C1)C(=CN2)CC#N,literal,771-51-7,literal,279435-1,en,literal,indole-3-acetonitrile,literal,10.1016/S0040-4039(97)10213-1,literal,CHEMBL1812654
13,uri,http://www.wikidata.org/entity/Q146212,uri,http://www.wikidata.org/entity/Q27102461,literal,Brassica oleracea,literal,DMCPFOBLJMLSNX-UHFFFAOYSA-N,literal,C1=CC=C2C(=C1)C(=CN2)CC#N,literal,771-51-7,literal,279435-1,en,literal,indole-3-acetonitrile,literal,10.1021/NP50055A020,literal,CHEMBL1812654
