,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q164107,uri,http://www.wikidata.org/entity/Q121802,literal,Ruppia maritima,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,224565-2,en,literal,beta-sitosterol,literal,10.1080/10575630108041267,literal,19044-06-5,,
1,uri,http://www.wikidata.org/entity/Q164107,uri,http://www.wikidata.org/entity/Q105135387,literal,Ruppia maritima,literal,JUSMYQGXNCVARI-NUJGCVRESA-N,literal,O=C(C)CCC1C(=C)CCC2C(C)(C)CCCC12C,literal,224565-2,en,literal,"4-[(1R,4aR,8aR)-5,5,8a-trimethyl-2-methylidene-3,4,4a,6,7,8-hexahydro-1H-naphthalen-1-yl]butan-2-one",literal,10.1016/S0031-9422(00)00253-3,,,,
2,uri,http://www.wikidata.org/entity/Q164107,uri,http://www.wikidata.org/entity/Q104389249,literal,Ruppia maritima,literal,MQXIKUBRSBCBNM-DOBIJRDTSA-N,literal,O=C(CC(C)C1CCC2C3CCC4CCCCC4(C)C3CCC12C)C(C(=C)C)C,literal,224565-2,en,literal,Ergostenone,literal,10.1080/10575630108041267,,,,
3,uri,http://www.wikidata.org/entity/Q164107,uri,http://www.wikidata.org/entity/Q27146466,literal,Ruppia maritima,literal,NERNKRPBSOBEHC-PGHZQYBFSA-N,literal,CC(=CCO)CCC1C(=C)CCC2C1(CCCC2(C)C)C,literal,224565-2,en,literal,(-)-ent-copalol,literal,10.1016/S0031-9422(00)00253-3,,,,
4,uri,http://www.wikidata.org/entity/Q164107,uri,http://www.wikidata.org/entity/Q121802,literal,Ruppia maritima,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,224565-2,en,literal,beta-sitosterol,literal,10.1080/10575630108041267,literal,83-46-5,,
5,uri,http://www.wikidata.org/entity/Q164107,uri,http://www.wikidata.org/entity/Q104990364,literal,Ruppia maritima,literal,DVUUHZNLLSLOKO-GKBFQHABSA-N,literal,O=C(OC)C1(C)CCCC2(C)C(C(=C)CCC12)CC(=O)C3=COC=C3,literal,224565-2,en,literal,"methyl (1R,4aS,5R,8aS)-5-[2-(furan-3-yl)-2-oxoethyl]-1,4a-dimethyl-6-methylidene-3,4,5,7,8,8a-hexahydro-2H-naphthalene-1-carboxylate",literal,10.1016/S0031-9422(00)00253-3,,,,
6,uri,http://www.wikidata.org/entity/Q164107,uri,http://www.wikidata.org/entity/Q2756479,literal,Ruppia maritima,literal,SGNBVLSWZMBQTH-PODYLUTMSA-N,literal,CC(C)C(C)CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,literal,224565-2,en,literal,campesterol,literal,10.1080/10575630108041267,literal,474-62-4,literal,CHEMBL520535
7,uri,http://www.wikidata.org/entity/Q164107,uri,http://www.wikidata.org/entity/Q104976165,literal,Ruppia maritima,literal,DCZZBGIVZGGJDO-RMVXJAJNSA-N,literal,O=C(OC)C1(C)CCCC2(C)C(C(=C)CCC12)CCC3=COC=C3,literal,224565-2,en,literal,"(9alpha,10alpha)-15,16-Epoxylabda-8(20),13(16),14-trien-18-oic acid methyl ester",literal,10.1016/S0031-9422(00)00253-3,,,,
8,uri,http://www.wikidata.org/entity/Q164107,uri,http://www.wikidata.org/entity/Q121802,literal,Ruppia maritima,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,224565-2,en,literal,beta-sitosterol,literal,10.1080/10575630108041267,literal,64997-52-0,,
9,uri,http://www.wikidata.org/entity/Q161315,uri,http://www.wikidata.org/entity/Q2756479,literal,Ruppia cirrhosa,literal,SGNBVLSWZMBQTH-PODYLUTMSA-N,literal,CC(C)C(C)CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,literal,30021662-2,en,literal,campesterol,literal,10.1080/10575630108041267,literal,474-62-4,literal,CHEMBL520535
