,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q733398,uri,http://www.wikidata.org/entity/Q105381427,literal,Osmunda regalis,literal,ZQFJEHQHLVDZMX-UHFFFAOYSA-N,literal,O=CCCCCCCCCCCCC(=O)CCCCCCCCCCCCCCC,literal,305721-2,en,literal,13-oxooctacosanal,literal,10.1016/S0031-9422(99)00309-X,,,,
1,uri,http://www.wikidata.org/entity/Q733398,uri,http://www.wikidata.org/entity/Q105188469,literal,Osmunda regalis,literal,NZVIXOWKBPGAIS-UHFFFAOYSA-N,literal,O=CCCCCCCCCCCCC(=O)CCCCCCCCCCCCCCCCC,literal,305721-2,en,literal,13-oxotriacontanal,literal,10.1016/S0031-9422(99)00309-X,,,,
2,uri,http://www.wikidata.org/entity/Q23363,uri,http://www.wikidata.org/entity/Q132501,literal,Osmunda japonica,literal,PEDCQBHIVMGVHV-UHFFFAOYSA-N,literal,C(C(CO)O)O,literal,77117634-1,en,literal,glycerol,literal,10.1248/CPB.38.2862,literal,56-81-5,literal,CHEMBL692
3,uri,http://www.wikidata.org/entity/Q733398,uri,http://www.wikidata.org/entity/Q105250618,literal,Osmunda regalis,literal,SDFVPUIKUHCMDI-UHFFFAOYSA-N,literal,O=CCCCCCCCCCCC(=O)CCCCCCCCCCCCCCCCCCCCC,literal,305721-2,en,literal,12-oxotritriacontanal,literal,10.1016/S0031-9422(99)00309-X,,,,
4,uri,http://www.wikidata.org/entity/Q23363,uri,http://www.wikidata.org/entity/Q104397017,literal,Osmunda japonica,literal,KZOPXYPPFZYEHT-UHFFFAOYSA-N,literal,O=C1OC(C)C(OC2OC(CO)C(O)C(O)C2O)C=C1,literal,77117634-1,en,literal,Osmundalin,literal,10.1248/CPB.38.2862,literal,54835-71-1,,
5,uri,http://www.wikidata.org/entity/Q23363,uri,http://www.wikidata.org/entity/Q104397017,literal,Osmunda japonica,literal,KZOPXYPPFZYEHT-UHFFFAOYSA-N,literal,O=C1OC(C)C(OC2OC(CO)C(O)C(O)C2O)C=C1,literal,77117634-1,en,literal,Osmundalin,literal,10.1515/ZNC-1995-5-621,literal,54835-71-1,,
6,uri,http://www.wikidata.org/entity/Q23363,uri,http://www.wikidata.org/entity/Q105142456,literal,Osmunda japonica,literal,KKZQBMBBMJKIRQ-WHFBIAKZSA-N,literal,O=C1OC(C)CC(O)C1,literal,77117634-1,en,literal,"(4S,6S)-4-hydroxy-6-methyloxan-2-one",literal,10.1248/CPB.32.2815,literal,33275-54-6,,
7,uri,http://www.wikidata.org/entity/Q23363,uri,http://www.wikidata.org/entity/Q425988,literal,Osmunda japonica,literal,ZDPHROOEEOARMN-UHFFFAOYSA-N,literal,CCCCCCCCCCC(=O)O,literal,77117634-1,en,literal,undecanoic acid,literal,10.1248/CPB.32.2815,literal,112-37-8,literal,CHEMBL108030
8,uri,http://www.wikidata.org/entity/Q733398,uri,http://www.wikidata.org/entity/Q105263930,literal,Osmunda regalis,literal,SZAVPPQADGLROX-UHFFFAOYSA-N,literal,O=CCCCCCCCCCCCC(=O)CCCCCCCCCCCCCCCCCCCCC,literal,305721-2,en,literal,13-oxotetratriacontanal,literal,10.1016/S0031-9422(99)00309-X,,,,
9,uri,http://www.wikidata.org/entity/Q733398,uri,http://www.wikidata.org/entity/Q2479965,literal,Osmunda regalis,literal,VWXMLZQUDPCJPL-ZDHAIZATSA-N,literal,CC1=CC(=O)CC(C1=CC=C(C)C=CC=C(C)C=CC=CC(=CC=CC(=CC=C2C(=CC(=O)CC2(C)C)C)C)C)(C)C,literal,305721-2,en,literal,rhodoxanthin,literal,10.1016/0305-1978(85)90030-4,literal,116-30-3,,
