,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q156153,uri,http://www.wikidata.org/entity/Q409478,literal,Menyanthes trifoliata,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,370147-1,en,literal,quercetin,literal,10.1002/J.1537-2197.1986.TB08521.X,literal,117-39-5,literal,CHEMBL50
1,uri,http://www.wikidata.org/entity/Q156153,uri,http://www.wikidata.org/entity/Q7841515,literal,Menyanthes trifoliata,literal,JPUKWEQWGBDDQB-DTGCRPNFSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O,literal,370147-1,en,literal,Trifolin,literal,10.1007/BF00623883,literal,23627-87-4,literal,CHEMBL453290
2,uri,http://www.wikidata.org/entity/Q156153,uri,http://www.wikidata.org/entity/Q5242815,literal,Menyanthes trifoliata,literal,OVSQVDMCBVZWGM-DTGCRPNFSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,literal,370147-1,en,literal,hyperoside,literal,10.1007/BF00570212,literal,482-36-0,,
3,uri,http://www.wikidata.org/entity/Q156153,uri,http://www.wikidata.org/entity/Q27258478,literal,Menyanthes trifoliata,literal,BGEODRYTLBLROB-AXCNTMPCSA-N,literal,CC(=CCO)CCC=C(C)C(=O)OC1CC2C(C(OC=C2C(=O)O1)OC3C(C(C(C(O3)CO)O)O)O)C=C,literal,370147-1,en,literal,foliamenthin,literal,10.1016/S0944-7113(11)80021-8,literal,21848-66-8,,
4,uri,http://www.wikidata.org/entity/Q17480237,uri,http://www.wikidata.org/entity/Q105029066,literal,Ornduffia reniformis,literal,HIWGZSDNWGIXOJ-TVDCSIBBSA-N,literal,O=C1OCCC1=CCC2C(=C)C(O)CC3C(C)(C)C(O)CCC23C,literal,77105269-1,en,literal,Pacovatinin B,literal,10.1021/NP010097I,,,,
5,uri,http://www.wikidata.org/entity/Q156153,uri,http://www.wikidata.org/entity/Q104253286,literal,Menyanthes trifoliata,literal,JZVFJDZBLUFKCA-COQJQJKQSA-N,literal,OC1CCC2(C)C3C(=CCC2C1)C4CCC(C(C=CC(CC)C(C)C)C)C4(C)CC3,literal,370147-1,en,literal,"(5S,9S,10S,13R,14R)-17-(5-ethyl-6-methylhept-3-en-2-yl)-10,13-dimethyl-2,3,4,5,6,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",literal,10.21135/893275471.012,,,,
6,uri,http://www.wikidata.org/entity/Q17480237,uri,http://www.wikidata.org/entity/Q104935478,literal,Ornduffia reniformis,literal,BGEODRYTLBLROB-LZQWLFFSSA-N,literal,O=C(OC1OC(=O)C2=COC(OC3OC(CO)C(O)C(O)C3O)C(C=C)C2C1)C(=CCCC(=CCO)C)C,literal,77105269-1,en,literal,Exaltoside,literal,10.1055/S-2006-960061,,,,
7,uri,http://www.wikidata.org/entity/Q17480237,uri,http://www.wikidata.org/entity/Q105148668,literal,Ornduffia reniformis,literal,LAISPMSUAQZCQJ-FIKMYACPSA-N,literal,O=C(C1=CC=C(O)C(OC)=C1)CC2OC(CC3=CC=C(O)C(OC)=C3)C(O)C2,literal,77105269-1,en,literal,Renealtin A,literal,10.1021/NP0104370,,,,
8,uri,http://www.wikidata.org/entity/Q156153,uri,http://www.wikidata.org/entity/Q2472366,literal,Menyanthes trifoliata,literal,RODXRVNMMDRFIK-UHFFFAOYSA-N,literal,COC1=C(C=C2C(=C1)C=CC(=O)O2)O,literal,370147-1,en,literal,scopoletin,literal,10.1086/325638,literal,92-61-5,literal,CHEMBL71851
9,uri,http://www.wikidata.org/entity/Q156153,uri,http://www.wikidata.org/entity/Q418599,literal,Menyanthes trifoliata,literal,YQUVCSBJEUQKSH-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C(=O)O)O)O,literal,370147-1,en,literal,"3,4-dihydroxybenzoic acid",literal,10.1055/S-2007-969319,literal,99-50-3,literal,CHEMBL37537
