,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q17395498,uri,http://www.wikidata.org/entity/Q7160092,literal,Stachyurus praecox,literal,IYMHVUYNBVWXKH-ZITZVVOASA-N,literal,C1C2C(C3C(C(O2)O)OC(=O)C4=CC(=C(C(=C4C5=C(C(=C(C=C5C(=O)O3)O)O)O)O)O)O)OC(=O)C6=CC(=C(C(=C6C7=C(C(=C(C=C7C(=O)O1)O)O)O)O)O)O,literal,829504-1,en,literal,pedunculagin,literal,10.1039/P19830001765,literal,7045-42-3,literal,CHEMBL506204
1,uri,http://www.wikidata.org/entity/Q17395498,uri,http://www.wikidata.org/entity/Q104397086,literal,Stachyurus praecox,literal,OYXBALSINKQUGE-UHFFFAOYSA-N,literal,O=C1OC=2C(O)=C(O)C3=CC2C(=O)OC(C4OC(=O)C5=C3C(O)=C(O)C(O)=C5C4O)C6OC(=O)C=7C=C(O)C(O)=C(O)C7C8=C(O)C(O)=C(OC9=C(O)C(O)=C(O)C=C19)C=C8C(=O)OCC6OC(=O)C%10=CC(O)=C(O)C(O)=C%10,literal,829504-1,,literal,Q104397086,literal,10.1248/CPB.31.333,,,,
2,uri,http://www.wikidata.org/entity/Q17395498,uri,http://www.wikidata.org/entity/Q104397086,literal,Stachyurus praecox,literal,OYXBALSINKQUGE-UHFFFAOYSA-N,literal,O=C1OC=2C(O)=C(O)C3=CC2C(=O)OC(C4OC(=O)C5=C3C(O)=C(O)C(O)=C5C4O)C6OC(=O)C=7C=C(O)C(O)=C(O)C7C8=C(O)C(O)=C(OC9=C(O)C(O)=C(O)C=C19)C=C8C(=O)OCC6OC(=O)C%10=CC(O)=C(O)C(O)=C%10,literal,829504-1,,literal,Q104397086,literal,10.3987/COM-90-5429,,,,
3,uri,http://www.wikidata.org/entity/Q15239154,uri,http://www.wikidata.org/entity/Q105024617,literal,Stachyurus himalaicus,literal,GZTXRAOZNVKIDQ-ZOGWWOATSA-N,literal,O=C(O)C12CCC(C)(C)CC2C3=CCC4C5(C)CCC6OC(OCC6(C)C5CCC4(C)C3(C)CC1)(C)C,literal,829502-1,en,literal,"(1R,2R,5S,10R,11R,14R,15S,18S,23S)-2,7,7,10,14,15,21,21-octamethyl-6,8-dioxahexacyclo[12.12.0.02,11.05,10.015,24.018,23]hexacos-24-ene-18-carboxylic acid",literal,10.3390/MOLECULES15042096,,,,
4,uri,http://www.wikidata.org/entity/Q17395498,uri,http://www.wikidata.org/entity/Q105349619,literal,Stachyurus praecox,literal,YKDNTEQLKGYZHT-JSAIFSMWSA-N,literal,O=C(OC1C(O)OC2COC(=O)C=3C=C(O)C(O)=C(O)C3C4=C(O)C(O)=C(O)C=C4C(=O)OC2C1OC(=O)C5=CC(O)=C(O)C(O)=C5)C6=CC(O)=C(O)C(O)=C6,literal,829504-1,en,literal,1-Desgalloyleugeniin,literal,10.1248/CPB.30.766,,,,
5,uri,http://www.wikidata.org/entity/Q17395498,uri,http://www.wikidata.org/entity/Q105349619,literal,Stachyurus praecox,literal,YKDNTEQLKGYZHT-JSAIFSMWSA-N,literal,O=C(OC1C(O)OC2COC(=O)C=3C=C(O)C(O)=C(O)C3C4=C(O)C(O)=C(O)C=C4C(=O)OC2C1OC(=O)C5=CC(O)=C(O)C(O)=C5)C6=CC(O)=C(O)C(O)=C6,literal,829504-1,en,literal,1-Desgalloyleugeniin,literal,10.1039/P19830001765,,,,
6,uri,http://www.wikidata.org/entity/Q17395498,uri,http://www.wikidata.org/entity/Q104916382,literal,Stachyurus praecox,literal,APKQMQBKBIZPRK-UHFFFAOYSA-N,literal,O=C(O)C1=CC(O)=C(O)C(O)=C1OC=2C=C3C(=O)OCC(OC(=O)C4=CC(O)=C(O)C(O)=C4)C(OC(=O)C5=CC(=C(O)C(O)=C5O)C3=C(O)C2O)C6OC(=O)C=7C=C(O)C(O)=C(O)C7C8=C(O)C(=O)C9%10OC%11=CC(O)=C%12C(OC(C%13=CC(O)=C(O)C(O)=C%13)C(O)C%12)=C%11C%10C6OC(=O)C89,literal,829504-1,,literal,Q104916382,literal,10.1248/CPB.43.2109,,,,
7,uri,http://www.wikidata.org/entity/Q15239154,uri,http://www.wikidata.org/entity/Q23050136,literal,Stachyurus himalaicus,literal,PFTAWBLQPZVEMU-UKRRQHHQSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,literal,829502-1,en,literal,(−)-epicatechin,literal,10.1007/S10600-011-9847-Y,literal,490-46-0,literal,CHEMBL583912
8,uri,http://www.wikidata.org/entity/Q15239154,uri,http://www.wikidata.org/entity/Q27135128,literal,Stachyurus himalaicus,literal,GEYCTESILRJHOA-RBNQBTAKSA-N,literal,CC12CCC3C(C1CCC2C(C)(CCCC(C)(C)O)O)CCC4=CC(=O)CCC34C,literal,829502-1,en,literal,stachsterol,literal,10.3390/12030536,,,,
9,uri,http://www.wikidata.org/entity/Q17395498,uri,http://www.wikidata.org/entity/Q105167998,literal,Stachyurus praecox,literal,MMQXBTULXAEKQE-GBYGGTEUSA-N,literal,O=C1OCC(OC(=O)C2=CC(O)=C(O)C(O)=C2)C(OC(=O)C3=CC(O)=C(O)C(O)=C3C4=C(O)C(O)=C(O)C=C14)C5OC(=O)C6=CC(O)=C(O)C(O)=C6C7=C(O)C(O)=C(O)C8=C7C(=O)OC5C8O,literal,829504-1,,literal,Q105167998,literal,10.1248/CPB.30.766,,,,
