,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q149094,uri,http://www.wikidata.org/entity/Q104918387,literal,Clivia miniata,literal,ATGABXDKTMWXAQ-UHFFFAOYSA-N,literal,O=C1OC2C(O)CC3CCN(C)C3C2C4=CC=5OCOC5C=C14,literal,994513-1,en,literal,Cliviasine,literal,10.1016/S0031-9422(98)00714-6,,,,
1,uri,http://www.wikidata.org/entity/Q149094,uri,http://www.wikidata.org/entity/Q105017173,literal,Clivia miniata,literal,GSIMSPGRWYRESN-UHFFFAOYSA-N,literal,O=C(O)C=1C=CC=CC1C2CC(OC(=O)C)C=C3CCN(C)C32,literal,994513-1,en,literal,"2-(5-Acetyloxy-1-methyl-2,3,5,6,7,7a-hexahydroindol-7-yl)benzoic acid",literal,10.1002/CHIN.198105329,,,,
2,uri,http://www.wikidata.org/entity/Q456429,uri,http://www.wikidata.org/entity/Q412690,literal,Eucharis amazonica,literal,ASUTZQLVASHGKV-JDFRZJQESA-N,literal,CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O,literal,64308-1,en,literal,galantamine,literal,10.1002/CHIN.200334195,literal,357-70-0,literal,CHEMBL659
3,uri,http://www.wikidata.org/entity/Q456429,uri,http://www.wikidata.org/entity/Q104393413,literal,Eucharis amazonica,literal,YLWAQARRNQVEHD-GQAVTEOGSA-N,literal,OC12OCC3=CC=4OCOC4C=C3C52C=CC(OC)CC5N(C)C1,literal,64308-1,en,literal,"(1S,13S,16R,18S)-18-methoxy-15-methyl-5,7,12-trioxa-15-azapentacyclo[11.7.0.01,16.02,10.04,8]icosa-2,4(8),9,19-tetraen-13-ol",literal,10.1002/CHIN.200334195,,,,
4,uri,http://www.wikidata.org/entity/Q1021176,uri,http://www.wikidata.org/entity/Q104918387,literal,Clivia nobilis,literal,ATGABXDKTMWXAQ-UHFFFAOYSA-N,literal,O=C1OC2C(O)CC3CCN(C)C3C2C4=CC=5OCOC5C=C14,literal,63634-1,en,literal,Cliviasine,literal,10.1248/CPB.28.1827,,,,
5,uri,http://www.wikidata.org/entity/Q1021176,uri,http://www.wikidata.org/entity/Q104918387,literal,Clivia nobilis,literal,ATGABXDKTMWXAQ-UHFFFAOYSA-N,literal,O=C1OC2C(O)CC3CCN(C)C3C2C4=CC=5OCOC5C=C14,literal,63634-1,en,literal,Cliviasine,literal,10.1021/NP50027A009,,,,
6,uri,http://www.wikidata.org/entity/Q1021176,uri,http://www.wikidata.org/entity/Q104918387,literal,Clivia nobilis,literal,ATGABXDKTMWXAQ-UHFFFAOYSA-N,literal,O=C1OC2C(O)CC3CCN(C)C3C2C4=CC=5OCOC5C=C14,literal,63634-1,en,literal,Cliviasine,literal,10.3987/R-1981-04-0529,,,,
7,uri,http://www.wikidata.org/entity/Q1021176,uri,http://www.wikidata.org/entity/Q104918387,literal,Clivia nobilis,literal,ATGABXDKTMWXAQ-UHFFFAOYSA-N,literal,O=C1OC2C(O)CC3CCN(C)C3C2C4=CC=5OCOC5C=C14,literal,63634-1,en,literal,Cliviasine,literal,10.1021/NP50023A009,,,,
8,uri,http://www.wikidata.org/entity/Q149094,uri,http://www.wikidata.org/entity/Q110185217,literal,Clivia miniata,literal,CIGBOXJOIYMZFE-ARIYCVRESA-N,literal,O=C(OCC)C=1C=C(C(=O)OC2CC3CCN(C)C3C4C5=CC=6OCOC6C=C5C(=O)OC24)C(=NC1C)C,literal,994513-1,en,literal,Cliviamartine,literal,10.1021/NP50023A009,,,,
9,uri,http://www.wikidata.org/entity/Q149094,uri,http://www.wikidata.org/entity/Q105230878,literal,Clivia miniata,literal,QYVZOJWDWWFSQK-UHFFFAOYSA-N,literal,O=C1OC2C(OC(=O)CC(O)C)CC3CCN(C)C3C2C4=CC=5OCOC5C=C14,literal,994513-1,en,literal,"(4-Methyl-12-oxo-11,16,18-trioxa-4-azapentacyclo[11.7.0.02,10.03,7.015,19]icosa-1(20),13,15(19)-trien-9-yl) 3-hydroxybutanoate",literal,10.1016/S0031-9422(98)00714-6,,,,
