,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q1079824,uri,http://www.wikidata.org/entity/Q83071791,literal,Ulmus pumila,literal,WSRLWSPFIOAYST-UHFFFAOYSA-N,literal,CC1=C2C3=C(C=C1)C(=COC3=C(C(=O)C2=O)C)C,literal,5090-88-0,literal,303333-2,en,literal,Mansonone F,literal,10.1139/X86-074,,
1,uri,http://www.wikidata.org/entity/Q1079824,uri,http://www.wikidata.org/entity/Q82947317,literal,Ulmus pumila,literal,SYWTYRLIJCHSLJ-UHFFFAOYSA-N,literal,O=C1C(=O)C(=C2OCC(C=3C=CC(=C1C23)C)C)C,literal,5090-87-9,literal,303333-2,en,literal,Mansonone E,literal,10.1139/X86-074,,
2,uri,http://www.wikidata.org/entity/Q1147786,uri,http://www.wikidata.org/entity/Q105170219,literal,Ulmus thomasii,literal,MQRBOKLXGOXXGG-RDJZCZTQSA-N,literal,O=C(O)C1=CC=2C=C(OC)C(O)=C(OC)C2C(C3=CC(OC)=C(O)C(OC)=C3)C1C(=O)O,,,literal,294727-2,en,literal,"(1alpha,2beta)-1,2-Dihydro-7-hydroxy-1-(4-hydroxy-3,5-dimethoxyphenyl)-6,8-dimethoxy-2,3-naphthalenedicarboxylic acid",literal,10.1016/S0040-4020(01)82782-4,,
3,uri,http://www.wikidata.org/entity/Q2109921,uri,http://www.wikidata.org/entity/Q105034107,literal,Ulmus davidiana,literal,HUXMQAHWPMWHPJ-HNNXBMFYSA-N,literal,O=C1C(=O)C(=C2OCC(O)(C=3C=CC(=C1C23)C)C)C,,,literal,856844-1,en,literal,"(4R)-4-hydroxy-4,8,12-trimethyl-2-oxatricyclo[7.3.1.05,13]trideca-1(12),5(13),6,8-tetraene-10,11-dione",literal,10.1016/0031-9422(96)00279-8,,
4,uri,http://www.wikidata.org/entity/Q469382,uri,http://www.wikidata.org/entity/Q83071791,literal,Ulmus americana,literal,WSRLWSPFIOAYST-UHFFFAOYSA-N,literal,CC1=C2C3=C(C=C1)C(=COC3=C(C(=O)C2=O)C)C,literal,5090-88-0,literal,304464-2,en,literal,Mansonone F,literal,10.1007/BF01943121,,
5,uri,http://www.wikidata.org/entity/Q1147786,uri,http://www.wikidata.org/entity/Q105372773,literal,Ulmus thomasii,literal,ZDVZKBOFCHOPLM-LBTNJELSSA-N,literal,OC1=C(OC)C=C(C=C1OC)C2C3=C(OC)C(O)=C(OC)C=C3CC(CO)C2CO,,,literal,294727-2,en,literal,(-)-Lyoniresinol,literal,10.1016/S0040-4020(01)82782-4,,
6,uri,http://www.wikidata.org/entity/Q5466748,uri,http://www.wikidata.org/entity/Q3155592,literal,Ulmus wallichiana,literal,ODBRNZZJSYPIDI-VJXVFPJBSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O)C4C(C(C(C(O4)CO)O)O)O)O)O)O,literal,4261-42-1,literal,837183-1,en,literal,isoorientin,literal,10.1016/J.BMCL.2009.06.074,literal,CHEMBL239559
7,uri,http://www.wikidata.org/entity/Q1079824,uri,http://www.wikidata.org/entity/Q6086296,literal,Ulmus pumila,literal,OVSQVDMCBVZWGM-QSOFNFLRSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,literal,482-35-9,literal,303333-2,en,literal,isoquercetin,literal,10.1007/BF00565315,literal,CHEMBL250450
8,uri,http://www.wikidata.org/entity/Q1079824,uri,http://www.wikidata.org/entity/Q15410972,literal,Ulmus pumila,literal,OFMXGFHWLZPCFL-SVRPQWSVSA-N,literal,CC1C(=O)CCC2C1(CCC3C2(CCC4(C3(CCC5(C4CC(CC5)(C)C)C)C)C)C)C,literal,559-74-0,literal,303333-2,en,literal,friedelin,literal,10.1248/CPB.54.775,literal,CHEMBL485998
9,uri,http://www.wikidata.org/entity/Q7879641,uri,http://www.wikidata.org/entity/Q151123,literal,Ulmus uyematsui,literal,QHMGJGNTMQDRQA-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,literal,544-85-4,literal,837180-1,en,literal,dotriacontane,literal,10.1016/S0031-9422(00)88495-2,,
10,uri,http://www.wikidata.org/entity/Q2109921,uri,http://www.wikidata.org/entity/Q105252111,literal,Ulmus davidiana,literal,SFWXTEAVJISKCL-SXURMERUSA-N,literal,O=C(OC1CC2C3C(C(=C)C)CCC3(C)CC(O)C2(C)C4(C)CCC5C(C)(C)C(O)CCC5(C)C14)C6=CC=C(O)C(OC)=C6,,,literal,856844-1,en,literal,Ulmicin A,literal,10.1021/NP0004799,,
11,uri,http://www.wikidata.org/entity/Q2109921,uri,http://www.wikidata.org/entity/Q5051792,literal,Ulmus davidiana,literal,VLFIBROLAXKPQK-RJNJCGSWSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)OC3C(C(C(C(O3)CO)O)O)O)C4=CC(=C(C=C4)O)O)O,,,literal,856844-1,en,literal,catechin-7-O-glucoside,literal,10.1055/S-0028-1088324,,
12,uri,http://www.wikidata.org/entity/Q147498,uri,http://www.wikidata.org/entity/Q105121625,literal,Ulmus glabra,literal,IWGZAWSWEWHCAQ-UHFFFAOYSA-N,literal,O=CC=1C=C2C(=CC1O)C(=CC(OC)=C2C(C)C)C,,,literal,856863-1,en,literal,3-Hydroxy-7-methoxy-5-methyl-8-propan-2-ylnaphthalene-2-carbaldehyde,literal,10.1016/S0031-9422(00)80336-2,,
13,uri,http://www.wikidata.org/entity/Q2109921,uri,http://www.wikidata.org/entity/Q104945015,literal,Ulmus davidiana,literal,BRUCUXTUEIVGBU-RWUMXVMBSA-N,literal,O=C(OC1CC2C3C(C(=C)C)CCC3(C)CC(OC(=O)C4=CC=C(O)C=C4)C2(C)C5(C)CCC6C(C)(C)C(O)CCC6(C)C15)C7=CC=C(O)C(OC)=C7,,,literal,856844-1,en,literal,"[(1R,3aR,5S,5aR,5bR,7aR,9S,11aS,11bR,12R,13aR,13bR)-9-hydroxy-5-(4-hydroxybenzoyl)oxy-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-12-yl] 4-hydroxy-3-methoxybenzoate",literal,10.1021/NP0004799,,
14,uri,http://www.wikidata.org/entity/Q2109921,uri,http://www.wikidata.org/entity/Q105118661,literal,Ulmus davidiana,literal,IQWVFAXBJQKUDH-RYDYUGRPSA-N,literal,O=C(OC1CC(C)C2C(=C(C(=O)C2)C)CC1C(OC(=O)C)(C)C)C(=CC)C,,,literal,856844-1,en,literal,"[(5S,6R,8S,8aS)-5-(2-acetyloxypropan-2-yl)-3,8-dimethyl-2-oxo-4,5,6,7,8,8a-hexahydro-1H-azulen-6-yl] (Z)-2-methylbut-2-enoate",literal,10.1016/J.FITOTE.2006.11.013,,
15,uri,http://www.wikidata.org/entity/Q1147786,uri,http://www.wikidata.org/entity/Q105325322,literal,Ulmus thomasii,literal,XCPQBTNKYMMDJL-SUMWQHHRSA-N,literal,O=C(O)C1=CC=2C=C(OC)C(O)=C(OC)C2C(C3=CC(OC)=C(O)C(OC)=C3)C1CO,,,literal,294727-2,en,literal,"3,4-Dihydro-6-hydroxy-4beta-(4-hydroxy-3,5-dimethoxyphenyl)-3alpha-(hydroxymethyl)-5,7-dimethoxy-2-naphthalenecarboxylic acid",literal,10.1016/S0040-4020(01)82782-4,,
16,uri,http://www.wikidata.org/entity/Q5466748,uri,http://www.wikidata.org/entity/Q105198846,literal,Ulmus wallichiana,literal,OSFCFXQMAHURHU-FUXFQZNLSA-N,literal,O=C1C2=C(O)C(=C(O)C=C2OC(C3=CC=C(O)C(O)=C3)C1O)C4OC(CO)C(O)C(O)C4O,,,literal,837183-1,en,literal,"(2S,3S)-Taxifolin 6-C-glucoside",literal,10.1016/J.BMCL.2009.06.074,,
17,uri,http://www.wikidata.org/entity/Q1147786,uri,http://www.wikidata.org/entity/Q181003,literal,Ulmus thomasii,literal,QIVBCDIJIAJPQS-VIFPVBQESA-N,literal,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N,literal,73-22-3,literal,294727-2,en,literal,tryptophan,literal,10.1016/0021-9673(92)85021-K,literal,CHEMBL54976
18,uri,http://www.wikidata.org/entity/Q1147786,uri,http://www.wikidata.org/entity/Q4596807,literal,Ulmus thomasii,literal,OLBNOBQOQZRLMP-UHFFFAOYSA-N,literal,COC1=CC(=O)C=C(C1=O)OC,literal,530-55-2,literal,294727-2,en,literal,"2,6-dimethoxyquinone",literal,10.1016/S0040-4020(01)82782-4,literal,CHEMBL448515
19,uri,http://www.wikidata.org/entity/Q2109921,uri,http://www.wikidata.org/entity/Q121802,literal,Ulmus davidiana,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,19044-06-5,literal,856844-1,en,literal,beta-sitosterol,literal,10.1007/S12272-010-0903-0,,
20,uri,http://www.wikidata.org/entity/Q1079824,uri,http://www.wikidata.org/entity/Q27136879,literal,Ulmus pumila,literal,RWNHLTKFBKYDOJ-DDHMHSPCSA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)O)O)C)C)C2C1)C)C(=O)O)C,literal,465-00-9,literal,303333-2,en,literal,arjunolic acid,literal,10.1248/CPB.54.775,literal,CHEMBL464466
21,uri,http://www.wikidata.org/entity/Q2109921,uri,http://www.wikidata.org/entity/Q15410972,literal,Ulmus davidiana,literal,OFMXGFHWLZPCFL-SVRPQWSVSA-N,literal,CC1C(=O)CCC2C1(CCC3C2(CCC4(C3(CCC5(C4CC(CC5)(C)C)C)C)C)C)C,literal,559-74-0,literal,856844-1,en,literal,friedelin,literal,10.1055/S-0028-1088324,literal,CHEMBL485998
22,uri,http://www.wikidata.org/entity/Q1037467,uri,http://www.wikidata.org/entity/Q110194075,literal,Ulmus macrocarpa,literal,OVASPJZGWKLYMD-YKBCYDOJSA-N,literal,O=C1C2=C(O)C(OC3OC(CO)C(O)C(O)C3O)=C(O)C=C2OC(C4=CC=C(O)C(O)=C4)C1O,,,literal,856885-1,en,literal,"(2R,3R)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one",literal,10.1007/S12272-011-0907-4,,
23,uri,http://www.wikidata.org/entity/Q147498,uri,http://www.wikidata.org/entity/Q184832,literal,Ulmus glabra,literal,MUBZPKHOEPUJKR-UHFFFAOYSA-N,literal,C(=O)(C(=O)O)O,literal,144-62-7,literal,856863-1,en,literal,oxalic acid,literal,10.1006/ANBO.1995.1022,literal,CHEMBL146755
