,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q165063,uri,http://www.wikidata.org/entity/Q99374,literal,Podocarpus macrophyllus,literal,NGSWKAQJJWESNS-ZZXKWVIFSA-N,literal,C1=CC(=CC=C1C=CC(=O)O)O,literal,501-98-4,literal,263522-1,en,literal,(E)-p-coumaric acid,literal,10.1248/CPB.28.1894,literal,CHEMBL66879
1,uri,http://www.wikidata.org/entity/Q4992302,uri,http://www.wikidata.org/entity/Q7852090,literal,Podocarpus nivalis,literal,PLKUTZNSKRWCCA-LTSKFBHWSA-O,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C([O+]=C4C=C(C=C(C4=C3)O)O)C5=CC(=C(C(=C5)O)O)O)O)O)O)O)O)O,literal,58285-26-0,literal,263546-1,en,literal,tulipanin,literal,10.1016/0031-9422(89)80039-1,,
2,uri,http://www.wikidata.org/entity/Q2720933,uri,http://www.wikidata.org/entity/Q83043712,literal,Podocarpus milanjianus,literal,IPVNWFZBGGPURL-ZVXCOOMCSA-N,literal,O=C1OC(=C2C(=C1)C3(C)C(O)CCC4(C(=O)OC(C2O)C43)C)C(C)C,literal,19891-50-0,literal,263535-1,en,literal,Nagilactone A,literal,10.1021/JO00179A040,,
3,uri,http://www.wikidata.org/entity/Q165063,uri,http://www.wikidata.org/entity/Q83043713,literal,Podocarpus macrophyllus,literal,AEGWYWSJGKOLGB-ZLNDBNLZSA-N,literal,O=C1OC(=C2C(=C1)C3(C)C(O)C(O)CC4(C(=O)OC(C2O)C43)C)C(C)C,literal,19891-51-1,literal,263522-1,en,literal,Nagilactone B,literal,10.3987/COM-03-9970,,
4,uri,http://www.wikidata.org/entity/Q5410640,uri,http://www.wikidata.org/entity/Q72501173,literal,Podocarpus elongatus,literal,RBTRUVNXLDXHBJ-UHFFFAOYSA-N,literal,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O,literal,22136-74-9,literal,263477-1,en,literal,Podocarpusflavone A,literal,10.1016/S0031-9422(00)81743-4,,
5,uri,http://www.wikidata.org/entity/Q165063,uri,http://www.wikidata.org/entity/Q72503293,literal,Podocarpus macrophyllus,literal,GZTVUTQZSAZUIY-UHFFFAOYSA-N,literal,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)OC)O)O,literal,23624-21-7,literal,263522-1,en,literal,Putraflavone,literal,10.1016/S0040-4039(00)61989-5,,
6,uri,http://www.wikidata.org/entity/Q165063,uri,http://www.wikidata.org/entity/Q72503293,literal,Podocarpus macrophyllus,literal,GZTVUTQZSAZUIY-UHFFFAOYSA-N,literal,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)OC)O)O,literal,23624-21-7,literal,263522-1,en,literal,Putraflavone,literal,10.1016/S0031-9422(00)81743-4,,
7,uri,http://www.wikidata.org/entity/Q2720933,uri,http://www.wikidata.org/entity/Q82952287,literal,Podocarpus milanjianus,literal,CBWGBTDKXAPUMY-UHFFFAOYSA-N,literal,O=C1OC(C(C)C)C23OC3C4OC(=O)C5(C)CCCC(C2=C1)(C)C45,literal,54267-49-1,literal,263535-1,en,literal,"Nagilactone F,8-epoxy-",literal,10.1021/JO00876A023,,
8,uri,http://www.wikidata.org/entity/Q165063,uri,http://www.wikidata.org/entity/Q72501173,literal,Podocarpus macrophyllus,literal,RBTRUVNXLDXHBJ-UHFFFAOYSA-N,literal,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O,literal,22136-74-9,literal,263522-1,en,literal,Podocarpusflavone A,literal,10.1016/S0040-4039(01)94051-1,,
9,uri,http://www.wikidata.org/entity/Q165063,uri,http://www.wikidata.org/entity/Q72501173,literal,Podocarpus macrophyllus,literal,RBTRUVNXLDXHBJ-UHFFFAOYSA-N,literal,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O,literal,22136-74-9,literal,263522-1,en,literal,Podocarpusflavone A,literal,10.1248/CPB.28.1894,,
