,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q143016,uri,http://www.wikidata.org/entity/Q105218792,literal,Fouquieria columnaris,literal,QDEYKGKBMCIYCT-AZPIFPLPSA-N,literal,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C3C1C(O)C(O)C3C,literal,827951-1,en,literal,6beta-Hydroxyloganin,literal,10.1016/S0031-9422(82)85028-0,,,,
1,uri,http://www.wikidata.org/entity/Q17241775,uri,http://www.wikidata.org/entity/Q104946104,literal,Fouquieria diguetii,literal,BUIDBCJSSFEBDL-DUMNYRKASA-N,literal,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C3C1CCC3(O)CO,literal,105427-2,en,literal,Splendoside,literal,10.1016/S0031-9422(82)85028-0,,,,
2,uri,http://www.wikidata.org/entity/Q138966,uri,http://www.wikidata.org/entity/Q2822213,literal,Fouquieria splendens,literal,DANYIYRPLHHOCZ-UHFFFAOYSA-N,literal,COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,literal,105437-2,en,literal,acacetin,literal,10.1515/ZNC-1994-9-1022,literal,480-44-4,literal,CHEMBL243664
3,uri,http://www.wikidata.org/entity/Q138966,uri,http://www.wikidata.org/entity/Q104946104,literal,Fouquieria splendens,literal,BUIDBCJSSFEBDL-DUMNYRKASA-N,literal,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C3C1CCC3(O)CO,literal,105437-2,en,literal,Splendoside,literal,10.1016/S0031-9422(82)85028-0,,,,
4,uri,http://www.wikidata.org/entity/Q17241775,uri,http://www.wikidata.org/entity/Q105307497,literal,Fouquieria diguetii,literal,WKNQJIJVUGESJH-NGQYDJQZSA-N,literal,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C3C1C(O)CC3(O)COC(=O)C,literal,105427-2,en,literal,"methyl (1S,4aS,5R,7R,7aS)-7-(acetyloxymethyl)-5,7-dihydroxy-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4a,5,6,7a-tetrahydro-1H-cyclopenta[c]pyran-4-carboxylate",literal,10.1016/S0031-9422(82)85028-0,,,,
5,uri,http://www.wikidata.org/entity/Q138966,uri,http://www.wikidata.org/entity/Q2419305,literal,Fouquieria splendens,literal,VAMFXQBUQXONLZ-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCC=C,literal,105437-2,en,literal,1-eicosene,literal,10.1016/S0031-9422(00)86538-3,literal,3452-07-1,,
6,uri,http://www.wikidata.org/entity/Q17241775,uri,http://www.wikidata.org/entity/Q104394621,literal,Fouquieria diguetii,literal,XJMPAUZQVRGFRE-DUMNYRKASA-N,literal,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C3C1C=CC3(O)CO,literal,105427-2,en,literal,gardenoside,literal,10.1016/S0031-9422(82)85028-0,,,,
7,uri,http://www.wikidata.org/entity/Q138966,uri,http://www.wikidata.org/entity/Q393336,literal,Fouquieria splendens,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,105437-2,en,literal,kaempferol,literal,10.1515/ZNC-1994-9-1022,literal,520-18-3,literal,CHEMBL150
8,uri,http://www.wikidata.org/entity/Q138966,uri,http://www.wikidata.org/entity/Q3056707,literal,Fouquieria splendens,literal,RJCJVIFSIXKSAH-UHFFFAOYSA-N,literal,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC,literal,105437-2,en,literal,ermanin,literal,10.1515/ZNC-1994-9-1022,literal,20869-95-8,literal,CHEMBL309061
9,uri,http://www.wikidata.org/entity/Q138966,uri,http://www.wikidata.org/entity/Q104394621,literal,Fouquieria splendens,literal,XJMPAUZQVRGFRE-DUMNYRKASA-N,literal,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C3C1C=CC3(O)CO,literal,105437-2,en,literal,gardenoside,literal,10.1016/S0031-9422(82)85028-0,,,,
