,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q469652,uri,http://www.wikidata.org/entity/Q104395269,literal,Liquidambar styraciflua,literal,SLJTWDNVZKIDAU-SVAFSPIFSA-N,literal,O=C(O)C12CCC(C(=C)C)C2C3CCC4C5(C)CCC(=O)C(C)(C)C5CCC4(C)C3(C)CC1,literal,4481-62-3,literal,430718-1,en,literal,"(1R,3aS,5aR,5bR,7aR,11aR,11bR,13aR,13bR)-5a,5b,8,8,11a-pentamethyl-9-oxo-1-(prop-1-en-2-yl)-tetradecahydro-1H-cyclopenta[a]chrysene-3a-carboxylic acid",literal,10.1002/(SICI)1096-9063(199902)55:2<205::AID-PS870>3.0.CO;2-2,,
1,uri,http://www.wikidata.org/entity/Q986006,uri,http://www.wikidata.org/entity/Q105298365,literal,Liquidambar formosana,literal,VWZCELPDKODQNM-PYZSOTQQSA-N,literal,O=C(O)C1=CC(O)=C(O)C(O)=C1OC=2C=C3C(=O)OC4C(OC(O)C(OC(=O)C5=CC(O)=C(O)C(O)=C5)C4OC(=O)C6=CC(O)=C(O)C(O)=C6)COC(=O)C=7C=C(O)C(O)=C(O)C7C3=C(O)C2O,,,literal,430709-1,en,literal,Isorugosin B,literal,10.3987/COM-88-4642,,
2,uri,http://www.wikidata.org/entity/Q986006,uri,http://www.wikidata.org/entity/Q105298365,literal,Liquidambar formosana,literal,VWZCELPDKODQNM-PYZSOTQQSA-N,literal,O=C(O)C1=CC(O)=C(O)C(O)=C1OC=2C=C3C(=O)OC4C(OC(O)C(OC(=O)C5=CC(O)=C(O)C(O)=C5)C4OC(=O)C6=CC(O)=C(O)C(O)=C6)COC(=O)C=7C=C(O)C(O)=C(O)C7C3=C(O)C2O,,,literal,430709-1,en,literal,Isorugosin B,literal,10.1248/CPB.36.3920,,
3,uri,http://www.wikidata.org/entity/Q986006,uri,http://www.wikidata.org/entity/Q27277496,literal,Liquidambar formosana,literal,NQBWNECTZUOWID-MZXMXVKLSA-N,literal,C1=CC=C(C=C1)C=CCOC(=O)C=CC2=CC=CC=C2,literal,122-69-0,literal,430709-1,en,literal,cinnamyl cinnamate,literal,10.1055/S-2006-962410,literal,CHEMBL1095954
4,uri,http://www.wikidata.org/entity/Q986006,uri,http://www.wikidata.org/entity/Q105325160,literal,Liquidambar formosana,literal,XCIPRGJABIWVJT-QMHNVBCKSA-N,literal,O=C(OC1CCC2(CO)C3CC=C4C5CC(C)(C)CCC5(C(=O)O)CCC4(C)C3(C)CCC2C1(C)C)C,,,literal,430709-1,en,literal,3alpha-Acetoxy-25-hydroxyoleana-12-ene-28-oic acid,literal,10.1248/BPB.27.426,,
5,uri,http://www.wikidata.org/entity/Q469652,uri,http://www.wikidata.org/entity/Q104249531,literal,Liquidambar styraciflua,literal,VLXDPFLIRFYIME-LUGNKYPNSA-N,literal,C1=C(C)C2C3C(CCC2(C)C3C1)C(C)C,,,literal,430718-1,en,literal,"(1R,2S,7S,8S)-1,3-dimethyl-8-propan-2-yltricyclo[4.4.0.02,7]dec-3-ene",literal,10.2307/2423424,,
6,uri,http://www.wikidata.org/entity/Q469652,uri,http://www.wikidata.org/entity/Q104249531,literal,Liquidambar styraciflua,literal,VLXDPFLIRFYIME-LUGNKYPNSA-N,literal,C1=C(C)C2C3C(CCC2(C)C3C1)C(C)C,,,literal,430718-1,en,literal,"(1R,2S,7S,8S)-1,3-dimethyl-8-propan-2-yltricyclo[4.4.0.02,7]dec-3-ene",literal,10.1055/S-2008-1074841,,
7,uri,http://www.wikidata.org/entity/Q469652,uri,http://www.wikidata.org/entity/Q104249272,literal,Liquidambar styraciflua,literal,KQAZVFVOEIRWHN-YHMJZVADSA-N,literal,C1=C(C)C2CC2(C1)C(C)C,,,literal,430718-1,en,literal,α-thujene,literal,10.2307/2423424,,
8,uri,http://www.wikidata.org/entity/Q469652,uri,http://www.wikidata.org/entity/Q104249272,literal,Liquidambar styraciflua,literal,KQAZVFVOEIRWHN-YHMJZVADSA-N,literal,C1=C(C)C2CC2(C1)C(C)C,,,literal,430718-1,en,literal,α-thujene,literal,10.1055/S-2008-1074841,,
9,uri,http://www.wikidata.org/entity/Q469652,uri,http://www.wikidata.org/entity/Q27108624,literal,Liquidambar styraciflua,literal,FSRZGYRCMPZNJF-KHMAMNHCSA-N,literal,CC1CCC(C2C13C2C(=C)CC3)C(C)C,literal,13744-15-5,literal,430718-1,en,literal,beta-cubebene,literal,10.1055/S-2008-1074841,,
