,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q161375,uri,http://www.wikidata.org/entity/Q903525,literal,Pittosporum tobira,literal,KSMVZQYAVGTKIV-UHFFFAOYSA-N,literal,CCCCCCCCCC=O,literal,112-31-2,literal,684716-1,en,literal,decanal,literal,10.1016/0031-9422(89)80285-7,literal,CHEMBL2228377
1,uri,http://www.wikidata.org/entity/Q161375,uri,http://www.wikidata.org/entity/Q607883,literal,Pittosporum tobira,literal,SZCBXWMUOPQSOX-WVJDLNGLSA-N,literal,CC(=CC=CC=C(C)C=CC=C(C)C=CC12C(CC(CC1(O2)C)O)(C)C)C=CC=C(C)C=CC34C(CC(CC3(O4)C)O)(C)C,literal,126-29-4,literal,684716-1,en,literal,violaxanthin,literal,10.1021/NP070650H,,
2,uri,http://www.wikidata.org/entity/Q161375,uri,http://www.wikidata.org/entity/Q607883,literal,Pittosporum tobira,literal,SZCBXWMUOPQSOX-WVJDLNGLSA-N,literal,CC(=CC=CC=C(C)C=CC=C(C)C=CC12C(CC(CC1(O2)C)O)(C)C)C=CC=C(C)C=CC34C(CC(CC3(O4)C)O)(C)C,literal,126-29-4,literal,684716-1,en,literal,violaxanthin,literal,10.1248/CPB.49.985,,
3,uri,http://www.wikidata.org/entity/Q161375,uri,http://www.wikidata.org/entity/Q60194891,literal,Pittosporum tobira,literal,CRDAMVZIKSXKFV-UHFFFAOYSA-N,literal,OCC=C(C)CCC=C(C)CCC=C(C)C,literal,4602-84-0,literal,684716-1,en,literal,"(2E/Z,6E/Z)-farnesol",literal,10.1016/0031-9422(89)80285-7,,
4,uri,http://www.wikidata.org/entity/Q161375,uri,http://www.wikidata.org/entity/Q105291786,literal,Pittosporum tobira,literal,VRHQTSLWXUQBEE-ZCBWKOSBSA-N,literal,O=C(OC(CC(=O)C)CC(C(=O)C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC1(O)C(O)(C)CC(O)CC1(C)C)C)C)C)C)(C)C)CCCCCCCCCCC,,,literal,684716-1,en,literal,Tobiraxanthin D,literal,10.1016/S0040-4039(02)00779-7,,
5,uri,http://www.wikidata.org/entity/Q161375,uri,http://www.wikidata.org/entity/Q416673,literal,Pittosporum tobira,literal,NUJGJRNETVAIRJ-UHFFFAOYSA-N,literal,CCCCCCCC=O,literal,124-13-0,literal,684716-1,en,literal,caprylaldehyde,literal,10.1016/0031-9422(89)80285-7,literal,CHEMBL18407
6,uri,http://www.wikidata.org/entity/Q161375,uri,http://www.wikidata.org/entity/Q104996950,literal,Pittosporum tobira,literal,FLCJCAFJNIGYHV-PUOCLZMASA-N,literal,O=C(OC(CC(=O)C)CC(C(=O)C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC(=O)C(C)(C)CC(OC(=O)CCCCCCCCCCCCC)CC(=O)C)C)C)C)C)(C)C)CCCCCCCCCCC,,,literal,684716-1,en,literal,Tobiraxanthin A2,literal,10.1016/S0040-4039(02)00779-7,,
7,uri,http://www.wikidata.org/entity/Q3389418,uri,http://www.wikidata.org/entity/Q105272512,literal,Pittosporum pancheri,literal,UGQQSVKXYJBPSA-MJTJJFPGSA-N,literal,O=C(OC1C(O)COC(OCC=C(C)CCC=C(C)CCC=C(C)C)C1O)C=C(C)C,,,literal,684617-1,en,literal,"[(2R,3R,4S,5R)-3,5-dihydroxy-2-(3,7,11-trimethyldodeca-2,6,10-trienoxy)oxan-4-yl] 3-methylbut-2-enoate",literal,10.1016/J.PHYTOCHEM.2006.11.008,,
8,uri,http://www.wikidata.org/entity/Q161375,uri,http://www.wikidata.org/entity/Q115950940,literal,Pittosporum tobira,literal,TZVLSBKJAVHHRO-AYGJQUOBSA-N,literal,O=C(C1=C(C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC23OC3(C)CC(O)CC2(C)C)C)C)C)C)C(C)(C)CC1OC)C,,,literal,684716-1,en,literal,"1-[(5R)-2-[(1Z,3E,5E,7E,9E,11E,13E,15E,17E)-18-[(1S,4S,6R)-4-hydroxy-2,2,6-trimethyl-7-oxabicyclo[4.1.0]heptan-1-yl]-3,7,12,16-tetramethyloctadeca-1,3,5,7,9,11,13,15,17-nonaenyl]-5-methoxy-3,3-dimethylcyclopenten-1-yl]ethanone",literal,10.1248/CPB.49.985,,
9,uri,http://www.wikidata.org/entity/Q161375,uri,http://www.wikidata.org/entity/Q105218786,literal,Pittosporum tobira,literal,QDELACDYEWPQLV-SIGUYODBSA-N,literal,OC1CC2(OC2(C=CC(=CC=CC(=CC=CC=C(C)C3OC=4C(=C(C=5OC(C)(CCC5C4CC3C=C(C=CC67OC7(C)CC(O)CC6(C)C)C)CCCC(C)CCCC(C)CCCC(C)C)C)C)C)C)C(C)(C)C1)C,,,literal,684716-1,,literal,Q105218786,literal,10.1021/NP070650H,,
10,uri,http://www.wikidata.org/entity/Q161375,uri,http://www.wikidata.org/entity/Q105189919,literal,Pittosporum tobira,literal,ODMMESXCJHEUDZ-UKIYFUIKSA-N,literal,O=C(O)C1OC(OC2CCC3(C)C4CC=C5C6CC(C)(C)C(OC(=O)C(=CC)C)C(OC(=O)C(=CC)C)C6(CO)C(O)C(O)C5(C)C4(C)CCC3C2(C)C)C(OC7OC(CO)C(O)C(O)C7O)C(OC8OCC(O)C(O)C8O)C1OC9OC(CO)C(O)C9O,,,literal,684716-1,,literal,Q105189919,literal,10.1016/S0040-4020(02)01364-9,,
11,uri,http://www.wikidata.org/entity/Q161375,uri,http://www.wikidata.org/entity/Q110068470,literal,Pittosporum tobira,literal,PGYAYSRVSAJXTE-CLONMANBSA-N,literal,OC1CC(O)(C(=C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC23OC3(C)CC(O)CC2(C)C)C)C)C)C)C(C)(C)C1)C,,,literal,684716-1,en,literal,neoxanthin,literal,10.1248/CPB.49.985,,
12,uri,http://www.wikidata.org/entity/Q161375,uri,http://www.wikidata.org/entity/Q105218785,literal,Pittosporum tobira,literal,QDELACDYEWPQLV-RIDFBMHYSA-N,literal,OC1CC2(OC2(C=CC(=CC=CC(=CC=CC=C(C)C3OC=4C(=C(C=5OC(C)(CCC5C4CC3C=C(C=CC67OC7(C)CC(O)CC6(C)C)C)CCCC(C)CCCC(C)CCCC(C)C)C)C)C)C)C(C)(C)C1)C,,,literal,684716-1,,literal,Q105218785,literal,10.1016/S0040-4039(01)00244-1,,
13,uri,http://www.wikidata.org/entity/Q161375,uri,http://www.wikidata.org/entity/Q105218783,literal,Pittosporum tobira,literal,QDELACDYEWPQLV-MLLHXINRSA-N,literal,OC1CC2(OC2(C=CC(=CC=CC(=CC=CC=C(C)C3OC=4C(=C(C=5OC(C)(CCC5C4CC3C=C(C=CC67OC7(C)CC(O)CC6(C)C)C)CCCC(C)CCCC(C)CCCC(C)C)C)C)C)C)C(C)(C)C1)C,,,literal,684716-1,,literal,Q105218783,literal,10.1021/NP070650H,,
14,uri,http://www.wikidata.org/entity/Q160343,uri,http://www.wikidata.org/entity/Q27888324,literal,Pittosporum tenuifolium,literal,XMGQYMWWDOXHJM-JTQLQIEISA-N,literal,CC1=CCC(CC1)C(=C)C,literal,5989-27-5,literal,684708-1,en,literal,(+)-limonene,literal,10.1002/JCTB.5000681206,literal,CHEMBL449062
15,uri,http://www.wikidata.org/entity/Q161375,uri,http://www.wikidata.org/entity/Q27121450,literal,Pittosporum tobira,literal,GAIBLDCXCZKKJE-RXJOXMPGSA-N,literal,CC1=CCCC(=C)C=CC(CC1)C(C)C,literal,23986-74-5,literal,684716-1,en,literal,(-)-germacrene D,literal,10.1271/BBB1961.39.1517,literal,CHEMBL105432
16,uri,http://www.wikidata.org/entity/Q161375,uri,http://www.wikidata.org/entity/Q36502089,literal,Pittosporum tobira,literal,GAIBLDCXCZKKJE-ACWLMNNXSA-N,literal,C=C1C=CC(CCC(=CCC1)C)C(C)C,,,literal,684716-1,en,literal,"(S,1Z,6Z)-8-Isopropyl-1-methyl-5-methylenecyclodeca-1,6-diene",literal,10.1271/BBB1961.39.1517,,
17,uri,http://www.wikidata.org/entity/Q161375,uri,http://www.wikidata.org/entity/Q104967150,literal,Pittosporum tobira,literal,COMHCGXHNIPZAB-AGCXZXRQSA-N,literal,O=C(OC1C(O)C(OC(OC2C=C(C)CCC=C(C)CCC2C(C)C)C1OC(=O)C)C)C=C(C)C,,,literal,684716-1,en,literal,"[(2R,3R,4S,5S,6R)-3-acetyloxy-2-[(1R,2E,6E,10S)-3,7-dimethyl-10-propan-2-ylcyclodeca-2,6-dien-1-yl]oxy-5-hydroxy-6-methyloxan-4-yl] 3-methylbut-2-enoate",literal,10.1246/CL.1990.219,,
18,uri,http://www.wikidata.org/entity/Q161375,uri,http://www.wikidata.org/entity/Q104953365,literal,Pittosporum tobira,literal,CCINNFNVGBXOKP-VMQRTCFXSA-N,literal,O=C(OC1C(O)C(OC(OC2C=C(C)CCC=C(C)CCC2C(C)C)C1OC(=O)C)C)C(=CC)C,,,literal,684716-1,en,literal,"[(2R,3R,4S,5S,6R)-3-acetyloxy-2-[(1R,2E,6E,10S)-3,7-dimethyl-10-propan-2-ylcyclodeca-2,6-dien-1-yl]oxy-5-hydroxy-6-methyloxan-4-yl] (Z)-2-methylbut-2-enoate",literal,10.1246/CL.1990.219,,
19,uri,http://www.wikidata.org/entity/Q161375,uri,http://www.wikidata.org/entity/Q105163477,literal,Pittosporum tobira,literal,MGPHPUSGWQQMIO-LPPNNJRWSA-N,literal,O=C(OC(CC(=O)C)CC(C(=O)C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC12OC2(C)CC(O)CC1(C)C)C)C)C)C)(C)C)CCCCCCCCCCC,,,literal,684716-1,en,literal,Tobiraxanthin B,literal,10.1016/S0040-4039(02)00779-7,,
20,uri,http://www.wikidata.org/entity/Q161375,uri,http://www.wikidata.org/entity/Q105337911,literal,Pittosporum tobira,literal,XOTJCWWQGXPSGX-PAOOYJGVSA-N,literal,O=C(O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C5C6CC(C)(C)C(OC(=O)C(=CC)C)C(O)C6(COC(=O)C)C(O)C(O)C54C)C2(C)C)C(OC7OC(CO)C(O)C(O)C7O)C(OC8OCC(O)C(O)C8O)C1OC9OC(CO)C(O)C9O,,,literal,684716-1,,literal,Q105337911,literal,10.1016/S0040-4020(02)01364-9,,
