,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structure_cas.type,structure_cas,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
61,uri,http://www.wikidata.org/entity/Q15474572,uri,http://www.wikidata.org/entity/Q104993614,literal,Cochlospermum tinctorium,literal,FDJMTBRSNJXYKT-UHFFFAOYSA-N,literal,O=C(O)C(=CC=CC(=CC=CC=C(C=CC=C(C=CC1(O)C(C)CC(=O)CC1(C)C)C)C)C)C,literal,111537-1,,,en,literal,"17-(1-Hydroxy-2,2,6-trimethyl-4-oxocyclohexyl)-2,6,11,15-tetramethylheptadeca-2,4,6,8,10,12,14,16-octaenoic acid",literal,10.1021/NP020008H,,
62,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q105200721,literal,Bixa orellana,literal,OVHMOSCQCVKHCV-FNXYWHMUSA-N,literal,O=C(O)C=CC(=CC=CC(=CC=C(C=CC=C(C=CC(=O)OC)C)C)C)C,literal,33335-2,,,en,literal,"(2E,4E,6E,16E)-18-methoxy-4,8,11,15-tetramethyl-18-oxooctadeca-2,4,6,8,10,12,14,16-octaenoic acid",literal,10.1016/0031-9422(89)80298-5,,
63,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q105255276,literal,Bixa orellana,literal,SLFLEAITCHGGJK-VCZKBJCCSA-N,literal,O=C(OC)C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC=C(C)CCC=C(C)C)C)C)C)C,literal,33335-2,,,en,literal,"Methyl (7Z,9Z,9'Z)-6'-apo-y-caroten-6'-oate",literal,10.1021/JF960412K,,
64,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q105276130,literal,Bixa orellana,literal,UNTSJRBZLAUZBX-IUMINJKLSA-N,literal,O=C(OC)C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC(=O)OC)C)C)C)C,literal,33335-2,literal,201996-34-1,en,literal,"(9Z,9'Z)-Methylbixin",literal,10.1016/S0031-9422(97)00462-7,,
65,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q105255274,literal,Bixa orellana,literal,SLFLEAITCHGGJK-UHFFFAOYSA-N,literal,O=C(OC)C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC=C(C)CCC=C(C)C)C)C)C)C,literal,33335-2,,,en,literal,"Methyl 4,8,13,17,21,25-hexamethylhexacosa-2,4,6,8,10,12,14,16,18,20,24-undecaenoate",literal,10.1021/JF960412K,,
66,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q104978250,literal,Bixa orellana,literal,DFRROFUPJNRAIP-JWTJIYGZSA-N,literal,O=C(OC)C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC(=O)OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C)C,literal,33335-2,literal,247030-35-9,en,literal,"6,6'-Diapo-psi,psi-carotene-6,6'-dioic acid 6-[(2E,6E,10E)-3,7,11,15-tetramethyl-2,6,10,14-hexadecatetrene-1-yl]6'-methyl ester",literal,10.1016/S0031-9422(98)00761-4,,
67,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q104978252,literal,Bixa orellana,literal,DFRROFUPJNRAIP-UHFFFAOYSA-N,literal,O=C(OC)C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC(=O)OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C)C,literal,33335-2,,,en,literal,"1-O-methyl 20-O-(3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraenyl) 4,8,13,17-tetramethylicosa-2,4,6,8,10,12,14,16,18-nonaenedioate",literal,10.1016/S0031-9422(98)00761-4,,
68,uri,http://www.wikidata.org/entity/Q15474572,uri,http://www.wikidata.org/entity/Q105151919,literal,Cochlospermum tinctorium,literal,LHSDSRPJGRMJFU-UHFFFAOYSA-N,literal,O=C(CCO)CCCCCCCCCCCCC,literal,111537-1,,,en,literal,1-hydroxyhexadecan-3-one,literal,10.1016/0031-9422(91)83485-4,,
69,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q27135719,literal,Bixa orellana,literal,LTUMRKDLVGQMJU-IUBLYSDUSA-N,literal,CC(=CCCC(=CCCC(=CCCC(=O)C)C)C)C,literal,33335-2,literal,1117-52-8,en,literal,"(5E,9E)-farnesyl acetone",literal,10.1016/0031-9422(89)80298-5,literal,CHEMBL486207
70,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q105276132,literal,Bixa orellana,literal,UNTSJRBZLAUZBX-VFXGIBKTSA-N,literal,O=C(OC)C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC(=O)OC)C)C)C)C,literal,33335-2,,,en,literal,cis-Methylbixin,literal,10.1016/S0031-9422(97)00462-7,,
71,uri,http://www.wikidata.org/entity/Q15476240,uri,http://www.wikidata.org/entity/Q118262366,literal,Cochlospermum planchonii,literal,MBXGPKRDMQGTBU-UHFFFAOYSA-N,literal,O=C(C=1C=C(C=C(C1)C(=O)CCCCCCCCCCCCC)C(=O)CCCCCCCCCCCCC)CCCCCCCCCCCCC,literal,111535-1,,,en,literal,"1,3,5-Tris(tetradecanoyl)benzene",literal,10.1002/JLAC.198519850619,,
72,uri,http://www.wikidata.org/entity/Q15474572,uri,http://www.wikidata.org/entity/Q27273608,literal,Cochlospermum tinctorium,literal,XGFDHKJUZCCPKQ-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCO,literal,111537-1,literal,1454-84-8,en,literal,nonadecanol,literal,10.1016/0031-9422(91)83485-4,,
73,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q105129961,literal,Bixa orellana,literal,JJVFBFRZNDECHL-ZRSCZNPVSA-N,literal,O=C(OC)C(=CC=CC(=CC=CC=C(C=CC=C(C=CC=C(C)CCC=C(C)C)C)C)C)C,literal,33335-2,,,en,literal,"8'-Apo-psi,psi-caroten-8'-oic acid methyl ester",literal,10.1021/JF960412K,,
74,uri,http://www.wikidata.org/entity/Q134567,uri,http://www.wikidata.org/entity/Q104993612,literal,Cochlospermum,literal,FDJMTBRSNJXYKT-CMCRIDJTSA-N,literal,O=C(O)C(=CC=CC(=CC=CC=C(C=CC=C(C=CC1(O)C(C)CC(=O)CC1(C)C)C)C)C)C,literal,331501-2,,,en,literal,"(2E,4E,6E,8E,10E,12E,14E,16E)-17-[(1R,6R)-1-hydroxy-2,2,6-trimethyl-4-oxocyclohexyl]-2,6,11,15-tetramethylheptadeca-2,4,6,8,10,12,14,16-octaenoic acid",literal,10.1021/NP020008H,,
75,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q3123708,literal,Bixa orellana,literal,OJISWRZIEWCUBN-QIRCYJPOSA-N,literal,CC(=CCCC(=CCCC(=CCCC(=CCO)C)C)C)C,literal,33335-2,literal,24034-73-9,en,literal,"(E,E,E)-geranylgeraniol",literal,10.1016/0031-9422(89)80298-5,literal,CHEMBL478589
76,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q104920594,literal,Bixa orellana,literal,AXJDLEYLECTZDP-PASTWLGUSA-N,literal,O=CC=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC(=O)OC)C)C)C)C,literal,33335-2,literal,201996-46-5,en,literal,"Methyl (9Z)-6'-oxo-6,6'-diapo-6-carotenoate",literal,10.1016/S0031-9422(97)00462-7,,
77,uri,http://www.wikidata.org/entity/Q15474572,uri,http://www.wikidata.org/entity/Q104251939,literal,Cochlospermum tinctorium,literal,DQYZQIRPJFUUOS-YKFWJEOESA-N,literal,O=C(O)C(=CC=CC(=CC=CC=C(C=CC1(O)C(C)CC(=O)CC1(C)C)C)C)C,literal,111537-1,,,en,literal,Dihydrocochloxanthin,literal,10.1021/NP020008H,,
78,uri,http://www.wikidata.org/entity/Q15474572,uri,http://www.wikidata.org/entity/Q104251939,literal,Cochlospermum tinctorium,literal,DQYZQIRPJFUUOS-YKFWJEOESA-N,literal,O=C(O)C(=CC=CC(=CC=CC=C(C=CC1(O)C(C)CC(=O)CC1(C)C)C)C)C,literal,111537-1,,,en,literal,Dihydrocochloxanthin,literal,10.1016/0378-8741(92)90013-H,,
79,uri,http://www.wikidata.org/entity/Q15474572,uri,http://www.wikidata.org/entity/Q104251939,literal,Cochlospermum tinctorium,literal,DQYZQIRPJFUUOS-YKFWJEOESA-N,literal,O=C(O)C(=CC=CC(=CC=CC=C(C=CC1(O)C(C)CC(=O)CC1(C)C)C)C)C,literal,111537-1,,,en,literal,Dihydrocochloxanthin,literal,10.1080/01483919808068324,,
80,uri,http://www.wikidata.org/entity/Q15474572,uri,http://www.wikidata.org/entity/Q104251939,literal,Cochlospermum tinctorium,literal,DQYZQIRPJFUUOS-YKFWJEOESA-N,literal,O=C(O)C(=CC=CC(=CC=CC=C(C=CC1(O)C(C)CC(=O)CC1(C)C)C)C)C,literal,111537-1,,,en,literal,Dihydrocochloxanthin,literal,10.1016/S0031-9422(00)81841-5,,
81,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q105346477,literal,Bixa orellana,literal,YCTKONHGXCYDJD-UHFFFAOYSA-N,literal,O=COCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,literal,33335-2,,,en,literal,"3,7,11,15-Tetramethylhexadeca-2,6,10,14-tetraenyl formate",literal,10.1016/0031-9422(89)80298-5,,
82,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q105276131,literal,Bixa orellana,literal,UNTSJRBZLAUZBX-UTORVREESA-N,literal,O=C(OC)C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC(=O)OC)C)C)C)C,literal,33335-2,,,en,literal,"1,20-dimethyl (6E,8E,10E,12E,14E,16Z)-4,8,13,17-tetramethylicosa-2,4,6,8,10,12,14,16,18-nonaenedioate",literal,10.1016/S0031-9422(97)00462-7,,
83,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q104978251,literal,Bixa orellana,literal,DFRROFUPJNRAIP-PFRIGVHCSA-N,literal,O=C(OC)C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC(=O)OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C)C,literal,33335-2,literal,247030-34-8,en,literal,"(9'Z)-6,6'-Diapo-psi,psi-carotene-6,6'-dioic acid 6-[(2E,6E,10E)-3,7,11,15-tetramethyl-2,6,10,14-hexadecatetrene-1-yl]6'-methyl ester",literal,10.1016/S0031-9422(98)00761-4,,
84,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q15426253,literal,Bixa orellana,literal,NXHQVROAKYDSNW-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)O)O,literal,33335-2,literal,41440-05-5,en,literal,isoscutellarein,literal,10.1248/CPB.39.3346,literal,CHEMBL1093284
85,uri,http://www.wikidata.org/entity/Q15474572,uri,http://www.wikidata.org/entity/Q27121577,literal,Cochlospermum tinctorium,literal,XZRVRYFILCSYSP-HNNXBMFYSA-N,literal,CC1=CCC(CC1)C(=C)CCC=C(C)C,literal,111537-1,,,en,literal,(R)-beta-bisabolene,literal,10.1016/0031-9422(91)83485-4,literal,CHEMBL444389
86,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q105314003,literal,Bixa orellana,literal,WWGLUXSMFKKERG-DWQDKMGGSA-N,literal,O=C(OC)C(=CC=CC(=CC=CC=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C)C)C,literal,33335-2,,,en,literal,Ccris 7934,literal,10.1021/JF960412K,,
87,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q105255271,literal,Bixa orellana,literal,SLFLEAITCHGGJK-CUWPPTPNSA-N,literal,O=C(OC)C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC=C(C)CCC=C(C)C)C)C)C)C,literal,33335-2,,,en,literal,"methyl (6E,8E,10E,12E,14E,16E,18E,20E)-4,8,13,17,21,25-hexamethylhexacosa-2,4,6,8,10,12,14,16,18,20,24-undecaenoate",literal,10.1016/0031-9422(95)00784-9,,
88,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q104920593,literal,Bixa orellana,literal,AXJDLEYLECTZDP-DAUQQSDWSA-N,literal,O=CC=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC(=O)OC)C)C)C)C,literal,33335-2,,,en,literal,"methyl (6E,8E,10E,12E,14E,16E,18E)-4,8,13,17-tetramethyl-20-oxoicosa-2,4,6,8,10,12,14,16,18-nonaenoate",literal,10.1016/S0031-9422(97)00462-7,,
89,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q105384353,literal,Bixa orellana,literal,ZVKOASAVGLETCT-UOAMSCJGSA-N,literal,O=C(O)C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC(=O)O)C)C)C)C,literal,33335-2,,,en,literal,"(10E,12E,14E,16E,18E)-4,8,13,17-tetramethylicosa-2,4,6,8,10,12,14,16,18-nonaenedioic acid",literal,10.1021/JF011325H,,
90,uri,http://www.wikidata.org/entity/Q1018056,uri,http://www.wikidata.org/entity/Q104993614,literal,Cochlospermum vitifolium,literal,FDJMTBRSNJXYKT-UHFFFAOYSA-N,literal,O=C(O)C(=CC=CC(=CC=CC=C(C=CC=C(C=CC1(O)C(C)CC(=O)CC1(C)C)C)C)C)C,literal,111539-1,,,en,literal,"17-(1-Hydroxy-2,2,6-trimethyl-4-oxocyclohexyl)-2,6,11,15-tetramethylheptadeca-2,4,6,8,10,12,14,16-octaenoic acid",literal,10.1021/NP020008H,,
91,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q105232576,literal,Bixa orellana,literal,RAFGELQLHMBRHD-UHFFFAOYSA-N,literal,O=C(O)C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC(=O)OC)C)C)C)C,literal,33335-2,,,en,literal,CID 91556,literal,10.1093/JXB/ERR201,,
92,uri,http://www.wikidata.org/entity/Q15475706,uri,http://www.wikidata.org/entity/Q418374,literal,Cochlospermum gillivraei,literal,FTVWIRXFELQLPI-ZDUSSCGKSA-N,literal,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,literal,111524-1,literal,480-41-1,en,literal,naringenin,literal,10.1016/0031-9422(75)80380-3,literal,CHEMBL9352
93,uri,http://www.wikidata.org/entity/Q15474572,uri,http://www.wikidata.org/entity/Q27147536,literal,Cochlospermum tinctorium,literal,CYIFVRUOHKNECG-UHFFFAOYSA-N,literal,CCCCCCCCCCCC(=O)C,literal,111537-1,literal,593-08-8,en,literal,2-tridecanone,literal,10.1016/0031-9422(91)83485-4,literal,CHEMBL480097
94,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q105255277,literal,Bixa orellana,literal,SLFLEAITCHGGJK-YVCCSTNGSA-N,literal,O=C(OC)C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC=C(C)CCC=C(C)C)C)C)C)C,literal,33335-2,literal,174206-07-6,en,literal,"(9'Z)-6'-Apo-psi,psi-caroten-6'-oic acid methyl ester",literal,10.1016/0031-9422(95)00784-9,,
95,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q105276128,literal,Bixa orellana,literal,UNTSJRBZLAUZBX-BFGQCICXSA-N,literal,O=C(OC)C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC(=O)OC)C)C)C)C,literal,33335-2,,,en,literal,"1,20-dimethyl (6E,8E,10E,12E,14E,16E,18E)-4,8,13,17-tetramethylicosa-2,4,6,8,10,12,14,16,18-nonaenedioate",literal,10.1016/S0031-9422(97)00462-7,,
96,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q27284028,literal,Bixa orellana,literal,ZVKOASAVGLETCT-LRRSNBNMSA-N,literal,CC(=CC=CC=C(C)C=CC=C(C)C=CC(=O)O)C=CC=C(C)C=CC(=O)O,literal,33335-2,literal,626-76-6,en,literal,α-norbixin,literal,10.1021/JF011325H,literal,CHEMBL1420783
97,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q105129958,literal,Bixa orellana,literal,JJVFBFRZNDECHL-JJEJPNSUSA-N,literal,O=C(OC)C(=CC=CC(=CC=CC=C(C=CC=C(C=CC=C(C)CCC=C(C)C)C)C)C)C,literal,33335-2,,,en,literal,"(9Z)-8'-Apo-psi,psi-caroten-8'-oic acid methyl ester",literal,10.1021/JF960412K,,
98,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q105255272,literal,Bixa orellana,literal,SLFLEAITCHGGJK-DGGRZXMWSA-N,literal,O=C(OC)C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC=C(C)CCC=C(C)C)C)C)C)C,literal,33335-2,,,en,literal,"(7Z,9Z,9'Z)-6'-Apo-psi,psi-caroten-6'-oic acid methyl ester",literal,10.1021/JF960412K,,
99,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q105314005,literal,Bixa orellana,literal,WWGLUXSMFKKERG-UHFFFAOYSA-N,literal,O=C(OC)C(=CC=CC(=CC=CC=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C)C)C,literal,33335-2,,,en,literal,"Methyl 2,6,11,15-tetramethyl-17-(2,6,6-trimethylcyclohexen-1-yl)heptadeca-2,4,6,8,10,12,14,16-octaenoate",literal,10.1021/JF960412K,,
100,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q105210544,literal,Bixa orellana,literal,PKPQRPBOVUDOLF-JJKPFOCASA-N,literal,O=C(OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)CCCCCCCCCCCCCCCCC,literal,33335-2,,,en,literal,Geranylgeranyl octadecanoate,literal,10.1016/0031-9422(89)80298-5,,
101,uri,http://www.wikidata.org/entity/Q15476240,uri,http://www.wikidata.org/entity/Q118262534,literal,Cochlospermum planchonii,literal,VFUXWTKWRIHPOF-UHFFFAOYSA-N,literal,O=C(C=1C=C(C=C(C1)C(=O)CCCCCCCCCCCCC)C(=O)CCCCCCCCCCC)CCCCCCCCCCC,literal,111535-1,,,en,literal,"1,3-Didodecanoyl-5-tetradecanoylbenzene",literal,10.1002/JLAC.198519850619,,
102,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q105210545,literal,Bixa orellana,literal,PKPQRPBOVUDOLF-UHFFFAOYSA-N,literal,O=C(OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)CCCCCCCCCCCCCCCCC,literal,33335-2,,,en,literal,"3,7,11,15-Tetramethylhexadeca-2,6,10,14-tetraenyl octadecanoate",literal,10.1016/0031-9422(89)80298-5,,
103,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q104387669,literal,Bixa orellana,literal,NTLSJCCPWSJISD-UHFFFAOYSA-N,literal,O=C1C=C(OC2=CC(OS(=O)(=O)O)=CC(O)=C12)C=3C=CC(O)=C(O)C3,literal,33335-2,literal,56857-57-9,en,literal,luteolin 7-sulfate,literal,10.1016/S0031-9422(00)98620-5,,
104,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q103785439,literal,Bixa orellana,literal,OJISWRZIEWCUBN-DYCNYEKWSA-N,literal,OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,literal,33335-2,,,en,literal,"3,7,11,15-Tetramethyl-2,6,10,14-hexadecatetraen-1-ol",literal,10.1016/0031-9422(89)80298-5,,
105,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q105189690,literal,Bixa orellana,literal,ODADKLYLWWCHNB-NDZYPVAJSA-N,literal,OC=1C=C(C=2OC(C)(CCC=C(C)CCC=C(C)CCC=C(C)C)CCC2C1)C,literal,33335-2,,,en,literal,"(2S)-2,8-dimethyl-2-[(3E,7E)-4,8,12-trimethyltrideca-3,7,11-trienyl]chroman-6-ol",literal,10.1016/0031-9422(89)80298-5,,
106,uri,http://www.wikidata.org/entity/Q15474572,uri,http://www.wikidata.org/entity/Q104993613,literal,Cochlospermum tinctorium,literal,FDJMTBRSNJXYKT-CSUDYOIQSA-N,literal,O=C(O)C(=CC=CC(=CC=CC=C(C=CC=C(C=CC1(O)C(C)CC(=O)CC1(C)C)C)C)C)C,literal,111537-1,,,en,literal,"(2E,4E,6E,8E,10E,12E,14E,16E)-17-[(1S,6S)-1-hydroxy-2,2,6-trimethyl-4-oxocyclohexyl]-2,6,11,15-tetramethylheptadeca-2,4,6,8,10,12,14,16-octaenoic acid",literal,10.1016/S0031-9422(00)81841-5,,
107,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q375837,literal,Bixa orellana,literal,LNTHITQWFMADLM-UHFFFAOYSA-N,literal,C1=C(C=C(C(=C1O)O)O)C(=O)O,literal,33335-2,literal,149-91-7,en,literal,gallic acid,literal,10.1248/CPB.39.3346,literal,CHEMBL288114
108,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q105162021,literal,Bixa orellana,literal,MDXPQYRVTKKYEX-ALQDJOSQSA-N,literal,O=CC=CC=C(C=CC=C(C=CC(=O)OC)C)C,literal,33335-2,,,en,literal,"methyl (6E,8E,10E)-4,8-dimethyl-12-oxododeca-2,4,6,8,10-pentaenoate",literal,10.1016/S0031-9422(97)00462-7,,
109,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q105232579,literal,Bixa orellana,literal,RAFGELQLHMBRHD-VFYVRILKSA-N,literal,O=C(O)C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC(=O)OC)C)C)C)C,literal,33335-2,,,en,literal,"(2E,4E,6E,8E,10E,12E,14E)-20-methoxy-4,8,13,17-tetramethyl-20-oxoicosa-2,4,6,8,10,12,14,16,18-nonaenoic acid",literal,10.1016/0031-9422(89)80298-5,,
110,uri,http://www.wikidata.org/entity/Q15476240,uri,http://www.wikidata.org/entity/Q118262491,literal,Cochlospermum planchonii,literal,NQLKKMULOBLXRT-UHFFFAOYSA-N,literal,O=C(C=1C=C(C=C(C1)C(=O)CCCCCCCCCCCCC)C(=O)CCCCCCCCCCCCC)CCCCCCCCCCC,literal,111535-1,,,en,literal,1-(3-Dodecanoyl-5-tetradecanoylphenyl)tetradecan-1-one,literal,10.1002/JLAC.198519850619,,
111,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q105141764,literal,Bixa orellana,literal,KJAWBWQJDQHEDL-KQTSZGLPSA-N,literal,O=C(OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C=CC(=CC=CC(=CC=CC=C(C=CC=C(C(=O)OC)C)C)C)C,literal,33335-2,literal,247030-33-7,en,literal,"6-Geranylgeranyl 8'-methyl 6,8'-diapocarotene-6,8'-dioate",literal,10.1016/S0031-9422(98)00761-4,,
112,uri,http://www.wikidata.org/entity/Q15474572,uri,http://www.wikidata.org/entity/Q105007402,literal,Cochlospermum tinctorium,literal,GEXJMFRWDKABED-YEAYHJQXSA-N,literal,O=C(O)C(=CC=CC(=CC=CC=C(C=CC=C(C=CC1(O)C(=CC(=O)CC1(C)C)C)C)C)C)C,literal,111537-1,,,en,literal,"(2E,4E,6E,8E,10E,12E,14E,16E)-17-[(1R)-1-hydroxy-2,6,6-trimethyl-4-oxocyclohex-2-en-1-yl]-2,6,11,15-tetramethylheptadeca-2,4,6,8,10,12,14,16-octaenoic acid",literal,10.1016/S0031-9422(00)81841-5,,
113,uri,http://www.wikidata.org/entity/Q15474572,uri,http://www.wikidata.org/entity/Q27136879,literal,Cochlospermum tinctorium,literal,RWNHLTKFBKYDOJ-DDHMHSPCSA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)O)O)C)C)C2C1)C)C(=O)O)C,literal,111537-1,literal,465-00-9,en,literal,arjunolic acid,literal,10.1021/NP50064A039,literal,CHEMBL464466
114,uri,http://www.wikidata.org/entity/Q15474572,uri,http://www.wikidata.org/entity/Q27136879,literal,Cochlospermum tinctorium,literal,RWNHLTKFBKYDOJ-DDHMHSPCSA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)O)O)C)C)C2C1)C)C(=O)O)C,literal,111537-1,literal,465-00-9,en,literal,arjunolic acid,literal,10.1016/0378-8741(92)90013-H,literal,CHEMBL464466
115,uri,http://www.wikidata.org/entity/Q134567,uri,http://www.wikidata.org/entity/Q105365308,literal,Cochlospermum,literal,YVFUWFRLVWFNLF-LAYMWGLGSA-N,literal,O=C(O)C12CCC(C(=C)C)C2C3=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC4(C)C3(C)CC1,literal,331501-2,,,en,literal,"(1R,3aS,5aS,5bR,9R,10R,11aR)-9,10-dihydroxy-5a,5b,8,8,11a-pentamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13b-tetradecahydrocyclopenta[a]chrysene-3a-carboxylic acid",literal,10.1021/NP020008H,,
116,uri,http://www.wikidata.org/entity/Q147701,uri,http://www.wikidata.org/entity/Q105314004,literal,Bixa orellana,literal,WWGLUXSMFKKERG-SEFCXUIZSA-N,literal,O=C(OC)C(=CC=CC(=CC=CC=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C)C)C,literal,33335-2,,,en,literal,"8'-Apo-beta,psi-caroten-8'-oic acid methyl ester",literal,10.1021/JF960412K,,
117,uri,http://www.wikidata.org/entity/Q15476240,uri,http://www.wikidata.org/entity/Q118262580,literal,Cochlospermum planchonii,literal,LVVDXZZBIXEKSE-UHFFFAOYSA-N,literal,O=C(C=1C=C(C=C(C1)C(=O)CCCCCCCCCCC)C(=O)CCCCCCCCCCC)CCCCCCCCCCC,literal,111535-1,,,en,literal,"1,3,5-Tridodecanoylbenzene",literal,10.1002/JLAC.198519850619,,
118,uri,http://www.wikidata.org/entity/Q15476240,uri,http://www.wikidata.org/entity/Q161233,literal,Cochlospermum planchonii,literal,BDAGIHXWWSANSR-UHFFFAOYSA-N,literal,C(=O)O,literal,111535-1,literal,64-18-6,en,literal,formic acid,literal,10.1016/0378-8741(95)01290-T,literal,CHEMBL116736
