,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q5223359,uri,http://www.wikidata.org/entity/Q174937,literal,Hydrangea chinensis,literal,ZRSNZINYAWTAHE-UHFFFAOYSA-N,literal,COC1=CC=C(C=C1)C=O,literal,791560-1,en,literal,p-anisaldehyde,literal,10.1021/NP0302394,literal,123-11-5,literal,CHEMBL161598
1,uri,http://www.wikidata.org/entity/Q5223359,uri,http://www.wikidata.org/entity/Q72508801,literal,Hydrangea chinensis,literal,YYGNTYWPHWGJRM-UHFFFAOYSA-N,literal,C(=C(C)C)CCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C,literal,791560-1,en,literal,"(E,E,E,E)-Squalene",literal,10.1021/NP0302394,literal,7683-64-9,literal,CHEMBL3561564
2,uri,http://www.wikidata.org/entity/Q5223359,uri,http://www.wikidata.org/entity/Q121802,literal,Hydrangea chinensis,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,791560-1,en,literal,beta-sitosterol,literal,10.1021/NP010091T,literal,19044-06-5,,
3,uri,http://www.wikidata.org/entity/Q5223359,uri,http://www.wikidata.org/entity/Q105232976,literal,Hydrangea chinensis,literal,RAYZRCGMIDUTKS-RGFZOXCPSA-N,literal,O=C1OC(OC)CC2C1=COC(OC3OC(CO)C(O)C(O)C3O)C2C=C,literal,791560-1,en,literal,7-epi-Vogeloside,literal,10.1021/NP0302394,,,,
4,uri,http://www.wikidata.org/entity/Q5223359,uri,http://www.wikidata.org/entity/Q209727,literal,Hydrangea chinensis,literal,IPCSVZSSVZVIGE-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCC(=O)O,literal,791560-1,en,literal,palmitic acid,literal,10.1021/NP0302394,literal,57-10-3,literal,CHEMBL82293
5,uri,http://www.wikidata.org/entity/Q1006867,uri,http://www.wikidata.org/entity/Q105165713,literal,Hydrangea serrata,literal,MJWZLKCDHYQYPT-UHFFFAOYSA-N,literal,O=C1OC(C2=CC(OC)=C(OC)C(OC)=C2)CC=3C=CC=C(OC4OC(CO)C(O)C(O)C4O)C13,literal,791682-1,en,literal,"8-[3,4,5-Trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-(3,4,5-trimethoxyphenyl)-3,4-dihydroisochromen-1-one",literal,10.1016/S0031-9422(00)82497-8,,,,
6,uri,http://www.wikidata.org/entity/Q5223359,uri,http://www.wikidata.org/entity/Q72482766,literal,Hydrangea chinensis,literal,HAQWEMHXSIRYBE-UHFFFAOYSA-N,literal,COC1=C(C=CC2=C1OC(=O)C=C2)O,literal,791560-1,en,literal,Hydrangetin,literal,10.1021/NP010091T,literal,485-90-5,,
7,uri,http://www.wikidata.org/entity/Q5223359,uri,http://www.wikidata.org/entity/Q105263484,literal,Hydrangea chinensis,literal,SYCAAOWPYJBQKF-OYAFDOENSA-N,literal,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C(C=C)C1CC3OC(CCC4=CC=C(O)C=C4)CC(O)C3,literal,791560-1,en,literal,"methyl (2S,3S,4R)-3-ethenyl-4-[[(2S,4S,6R)-4-hydroxy-6-[2-(4-hydroxyphenyl)ethyl]oxan-2-yl]methyl]-2-[(2R,3S,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydro-2H-pyran-5-carboxylate",literal,10.1021/NP0302394,,,,
8,uri,http://www.wikidata.org/entity/Q5954275,uri,http://www.wikidata.org/entity/Q105008214,literal,Hydrangea scandens,literal,GGNFGJZLCXTJLH-UHFFFAOYSA-N,literal,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C(C=C)C1CC3OC(CC(=O)C3)CCC4=CC=C(O)C=C4,literal,791676-1,en,literal,Hydrangenoside C,literal,10.1002/HLCA.19840670812,,,,
9,uri,http://www.wikidata.org/entity/Q5223359,uri,http://www.wikidata.org/entity/Q229970,literal,Hydrangea chinensis,literal,FJKROLUGYXJWQN-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C(=O)O)O,literal,791560-1,en,literal,4-hydroxybenzoic acid,literal,10.1021/NP0302394,literal,99-96-7,literal,CHEMBL441343
