,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q158999,uri,http://www.wikidata.org/entity/Q105250488,literal,Myriophyllum verticillatum,literal,SCXUKRFESVSQSS-UGVHACPXSA-N,literal,O=C(OC1OC(COC(=O)C2=CC(O)=C(O)C(O)=C2)C(O)C(O)C1O)C=CC3=CC(OC)=C(O)C(OC)=C3,literal,430479-1,en,literal,"(E)-3-(3,5-Dimethoxy-4-hydroxyphenyl)acryloyl 6-O-galloyl-beta-D-glucopyranoside",literal,10.1016/0031-9422(91)83017-F,,,,
1,uri,http://www.wikidata.org/entity/Q158999,uri,http://www.wikidata.org/entity/Q105129008,literal,Myriophyllum verticillatum,literal,JIGCTXHIECXYRJ-REYVGQHQSA-N,literal,O=C(OCC=C(C)CCCC(C)CCCC(C)CCCC(C)C)C,literal,430479-1,en,literal,"[(E,7S,11S)-3,7,11,15-tetramethylhexadec-2-enyl] acetate",literal,10.1016/0031-9422(88)84113-X,,,,
2,uri,http://www.wikidata.org/entity/Q158999,uri,http://www.wikidata.org/entity/Q105144582,literal,Myriophyllum verticillatum,literal,KQJHTYMQOPWQEB-YCHTWHTQSA-N,literal,O=C(OC1CCC2(C)C3C(=CCC2C1C)C4CCC(C(C)CCC(C)C(C)C)C4(C)CC3)CCCCCCCCCCCCCCC,literal,430479-1,en,literal,"[(3S,4S,5S,9R,10S,13R,14R,17R)-17-[(2R,5S)-5,6-dimethylheptan-2-yl]-4,10,13-trimethyl-2,3,4,5,6,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl] hexadecanoate",literal,10.1016/0031-9422(89)80067-6,,,,
3,uri,http://www.wikidata.org/entity/Q158999,uri,http://www.wikidata.org/entity/Q105264502,literal,Myriophyllum verticillatum,literal,SZYUZVASEFYUCP-CRWJSCDFSA-N,literal,O=C(OC1OC(COC(=O)C2=CC(O)=C(O)C(O)=C2)C(O)C(O)C1O)C=CC3=CC=C(O)C(O)=C3,literal,430479-1,en,literal,1-O-caffeoyl-(6-O-galloyl)-beta-d-glucopyranose,literal,10.1016/0031-9422(91)83017-F,,,,
4,uri,http://www.wikidata.org/entity/Q899338,uri,http://www.wikidata.org/entity/Q9163056,literal,Myriophyllum aquaticum,literal,BDCDNTVZSILEOY-UXYNSRGZSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(O4)CO)O)O)O)O,literal,166319-2,en,literal,avicularin,literal,10.1021/NP50066A004,literal,572-30-5,literal,CHEMBL471282
5,uri,http://www.wikidata.org/entity/Q158999,uri,http://www.wikidata.org/entity/Q105154029,literal,Myriophyllum verticillatum,literal,LMKCLZXBCSKYHJ-UHFFFAOYSA-N,literal,OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,literal,430479-1,en,literal,"3,7,11,15,19,23,27,31,35,39,43,47,51-Tridecamethyldopentaconta-2,6,10,14,18,22,26,30,34,38,42,46,50-tridecaen-1-ol",literal,10.1016/0031-9422(88)84113-X,literal,52050-19-8,,
6,uri,http://www.wikidata.org/entity/Q158999,uri,http://www.wikidata.org/entity/Q105266814,literal,Myriophyllum verticillatum,literal,TXKJNHBRVLCYFX-UHFFFAOYSA-N,literal,OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,literal,430479-1,en,literal,Moraprenol 11,literal,10.1016/0031-9422(88)84113-X,literal,15575-14-1,,
7,uri,http://www.wikidata.org/entity/Q158999,uri,http://www.wikidata.org/entity/Q104940135,literal,Myriophyllum verticillatum,literal,BOTWFXYSPFMFNR-PFIWFTBQSA-N,literal,OCC=C(C)CCCC(C)CCCC(C)CCCC(C)C,literal,430479-1,en,literal,"(2E,7S,11S)-3,7,11,15-tetramethylhexadec-2-en-1-ol",literal,10.1016/0031-9422(88)84113-X,,,,
8,uri,http://www.wikidata.org/entity/Q158999,uri,http://www.wikidata.org/entity/Q105289739,literal,Myriophyllum verticillatum,literal,VNMFRSRBHNUMLT-MTHBCXLRSA-N,literal,OC(C=CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)(C)CCC=C(C)CCC=C(C)CCC=C(C)C,literal,430479-1,en,literal,"(6E,10E,14S,15E,18E,22E,26E)-2,6,10,14,19,23,27,31-octamethyldotriaconta-2,6,10,15,18,22,26,30-octaen-14-ol",literal,10.1016/0031-9422(88)84113-X,,,,
9,uri,http://www.wikidata.org/entity/Q158999,uri,http://www.wikidata.org/entity/Q105151592,literal,Myriophyllum verticillatum,literal,LGVHLPGDGQPGCQ-QKAGEYGESA-N,literal,O=C(OC1CCC2(C)C3C(=CCC2C1C)C4CCC(C(C)CCC(C)C(C)C)C4(C)CC3)CCCCCC=CCC=CCC=CCC,literal,430479-1,en,literal,"[(3S,4S,5S,9R,10S,13R,14R,17R)-17-[(2R,5S)-5,6-dimethylheptan-2-yl]-4,10,13-trimethyl-2,3,4,5,6,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl] (7Z,10Z,13Z)-hexadeca-7,10,13-trienoate",literal,10.1016/0031-9422(89)80067-6,,,,
