,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q81748646,uri,http://www.wikidata.org/entity/Q158348,literal,Staphylea japonica,literal,GVJHHUAWPYXKBD-IEOSBIPESA-N,literal,OC=1C(=C(C=2OC(C)(CCC2C1C)CCCC(C)CCCC(C)CCCC(C)C)C)C,literal,77164257-1,en,literal,alpha-tocopherol,literal,10.1055/S-2007-981551,literal,59-02-9,literal,CHEMBL47
1,uri,http://www.wikidata.org/entity/Q15709611,uri,http://www.wikidata.org/entity/Q105023347,literal,Staphylea bumalda,literal,GXSGZLLXMDVQAS-NQNKBUKLSA-N,literal,O=C(C)CCC1=CC=C(OC2OC(CO)C(O)C(O)C2O)C(OC)=C1,literal,785249-1,en,literal,Zingerone beta-D-glucopyranoside,literal,10.3987/COM-09-S(S)22,literal,64703-96-4,,
2,uri,http://www.wikidata.org/entity/Q15709611,uri,http://www.wikidata.org/entity/Q105274786,literal,Staphylea bumalda,literal,UKPSYYFYNMESBQ-XSVWGIRKSA-N,literal,OCC1OC(OCC2OC(OCCC=3C=CC=CC3)C(O)C(O)C2O)C(O)C(O)C1O,literal,785249-1,en,literal,2-Phenylethyl beta-gentiobioside,literal,10.3987/COM-09-S(S)22,,,,
3,uri,http://www.wikidata.org/entity/Q89250626,uri,http://www.wikidata.org/entity/Q104969707,literal,Staphylea ternata,literal,CTCKPFXFWVNGLG-DWFSUXBBSA-N,literal,OC(C=CC1(O)C(O)(C)CC(O)CC1(C)C)C,literal,77183819-1,en,literal,"7-Megastigmene-3,5,6,9-tetraol",literal,10.1248/CPB.50.640,,,,
4,uri,http://www.wikidata.org/entity/Q15239009,uri,http://www.wikidata.org/entity/Q27136388,literal,Euscaphis japonica,literal,OXVUXGFZHDKYLS-QUFHAEKXSA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1(C)O)C)C(=O)O,literal,821926-1,en,literal,euscaphic acid,literal,10.1248/CPB.22.650,literal,53155-25-2,literal,CHEMBL239075
5,uri,http://www.wikidata.org/entity/Q15239009,uri,http://www.wikidata.org/entity/Q27136388,literal,Euscaphis japonica,literal,OXVUXGFZHDKYLS-QUFHAEKXSA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1(C)O)C)C(=O)O,literal,821926-1,en,literal,euscaphic acid,literal,10.1021/NP1003593,literal,53155-25-2,literal,CHEMBL239075
6,uri,http://www.wikidata.org/entity/Q15709611,uri,http://www.wikidata.org/entity/Q104996680,literal,Staphylea bumalda,literal,FKLUOSPYDPNATQ-OKFFYJQPSA-N,literal,OCC1OC(OC(C=CC2C(O)(C)C(O)C(O)CC2(C)C)C)C(O)C(O)C1O,literal,785249-1,en,literal,Staphylionoside J,literal,10.1248/CPB.53.800,,,,
7,uri,http://www.wikidata.org/entity/Q81748646,uri,http://www.wikidata.org/entity/Q104990341,literal,Staphylea japonica,literal,DVTCUIAUYLJAHZ-YUMQZZPRSA-N,literal,O=C(OC)CCCC(O)CC(O)C,literal,77164257-1,en,literal,"methyl (5S,7S)-5,7-dihydroxyoctanoate",literal,10.1055/S-2007-981551,,,,
8,uri,http://www.wikidata.org/entity/Q15239009,uri,http://www.wikidata.org/entity/Q104936509,literal,Euscaphis japonica,literal,BIILKGUOIKILLM-ACZMJKKPSA-N,literal,O=C1OC(CC(O)C)CC(O)C1,literal,821926-1,en,literal,"(4S,6S)-4-hydroxy-6-[(2S)-2-hydroxypropyl]oxan-2-one",literal,10.1055/S-2007-981551,,,,
9,uri,http://www.wikidata.org/entity/Q81748646,uri,http://www.wikidata.org/entity/Q5050928,literal,Staphylea japonica,literal,SWRFKGRMQVLMKA-JIZJWZDPSA-N,literal,C1C2C(C3C(C(O2)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5C6=C(C(=C(C=C6C(=O)O3)O)O)O)O)O)O)OC(=O)C7=CC(=C(C(=C7C8=C(C(=C(C=C8C(=O)O1)O)O)O)O)O)O,literal,77164257-1,en,literal,casuarictin,literal,10.1248/CPB.57.421,literal,79786-00-8,literal,CHEMBL1076705
10,uri,http://www.wikidata.org/entity/Q81748646,uri,http://www.wikidata.org/entity/Q104969423,literal,Staphylea japonica,literal,CSLHHTJTXNNRSR-LYFYHCNISA-N,literal,O=C1OC2CC(OC(C1)C2)C,literal,77164257-1,en,literal,"(1S,5R,7S)-7-methyl-2,6-dioxabicyclo[3.3.1]nonan-3-one",literal,10.1248/CPB.48.752,,,,
11,uri,http://www.wikidata.org/entity/Q15709611,uri,http://www.wikidata.org/entity/Q104401629,literal,Staphylea bumalda,literal,OSUSRWMGHUUXBY-YARXSPMZSA-N,literal,O=C(C=C=C1C(O)(C)CC(OC2OC(CO)C(O)C(O)C2O)CC1(C)C)C,literal,785249-1,en,literal,Icariside B1,literal,10.1248/CPB.53.800,,,,
12,uri,http://www.wikidata.org/entity/Q81748646,uri,http://www.wikidata.org/entity/Q415945,literal,Staphylea japonica,literal,BOTWFXYSPFMFNR-PYDDKJGSSA-N,literal,CC(C)CCCC(C)CCCC(C)CCCC(=CCO)C,literal,77164257-1,en,literal,phytol,literal,10.1055/S-2007-981551,literal,150-86-7,literal,CHEMBL3039479
13,uri,http://www.wikidata.org/entity/Q15239009,uri,http://www.wikidata.org/entity/Q104954086,literal,Euscaphis japonica,literal,CDAYVDYQRNYMKN-ONGXEEELSA-N,literal,O=C(OC)C(N)CCC(=O)N(C)C1OCC=C1CO,literal,821926-1,en,literal,"methyl (2S)-2-amino-4-{[(2S)-3-(hydroxymethyl)-2,5-dihydrofuran-2-yl](methyl)carbamoyl}butanoate",literal,10.1248/CPB.44.863,,,,
14,uri,http://www.wikidata.org/entity/Q15239009,uri,http://www.wikidata.org/entity/Q104915862,literal,Euscaphis japonica,literal,AOPJIQXDBLPZDD-NKWVEPMBSA-N,literal,O=C1OC(CC=C1)CC(O)C,literal,821926-1,en,literal,Euscapholide,literal,10.1016/S0031-9422(98)00193-9,,,,
15,uri,http://www.wikidata.org/entity/Q15709611,uri,http://www.wikidata.org/entity/Q104399728,literal,Staphylea bumalda,literal,RIUMIKAUMHZQMP-DBCWZAFBSA-N,literal,OCC1OC(OC(C=CC23OC3(C)CC(O)CC2(C)C)C)C(O)C(O)C1O,literal,785249-1,en,literal,"(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-[(E,1S)-3-[(1R,3S,6S)-3-hydroxy-1,5,5-trimethyl-7-oxabicyclo[4.1.0]heptan-6-yl]-1-methyl-allyloxy]tetrahydropyran-3,4,5-triol",literal,10.1248/CPB.53.800,,,,
16,uri,http://www.wikidata.org/entity/Q15239009,uri,http://www.wikidata.org/entity/Q5172335,literal,Euscaphis japonica,literal,HFGSQOYIOKBQOW-ZSDYHTTISA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1C)C)C(=O)O,literal,821926-1,en,literal,corosolic acid,literal,10.1021/NP1003593,literal,4547-24-4,literal,CHEMBL391533
17,uri,http://www.wikidata.org/entity/Q15239009,uri,http://www.wikidata.org/entity/Q27139016,literal,Euscaphis japonica,literal,YLHQFGOOMKJFLP-VNUPIYKRSA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)O)C)C)C2C1(C)O)C)C(=O)O,literal,821926-1,en,literal,Rotungenic acid,literal,10.1021/NP1003593,,,literal,CHEMBL493908
18,uri,http://www.wikidata.org/entity/Q15709611,uri,http://www.wikidata.org/entity/Q105222822,literal,Staphylea bumalda,literal,QJQOVJJFDMZWSM-IYEWIBSDSA-N,literal,OC1COC(OCC2OC(OCCC(CC)C(C)C)C(O)C(O)C2O)C(O)C1O,literal,785249-1,en,literal,"(2R,3R,4S,5S,6R)-2-[(3R)-3-ethyl-4-methylpentoxy]-6-[[(2R,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxymethyl]oxane-3,4,5-triol",literal,10.3987/COM-09-S(S)22,,,,
