,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,chembl_id.type,chembl_id,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI
61,uri,http://www.wikidata.org/entity/Q3259298,uri,http://www.wikidata.org/entity/Q104252586,literal,Lophanthera lactescens,literal,LIIFBMGUDSHTOU-CFYIDONUSA-N,literal,O=C1CCC2(C)C(CCC3(C)C2CC=C4C5CC(C)(C)CCC5(C)CCC43C)C1(C)C,literal,638-97-1,literal,143553-2,,,en,literal,beta-Amyrone,literal,10.1016/0031-9422(90)83048-6
62,uri,http://www.wikidata.org/entity/Q15384174,uri,http://www.wikidata.org/entity/Q105254240,literal,Acridocarpus vivy,literal,SJEAJSNWCSDEKP-QJLBSXEYSA-N,literal,O=C(OCC1(C(=O)CCC2(C)C1CCC3(C)C2CCC4C5=CC(C)(C)CCC5(C(=O)O)CCC43C)C)C,,,literal,555377-1,,,en,literal,Acridocarpusic acid B,literal,10.1021/NP040058H.S001
63,uri,http://www.wikidata.org/entity/Q15386522,uri,http://www.wikidata.org/entity/Q27108621,literal,Byrsonima microphylla,literal,JFSHUTJDVKUMTJ-QHPUVITPSA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C)C,literal,559-70-6,literal,300796-2,literal,CHEMBL455098,en,literal,β-amyrin,literal,10.1016/J.PHYTOCHEM.2005.07.011
64,uri,http://www.wikidata.org/entity/Q15400120,uri,http://www.wikidata.org/entity/Q104197716,literal,Byrsonima coccolobifolia,literal,SVSYTLDPFSIEJY-UHFFFAOYSA-N,literal,O=C1C(OC)=CC=2C=3C=C(OC)C(=CC3C(OC)=CC2C1(C)C)C,,,literal,556020-1,,,en,literal,trigonostemone,literal,10.1021/NP400717M
65,uri,http://www.wikidata.org/entity/Q5519320,uri,http://www.wikidata.org/entity/Q104194978,literal,Galphimia,literal,PLOHJRTXRRLBGH-UHFFFAOYSA-N,literal,O=C1OCC2(C(O)C)C(O)C(OC(=O)C)C3C(C)(CCC4(C(=O)OC)C5(O)CC(=C)CCC5(C)CCC34C)C2C=C1,,,literal,30008520-2,,,en,literal,"Methyl 23-acetyloxy-10,22-dihydroxy-21-(1-hydroxyethyl)-2,5,14-trimethyl-8-methylidene-18-oxo-19-oxapentacyclo[12.9.0.02,11.05,10.015,21]tricos-16-ene-11-carboxylate",literal,10.1021/NP0304666
66,uri,http://www.wikidata.org/entity/Q15400120,uri,http://www.wikidata.org/entity/Q104953825,literal,Byrsonima coccolobifolia,literal,CCTIBFOBERZTCX-TZHYSIJRSA-N,literal,O=C(OC1CC=2C(O)=CC(O)=CC2OC1C3=CC=C(O)C(O)=C3)C,,,literal,556020-1,,,en,literal,"[(3R)-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3,4-dihydro-2H-chromen-3-yl] acetate",literal,10.1021/NP400717M
67,uri,http://www.wikidata.org/entity/Q2046782,uri,http://www.wikidata.org/entity/Q121802,literal,Byrsonima crassifolia,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,83-46-5,literal,556033-1,,,en,literal,beta-sitosterol,literal,10.3109/13880209509088143
68,uri,http://www.wikidata.org/entity/Q15400120,uri,http://www.wikidata.org/entity/Q110174832,literal,Byrsonima coccolobifolia,literal,VQUPQWGKORWZII-ZUSBORFQSA-N,literal,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(O)C=C3)C1OC4OC(C)C(O)C(O)C4O,literal,54081-49-1,literal,556020-1,,,en,literal,neoengeletin,literal,10.1021/NP400717M
69,uri,http://www.wikidata.org/entity/Q2046782,uri,http://www.wikidata.org/entity/Q110183809,literal,Byrsonima crassifolia,literal,KKCDUTBXHFFNMW-DZANFNOSSA-N,literal,O=C(O)C1(O)CC(O)C(O)C(O)C1C(=O)C2=CC(O)=C(O)C(O)=C2,,,literal,556033-1,,,en,literal,Galloylquinic acid,literal,10.1002/RCM.2971
70,uri,http://www.wikidata.org/entity/Q15400120,uri,http://www.wikidata.org/entity/Q104976137,literal,Byrsonima coccolobifolia,literal,DCYOADKBABEMIQ-UAUDGOHLSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=C(O)C(O)=C(O)C4,,,literal,556020-1,,,en,literal,"5,7-dihydroxy-3-[(2R,3S,4S,5S,6R)-3,4,5-trihydroxy-6-methyl-tetrahydropyran-2-yl]oxy-2-(3,4,5-trihydroxyphenyl)chromen-4-one",literal,10.1021/NP400717M
71,uri,http://www.wikidata.org/entity/Q2046782,uri,http://www.wikidata.org/entity/Q27076975,literal,Byrsonima crassifolia,literal,QNAYBMKLOCPYGJ-UWTATZPHSA-N,literal,CC(C(=O)O)N,literal,338-69-2,literal,556033-1,literal,CHEMBL66693,en,literal,D-Alanine,literal,10.3109/13880209509088143
72,uri,http://www.wikidata.org/entity/Q15384174,uri,http://www.wikidata.org/entity/Q104402627,literal,Acridocarpus vivy,literal,RGZSSKBTFGNUCG-VNTGHVHSSA-N,literal,O=C(O)C12C(=CC(C)(C)CC1)C3CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CC2,literal,559-68-2,literal,555377-1,,,en,literal,Morolic acid,literal,10.1021/NP040058H
73,uri,http://www.wikidata.org/entity/Q15386522,uri,http://www.wikidata.org/entity/Q27136066,literal,Byrsonima microphylla,literal,FWBYBHVDDGVPDF-BHMAJAPKSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C(C3(CC2)C)(CCC5C4(C=CC(=O)C5(C)C)C)C)C,,,literal,300796-2,,,en,literal,glochidone,literal,10.1016/J.PHYTOCHEM.2005.07.011
74,uri,http://www.wikidata.org/entity/Q2046782,uri,http://www.wikidata.org/entity/Q105156536,literal,Byrsonima crassifolia,literal,LSHVYAFMTMFKBA-UHFFFAOYSA-N,literal,O=C(OC1CC=2C(O)=CC(O)=CC2OC1C3=CC=C(O)C(O)=C3)C4=CC(O)=C(O)C(O)=C4,,,literal,556033-1,,,en,literal,(-)-Epicatechingallate,literal,10.1016/0031-9422(94)00934-L
75,uri,http://www.wikidata.org/entity/Q2046782,uri,http://www.wikidata.org/entity/Q105145844,literal,Byrsonima crassifolia,literal,KTLUHRSHFRODPS-KVAXLMIUSA-N,literal,O=C(OC1CC2=C(O)C=C(O)C(=C2OC1C3=CC=C(O)C(O)=C3)C4C=5C(O)=CC(O)=CC5OC(C6=CC=C(O)C(O)=C6)C4OC(=O)C7=CC(O)=C(O)C(O)=C7)C8=CC(O)=C(O)C(O)=C8,,,literal,556033-1,,,en,literal,"(4S)-2beta,2'beta-Bis(3,4-dihydroxyphenyl)-3beta,3'beta-bis(galloyloxy)-3,3',4,4'-tetrahydro-4,8'-bi[2H-1-benzopyran]-5,5',7,7'-tetrol",literal,10.1016/0031-9422(94)00934-L
76,uri,http://www.wikidata.org/entity/Q2046782,uri,http://www.wikidata.org/entity/Q105190519,literal,Byrsonima crassifolia,literal,OESLKRXCBRUCJZ-WHJYZRNRSA-N,literal,OC1CC2(C)C(CCC3(C)C2CCC4C5C(C(=C)C)CCC5(C)CCC43C)C(C)(C)C1O,,,literal,556033-1,,,en,literal,"(1R,3aR,5aR,5bR,7aR,9R,10S,11aR,11bR,13aR,13bR)-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysene-9,10-diol",literal,10.1016/S0031-9422(96)00842-4
77,uri,http://www.wikidata.org/entity/Q2046782,uri,http://www.wikidata.org/entity/Q105152562,literal,Byrsonima crassifolia,literal,LJGDLFGTFICYEJ-CPIRUHTHSA-N,literal,O=C(OCC(OC(=O)CCCCCCC=CCCCCCCC)COC1OC(CO)C(O)C(O)C1O)CCCCCCC=CCCCCCCC,,,literal,556033-1,,,en,literal,"[(2R)-2-[(Z)-hexadec-8-enoyl]oxy-3-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxypropyl] (Z)-hexadec-8-enoate",literal,10.1016/S0031-9422(96)00842-4
78,uri,http://www.wikidata.org/entity/Q5519320,uri,http://www.wikidata.org/entity/Q104168601,literal,Galphimia,literal,IBYSPSUANRCDTF-UHFFFAOYSA-N,literal,O=C1OCC2(C(O)C)C(O)C(O)C3C(C)(CCC4(C(=O)OC)C5(O)CC(=C)CCC5(C)CCC34C)C2C=C1,,,literal,30008520-2,,,en,literal,"Methyl 10,22,23-trihydroxy-21-(1-hydroxyethyl)-2,5,14-trimethyl-8-methylidene-18-oxo-19-oxapentacyclo[12.9.0.02,11.05,10.015,21]tricos-16-ene-11-carboxylate",literal,10.1021/NP0304666
79,uri,http://www.wikidata.org/entity/Q3259298,uri,http://www.wikidata.org/entity/Q104254437,literal,Lophanthera lactescens,literal,QQIOPZFVTIHASB-WUYCRTRWSA-N,literal,O=C1C=C2CCC3C(CCC4(C)C(CCC34)C(C)CCC(C)C(C)C)C2(C)CC1,literal,51014-22-3,literal,143553-2,,,en,literal,(24S)-Ergost-4-en-3-one,literal,10.1016/0031-9422(90)83048-6
80,uri,http://www.wikidata.org/entity/Q2046782,uri,http://www.wikidata.org/entity/Q105011907,literal,Byrsonima crassifolia,literal,GMISZFQPFDAPGI-QHLYYEKESA-N,literal,OC=1C=C(O)C2=C(OC(C3=CC=C(O)C(O)=C3)C(O)C2C4=C(O)C=C5OC(C6=CC=C(O)C(O)=C6)C(O)CC5=C4O)C1,,,literal,556033-1,,,en,literal,"(4R)-2beta,2'beta-Bis(3,4-dihydroxyphenyl)-3,3',4,4'-tetrahydro-4,6'-bi[2H-1-benzopyran]-3beta,3'beta,5,5',7,7'-hexol",literal,10.1016/0031-9422(94)00934-L
81,uri,http://www.wikidata.org/entity/Q15384174,uri,http://www.wikidata.org/entity/Q105027423,literal,Acridocarpus vivy,literal,HFOQJPJZQHZMTM-AOFSFWRZSA-N,literal,O=C(O)C12C(=CC(C)(C)CC1)C3CCC4C5(C)CCC(=O)C(C)(CO)C5CCC4(C)C3(C)CC2,,,literal,555377-1,,,en,literal,"(4aS,6aR,6aR,6bR,8aR,9S,12aR,14aS)-9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-10-oxo-4,5,6,6a,7,8,8a,11,12,13,14,14a-dodecahydro-3H-picene-4a-carboxylic acid",literal,10.1021/NP040058H
82,uri,http://www.wikidata.org/entity/Q15400120,uri,http://www.wikidata.org/entity/Q110178373,literal,Byrsonima coccolobifolia,literal,NPWRSXJQDKRXOR-DLBZAZTESA-N,literal,O=C(OC1C(=O)C=2C(O)=CC(O)=CC2OC1C3=CC=C(O)C(O)=C3)C,,,literal,556020-1,,,en,literal,"[(2S,3S)-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxo-2,3-dihydrochromen-3-yl] acetate",literal,10.1021/NP400717M
83,uri,http://www.wikidata.org/entity/Q15384174,uri,http://www.wikidata.org/entity/Q110188133,literal,Acridocarpus vivy,literal,PAUZLXLZBFVJQL-OOQZTYGSSA-N,literal,O=C(O)C12C(=CC(C)CC1)C3CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CC2,,,literal,555377-1,,,en,literal,Acridocarpusic acid D,literal,10.1021/NP040058H.S001
84,uri,http://www.wikidata.org/entity/Q2046782,uri,http://www.wikidata.org/entity/Q105327448,literal,Byrsonima crassifolia,literal,XFZJEEAOWLFHDH-WQJHFXEDSA-N,literal,OC=1C=C(O)C2=C(OC(C3=CC=C(O)C(O)=C3)C(O)C2C=4C(O)=CC(O)=C5C4OC(C6=CC=C(O)C(O)=C6)C(O)C5)C1,,,literal,556033-1,,,en,literal,"(2S,2'S,3S,3'S,4S)-3,3',4,4'-Tetrahydro-2beta,2'beta-bis(3,4-dihydroxyphenyl)-4alpha,8'-bi[2H-1-benzopyran]-3beta,3'beta,5,5',7,7'-hexol",literal,10.1016/0031-9422(94)00934-L
85,uri,http://www.wikidata.org/entity/Q2046782,uri,http://www.wikidata.org/entity/Q105246333,literal,Byrsonima crassifolia,literal,RVUUQPKXGDTQPG-GKUQPSSTSA-N,literal,O=C(OCC(OC(=O)CCCCCCCCCCCCCCC)COC1OC(CS(=O)(=O)O)C(O)C(O)C1O)CCCCCCCCCCCCCCC,,,literal,556033-1,,,en,literal,"[(2S,3S,4S,5R,6S)-6-[(2R)-2,3-di(hexadecanoyloxy)propoxy]-3,4,5-trihydroxyoxan-2-yl]methanesulfonic acid",literal,10.1016/S0031-9422(96)00842-4
86,uri,http://www.wikidata.org/entity/Q3259298,uri,http://www.wikidata.org/entity/Q105165989,literal,Lophanthera lactescens,literal,MKGZDUKUQPPHFM-LPJPOILFSA-N,literal,O=C1C=C2CCC3C(CCC4(C)C(CCC34)C(C=CC(CC)C(C)C)C)C2(C)CC1,,,literal,143553-2,,,en,literal,"(1R,3aS,3bS,9aR,9bS,11aR)-1-[(2R,3E,5S)-5-ethyl-6-methylhept-3-en-2-yl]-9a,11a-dimethyl-1H,2H,3H,3aH,3bH,4H,5H,8H,9H,9bH,10H,11H-cyclopenta[a]phenanthren-7-one",literal,10.1016/0031-9422(90)83048-6
87,uri,http://www.wikidata.org/entity/Q2046782,uri,http://www.wikidata.org/entity/Q105011025,literal,Byrsonima crassifolia,literal,GLLSILGITKQFOY-VWWABPPBSA-N,literal,O=C(OC1C(OC=2C=C(O)C=C(O)C2C1C3=C(O)C=C(O)C4=C3OC(C5=CC=C(O)C(O)=C5)C(OC(=O)C6=CC(O)=C(O)C(O)=C6)C4C=7C(O)=CC(O)=C8C7OC(C9=CC=C(O)C(O)=C9)C(O)C8)C%10=CC=C(O)C(O)=C%10)C%11=CC(O)=C(O)C(O)=C%11,,,literal,556033-1,,,,literal,Q105011025,literal,10.1016/0031-9422(94)00934-L
88,uri,http://www.wikidata.org/entity/Q15400120,uri,http://www.wikidata.org/entity/Q110176117,literal,Byrsonima coccolobifolia,literal,OCCFBKKDYQITFW-UFGFRKJLSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(OC)=C(O)C4,literal,87562-18-3,literal,556020-1,,,en,literal,"3-[(6-Deoxy-alpha-L-mannopyranosyl)oxy]-5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-4H-1-benzopyran-4-one",literal,10.1021/NP400717M
89,uri,http://www.wikidata.org/entity/Q15386522,uri,http://www.wikidata.org/entity/Q105274255,literal,Byrsonima microphylla,literal,UJVMWSDHSPRSSY-YARPNPCFSA-N,literal,OC1CCC2(C)C3C=CC4C5CC(C)(C)CCC5(C)CCC4(C)C3(C)CCC2C1(C)C,,,literal,300796-2,,,en,literal,"(3S,4aS,6aR,6aR,6bR,8aR,12aS,14aR,14bS)-4,4,6a,6b,8a,11,11,14b-octamethyl-1,2,3,4a,5,6,6a,7,8,9,10,12,12a,14a-tetradecahydropicen-3-ol",literal,10.1016/J.PHYTOCHEM.2005.07.011
90,uri,http://www.wikidata.org/entity/Q2046782,uri,http://www.wikidata.org/entity/Q121802,literal,Byrsonima crassifolia,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,64997-52-0,literal,556033-1,,,en,literal,beta-sitosterol,literal,10.3109/13880209509088143
91,uri,http://www.wikidata.org/entity/Q133573,uri,http://www.wikidata.org/entity/Q104980885,literal,Banisteriopsis caapi,literal,DHVHRMKJUUCPHX-KTDUUTKOSA-N,literal,OCC1OC(OC2COC(O)(CO)C(O)C2O)(CO)C(O)C1O,,,literal,555820-1,,,en,literal,Fruf(b2-5)b-D-Sor,literal,10.1016/J.JEP.2009.10.030
92,uri,http://www.wikidata.org/entity/Q3259298,uri,http://www.wikidata.org/entity/Q105208700,literal,Lophanthera lactescens,literal,PGUFYOHQERCXID-BGKFFRIMSA-N,literal,O=C(OCC12C(OC(=C)C=CC2C3(C)CCC4C5(O)CC(=C)C6OC6(C(=O)OC)C5(C)C(OC(=O)C)C(OC(=O)C)C4(C)C3C(OC(=O)C)C1OC(=O)C)C)C,,,literal,143553-2,,,en,literal,"methyl (1S,2R,3S,4R,5R,6S,8R,11R,12R,15S,16S,21R,22R,23R,24S)-3,4,23,24-tetraacetyloxy-22-(acetyloxymethyl)-11-hydroxy-2,5,15,21-tetramethyl-9,19-dimethylidene-7,20-dioxahexacyclo[13.9.0.02,12.05,11.06,8.016,22]tetracos-17-ene-6-carboxylate",literal,10.1016/J.PHYTOCHEM.2009.03.009
93,uri,http://www.wikidata.org/entity/Q15400120,uri,http://www.wikidata.org/entity/Q110178374,literal,Byrsonima coccolobifolia,literal,DJVADJFNDQYSQR-LEWJYISDSA-N,literal,O=C(OC=1C=C(OC(=O)C)C=2C(=O)C(OC(=O)C)C(OC2C1)C3=CC=C(O)C(O)=C3)C,,,literal,556020-1,,,en,literal,"[(2S,3S)-5,7-diacetyloxy-2-(3,4-dihydroxyphenyl)-4-oxo-2,3-dihydrochromen-3-yl] acetate",literal,10.1021/NP400717M
94,uri,http://www.wikidata.org/entity/Q2046782,uri,http://www.wikidata.org/entity/Q104978321,literal,Byrsonima crassifolia,literal,DFUALJIUMYYHRG-OXVGDMFCSA-N,literal,O=C(OCC(OC(=O)CCCCCCCCCCCCCCC)COC1OC(CO)C(O)C(O)C1O)CCCCCCCCCCCCCCC,,,literal,556033-1,,,en,literal,Codioside D,literal,10.1016/S0031-9422(96)00842-4
95,uri,http://www.wikidata.org/entity/Q15400120,uri,http://www.wikidata.org/entity/Q105192101,literal,Byrsonima coccolobifolia,literal,OHIKEQXDMBTKFE-VQCQRNETSA-N,literal,O=C(OC=1C=C(OC(=O)C)C2=C(OC(C3=CC=C(O)C(O)=C3)C(OC(=O)C)C2)C1)C,,,literal,556020-1,,,en,literal,"[(3R)-5,7-diacetyloxy-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromen-3-yl] acetate",literal,10.1021/NP400717M
96,uri,http://www.wikidata.org/entity/Q2046782,uri,http://www.wikidata.org/entity/Q104948529,literal,Byrsonima crassifolia,literal,BXWABJPTCUDBMM-DIKYQYJMSA-N,literal,O=C(OC1C(OC=2C=C(O)C=C(O)C2C1C=3C(O)=CC(O)=C4C3OC(C5=CC=C(O)C(O)=C5)C(O)C4)C6=CC=C(O)C(O)=C6)C7=CC(O)=C(O)C(O)=C7,,,literal,556033-1,,,en,literal,"(4S)-2beta,2'beta-Bis(3,4-dihydroxyphenyl)-3beta-(galloyloxy)-3,3',4,4'-tetrahydro-4,8'-bi[2H-1-benzopyran]-3'beta,5,5',7,7'-pentol",literal,10.1016/0031-9422(94)00934-L
97,uri,http://www.wikidata.org/entity/Q5519320,uri,http://www.wikidata.org/entity/Q104170116,literal,Galphimia,literal,KBMOWKVFQHQUFB-UHFFFAOYSA-N,literal,O=C1OCC2(CC(O)C3C(C)(CCC4(C(=O)OC)C5(O)C=C(C)CCC5(C)CCC34C)C2C=C1)C(O)C,,,literal,30008520-2,,,en,literal,"Methyl 10,23-dihydroxy-21-(1-hydroxyethyl)-2,5,8,14-tetramethyl-18-oxo-19-oxapentacyclo[12.9.0.02,11.05,10.015,21]tricosa-8,16-diene-11-carboxylate",literal,10.1021/NP0304666
98,uri,http://www.wikidata.org/entity/Q133573,uri,http://www.wikidata.org/entity/Q15411005,literal,Banisteriopsis caapi,literal,LBBJNGFCXDOYMQ-UHFFFAOYSA-N,literal,CC1=C2C(=C3C=CC(=O)C=C3N2)C=CN1,literal,487-03-6,literal,555820-1,literal,CHEMBL486817,en,literal,harmol,literal,10.1016/0378-8741(84)90003-5
99,uri,http://www.wikidata.org/entity/Q5519320,uri,http://www.wikidata.org/entity/Q104168321,literal,Galphimia,literal,HRMXSRHLUOTLBH-UHFFFAOYSA-N,literal,O=C1OCC2(C(O)C)C(O)C(O)C3C(C)(CCC4(C(=O)OC)C5(O)CC(=CCC5(C)CCC34C)C)C2C=C1,,,literal,30008520-2,,,en,literal,"Methyl 10,22,23-trihydroxy-21-(1-hydroxyethyl)-2,5,8,14-tetramethyl-18-oxo-19-oxapentacyclo[12.9.0.02,11.05,10.015,21]tricosa-7,16-diene-11-carboxylate",literal,10.1021/NP0304666
100,uri,http://www.wikidata.org/entity/Q133573,uri,http://www.wikidata.org/entity/Q27895793,literal,Banisteriopsis caapi,literal,ZXLDQJLIBNPEFJ-MRVPVSSYSA-N,literal,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,literal,7759-46-8,literal,555820-1,,,en,literal,tetrahydroharmine,literal,10.1016/0378-8741(84)90003-5
101,uri,http://www.wikidata.org/entity/Q133573,uri,http://www.wikidata.org/entity/Q27895793,literal,Banisteriopsis caapi,literal,ZXLDQJLIBNPEFJ-MRVPVSSYSA-N,literal,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,literal,7759-46-8,literal,555820-1,,,en,literal,tetrahydroharmine,literal,10.1021/JA01578A041
102,uri,http://www.wikidata.org/entity/Q133573,uri,http://www.wikidata.org/entity/Q27895793,literal,Banisteriopsis caapi,literal,ZXLDQJLIBNPEFJ-MRVPVSSYSA-N,literal,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,literal,7759-46-8,literal,555820-1,,,en,literal,tetrahydroharmine,literal,10.1016/J.JEP.2009.10.030
103,uri,http://www.wikidata.org/entity/Q133573,uri,http://www.wikidata.org/entity/Q104667287,literal,Banisteriopsis caapi,literal,SATMZMMKDDTOSQ-UHFFFAOYSA-N,literal,OC=1C=CC2=C(C1)NC3=C2C=CN=C3C,,,literal,555820-1,,,en,literal,harmol (tautomer),literal,10.1016/J.JEP.2009.10.030
104,uri,http://www.wikidata.org/entity/Q2046782,uri,http://www.wikidata.org/entity/Q15410900,literal,Byrsonima crassifolia,literal,NPJICTMALKLTFW-OFUAXYCQSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,literal,474-58-8,literal,556033-1,literal,CHEMBL506678,en,literal,sitogluside,literal,10.3109/13880209509088143
105,uri,http://www.wikidata.org/entity/Q2046782,uri,http://www.wikidata.org/entity/Q110183810,literal,Byrsonima crassifolia,literal,VQBNWAFCSYEHLX-YYOAKPANSA-N,literal,O=C(O)C1(O)CC(O)C(O)C(O)(C(=O)C2=CC(O)=C(O)C(O)=C2)C1(C(=O)C3=CC(O)=C(O)C(O)=C3)C(=O)C4=CC(O)=C(O)C(O)=C4,,,literal,556033-1,,,en,literal,Trigalloylquinic acid,literal,10.1002/RCM.2971
106,uri,http://www.wikidata.org/entity/Q15386522,uri,http://www.wikidata.org/entity/Q105018420,literal,Byrsonima microphylla,literal,GTBQRBNYHGLOQF-WFASDCNBSA-N,literal,O=C1C=2C(O)=C(C(OC)=CC2C3=CCC(O)C(C)(C)C3C1)C,,,literal,300796-2,,,en,literal,"1,1,7-Trimethyl-2beta,8-dihydroxy-6-methoxy-2,3,10,10abeta-tetrahydrophenanthrene-9(1H)-one",literal,10.1016/J.PHYTOCHEM.2005.07.011
107,uri,http://www.wikidata.org/entity/Q2046782,uri,http://www.wikidata.org/entity/Q178450,literal,Byrsonima crassifolia,literal,CKLJMWTZIZZHCS-REOHCLBHSA-N,literal,C(C(C(=O)O)N)C(=O)O,literal,56-84-8,literal,556033-1,literal,CHEMBL274323,en,literal,L-aspartic acid,literal,10.3109/13880209509088143
108,uri,http://www.wikidata.org/entity/Q5519320,uri,http://www.wikidata.org/entity/Q104171495,literal,Galphimia,literal,MAASNULAYUTHCM-UHFFFAOYSA-N,literal,O=C1OCC2(C(O)C)C(OC(=O)C)C(O)C3C(C)(CCC4(C(=O)OC)C5(O)CC(=CCC5(C)CCC34C)C)C2C=C1,,,literal,30008520-2,,,en,literal,"Methyl 22-acetyloxy-10,23-dihydroxy-21-(1-hydroxyethyl)-2,5,8,14-tetramethyl-18-oxo-19-oxapentacyclo[12.9.0.02,11.05,10.015,21]tricosa-7,16-diene-11-carboxylate",literal,10.1021/NP0304666
109,uri,http://www.wikidata.org/entity/Q15384174,uri,http://www.wikidata.org/entity/Q105204862,literal,Acridocarpus vivy,literal,PAUZLXLZBFVJQL-DNTKWUQWSA-N,literal,O=C(O)C12C(=CC(C)CC1)C3CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CC2,,,literal,555377-1,,,en,literal,"(2S,4aS,6aR,6bR,10R,12aR)-10-hydroxy-2,6a,6b,9,9,12a-hexamethyl-3,4,5,6,6a,7,8,8a,10,11,12,13,14,14a-tetradecahydro-2H-picene-4a-carboxylic acid",literal,10.1021/NP040058H
110,uri,http://www.wikidata.org/entity/Q15386522,uri,http://www.wikidata.org/entity/Q104944920,literal,Byrsonima microphylla,literal,BRNCENKARBVJTP-NSHDSACASA-N,literal,O=C1C(O)=C(OC)C(=O)C=2C=C3C(C(=O)CC(O)C3(C)C)=C(C12)C,,,literal,300796-2,,,en,literal,"(7S)-3,7-dihydroxy-2-methoxy-8,8,10-trimethyl-6,7-dihydroanthracene-1,4,5-trione",literal,10.1016/J.PHYTOCHEM.2005.07.011
111,uri,http://www.wikidata.org/entity/Q15384174,uri,http://www.wikidata.org/entity/Q105284085,literal,Acridocarpus vivy,literal,VDCXFZHVUVSCTH-AOFSFWRZSA-N,literal,O=CC1(C(=O)CCC2(C)C1CCC3(C)C2CCC4C5=CC(C)(C)CCC5(C(=O)O)CCC43C)C,,,literal,555377-1,,,en,literal,Acridocarpusic acid C,literal,10.1021/NP040058H
112,uri,http://www.wikidata.org/entity/Q2046782,uri,http://www.wikidata.org/entity/Q105162062,literal,Byrsonima crassifolia,literal,MDZKJHQSJHYOHJ-KRGADYIYSA-N,literal,O=C(O)C12CCC(C)(C)CC2C3=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC4(C)C3(C)CC1,literal,26707-60-8,literal,556033-1,,,en,literal,Augustic acid,literal,10.1016/S0031-9422(96)00842-4
113,uri,http://www.wikidata.org/entity/Q15384174,uri,http://www.wikidata.org/entity/Q105284085,literal,Acridocarpus vivy,literal,VDCXFZHVUVSCTH-AOFSFWRZSA-N,literal,O=CC1(C(=O)CCC2(C)C1CCC3(C)C2CCC4C5=CC(C)(C)CCC5(C(=O)O)CCC43C)C,,,literal,555377-1,,,en,literal,Acridocarpusic acid C,literal,10.1021/NP040058H.S001
114,uri,http://www.wikidata.org/entity/Q3259298,uri,http://www.wikidata.org/entity/Q105152195,literal,Lophanthera lactescens,literal,LIIFBMGUDSHTOU-HANRPTGSSA-N,literal,O=C1CCC2(C)C(CCC3(C)C2CC=C4C5CC(C)(C)CCC5(C)CCC43C)C1(C)C,,,literal,143553-2,,,en,literal,"(4aS,6aR,6bS,8aR,12aR,14aS,14bR)-4,4,6a,6b,8a,11,11,14b-octamethyl-2,4a,5,6,7,8,9,10,12,12a,14,14a-dodecahydro-1H-picen-3-one",literal,10.1016/0031-9422(90)83048-6
115,uri,http://www.wikidata.org/entity/Q2046782,uri,http://www.wikidata.org/entity/Q218642,literal,Byrsonima crassifolia,literal,QNAYBMKLOCPYGJ-REOHCLBHSA-N,literal,CC(C(=O)O)N,literal,56-41-7,literal,556033-1,literal,CHEMBL279597,en,literal,L-alanine,literal,10.3109/13880209509088143
