,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q18112499,uri,http://www.wikidata.org/entity/Q83029605,literal,Tamarix pakistanica,literal,SIJLXAXQJVALLA-YLVKXZTISA-N,literal,O=C1OCC2OC(OC(=O)C3=CC(O)=C(O)C(OC4=C(O)C(O)=C(O)C=C4C(=O)OC5C(OC(=O)C6=CC(O)=C(O)C(O)=C6)OC7COC(=O)C8=CC(O)=C(O)C(O)=C8C9=C(O)C(O)=C(O)C=C9C(=O)OC7C5OC(=O)C%10=CC(O)=C(O)C(O)=C%10)=C3)C(OC(=O)C%11=CC(O)=C(O)C(O)=C%11)C(OC(=O)C%12=CC(O)=C(O)C(O)=C%12)C2OC(=O)C%13=CC(O)=C(O)C(O)=C%13C%14=C(O)C(O)=C(O)C=C1%14,literal,140187-43-5,literal,898859-1,en,literal,Hirtellin A,literal,10.1248/CPB.39.2849,,
1,uri,http://www.wikidata.org/entity/Q2889746,uri,http://www.wikidata.org/entity/Q82956907,literal,Tamarix aphylla,literal,SMGALHQWCQAJSC-HOHGHBTGSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC3=CC(OC)=CC(O)=C13)C=4C=CC(O)=CC4,literal,57525-01-6,literal,828051-1,en,literal,"4H-1-Benzopyran-4-one, 3-((6-deoxy-alpha-L-mannopyranosyl)oxy)-5-hydroxy-2-(4-hydroxyphenyl)-7-methoxy-",literal,10.1007/BF02326742,,
2,uri,http://www.wikidata.org/entity/Q9355423,uri,http://www.wikidata.org/entity/Q83029605,literal,Tamarix tetrandra,literal,SIJLXAXQJVALLA-YLVKXZTISA-N,literal,O=C1OCC2OC(OC(=O)C3=CC(O)=C(O)C(OC4=C(O)C(O)=C(O)C=C4C(=O)OC5C(OC(=O)C6=CC(O)=C(O)C(O)=C6)OC7COC(=O)C8=CC(O)=C(O)C(O)=C8C9=C(O)C(O)=C(O)C=C9C(=O)OC7C5OC(=O)C%10=CC(O)=C(O)C(O)=C%10)=C3)C(OC(=O)C%11=CC(O)=C(O)C(O)=C%11)C(OC(=O)C%12=CC(O)=C(O)C(O)=C%12)C2OC(=O)C%13=CC(O)=C(O)C(O)=C%13C%14=C(O)C(O)=C(O)C=C1%14,literal,140187-43-5,literal,828239-1,en,literal,Hirtellin A,literal,10.1016/J.PHYTOCHEM.2011.07.011,,
3,uri,http://www.wikidata.org/entity/Q18112487,uri,http://www.wikidata.org/entity/Q82099066,literal,Tamarix dioica,literal,SZCAUZSZQPVKQY-UHFFFAOYSA-N,literal,O=C(OCCCCCCCCCCCCCCCCCCCCCCCCCC)C=CC1=CC=C(O)C=C1,literal,71660-26-9,literal,60459427-2,en,literal,"2-Propenoic acid, 3-(4-hydroxyphenyl)-, hexacosyl ester",literal,10.1016/S0031-9422(00)97104-8,,
4,uri,http://www.wikidata.org/entity/Q9355423,uri,http://www.wikidata.org/entity/Q83027636,literal,Tamarix tetrandra,literal,UOUAIWRZGXIRCC-QHNYOMBNSA-N,literal,O=C1OCC2OC(OC(=O)C3=CC(O)=C(O)C(O)=C3)C(OC(=O)C4=CC(O)=C(O)C(O)=C4OC=5C=C6C(=O)OC7C(OC(=O)C8=CC(O)=C(O)C(OC6=C(O)C5O)=C8)OC9COC(=O)C%10=CC(O)=C(O)C(O)=C%10C%11=C(O)C(O)=C(O)C=C%11C(=O)OC9C7OC(=O)C%12=CC(O)=C(O)C(O)=C%12)C(OC(=O)C%13=CC(O)=C(O)C(O)=C%13)C2OC(=O)C%14=CC(O)=C(O)C(O)=C%14C%15=C(O)C(O)=C(O)C=C1%15,literal,135404-48-7,literal,828239-1,en,literal,Hirtellin B,literal,10.1016/J.PHYTOCHEM.2011.07.011,,
5,uri,http://www.wikidata.org/entity/Q2889746,uri,http://www.wikidata.org/entity/Q83000308,literal,Tamarix aphylla,literal,XKVYZLLWKHGKMT-UHFFFAOYSA-N,literal,O=CC(O)C(OC(=O)C1=CC(O)=C(O)C(O)=C1)C2OC(=O)C3=CC(O)=C(O)C(O)=C3C=4C(O)=C(O)C(O)=CC4C(=O)OCC2O,literal,84744-46-7,literal,828051-1,en,literal,Gemin D,literal,10.1016/J.FITOTE.2015.05.008,,
6,uri,http://www.wikidata.org/entity/Q18112499,uri,http://www.wikidata.org/entity/Q104402248,literal,Tamarix pakistanica,literal,OTEFXTOHJNWBLY-QHNYOMBNSA-N,literal,O=C1OCC2OC3OC(=O)C4=CC(O)=C(OC5=C(O)C(O)=C(O)C=C5C(=O)OC6C(OC(=O)C7=CC(O)=C(O)C(OC8=C(O)C(O)=C(O)C=C8C(=O)OC3C(OC(=O)C9=CC(O)=C(O)C(O)=C9)C2OC(=O)C%10=CC(O)=C(O)C(O)=C%10C%11=C(O)C(O)=C(O)C=C1%11)=C7)OC%12COC(=O)C%13=CC(O)=C(O)C(O)=C%13C%14=C(O)C(O)=C(O)C=C%14C(=O)OC%12C6OC(=O)C%15=CC(O)=C(O)C(O)=C%15)C(O)=C4,,,literal,898859-1,en,literal,Hirtellin C,literal,10.1016/0031-9422(93)85422-N,,
7,uri,http://www.wikidata.org/entity/Q18112543,uri,http://www.wikidata.org/entity/Q104402248,literal,Tamarix senegalensis,literal,OTEFXTOHJNWBLY-QHNYOMBNSA-N,literal,O=C1OCC2OC3OC(=O)C4=CC(O)=C(OC5=C(O)C(O)=C(O)C=C5C(=O)OC6C(OC(=O)C7=CC(O)=C(O)C(OC8=C(O)C(O)=C(O)C=C8C(=O)OC3C(OC(=O)C9=CC(O)=C(O)C(O)=C9)C2OC(=O)C%10=CC(O)=C(O)C(O)=C%10C%11=C(O)C(O)=C(O)C=C1%11)=C7)OC%12COC(=O)C%13=CC(O)=C(O)C(O)=C%13C%14=C(O)C(O)=C(O)C=C%14C(=O)OC%12C6OC(=O)C%15=CC(O)=C(O)C(O)=C%15)C(O)=C4,,,literal,828214-1,en,literal,Hirtellin C,literal,10.1021/NP900829G,,
8,uri,http://www.wikidata.org/entity/Q18112543,uri,http://www.wikidata.org/entity/Q104402248,literal,Tamarix senegalensis,literal,OTEFXTOHJNWBLY-QHNYOMBNSA-N,literal,O=C1OCC2OC3OC(=O)C4=CC(O)=C(OC5=C(O)C(O)=C(O)C=C5C(=O)OC6C(OC(=O)C7=CC(O)=C(O)C(OC8=C(O)C(O)=C(O)C=C8C(=O)OC3C(OC(=O)C9=CC(O)=C(O)C(O)=C9)C2OC(=O)C%10=CC(O)=C(O)C(O)=C%10C%11=C(O)C(O)=C(O)C=C1%11)=C7)OC%12COC(=O)C%13=CC(O)=C(O)C(O)=C%13C%14=C(O)C(O)=C(O)C=C%14C(=O)OC%12C6OC(=O)C%15=CC(O)=C(O)C(O)=C%15)C(O)=C4,,,literal,828214-1,en,literal,Hirtellin C,literal,10.1021/NP4001625,,
9,uri,http://www.wikidata.org/entity/Q6138431,uri,http://www.wikidata.org/entity/Q105249746,literal,Tamarix boveana,literal,SBVOSPMCWCNFBJ-NSCUHMNNSA-N,literal,O=S(=O)(O)OC1=CC=C(C=CCO)C=C1OC,,,literal,828071-1,en,literal,coniferyl alcohol 4-O-sulphate,literal,10.1016/0031-9422(90)87140-P,,
