,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q143525,uri,http://www.wikidata.org/entity/Q425620,literal,Salvadora persica,literal,SUSQOBVLVYHIEX-UHFFFAOYSA-N,literal,C1=CC=C(C=C1)CC#N,literal,140-29-4,literal,779348-1,en,literal,phenylacetonitrile,literal,10.1080/1057563021000040790,literal,CHEMBL3560735
1,uri,http://www.wikidata.org/entity/Q3765299,uri,http://www.wikidata.org/entity/Q425004,literal,Salvadora oleoides,literal,HCXVJBMSMIARIN-PHZDYDNGSA-N,literal,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,83-48-7,literal,779346-1,en,literal,stigmasterol,literal,10.1007/BF03046638,literal,CHEMBL400247
2,uri,http://www.wikidata.org/entity/Q143525,uri,http://www.wikidata.org/entity/Q105311625,literal,Salvadora persica,literal,WRXVPTMENPZUIZ-MOVIZTNPSA-N,literal,O=C1C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2OC4OC(C)C(O)C(O)C4O)=C(OC=5C=C(O)C=C(O)C15)C=6C=CC(O)=CC6,literal,109008-28-8,literal,779348-1,en,literal,"3-[(2S,3R,4S,5R,6R)-4,5-Dihydroxy-3-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",literal,10.21608/BFSA.1997.68759,,
3,uri,http://www.wikidata.org/entity/Q4832599,uri,http://www.wikidata.org/entity/Q209685,literal,Azima tetracantha,literal,QIQXTHQIDYTFRH-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCC(=O)O,literal,57-11-4,literal,779315-1,en,literal,stearic acid,literal,10.1002/LIPI.19820841009,literal,CHEMBL46403
4,uri,http://www.wikidata.org/entity/Q4832599,uri,http://www.wikidata.org/entity/Q209685,literal,Azima tetracantha,literal,QIQXTHQIDYTFRH-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCC(=O)O,literal,57-11-4,literal,779315-1,en,literal,stearic acid,literal,10.1007/BF02657547,literal,CHEMBL46403
5,uri,http://www.wikidata.org/entity/Q143525,uri,http://www.wikidata.org/entity/Q104394028,literal,Salvadora persica,literal,RTATXGUCZHCSNG-KYGWAIEOSA-N,literal,O=C1C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC=4C=C(O)C=C(O)C14)C=5C=CC(O)=CC5,literal,17297-56-2,literal,779348-1,en,literal,Biorobin,literal,10.21608/BFSA.1997.68759,,
6,uri,http://www.wikidata.org/entity/Q143525,uri,http://www.wikidata.org/entity/Q105139992,literal,Salvadora persica,literal,KEIZXGINFPDITQ-GEBJFKNCSA-N,literal,O=C1C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC=4C=C(O)C=C(O)C14)C=5C=CC(OC)=C(O)C5,,,literal,779348-1,en,literal,"5,7-Dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-3-(((2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-((((2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyltetrahydro-2H-pyran-2-yl)oxy)methyl)tetrahydro-2H-pyran-2-yl)oxy)-4H-chromen-4-one",literal,10.21608/BFSA.1997.68759,,
7,uri,http://www.wikidata.org/entity/Q143525,uri,http://www.wikidata.org/entity/Q104982197,literal,Salvadora persica,literal,DJHHBSPGOCXCJI-UJPOAAIJSA-N,literal,O=S(=O)(O)OC1C(OCC=2C=CC=CC2)OC(CO)C(O)C1O,,,literal,779348-1,en,literal,"[(2R,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-2-phenylmethoxyoxan-3-yl] hydrogen sulfate",literal,10.1016/0031-9422(92)83301-E,,
8,uri,http://www.wikidata.org/entity/Q4832599,uri,http://www.wikidata.org/entity/Q104995750,literal,Azima tetracantha,literal,FIKTURVKRGQNQD-UHFFFAOYSA-N,literal,O=C(O)C=CCCCCCCCCCCCCCCCCC,,,literal,779315-1,en,literal,icos-2-enoic acid,literal,10.1002/LIPI.19820841009,,
9,uri,http://www.wikidata.org/entity/Q143525,uri,http://www.wikidata.org/entity/Q422613,literal,Salvadora persica,literal,GHVNFZFCNZKVNT-UHFFFAOYSA-N,literal,CCCCCCCCCC(=O)O,literal,334-48-5,literal,779348-1,en,literal,capric acid,literal,10.1039/JR9390001015,literal,CHEMBL107498
10,uri,http://www.wikidata.org/entity/Q4832599,uri,http://www.wikidata.org/entity/Q422590,literal,Azima tetracantha,literal,UKMSUNONTOPOIO-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCC(=O)O,literal,112-85-6,literal,779315-1,en,literal,behenic acid,literal,10.1002/LIPI.19820841009,literal,CHEMBL1173474
11,uri,http://www.wikidata.org/entity/Q143525,uri,http://www.wikidata.org/entity/Q24514387,literal,Salvadora persica,literal,CIPXOBMYVWRNLL-UHFFFAOYSA-N,literal,CC1CCC(=C(C)C)C=C1,literal,586-63-0,literal,779348-1,en,literal,isoterpinolene,literal,10.1080/1057563021000040790,,
12,uri,http://www.wikidata.org/entity/Q4832599,uri,http://www.wikidata.org/entity/Q209727,literal,Azima tetracantha,literal,IPCSVZSSVZVIGE-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCC(=O)O,literal,57-10-3,literal,779315-1,en,literal,palmitic acid,literal,10.1002/LIPI.19820841009,literal,CHEMBL82293
13,uri,http://www.wikidata.org/entity/Q4832599,uri,http://www.wikidata.org/entity/Q209727,literal,Azima tetracantha,literal,IPCSVZSSVZVIGE-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCC(=O)O,literal,57-10-3,literal,779315-1,en,literal,palmitic acid,literal,10.1007/BF02657547,literal,CHEMBL82293
14,uri,http://www.wikidata.org/entity/Q143525,uri,http://www.wikidata.org/entity/Q422658,literal,Salvadora persica,literal,TUNFSRHWOTWDNC-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCC(=O)O,literal,544-63-8,literal,779348-1,en,literal,myristic acid,literal,10.1039/JR9390001015,literal,CHEMBL111077
15,uri,http://www.wikidata.org/entity/Q143525,uri,http://www.wikidata.org/entity/Q4811191,literal,Salvadora persica,literal,JPUKWEQWGBDDQB-QSOFNFLRSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=CC4,literal,480-10-4,literal,779348-1,en,literal,Astragalin,literal,10.21608/BFSA.1997.68759,literal,CHEMBL233930
16,uri,http://www.wikidata.org/entity/Q143525,uri,http://www.wikidata.org/entity/Q15410900,literal,Salvadora persica,literal,NPJICTMALKLTFW-OFUAXYCQSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,literal,474-58-8,literal,779348-1,en,literal,sitogluside,literal,10.1016/0031-9422(92)83301-E,literal,CHEMBL506678
17,uri,http://www.wikidata.org/entity/Q143525,uri,http://www.wikidata.org/entity/Q408883,literal,Salvadora persica,literal,MGSRCZKZVOBKFT-UHFFFAOYSA-N,literal,CC1=CC(=C(C=C1)C(C)C)O,literal,89-83-8,literal,779348-1,en,literal,Thymol,literal,10.1080/1057563021000040790,literal,CHEMBL29411
18,uri,http://www.wikidata.org/entity/Q4832599,uri,http://www.wikidata.org/entity/Q422627,literal,Azima tetracantha,literal,POULHZVOKOAJMA-UHFFFAOYSA-N,literal,CCCCCCCCCCCC(=O)O,literal,143-07-7,literal,779315-1,en,literal,lauric acid,literal,10.1007/BF02657547,literal,CHEMBL108766
19,uri,http://www.wikidata.org/entity/Q143525,uri,http://www.wikidata.org/entity/Q83014419,literal,Salvadora persica,literal,AEOBNVBHRFQADS-DNDPRTLXSA-N,literal,O=C1C(OC2OC(CO)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC4OC(C)C(O)C(O)C4O)=C(OC=5C=C(O)C=C(O)C15)C=6C=CC(O)=CC6,literal,109008-28-8,literal,779348-1,en,literal,Mauritianin,literal,10.21608/BFSA.1997.68759,,
20,uri,http://www.wikidata.org/entity/Q143525,uri,http://www.wikidata.org/entity/Q421614,literal,Salvadora persica,literal,NPNUFJAVOOONJE-GFUGXAQUSA-N,literal,CC1=CCCC(=C)C2CC(C2CC1)(C)C,literal,87-44-5,literal,779348-1,en,literal,caryophyllene,literal,10.1080/1057563021000040790,literal,CHEMBL445740
21,uri,http://www.wikidata.org/entity/Q3765299,uri,http://www.wikidata.org/entity/Q81989615,literal,Salvadora oleoides,literal,KATOLVAXCGIBLO-UHFFFAOYSA-N,literal,C1=CC=C(C=C1)CNC(=O)NCC2=CC=CC=C2,literal,1466-67-7,literal,779346-1,en,literal,"Urea, N,N'-bis(phenylmethyl)-",literal,10.1007/BF03046638,,
22,uri,http://www.wikidata.org/entity/Q3765299,uri,http://www.wikidata.org/entity/Q81989597,literal,Salvadora oleoides,literal,LQZPSWMMTICWHD-UHFFFAOYSA-N,literal,SC(=NCC=1C=CC=CC1)NCC=2C=CC=CC2,literal,1424-14-2,literal,779346-1,en,literal,"Thiourea, N,N'-bis(phenylmethyl)-",literal,10.1007/BF03046638,,
23,uri,http://www.wikidata.org/entity/Q143525,uri,http://www.wikidata.org/entity/Q891785,literal,Salvadora persica,literal,QJVXKWHHAMZTBY-GCPOEHJPSA-N,literal,COC1=CC(=CC(=C1OC2C(C(C(C(O2)CO)O)O)O)OC)C=CCO,literal,118-34-3,literal,779348-1,en,literal,eleutheroside B,literal,10.1016/0031-9422(92)83301-E,literal,CHEMBL250872
24,uri,http://www.wikidata.org/entity/Q4832599,uri,http://www.wikidata.org/entity/Q409608,literal,Azima tetracantha,literal,VKOBVWXKNCXXDE-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCC(=O)O,literal,506-30-9,literal,779315-1,en,literal,arachidic acid,literal,10.1002/LIPI.19820841009,literal,CHEMBL1173381
25,uri,http://www.wikidata.org/entity/Q4832599,uri,http://www.wikidata.org/entity/Q256502,literal,Azima tetracantha,literal,DTOSIQBPPRVQHS-PDBXOOCHSA-N,literal,CCC=CCC=CCC=CCCCCCCCC(=O)O,literal,463-40-1,literal,779315-1,en,literal,alpha-linolenic acid,literal,10.1007/BF02657547,literal,CHEMBL8739
26,uri,http://www.wikidata.org/entity/Q4832599,uri,http://www.wikidata.org/entity/Q407426,literal,Azima tetracantha,literal,OYHQOLUKZRVURQ-HZJYTTRNSA-N,literal,CCCCCC=CCC=CCCCCCCCC(=O)O,literal,60-33-3,literal,779315-1,en,literal,linoleic acid,literal,10.1002/LIPI.19820841009,literal,CHEMBL267476
27,uri,http://www.wikidata.org/entity/Q4832599,uri,http://www.wikidata.org/entity/Q407426,literal,Azima tetracantha,literal,OYHQOLUKZRVURQ-HZJYTTRNSA-N,literal,CCCCCC=CCC=CCCCCCCCC(=O)O,literal,60-33-3,literal,779315-1,en,literal,linoleic acid,literal,10.1007/BF02657547,literal,CHEMBL267476
28,uri,http://www.wikidata.org/entity/Q3765299,uri,http://www.wikidata.org/entity/Q422613,literal,Salvadora oleoides,literal,GHVNFZFCNZKVNT-UHFFFAOYSA-N,literal,CCCCCCCCCC(=O)O,literal,334-48-5,literal,779346-1,en,literal,capric acid,literal,10.1039/JR9390001015,literal,CHEMBL107498
29,uri,http://www.wikidata.org/entity/Q143525,uri,http://www.wikidata.org/entity/Q15426230,literal,Salvadora persica,literal,FFDULTAFAQRACT-DVWYHDMESA-N,literal,COC1=CC(=CC(=C1OC2C(C(C(C(O2)CO)O)O)O)OC)C3C4COC(C4CO3)C5=CC(=C(C(=C5)OC)OC6C(C(C(C(O6)CO)O)O)O)OC,literal,96038-87-8,literal,779348-1,en,literal,liriodendrin,literal,10.1016/0031-9422(92)83301-E,,
30,uri,http://www.wikidata.org/entity/Q4832599,uri,http://www.wikidata.org/entity/Q424484,literal,Azima tetracantha,literal,WBHHMMIMDMUBKC-QJWNTBNXSA-N,literal,CCCCCCC(CC=CCCCCCCCC(=O)O)O,literal,141-22-0,literal,779315-1,en,literal,ricinoleic acid,literal,10.1007/BF02657547,literal,CHEMBL3186422
31,uri,http://www.wikidata.org/entity/Q4832599,uri,http://www.wikidata.org/entity/Q27284938,literal,Azima tetracantha,literal,BITHHVVYSMSWAG-MDZDMXLPSA-N,literal,CCCCCCCCC=CCCCCCCCCCC(=O)O,literal,62322-84-3,literal,779315-1,en,literal,(11E)-11-eicosenoic acid,literal,10.1002/LIPI.19820841009,,
32,uri,http://www.wikidata.org/entity/Q143525,uri,http://www.wikidata.org/entity/Q23058965,literal,Salvadora persica,literal,RTATXGUCZHCSNG-QHWHWDPRSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O,literal,17650-84-9,literal,779348-1,en,literal,nictoflorin,literal,10.21608/BFSA.1997.68759,literal,CHEMBL498879
33,uri,http://www.wikidata.org/entity/Q143525,uri,http://www.wikidata.org/entity/Q1963030,literal,Salvadora persica,literal,PXGOKWXKJXAPGV-UHFFFAOYSA-N,literal,FF,literal,7782-41-4,literal,779348-1,en,literal,difluorine,literal,10.1111/J.1398-9995.1997.TB01033.X,,
34,uri,http://www.wikidata.org/entity/Q4832599,uri,http://www.wikidata.org/entity/Q422658,literal,Azima tetracantha,literal,TUNFSRHWOTWDNC-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCC(=O)O,literal,544-63-8,literal,779315-1,en,literal,myristic acid,literal,10.1002/LIPI.19820841009,literal,CHEMBL111077
35,uri,http://www.wikidata.org/entity/Q4832599,uri,http://www.wikidata.org/entity/Q422658,literal,Azima tetracantha,literal,TUNFSRHWOTWDNC-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCC(=O)O,literal,544-63-8,literal,779315-1,en,literal,myristic acid,literal,10.1007/BF02657547,literal,CHEMBL111077
