,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,chembl_id.type,chembl_id,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI
10,uri,http://www.wikidata.org/entity/Q15227564,uri,http://www.wikidata.org/entity/Q418599,literal,Curculigo breviscapa,literal,YQUVCSBJEUQKSH-UHFFFAOYSA-N,literal,c1cc(c(cc1C(=O)O)O)O,literal,99-50-3,literal,434172-1,literal,CHEMBL37537,en,literal,"3,4-dihydroxybenzoic acid",literal,10.5012/BKCS.2010.31.01.224
11,uri,http://www.wikidata.org/entity/Q15246822,uri,http://www.wikidata.org/entity/Q72480470,literal,Curculigo crassifolia,literal,BLKMDORKRDACEI-OVKLUEDNSA-N,literal,O=C(O)C1=CC(OC)=C(OC2OC(CO)C(O)C(O)C2O)C(OC)=C1,literal,33228-65-8,literal,77205582-1,,,en,literal,Glucosyringic acid,literal,10.1515/ZNB-2006-0518
12,uri,http://www.wikidata.org/entity/Q10933901,uri,http://www.wikidata.org/entity/Q424567,literal,Curculigo capitulata,literal,KZNIFHPLKGYRTM-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,literal,520-36-5,literal,64141-1,literal,CHEMBL28,en,literal,apigenin,literal,10.1016/J.FITOTE.2010.05.012
13,uri,http://www.wikidata.org/entity/Q15246822,uri,http://www.wikidata.org/entity/Q105348301,literal,Curculigo crassifolia,literal,YGXFJMBKKSJUBM-UHFFFAOYSA-N,literal,O=C(C1=CC=C(O)C(O)=C1)C=2C=C(O)C=C3C=C(O)C(O)=CC32,,,literal,77205582-1,,,en,literal,"8-(3,4-dihydroxybenzoyl)naphthalene-2,3,6-triol",literal,10.1002/HLCA.200490082
14,uri,http://www.wikidata.org/entity/Q15227564,uri,http://www.wikidata.org/entity/Q104399438,literal,Curculigo breviscapa,literal,YTXIGTCAQNODGD-UJPOAAIJSA-N,literal,OC=1C=C(OC2OC(CO)C(O)C(O)C2O)C=C(C1)C,,,literal,434172-1,,,en,literal,Orcinol glucoside,literal,10.5012/BKCS.2010.31.01.224
15,uri,http://www.wikidata.org/entity/Q10933901,uri,http://www.wikidata.org/entity/Q105207687,literal,Curculigo capitulata,literal,PFEGVXNNPUKZKH-VDRZETLSSA-N,literal,OC1=CC=C(C#CCC(OC2OC(CO)C(O)C(O)C2O)C(OC)C3=CC=C(O)C(O)=C3)C=C1O,,,literal,64141-1,,,en,literal,"(4R,5R)-1,5-Bis(3,4-dihydroxyphenyl)-4-(beta-D-glucopyranosyloxy)-5-methoxy-1-pentyne",literal,10.1021/NP980364T
16,uri,http://www.wikidata.org/entity/Q10872221,uri,http://www.wikidata.org/entity/Q105324287,literal,Curculigo sinensis,literal,XBAOUURGPFGYBL-IGBQCTDWSA-N,literal,O=C(C1=CC=C(O)C(O)=C1)CCC2OC3OC(CO)C(O)C(O)C3OC2C4=CC=C(O)C(O)=C4,,,literal,434173-1,,,en,literal,"3-[(2S,3S,4aR,6R,7S,8S,8aR)-2-(3,4-dihydroxyphenyl)-7,8-dihydroxy-6-(hydroxymethyl)-3,4a,6,7,8,8a-hexahydro-2H-pyrano[2,3-b][1,4]dioxin-3-yl]-1-(3,4-dihydroxyphenyl)propan-1-one",literal,10.1002/JCCS.200900130
17,uri,http://www.wikidata.org/entity/Q15246822,uri,http://www.wikidata.org/entity/Q105013372,literal,Curculigo crassifolia,literal,GNVCAVGOJWFZOD-XRWAXFQNSA-N,literal,OC=1C=CC(=CC1O)C2=CCC(OC3OC(CO)C(O)C(O)C3O)C(O)C=4C=C(O)C(O)=CC24,,,literal,77205582-1,,,en,literal,Crassifoside D,literal,10.1515/ZNB-2006-0518
18,uri,http://www.wikidata.org/entity/Q10872221,uri,http://www.wikidata.org/entity/Q105226083,literal,Curculigo sinensis,literal,QQVIYOZZBVRPEM-IMHAECHTSA-N,literal,OC1=CC=C(C=C1O)C(O)(C2=CC=C(O)C(O)=C2)C3OC(O)C(OC4OC(CO)C(O)C(O)C4O)C3,,,literal,434173-1,,,en,literal,"(2R,3S,4R,5R,6S)-2-[(2S,3S,5R)-5-[bis(3,4-dihydroxyphenyl)-hydroxymethyl]-2-hydroxyoxolan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1016/J.CARRES.2012.01.014
19,uri,http://www.wikidata.org/entity/Q10933901,uri,http://www.wikidata.org/entity/Q104936505,literal,Curculigo capitulata,literal,BIICDNNVQCSUTD-VDRZETLSSA-N,literal,O=C(C1=CC=C(O)C(O)=C1)CCC(OC2OC(CO)C(O)C(O)C2O)C(OC)C3=CC=C(O)C(O)=C3,,,literal,64141-1,,,en,literal,1-O-Methylcurculigine,literal,10.1021/NP980364T
20,uri,http://www.wikidata.org/entity/Q10933901,uri,http://www.wikidata.org/entity/Q104936505,literal,Curculigo capitulata,literal,BIICDNNVQCSUTD-VDRZETLSSA-N,literal,O=C(C1=CC=C(O)C(O)=C1)CCC(OC2OC(CO)C(O)C(O)C2O)C(OC)C3=CC=C(O)C(O)=C3,,,literal,64141-1,,,en,literal,1-O-Methylcurculigine,literal,10.1016/S0031-9422(06)80122-6
21,uri,http://www.wikidata.org/entity/Q15246822,uri,http://www.wikidata.org/entity/Q105207685,literal,Curculigo crassifolia,literal,PFEGVXNNPUKZKH-MOYMBFSLSA-N,literal,OC1=CC=C(C#CCC(OC2OC(CO)C(O)C(O)C2O)C(OC)C3=CC=C(O)C(O)=C3)C=C1O,,,literal,77205582-1,,,en,literal,"(4R,5S)-1,5-Bis(3,4-dihydroxyphenyl)-4-(beta-D-glucopyranosyloxy)-5-methoxy-1-pentyne",literal,10.3390/MOLECULES13081696
22,uri,http://www.wikidata.org/entity/Q15443607,uri,http://www.wikidata.org/entity/Q105020096,literal,Curculigo pilosa,literal,GUFWXAMCZTYXLV-JLIHBVADSA-N,literal,O=C(C1=CC=C(O)C(O)=C1)CCC(OC2OC(CO)C(O)C(O)C2O)C(O)C3=CC=C(O)C(O)=C3,,,literal,64166-1,,,en,literal,"(4S,5R)-1,5-bis(3,4-dihydroxyphenyl)-5-hydroxy-4-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxypentan-1-one",literal,10.1016/S0031-9422(00)00256-9
23,uri,http://www.wikidata.org/entity/Q15246822,uri,http://www.wikidata.org/entity/Q105305295,literal,Curculigo crassifolia,literal,WHGJTDWIWKFYPB-UHFFFAOYSA-N,literal,O=CC=1C=C(OC1C2=CC=C(O)C(O)=C2)C=3C=CC(O)=C(O)C3,,,literal,77205582-1,,,en,literal,"2,5-bis(3,4-dihydroxyphenyl)furan-3-carbaldehyde",literal,10.1002/HLCA.200490082
24,uri,http://www.wikidata.org/entity/Q15443607,uri,http://www.wikidata.org/entity/Q104972339,literal,Curculigo pilosa,literal,CYIJXXLXAFTEAP-YEOPZRJKSA-N,literal,O=C(C1=CC=C(OC)C(OC)=C1)CCC2OC3OC(CO)C(O)C(O)C3OC2C4=CC=C(OC)C(OC)=C4,,,literal,64166-1,,,en,literal,"3-[(2R,3R,4aR,6R,7S,8S,8aR)-2-(3,4-dimethoxyphenyl)-7,8-dihydroxy-6-(hydroxymethyl)-3,4a,6,7,8,8a-hexahydro-2H-pyrano[2,3-b][1,4]dioxin-3-yl]-1-(3,4-dimethoxyphenyl)propan-1-one",literal,10.1016/S0031-9422(00)00256-9
25,uri,http://www.wikidata.org/entity/Q10933901,uri,http://www.wikidata.org/entity/Q105324286,literal,Curculigo capitulata,literal,XBAOUURGPFGYBL-HGYFENDRSA-N,literal,O=C(C1=CC=C(O)C(O)=C1)CCC2OC3OC(CO)C(O)C(O)C3OC2C4=CC=C(O)C(O)=C4,,,literal,64141-1,,,en,literal,"3-[(2S,3R,4aR,6R,7S,8S,8aR)-2-(3,4-dihydroxyphenyl)-7,8-dihydroxy-6-(hydroxymethyl)-3,4a,6,7,8,8a-hexahydro-2H-pyrano[2,3-b][1,4]dioxin-3-yl]-1-(3,4-dihydroxyphenyl)propan-1-one",literal,10.1080/1028602032000169578
26,uri,http://www.wikidata.org/entity/Q15443607,uri,http://www.wikidata.org/entity/Q104391242,literal,Curculigo pilosa,literal,GUFWXAMCZTYXLV-XRWAXFQNSA-N,literal,O=C(C1=CC=C(O)C(O)=C1)CCC(OC2OC(CO)C(O)C(O)C2O)C(O)C3=CC=C(O)C(O)=C3,,,literal,64166-1,,,en,literal,Curculigine,literal,10.1016/S0031-9422(00)00256-9
27,uri,http://www.wikidata.org/entity/Q10872221,uri,http://www.wikidata.org/entity/Q105186360,literal,Curculigo sinensis,literal,NVPPROAXCFFPNZ-RWOTWAKKSA-N,literal,O=C(C=CC=CC1=CC=C(O)C(O)=C1)C2=CC=C(O)C(O)=C2,,,literal,434173-1,,,en,literal,"(2E)-1,5-bis(3,4-dihydroxyphenyl)penta-2,4-dien-1-one",literal,10.1002/HLCA.200900286
28,uri,http://www.wikidata.org/entity/Q10933901,uri,http://www.wikidata.org/entity/Q104921943,literal,Curculigo capitulata,literal,AZVBIMBVHBCZJE-DHNMKLQYSA-N,literal,O=C(C1=CC=C(O)C(O)=C1)C(OC2OC(CO)C(O)C(O)C2O)CC3(OC3O)C4=CC=C(O)C(O)=C4,,,literal,64141-1,,,en,literal,"(2S)-1-(3,4-dihydroxyphenyl)-3-[(2S,3S)-2-(3,4-dihydroxyphenyl)-3-hydroxyoxiran-2-yl]-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxypropan-1-one",literal,10.5012/BKCS.2010.31.10.2999
29,uri,http://www.wikidata.org/entity/Q15246822,uri,http://www.wikidata.org/entity/Q104921580,literal,Curculigo crassifolia,literal,AZBFZYRHFHYYBP-FUIQVYOHSA-N,literal,OC=1C=C(OCC)C2=C(C1)C=3C=4C=C(O)C(O)=C(O)C4C5OC6C(O)C(O)C(OC6OC(C35)C2)CO,,,literal,77205582-1,,,en,literal,Crassifoside E,literal,10.1016/J.TETLET.2005.07.105
30,uri,http://www.wikidata.org/entity/Q15246822,uri,http://www.wikidata.org/entity/Q105324287,literal,Curculigo crassifolia,literal,XBAOUURGPFGYBL-IGBQCTDWSA-N,literal,O=C(C1=CC=C(O)C(O)=C1)CCC2OC3OC(CO)C(O)C(O)C3OC2C4=CC=C(O)C(O)=C4,,,literal,77205582-1,,,en,literal,"3-[(2S,3S,4aR,6R,7S,8S,8aR)-2-(3,4-dihydroxyphenyl)-7,8-dihydroxy-6-(hydroxymethyl)-3,4a,6,7,8,8a-hexahydro-2H-pyrano[2,3-b][1,4]dioxin-3-yl]-1-(3,4-dihydroxyphenyl)propan-1-one",literal,10.1515/ZNB-2006-0518
31,uri,http://www.wikidata.org/entity/Q10872221,uri,http://www.wikidata.org/entity/Q104952539,literal,Curculigo sinensis,literal,CBNBKCDVIVSCHZ-HGYFENDRSA-N,literal,OC1=CC=C(C#CCC2OC3OC(CO)C(O)C(O)C3OC2C4=CC=C(O)C(O)=C4)C=C1O,,,literal,434173-1,,,en,literal,"(2S,3R,4aR,6R,7S,8S,8aR)-2-(3,4-dihydroxyphenyl)-3-[3-(3,4-dihydroxyphenyl)prop-2-ynyl]-6-(hydroxymethyl)-3,4a,6,7,8,8a-hexahydro-2H-pyrano[2,3-b][1,4]dioxine-7,8-diol",literal,10.1002/HLCA.200900286
32,uri,http://www.wikidata.org/entity/Q10933901,uri,http://www.wikidata.org/entity/Q104972339,literal,Curculigo capitulata,literal,CYIJXXLXAFTEAP-YEOPZRJKSA-N,literal,O=C(C1=CC=C(OC)C(OC)=C1)CCC2OC3OC(CO)C(O)C(O)C3OC2C4=CC=C(OC)C(OC)=C4,,,literal,64141-1,,,en,literal,"3-[(2R,3R,4aR,6R,7S,8S,8aR)-2-(3,4-dimethoxyphenyl)-7,8-dihydroxy-6-(hydroxymethyl)-3,4a,6,7,8,8a-hexahydro-2H-pyrano[2,3-b][1,4]dioxin-3-yl]-1-(3,4-dimethoxyphenyl)propan-1-one",literal,10.1021/NP980364T
33,uri,http://www.wikidata.org/entity/Q10933901,uri,http://www.wikidata.org/entity/Q104398960,literal,Curculigo capitulata,literal,GUFWXAMCZTYXLV-XANNLXTESA-N,literal,O=C(C1=CC=C(O)C(O)=C1)CCC(OC2OC(CO)C(O)C(O)C2O)C(O)C3=CC=C(O)C(O)=C3,,,literal,64141-1,,,en,literal,Isocurculigine,literal,10.1021/NP980364T
34,uri,http://www.wikidata.org/entity/Q10933901,uri,http://www.wikidata.org/entity/Q104398960,literal,Curculigo capitulata,literal,GUFWXAMCZTYXLV-XANNLXTESA-N,literal,O=C(C1=CC=C(O)C(O)=C1)CCC(OC2OC(CO)C(O)C(O)C2O)C(O)C3=CC=C(O)C(O)=C3,,,literal,64141-1,,,en,literal,Isocurculigine,literal,10.1016/S0031-9422(06)80122-6
35,uri,http://www.wikidata.org/entity/Q10933901,uri,http://www.wikidata.org/entity/Q104398960,literal,Curculigo capitulata,literal,GUFWXAMCZTYXLV-XANNLXTESA-N,literal,O=C(C1=CC=C(O)C(O)=C1)CCC(OC2OC(CO)C(O)C(O)C2O)C(O)C3=CC=C(O)C(O)=C3,,,literal,64141-1,,,en,literal,Isocurculigine,literal,10.1080/1028602032000169578
36,uri,http://www.wikidata.org/entity/Q15227564,uri,http://www.wikidata.org/entity/Q105248442,literal,Curculigo breviscapa,literal,RZMAVKAERKHVOJ-CZQFEBMASA-N,literal,O=C(C1=CC=C(O)C(O)=C1)C2OC3OC(CO)C(O)C(O)C3OC4OC4(C5=CC=C(O)C(O)=C5)C2,,,literal,434172-1,,,en,literal,Crassifoside F,literal,10.1016/J.FITOTE.2010.01.012
37,uri,http://www.wikidata.org/entity/Q10872221,uri,http://www.wikidata.org/entity/Q105125533,literal,Curculigo sinensis,literal,JDJPVLKZPZDTNT-SAEBETIVSA-N,literal,OC1=CC=C(C=C1O)C2(OC3OC4C(O)C(O)C(OC4OC3CC2)CO)C5=CC=C(O)C(O)=C5,,,literal,434173-1,,,en,literal,Sinenside A,literal,10.1016/J.CARRES.2012.01.014
38,uri,http://www.wikidata.org/entity/Q15246822,uri,http://www.wikidata.org/entity/Q105260229,literal,Curculigo crassifolia,literal,STEZVHWESYNLGU-XRWAXFQNSA-N,literal,OC1=CC=C(C#CCC(OC2OC(CO)C(O)C(O)C2O)C(O)C3=CC=C(O)C(O)=C3)C=C1O,,,literal,77205582-1,,,en,literal,CID 10648327,literal,10.1515/ZNB-2006-0518
39,uri,http://www.wikidata.org/entity/Q10933901,uri,http://www.wikidata.org/entity/Q104391242,literal,Curculigo capitulata,literal,GUFWXAMCZTYXLV-XRWAXFQNSA-N,literal,O=C(C1=CC=C(O)C(O)=C1)CCC(OC2OC(CO)C(O)C(O)C2O)C(O)C3=CC=C(O)C(O)=C3,,,literal,64141-1,,,en,literal,Curculigine,literal,10.1016/0021-9673(92)80321-K
40,uri,http://www.wikidata.org/entity/Q10933901,uri,http://www.wikidata.org/entity/Q104391242,literal,Curculigo capitulata,literal,GUFWXAMCZTYXLV-XRWAXFQNSA-N,literal,O=C(C1=CC=C(O)C(O)=C1)CCC(OC2OC(CO)C(O)C(O)C2O)C(O)C3=CC=C(O)C(O)=C3,,,literal,64141-1,,,en,literal,Curculigine,literal,10.1021/NP980364T
41,uri,http://www.wikidata.org/entity/Q10933901,uri,http://www.wikidata.org/entity/Q104391242,literal,Curculigo capitulata,literal,GUFWXAMCZTYXLV-XRWAXFQNSA-N,literal,O=C(C1=CC=C(O)C(O)=C1)CCC(OC2OC(CO)C(O)C(O)C2O)C(O)C3=CC=C(O)C(O)=C3,,,literal,64141-1,,,en,literal,Curculigine,literal,10.1016/S0031-9422(06)80122-6
42,uri,http://www.wikidata.org/entity/Q10933901,uri,http://www.wikidata.org/entity/Q104415326,literal,Curculigo capitulata,literal,NPJICTMALKLTFW-UHFFFAOYSA-N,literal,OCC1OC(OC2CC3=CCC4C(CCC5(C)C(CCC45)C(C)CCC(CC)C(C)C)C3(C)CC2)C(O)C(O)C1O,,,literal,64141-1,,,en,literal,beta-Sitosterol 3-O-beta-D-galactopyranoside,literal,10.1248/CPB.53.1065
43,uri,http://www.wikidata.org/entity/Q10933901,uri,http://www.wikidata.org/entity/Q105183066,literal,Curculigo capitulata,literal,NPJICTMALKLTFW-PYOHOBBFSA-N,literal,OCC1OC(OC2CC3=CCC4C(CCC5(C)C(CCC45)C(C)CCC(CC)C(C)C)C3(C)CC2)C(O)C(O)C1O,,,literal,64141-1,,,en,literal,"(2R,3R,4S,5S,6S)-2-[[(3S,8S,9S,10R,13R,14S,17R)-17-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1016/S0031-9422(98)00379-3
44,uri,http://www.wikidata.org/entity/Q15227564,uri,http://www.wikidata.org/entity/Q105324286,literal,Curculigo breviscapa,literal,XBAOUURGPFGYBL-HGYFENDRSA-N,literal,O=C(C1=CC=C(O)C(O)=C1)CCC2OC3OC(CO)C(O)C(O)C3OC2C4=CC=C(O)C(O)=C4,,,literal,434172-1,,,en,literal,"3-[(2S,3R,4aR,6R,7S,8S,8aR)-2-(3,4-dihydroxyphenyl)-7,8-dihydroxy-6-(hydroxymethyl)-3,4a,6,7,8,8a-hexahydro-2H-pyrano[2,3-b][1,4]dioxin-3-yl]-1-(3,4-dihydroxyphenyl)propan-1-one",literal,10.1016/J.FITOTE.2010.01.012
45,uri,http://www.wikidata.org/entity/Q15246822,uri,http://www.wikidata.org/entity/Q104991408,literal,Curculigo crassifolia,literal,DYKKXZMQHYIHJW-QAPCUYQASA-N,literal,OC1=CC=C(C#CCC(O)C(OC)C2=CC=C(O)C(O)=C2)C=C1O,,,literal,77205582-1,,,en,literal,"4-[(4R,5S)-5-(3,4-dihydroxyphenyl)-4-hydroxy-5-methoxypent-1-ynyl]benzene-1,2-diol",literal,10.3390/MOLECULES13081696
46,uri,http://www.wikidata.org/entity/Q15443607,uri,http://www.wikidata.org/entity/Q104972337,literal,Curculigo pilosa,literal,CYIJXXLXAFTEAP-PGSXRBNASA-N,literal,O=C(C1=CC=C(OC)C(OC)=C1)CCC2OC3OC(CO)C(O)C(O)C3OC2C4=CC=C(OC)C(OC)=C4,,,literal,64166-1,,,en,literal,"3-[(2R,3R,4aR,6S,7S,8S,8aR)-2-(3,4-dimethoxyphenyl)-7,8-dihydroxy-6-(hydroxymethyl)-3,4a,6,7,8,8a-hexahydro-2H-pyrano[2,3-b][1,4]dioxin-3-yl]-1-(3,4-dimethoxyphenyl)propan-1-one",literal,10.1016/S0031-9422(00)00256-9
47,uri,http://www.wikidata.org/entity/Q15227564,uri,http://www.wikidata.org/entity/Q104921943,literal,Curculigo breviscapa,literal,AZVBIMBVHBCZJE-DHNMKLQYSA-N,literal,O=C(C1=CC=C(O)C(O)=C1)C(OC2OC(CO)C(O)C(O)C2O)CC3(OC3O)C4=CC=C(O)C(O)=C4,,,literal,434172-1,,,en,literal,"(2S)-1-(3,4-dihydroxyphenyl)-3-[(2S,3S)-2-(3,4-dihydroxyphenyl)-3-hydroxyoxiran-2-yl]-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxypropan-1-one",literal,10.1016/J.FITOTE.2010.01.012
48,uri,http://www.wikidata.org/entity/Q15246822,uri,http://www.wikidata.org/entity/Q104952539,literal,Curculigo crassifolia,literal,CBNBKCDVIVSCHZ-HGYFENDRSA-N,literal,OC1=CC=C(C#CCC2OC3OC(CO)C(O)C(O)C3OC2C4=CC=C(O)C(O)=C4)C=C1O,,,literal,77205582-1,,,en,literal,"(2S,3R,4aR,6R,7S,8S,8aR)-2-(3,4-dihydroxyphenyl)-3-[3-(3,4-dihydroxyphenyl)prop-2-ynyl]-6-(hydroxymethyl)-3,4a,6,7,8,8a-hexahydro-2H-pyrano[2,3-b][1,4]dioxine-7,8-diol",literal,10.1002/HLCA.200490082
49,uri,http://www.wikidata.org/entity/Q10933901,uri,http://www.wikidata.org/entity/Q104953241,literal,Curculigo capitulata,literal,CCFNLSOCWDCRIW-UHFFFAOYSA-N,literal,O=CC=1OC2=C3C=C(O)C(O)=CC3=C4C=C(O)C(O)=CC4=C2C1,literal,229971-93-1,literal,64141-1,,,en,literal,Curcapital,literal,10.1021/NP980364T
50,uri,http://www.wikidata.org/entity/Q15227564,uri,http://www.wikidata.org/entity/Q105226108,literal,Curculigo breviscapa,literal,QQWLPAQQNWCXCP-CKDVHYAASA-N,literal,ClC1=CC(O)=CC=2C=3C=4C=C(O)C(O)=C(O)C4C5OC6C(O)C(O)C(OC6OC(C35)CC12)CO,,,literal,434172-1,,,en,literal,Crassifoside H,literal,10.1016/J.FITOTE.2010.01.012
51,uri,http://www.wikidata.org/entity/Q10933901,uri,http://www.wikidata.org/entity/Q105342802,literal,Curculigo capitulata,literal,XVECPILXJDKZJX-OKKVRJOVSA-N,literal,O=C(C1=CC=C(OC)C(OC)=C1)CCC(OC2OC(CO)C(O)C(O)C2O)C(OC)C3=CC=C(OC)C(OC)=C3,,,literal,64141-1,,,en,literal,Penta-O-methylisocurculigine,literal,10.1021/NP980364T
52,uri,http://www.wikidata.org/entity/Q15246822,uri,http://www.wikidata.org/entity/Q104936503,literal,Curculigo crassifolia,literal,BIICDNNVQCSUTD-MOYMBFSLSA-N,literal,O=C(C1=CC=C(O)C(O)=C1)CCC(OC2OC(CO)C(O)C(O)C2O)C(OC)C3=CC=C(O)C(O)=C3,,,literal,77205582-1,,,en,literal,1-O-Methylisocurculigine,literal,10.1515/ZNB-2006-0518
53,uri,http://www.wikidata.org/entity/Q15227564,uri,http://www.wikidata.org/entity/Q105284967,literal,Curculigo breviscapa,literal,VFAKUDSOSMPFGG-DODNOZFWSA-N,literal,O=C(C1=CC=C(O)C(O)=C1)C2=CC(OC3OC(CO)C(O)C(O)C3O)=CC4=CC(O)=C(O)C=C42,,,literal,434172-1,,,en,literal,Crassifoside A,literal,10.5012/BKCS.2010.31.01.224
54,uri,http://www.wikidata.org/entity/Q15227564,uri,http://www.wikidata.org/entity/Q105270490,literal,Curculigo breviscapa,literal,UDQVZEIGELAKAO-QXDGOJGESA-N,literal,OC1=CC=C(C=C1O)C2(OCC(OC3OC(CO)C(O)C(O)C3O)CC2)C4=CC=C(O)C(O)=C4,,,literal,434172-1,,,en,literal,Breviscaside A,literal,10.1515/ZNB-2010-0113
55,uri,http://www.wikidata.org/entity/Q10933901,uri,http://www.wikidata.org/entity/Q105255690,literal,Curculigo capitulata,literal,SLWIUACHMZHULA-OKKVRJOVSA-N,literal,OCC1OC(OC(CC#CC2=CC=C(OC)C(OC)=C2)C(OC)C3=CC=C(OC)C(OC)=C3)C(O)C(O)C1O,,,literal,64141-1,,,en,literal,"[(R)-4-(3,4-Dimethoxyphenyl)-1-[(S)-alpha,3,4-trimethoxybenzyl]-3-butynyl]beta-D-glucopyranoside",literal,10.1021/NP980364T
