,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q150525,uri,http://www.wikidata.org/entity/Q125029345,literal,Nepenthes mirabilis,literal,ZGDCTYMDWCIKAB-UHFFFAOYSA-N,literal,O=C1C(O)=C(OC)C(=O)C=2C(OC)=C(OC)C(=C(O)C12)C,literal,603761-1,en,literal,momordicine II,literal,10.1016/J.PHYTOL.2015.01.009,,,,
1,uri,http://www.wikidata.org/entity/Q150492,uri,http://www.wikidata.org/entity/Q105148393,literal,Nepenthes gracilis,literal,KZQCBBYGLMOAMI-UHFFFAOYSA-N,literal,O=C1C2=CC(=CC(O)=C2C(=O)CC1)C,literal,603714-1,en,literal,"5-Hydroxy-7-methyl-tetralin-1,4-dione",literal,10.1016/S0367-326X(02)00113-2,,,,
2,uri,http://www.wikidata.org/entity/Q138821,uri,http://www.wikidata.org/entity/Q105008460,literal,Nepenthes rafflesiana,literal,GHDGVDSFWGUXAE-UHFFFAOYSA-N,literal,O=C1C(O)=C(OC)C(=O)C2=C(O)C=C(C(OC)=C12)C,literal,603790-1,en,literal,Nepenthone E,literal,10.1071/CH9801073,,,,
3,uri,http://www.wikidata.org/entity/Q4925451,uri,http://www.wikidata.org/entity/Q105364315,literal,Nepenthes thorelii,literal,YUPNHTWYVBHLMG-KGFZYKRKSA-N,literal,O=C1C=2C(O)=CC=CC2C(O)C(C)C1,literal,603816-1,en,literal,"(3S,4S)-4,8-dihydroxy-3-methyl-tetralin-1-one",literal,10.1055/S-2006-957417,,,,
4,uri,http://www.wikidata.org/entity/Q5460388,uri,http://www.wikidata.org/entity/Q105170673,literal,Nepenthes insignis,literal,MRLGZVFLBTWJSX-ZQOQDGPXSA-N,literal,OC1=CC=CC=2C(O)=C(C=C(OC3OC(CO)C(O)C(O)C3O)C12)C,literal,603731-1,en,literal,Plumbaside A,literal,10.1016/S0031-9422(02)00003-1,,,,
5,uri,http://www.wikidata.org/entity/Q150525,uri,http://www.wikidata.org/entity/Q105330432,literal,Nepenthes mirabilis,literal,XLVLDYBIPSXVNI-UHFFFAOYSA-N,literal,O=C1C(O)=C(OC)C(=O)C2=C(O)C=C(C=C12)C,literal,603761-1,en,literal,"2,5-Dihydroxy-3-methoxy-7-methyl-1,4-naphthoquinone",literal,10.1016/J.PHYTOL.2015.01.009,,,,
6,uri,http://www.wikidata.org/entity/Q138821,uri,http://www.wikidata.org/entity/Q105366372,literal,Nepenthes rafflesiana,literal,YWAFPBDUACLSIJ-UHFFFAOYSA-N,literal,O=C1C(O)=C(C(=O)C=2C(O)=CC=C(O)C12)C,literal,603790-1,en,literal,"2,5,8-trihydroxy-3-methylnaphthalene-1,4-dione",literal,10.1071/CH9801073,,,,
7,uri,http://www.wikidata.org/entity/Q5460388,uri,http://www.wikidata.org/entity/Q2550553,literal,Nepenthes insignis,literal,VCMMXZQDRFWYSE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,literal,603731-1,en,literal,plumbagin,literal,10.1016/S0031-9422(02)00003-1,literal,481-42-5,literal,CHEMBL295316
8,uri,http://www.wikidata.org/entity/Q138821,uri,http://www.wikidata.org/entity/Q2550553,literal,Nepenthes rafflesiana,literal,VCMMXZQDRFWYSE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,literal,603790-1,en,literal,plumbagin,literal,10.1071/CH9801073,literal,481-42-5,literal,CHEMBL295316
9,uri,http://www.wikidata.org/entity/Q150492,uri,http://www.wikidata.org/entity/Q393336,literal,Nepenthes gracilis,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,603714-1,en,literal,kaempferol,literal,10.1016/S0367-326X(02)00113-2,literal,520-18-3,literal,CHEMBL150
