,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,chembl_id.type,chembl_id,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI
0,uri,http://www.wikidata.org/entity/Q15562588,uri,http://www.wikidata.org/entity/Q23068616,literal,Triantha glutinosa,literal,WEPBGSIAWZTEJR-UHFFFAOYSA-N,literal,COC1=C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,literal,1486-70-0,literal,542441-1,literal,CHEMBL163316,en,literal,"3',4',5,7-tetrahydroxy-3-methoxyflavone",literal,10.1016/0305-1978(94)90035-3
1,uri,http://www.wikidata.org/entity/Q15562588,uri,http://www.wikidata.org/entity/Q27105473,literal,Triantha glutinosa,literal,VJJZJBUCDWKPLC-UHFFFAOYSA-N,literal,COC1=C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,literal,1592-70-7,literal,542441-1,literal,CHEMBL165064,en,literal,3-methoxyapigenin,literal,10.1016/0305-1978(94)90035-3
