,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q544137,uri,http://www.wikidata.org/entity/Q27109255,literal,Posidonia oceànica,literal,SGNBVLSWZMBQTH-ZRUUVFCLSA-N,literal,CC(C)C(C)CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,literal,4651-51-8,literal,603103-1,en,literal,24-epicampesterol,literal,10.1016/S0031-9422(00)84109-6,literal,CHEMBL485421
1,uri,http://www.wikidata.org/entity/Q544137,uri,http://www.wikidata.org/entity/Q1953888,literal,Posidonia oceànica,literal,RGHHSNMVTDWUBI-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C=O)O,literal,123-08-0,literal,603103-1,en,literal,4-hydroxybenzaldehyde,literal,10.1016/S0031-9422(97)01118-7,literal,CHEMBL14193
2,uri,http://www.wikidata.org/entity/Q544137,uri,http://www.wikidata.org/entity/Q27146675,literal,Posidonia oceànica,literal,PCMORTLOPMLEFB-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1O)OC)C=CC(=O)O,literal,530-59-6,literal,603103-1,en,literal,(EZ)-sinapic acid,literal,10.1016/S0031-9422(97)01118-7,,
3,uri,http://www.wikidata.org/entity/Q544137,uri,http://www.wikidata.org/entity/Q2700587,literal,Posidonia oceànica,literal,OILXMJHPFNGGTO-ZAUYPBDWSA-N,literal,CC(C)C(C)C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,literal,474-67-9,literal,603103-1,en,literal,brassicasterol,literal,10.1016/S0031-9422(00)84109-6,,
4,uri,http://www.wikidata.org/entity/Q544137,uri,http://www.wikidata.org/entity/Q388692,literal,Posidonia oceànica,literal,WQGWDDDVZFFDIG-UHFFFAOYSA-N,literal,C1=CC(=C(C(=C1)O)O)O,literal,87-66-1,literal,603103-1,en,literal,pyrogallol,literal,10.1016/S0031-9422(97)01118-7,literal,CHEMBL307145
5,uri,http://www.wikidata.org/entity/Q544137,uri,http://www.wikidata.org/entity/Q27288596,literal,Posidonia oceànica,literal,OSELKOCHBMDKEJ-WGMIZEQOSA-N,literal,CC=C(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,481-14-1,literal,603103-1,en,literal,isofucosterol,literal,10.1016/S0031-9422(00)84109-6,literal,CHEMBL1836654
6,uri,http://www.wikidata.org/entity/Q544137,uri,http://www.wikidata.org/entity/Q27273490,literal,Posidonia oceànica,literal,ARYTXMNEANMLMU-OZEQXKMUSA-N,literal,CC(C)C(C)CCC(C)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C,literal,6538-02-9,literal,603103-1,en,literal,ergostanol,literal,10.1016/S0031-9422(00)84109-6,,
7,uri,http://www.wikidata.org/entity/Q544137,uri,http://www.wikidata.org/entity/Q418599,literal,Posidonia oceànica,literal,YQUVCSBJEUQKSH-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C(=O)O)O)O,literal,99-50-3,literal,603103-1,en,literal,"3,4-dihydroxybenzoic acid",literal,10.1016/S0031-9422(97)01118-7,literal,CHEMBL37537
8,uri,http://www.wikidata.org/entity/Q544137,uri,http://www.wikidata.org/entity/Q76294386,literal,Posidonia oceànica,literal,BWGQUGBECNWWDB-PNAUCWDRSA-N,literal,OC1CCC2(C)C(CCC3C4CCC(C(C=CCC(C)C)C)C4(C)CCC32)C1,,,literal,603103-1,en,literal,5alpha-cholest-22E-en-3beta-ol,literal,10.1016/S0031-9422(00)84109-6,,
9,uri,http://www.wikidata.org/entity/Q544137,uri,http://www.wikidata.org/entity/Q419672,literal,Posidonia oceànica,literal,WKOLLVMJNQIZCI-UHFFFAOYSA-N,literal,COC1=C(C=CC(=C1)C(=O)O)O,literal,121-34-6,literal,603103-1,en,literal,vanillic acid,literal,10.1016/S0031-9422(97)01118-7,literal,CHEMBL120568
10,uri,http://www.wikidata.org/entity/Q544137,uri,http://www.wikidata.org/entity/Q164785,literal,Posidonia oceànica,literal,WBYWAXJHAXSJNI-VOTSOKGWSA-N,literal,C1=CC=C(C=C1)C=CC(=O)O,literal,140-10-3,literal,603103-1,en,literal,(E)-cinnamic acid,literal,10.1016/S0031-9422(97)01118-7,literal,CHEMBL27246
