,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q15370809,uri,http://www.wikidata.org/entity/Q2550553,literal,Pera glabrata,literal,VCMMXZQDRFWYSE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,literal,353360-1,en,literal,plumbagin,literal,10.1007/S11101-008-9090-8,literal,481-42-5,literal,CHEMBL295316
1,uri,http://www.wikidata.org/entity/Q15355834,uri,http://www.wikidata.org/entity/Q104393444,literal,Clutia lanceolata,literal,FYXJATHBHBXSBU-NHIWDTJASA-N,literal,O=C1OC(C2=COC=C2)C34OC4C5C6(OC(=O)C5(C)CCC6C3=C1C)C,literal,341568-1,en,literal,Cluytene A,literal,10.1021/NP50104A009,,,,
2,uri,http://www.wikidata.org/entity/Q15355834,uri,http://www.wikidata.org/entity/Q104393444,literal,Clutia lanceolata,literal,FYXJATHBHBXSBU-NHIWDTJASA-N,literal,O=C1OC(C2=COC=C2)C34OC4C5C6(OC(=O)C5(C)CCC6C3=C1C)C,literal,341568-1,en,literal,Cluytene A,literal,10.1002/PTR.1223,,,,
3,uri,http://www.wikidata.org/entity/Q15355296,uri,http://www.wikidata.org/entity/Q105183695,literal,Clutia abyssinica,literal,NQBRPBJKKBDRTA-UHFFFAOYSA-N,literal,O=C1OC2=CC(O)=C(OC)C(=C2C(SC)=C1)C,literal,341499-1,en,literal,7-Hydroxy-6-methoxy-4-(methylthio)-5-methylcoumarin,literal,10.1016/0031-9422(91)84149-M,,,,
4,uri,http://www.wikidata.org/entity/Q15355296,uri,http://www.wikidata.org/entity/Q105126660,literal,Clutia abyssinica,literal,JFEVXHGDXBHDEW-IEYYFSCXSA-N,literal,O=C1OC(C2=COC=C2)CC(C1=C)C3(C)CC=CC4(C)COC(=O)C43,literal,341499-1,en,literal,"(3aR,7R,7aR)-7-[(4R,6S)-6-(furan-3-yl)-3-methylidene-2-oxooxan-4-yl]-3a,7-dimethyl-6,7a-dihydro-3H-2-benzofuran-1-one",literal,10.1016/0031-9422(90)87109-8,,,,
5,uri,http://www.wikidata.org/entity/Q15355834,uri,http://www.wikidata.org/entity/Q104910776,literal,Clutia lanceolata,literal,AEXWFPMRRNPYAM-BEMOWIDWSA-N,literal,O=C1OC(C2=COC=C2)C3C(=C1C)C4(C)C5OC5CC(C(=O)OC)(C)C4C3OC(=O)C,literal,341568-1,en,literal,Cluytene D,literal,10.1016/S0031-9422(00)90416-3,,,,
6,uri,http://www.wikidata.org/entity/Q15370887,uri,http://www.wikidata.org/entity/Q2550553,literal,Pera benensis,literal,VCMMXZQDRFWYSE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,literal,189990-2,en,literal,plumbagin,literal,10.1016/0378-8741(92)90074-2,literal,481-42-5,literal,CHEMBL295316
7,uri,http://www.wikidata.org/entity/Q15355834,uri,http://www.wikidata.org/entity/Q104402812,literal,Clutia lanceolata,literal,CSUJQLPWACWGNH-BSCMRGEMSA-N,literal,O=C1OC(C2=COC=C2)C3C(=C1C)C4(C)CC5OC(=O)C(C)(C5)C4C3OC(=O)C,literal,341568-1,en,literal,Richardianidin 1,literal,10.1021/NP50104A009,,,,
8,uri,http://www.wikidata.org/entity/Q15355296,uri,http://www.wikidata.org/entity/Q105138683,literal,Clutia abyssinica,literal,KCDPIHZIQNHNGU-WKKSIBQESA-N,literal,O=C1OC(C2=COC=C2)CC(C1=C)C3(C)CCCC4(C)COC(=O)C43,literal,341499-1,en,literal,Dihydroclutiolide,literal,10.1016/0031-9422(90)87109-8,,,,
9,uri,http://www.wikidata.org/entity/Q15355834,uri,http://www.wikidata.org/entity/Q104393453,literal,Clutia lanceolata,literal,MZXLSBRDPNLQNB-RUEPBKSJSA-N,literal,O=C1OC2C=CC3(C(=O)OC4OC5(OC43C2(C)C(O)(C5)C1C)C6=COC=C6)C,literal,341568-1,en,literal,Saudinolide,literal,10.1002/PTR.1223,,,,
10,uri,http://www.wikidata.org/entity/Q15355834,uri,http://www.wikidata.org/entity/Q104393453,literal,Clutia lanceolata,literal,MZXLSBRDPNLQNB-RUEPBKSJSA-N,literal,O=C1OC2C=CC3(C(=O)OC4OC5(OC43C2(C)C(O)(C5)C1C)C6=COC=C6)C,literal,341568-1,en,literal,Saudinolide,literal,10.1021/NP960119E,,,,
11,uri,http://www.wikidata.org/entity/Q15355296,uri,http://www.wikidata.org/entity/Q105114991,literal,Clutia abyssinica,literal,IKXIGRLJWISHNK-UHFFFAOYSA-N,literal,O=C1OC2=CC=CC(=C2C(OC)=C1)C,literal,341499-1,en,literal,4-methoxy-5-methylchromen-2-one,literal,10.1016/0031-9422(91)84149-M,,,,
12,uri,http://www.wikidata.org/entity/Q15355296,uri,http://www.wikidata.org/entity/Q82448848,literal,Clutia abyssinica,literal,ZYPOGPAECURRGL-UHFFFAOYSA-N,literal,CC1=C2C(=CC=C1)OC(=O)C=C2SC,literal,341499-1,en,literal,5-Methyl-4-(methylsulfanyl)-2H-1-benzopyran-2-one,literal,10.1016/0031-9422(91)84149-M,literal,62885-81-8,,
