,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q15239172,uri,http://www.wikidata.org/entity/Q27109313,literal,Sabia japonica,literal,YFXWTVLDSKSYLW-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1O)O)C=CC(=O)O,literal,1782-55-4,literal,776427-1,en,literal,5-hydroxyferulic acid,literal,10.1016/J.PHYTOCHEM.2007.08.021,,
1,uri,http://www.wikidata.org/entity/Q15239172,uri,http://www.wikidata.org/entity/Q105133615,literal,Sabia japonica,literal,JQQUFQDXUKPOLZ-ABQZIVPASA-N,literal,O=C(OC1=CC=2OC(=CC(=O)C2C(O)=C1C3OC(COC4OC(CO)C(O)C(O)C4OC(=O)C=CC5=CC(OC)=C(O)C(OC)=C5)C(O)C(O)C3O)C=6C=CC(OC7OC(CO)C(O)C(O)C7O)=CC6)C=CC8=CC(OC)=C(O)C(OC)=C8,,,literal,776427-1,en,literal,"2-[4-(beta-D-Glucopyranosyloxy)phenyl]-5-hydroxy-6-[6-O-[2-O-(3,5-dimethoxy-4-hydroxycinnamoyl)-beta-D-glucopyranosyl]-beta-D-glucopyranosyl]-7-(3,5-dimethoxy-4-hydroxycinnamoyloxy)-4H-1-benzopyran-4-one",literal,10.1016/J.TET.2005.04.061,,
2,uri,http://www.wikidata.org/entity/Q15238300,uri,http://www.wikidata.org/entity/Q110077157,literal,Meliosma henryi,literal,YWDJEEAFAJQDGV-FHGJGQGYSA-N,literal,O=C(O)C12CCC(C(=O)OCC3OC(OC=4C(=O)C=COC4C)C(O)C(O)C3O)(C)CC2C5=CCC6C7(C)CCC(OC8OCC(O)C(O)C8OC9OC(C)C(O)C(O)C9O)C(C)(C)C7CCC6(C)C5(C)CC1,,,literal,776237-1,en,literal,Meliosmoside G,literal,10.1016/J.PHYTOCHEM.2014.10.035,,
3,uri,http://www.wikidata.org/entity/Q18112838,uri,http://www.wikidata.org/entity/Q105352168,literal,Meliosma lanceolata,literal,YQDXYGOKFNYKCJ-RQBYSGHOSA-N,literal,O=C(O)C1OC(OC2C(O)CC3(C)C4CC=C5C6CC(C)(C)CCC6(C(=O)OC7OC(CO)C(O)C(O)C7O)CCC5(C)C4(C)CCC3C2(C)CO)C(O)C(O)C1O,,,literal,776249-1,en,literal,"3beta-(beta-D-Glucopyranuronosyloxy)-28-(beta-D-glucopyranosyloxy)-2beta,23-dihydroxyolean-12-en-28-one",literal,10.1016/0031-9422(96)00003-9,,
4,uri,http://www.wikidata.org/entity/Q15239172,uri,http://www.wikidata.org/entity/Q104907989,literal,Sabia japonica,literal,AAKKARXDZDUXHU-UHFFFAOYSA-N,literal,O=C(OC)C=CC1=CC(O)=C(O)C(OC)=C1,,,literal,776427-1,en,literal,"Methyl 3-(3,4-dihydroxy-5-methoxyphenyl)prop-2-enoate",literal,10.1016/J.PHYTOCHEM.2007.08.021,,
5,uri,http://www.wikidata.org/entity/Q15239172,uri,http://www.wikidata.org/entity/Q27146675,literal,Sabia japonica,literal,PCMORTLOPMLEFB-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1O)OC)C=CC(=O)O,literal,530-59-6,literal,776427-1,en,literal,(EZ)-sinapic acid,literal,10.1016/J.PHYTOCHEM.2007.08.021,,
6,uri,http://www.wikidata.org/entity/Q15239172,uri,http://www.wikidata.org/entity/Q27263576,literal,Sabia japonica,literal,YIBXPFAXPUDDTK-UHFFFAOYSA-N,literal,CSCCCCCCN=C=S,literal,4430-39-1,literal,776427-1,en,literal,6-(methylthio)hexyl isothiocyanate,literal,10.1093/CHEMSE/BJS065,literal,CHEMBL574688
7,uri,http://www.wikidata.org/entity/Q15239172,uri,http://www.wikidata.org/entity/Q27263576,literal,Sabia japonica,literal,YIBXPFAXPUDDTK-UHFFFAOYSA-N,literal,CSCCCCCCN=C=S,literal,4430-39-1,literal,776427-1,en,literal,6-(methylthio)hexyl isothiocyanate,literal,10.1016/S0304-3835(00)00364-5,literal,CHEMBL574688
8,uri,http://www.wikidata.org/entity/Q15238300,uri,http://www.wikidata.org/entity/Q110077162,literal,Meliosma henryi,literal,VOLNKYGMPQXWNZ-SODOYUSISA-N,literal,O=C(OC1OC(COC2OCC(OC3OCC(O)(CO)C3O)C(O)C2O)C(O)C(O)C1O)C45CCC(=C)CC5C6=CCC7C8(C)CCC(OC9OCC(O)C(O)C9O)C(C)(C)C8CCC7(C)C6(C)CC4,,,literal,776237-1,en,literal,Meliosmoside B,literal,10.1016/J.PHYTOCHEM.2014.10.035,,
9,uri,http://www.wikidata.org/entity/Q15239172,uri,http://www.wikidata.org/entity/Q105191931,literal,Sabia japonica,literal,OGYHCBGORZWBPH-ZDUSSCGKSA-N,literal,[O-][S+](C)CCCCCCCN=C=S,,,literal,776427-1,en,literal,1-isothiocyanato-7-[(S)-methanesulfinyl]heptane,literal,10.1080/00021369.1990.10870168,,
