,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,chembl_id.type,chembl_id,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI
0,uri,http://www.wikidata.org/entity/Q17250347,uri,http://www.wikidata.org/entity/Q421964,literal,Hydrostachys insignis,literal,CWVRJTMFETXNAD-JUHZACGLSA-N,literal,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,literal,202650-88-2,literal,432886-1,literal,CHEMBL284616,en,literal,(E)-chlorogenic acid,literal,10.1016/S0305-1978(02)00054-6
1,uri,http://www.wikidata.org/entity/Q17248494,uri,http://www.wikidata.org/entity/Q421964,literal,Hydrostachys angustisecta,literal,CWVRJTMFETXNAD-JUHZACGLSA-N,literal,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,literal,202650-88-2,literal,688213-1,literal,CHEMBL284616,en,literal,(E)-chlorogenic acid,literal,10.1016/S0305-1978(02)00054-6
2,uri,http://www.wikidata.org/entity/Q17247797,uri,http://www.wikidata.org/entity/Q421964,literal,Hydrostachys polymorpha,literal,CWVRJTMFETXNAD-JUHZACGLSA-N,literal,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,literal,202650-88-2,literal,688228-1,literal,CHEMBL284616,en,literal,(E)-chlorogenic acid,literal,10.1016/S0305-1978(02)00054-6
