,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q1130368,uri,http://www.wikidata.org/entity/Q81976216,literal,Basella alba,literal,MBDOYVRWFFCFHM-UHFFFAOYSA-N,literal,O=CC=CCCC,literal,164286-1,en,literal,2-Hexenal,literal,10.1016/0889-1575(91)90017-Z,literal,505-57-7,,
1,uri,http://www.wikidata.org/entity/Q17239016,uri,http://www.wikidata.org/entity/Q105034864,literal,Anredera baselloides,literal,HWYBGIDROCYPOE-UHFFFAOYSA-N,literal,O=C(O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C5C6CC(C)(C)CCC6(C(=O)O)CCC54C)C2(C)C)C(O)C(OC7OCC(O)C(O)C7O)C1O,literal,14548-2,en,literal,Momordin I,literal,10.1055/S-2006-961046,,,,
2,uri,http://www.wikidata.org/entity/Q1130368,uri,http://www.wikidata.org/entity/Q67879590,literal,Basella alba,literal,AQBXRWJMJJJCLI-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCC#CCC,literal,164286-1,en,literal,3-eicosyne,literal,10.1016/0889-1575(91)90017-Z,literal,61886-66-6,,
3,uri,http://www.wikidata.org/entity/Q1478038,uri,http://www.wikidata.org/entity/Q110183781,literal,Ullucus tuberosus,literal,LWXJBFFPVPUUSL-KWVIEREISA-N,literal,O=C(O)C1=CC(=CC=NCCC2=CC=C(O)C=C2)CC(N1)C(=O)O,literal,167633-1,en,literal,Miraxanthin-III,literal,10.1021/JF8012053,,,,
4,uri,http://www.wikidata.org/entity/Q1130368,uri,http://www.wikidata.org/entity/Q4596898,literal,Basella alba,literal,YOMSJEATGXXYPX-UHFFFAOYSA-N,literal,COC1=C(C=CC(=C1)C=C)O,literal,164286-1,en,literal,2-methoxy-4-vinylphenol,literal,10.1016/0889-1575(91)90017-Z,literal,7786-61-0,literal,CHEMBL1232595
5,uri,http://www.wikidata.org/entity/Q1130368,uri,http://www.wikidata.org/entity/Q76933,literal,Basella alba,literal,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,literal,CCCCCCO,literal,164286-1,en,literal,1-hexanol,literal,10.1016/0889-1575(91)90017-Z,literal,111-27-3,literal,CHEMBL14085
6,uri,http://www.wikidata.org/entity/Q17239016,uri,http://www.wikidata.org/entity/Q105030906,literal,Anredera baselloides,literal,HNJXWEFPOBKGBH-KWFFTJJESA-N,literal,O=C(O)C1OC(OC2CCC3(C)C4CC=C5C6CC(=C)CCC6(C(=O)OC7OC(CO)C(O)C(O)C7O)CCC5(C)C4(C)CCC3C2(C)C)C(O)C(O)C1O,literal,14548-2,,literal,Q105030906,literal,10.1139/V90-312,,,,
7,uri,http://www.wikidata.org/entity/Q17239016,uri,http://www.wikidata.org/entity/Q27104421,literal,Anredera baselloides,literal,IUCHKMAZAWJNBJ-RCYXVVTDSA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)O)O)C)C)C2C1)C)C(=O)O)C,literal,14548-2,en,literal,calenduloside E,literal,10.1002/JLAC.199119910149,literal,26020-14-4,literal,CHEMBL446866
8,uri,http://www.wikidata.org/entity/Q17239016,uri,http://www.wikidata.org/entity/Q105291123,literal,Anredera baselloides,literal,VPZKILYKYLHBKM-UHFFFAOYSA-N,literal,O=C(OC1OC(CO)C(O)C(O)C1O)C23CCC(=C)CC3C4=CCC5C6(C)CCC(OC7OC(CO)C(O)C(O)C7O)C(C)(CO)C6CCC5(C)C4(C)CC2,literal,14548-2,en,literal,"[3,4,5-Trihydroxy-6-(hydroxymethyl)oxan-2-yl] 9-(hydroxymethyl)-6a,6b,9,12a-tetramethyl-2-methylidene-10-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate",literal,10.1055/S-2006-961046,,,,
9,uri,http://www.wikidata.org/entity/Q1130368,uri,http://www.wikidata.org/entity/Q49546,literal,Basella alba,literal,CSCPPACGZOOCGX-UHFFFAOYSA-N,literal,CC(=O)C,literal,164286-1,en,literal,acetone,literal,10.1016/0889-1575(91)90017-Z,literal,67-64-1,literal,CHEMBL14253
10,uri,http://www.wikidata.org/entity/Q1478038,uri,http://www.wikidata.org/entity/Q105285269,literal,Ullucus tuberosus,literal,VFFZTNVCORWDDD-QRVUJZRBSA-N,literal,OCC1OC(OC2CC3CCC4C(CCC5(C)C4CC6OC7(OCC(CO)CC7)C(C)C65)C3(C)CC2O)C(OC8OC(C)C(O)C(O)C8O)C(O)C1OC9OC(C)C(O)C(O)C9O,literal,167633-1,,literal,Q105285269,literal,10.1002/JLAC.199619960523,,,,
11,uri,http://www.wikidata.org/entity/Q1478038,uri,http://www.wikidata.org/entity/Q104388555,literal,Ullucus tuberosus,literal,BBJUSJOGHYQDQX-BFIGBBASSA-N,literal,O=C(O)C1=NC(C(=O)O)CC(C=CN2C3=CC(O)=C(O)C=C3CC2C(=O)O)=C1,literal,167633-1,en,literal,Isobetanidin,literal,10.1021/JF8012053,,,,
12,uri,http://www.wikidata.org/entity/Q1478038,uri,http://www.wikidata.org/entity/Q110183776,literal,Ullucus tuberosus,literal,POYIZOSTYKKRNT-SUKFDJDASA-N,literal,O=C(O)C1=CC(=CC=NC(C(=O)O)CCC(=O)O)CC(N1)C(=O)O,literal,167633-1,en,literal,Vulgaxanthin-II,literal,10.1021/JF8012053,literal,1047-87-6,,
