,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q17759363,uri,http://www.wikidata.org/entity/Q104375849,literal,Tetrachondra hamiltonii,literal,VTVARPTUBCBNJX-UJPOAAIJSA-N,literal,O=C1C=CC(O)(C=C1)CCOC2OC(CO)C(O)C(O)C2O,literal,40661-45-8,literal,120853-1,en,literal,CID 11809239,literal,10.1016/S0305-1978(99)00040-X,,
1,uri,http://www.wikidata.org/entity/Q14623245,uri,http://www.wikidata.org/entity/Q82942348,literal,Polypremum procumbens,literal,VTVARPTUBCBNJX-WJTVCTBASA-N,literal,O=C1C=CC(O)(C=C1)CCOC2OC(CO)C(O)C(O)C2O,literal,40661-45-8,literal,283590-2,en,literal,Cornoside,literal,10.1016/S0305-1978(99)00040-X,,
2,uri,http://www.wikidata.org/entity/Q17759363,uri,http://www.wikidata.org/entity/Q245280,literal,Tetrachondra hamiltonii,literal,FBPFZTCFMRRESA-JGWLITMVSA-N,literal,C(C(C(C(C(CO)O)O)O)O)O,literal,50-70-4,literal,120853-1,en,literal,D-sorbitol,literal,10.1016/S0305-1978(99)00040-X,literal,CHEMBL1682
3,uri,http://www.wikidata.org/entity/Q14623245,uri,http://www.wikidata.org/entity/Q105115402,literal,Polypremum procumbens,literal,ILRCGYURZSFMEG-RGDJUOJXSA-N,literal,OC1=CC=C(C=C1)CCOC2OC(CO)C(O)C(O)C2O,,,literal,283590-2,en,literal,"(2R,3S,4S,5R,6S)-2-(hydroxymethyl)-6-[2-(4-hydroxyphenyl)ethoxy]oxane-3,4,5-triol",literal,10.1016/S0305-1978(99)00040-X,,
4,uri,http://www.wikidata.org/entity/Q17759363,uri,http://www.wikidata.org/entity/Q411426,literal,Tetrachondra hamiltonii,literal,FBSKJMQYURKNSU-ZLSOWSIRSA-N,literal,O=C(OC1C(OC(OCCC2=CC=C(O)C(O)=C2)C(O)C1OC3OC(C)C(O)C(O)C3O)CO)C=CC4=CC=C(O)C(O)=C4,literal,61276-17-3,literal,120853-1,en,literal,verbascoside,literal,10.1016/S0305-1978(99)00040-X,literal,CHEMBL231853
5,uri,http://www.wikidata.org/entity/Q14623245,uri,http://www.wikidata.org/entity/Q7404463,literal,Polypremum procumbens,literal,ILRCGYURZSFMEG-RKQHYHRCSA-N,literal,C1=CC(=CC=C1CCOC2C(C(C(C(O2)CO)O)O)O)O,literal,10338-51-9,literal,283590-2,en,literal,salidroside,literal,10.1016/S0305-1978(99)00040-X,literal,CHEMBL465208
6,uri,http://www.wikidata.org/entity/Q14623245,uri,http://www.wikidata.org/entity/Q105113780,literal,Polypremum procumbens,literal,IIVINXPOHZUXQM-TYGLCWKWSA-N,literal,O=C(OC1C(OC(OCCC2=CC=C(O)C(O)=C2)C(O)C1OC3OCC(O)C(O)C3O)CO)C=CC4=CC=C(O)C(O)=C4,,,literal,283590-2,en,literal,Conandroside,literal,10.1016/S0305-1978(99)00040-X,,
7,uri,http://www.wikidata.org/entity/Q14623245,uri,http://www.wikidata.org/entity/Q104375849,literal,Polypremum procumbens,literal,VTVARPTUBCBNJX-UJPOAAIJSA-N,literal,O=C1C=CC(O)(C=C1)CCOC2OC(CO)C(O)C(O)C2O,literal,40661-45-8,literal,283590-2,en,literal,CID 11809239,literal,10.1016/S0305-1978(99)00040-X,,
8,uri,http://www.wikidata.org/entity/Q17759363,uri,http://www.wikidata.org/entity/Q82942348,literal,Tetrachondra hamiltonii,literal,VTVARPTUBCBNJX-WJTVCTBASA-N,literal,O=C1C=CC(O)(C=C1)CCOC2OC(CO)C(O)C(O)C2O,literal,40661-45-8,literal,120853-1,en,literal,Cornoside,literal,10.1016/S0305-1978(99)00040-X,,
