,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q17746402,uri,http://www.wikidata.org/entity/Q104969485,literal,Erythranthe lutea,literal,CSPFTKVVQSYLRS-SDCDDBIKSA-N,literal,OC1CC(O)(C(=C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC2C(O)(C)CC(O)CC2(C)C)C)C)C)C)C(C)(C)C1)C,literal,77120259-1,en,literal,CID 163054442,literal,10.1016/S0031-9422(00)90023-2,,,,
1,uri,http://www.wikidata.org/entity/Q3314650,uri,http://www.wikidata.org/entity/Q27105473,literal,Mimulus cardinalis,literal,VJJZJBUCDWKPLC-UHFFFAOYSA-N,literal,COC1=C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,literal,805898-1,en,literal,3-methoxyapigenin,literal,10.1515/ZNC-2000-1-203,literal,1592-70-7,literal,CHEMBL165064
2,uri,http://www.wikidata.org/entity/Q10903857,uri,http://www.wikidata.org/entity/Q105302734,literal,Phryma leptostachya,literal,WDWKBCKXTIIDOK-GZJZEGOSSA-N,literal,O=C(OC12COC(C3=C(OC)C=C4OCOC4=C3OC)C2COC1C5=C(OC)C=C6OCOC6=C5OC)C,literal,864098-1,en,literal,"[(3S,3aS,6S,6aR)-3,6-bis(4,6-dimethoxy-1,3-benzodioxol-5-yl)-3,4,6,6a-tetrahydro-1H-furo[3,4-c]furan-3a-yl] acetate",literal,10.1021/JF048208H,,,,
3,uri,http://www.wikidata.org/entity/Q8964344,uri,http://www.wikidata.org/entity/Q105158589,literal,Glossostigma,literal,LWTOHQGGAJCWFV-TYXMWASGSA-N,literal,O=C(O)C1C(O)CC2(O)OC1CC(OC3OC(C)C(O)C(N)C3O)C=CC=CC=CC=CC=CC=CC=CC(C)C(OC(=O)CC(=O)CCCC(O)CC(O)CC(O)CC(O)C2)C(C)CCC(O)CC(=O)C4=CC=C(N)C=C4,literal,331626-2,,literal,Q105158589,literal,10.1021/NP049747J,,,,
4,uri,http://www.wikidata.org/entity/Q1499260,uri,http://www.wikidata.org/entity/Q105016398,literal,Mimulus guttatus,literal,GRSPARSXNHKGDG-GYDFSDGFSA-N,literal,OC1CC(=C(C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=C=C2C(O)(C)CC(O)CC2(C)C)C)C)C)C)C(C)(C)C1)C,literal,162201-2,en,literal,CID 162925006,literal,10.1016/S0040-4039(01)88328-3,,,,
5,uri,http://www.wikidata.org/entity/Q17746445,uri,http://www.wikidata.org/entity/Q83033062,literal,Erythranthe cardinalis,literal,AOFQCVDYMNHCKD-UHFFFAOYSA-N,literal,O=C1C(OC)=C(OC2=CC(O)=CC(OC)=C12)C=3C=CC(O)=C(O)C3,literal,802263-1,en,literal,"3,5-Di-O-methylquercetin",literal,10.1515/ZNC-2000-1-203,literal,1486-66-4,,
6,uri,http://www.wikidata.org/entity/Q10903857,uri,http://www.wikidata.org/entity/Q105232565,literal,Phryma leptostachya,literal,RAEVVXDSRIMUNE-FMEVNECASA-N,literal,O=C(OC12COC(C3=CC=C4OCOC4=C3OC)C2COC1C5=C(OC)C=C6OCOC6=C5OC)C,literal,864098-1,en,literal,"[(3S,3aR,6R,6aS)-3-(4,6-dimethoxy-1,3-benzodioxol-5-yl)-6-(4-methoxy-1,3-benzodioxol-5-yl)-3,4,6,6a-tetrahydro-1H-furo[3,4-c]furan-3a-yl] acetate",literal,10.1002/HLCA.201100311,,,,
7,uri,http://www.wikidata.org/entity/Q3314671,uri,http://www.wikidata.org/entity/Q27258520,literal,Mimulus lewisii,literal,TWMBFWDMMIGYEO-UHFFFAOYSA-N,literal,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC)OC,literal,805991-1,en,literal,"quercetin 3,3',4'-trimethyl ether",literal,10.1016/0305-1978(92)90015-6,literal,14549-84-9,literal,CHEMBL350720
8,uri,http://www.wikidata.org/entity/Q1499260,uri,http://www.wikidata.org/entity/Q105005833,literal,Mimulus guttatus,literal,GBFUJSDSAPGLBF-VSLLMMCSSA-N,literal,OC1CC(O)(C(=C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=C=C2C(O)(C)CC(O)CC2(C)C)C)C)C)C)C(C)(C)C1)C,literal,162201-2,en,literal,Mimulaxanthin,literal,10.1016/S0031-9422(00)90023-2,,,,
9,uri,http://www.wikidata.org/entity/Q10903857,uri,http://www.wikidata.org/entity/Q105375046,literal,Phryma leptostachya,literal,ZGBQEJGNORPNKC-UHFFFAOYSA-N,literal,O=C(OC12COC(C=3C=C4OCOC4=CC3OC)C2COC1OC=5C=C6OCOC6=CC5OC)C,literal,864098-1,en,literal,"[6-(6-methoxy-1,3-benzodioxol-5-yl)-3-[(6-methoxy-1,3-benzodioxol-5-yl)oxy]-3,4,6,6a-tetrahydro-1H-furo[3,4-c]furan-3a-yl] acetate",literal,10.1080/00021369.1972.10860346,literal,38303-95-6,,
