,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q4764582,uri,http://www.wikidata.org/entity/Q104986445,literal,Anigozanthos preissii,literal,DPDJXXJPURMWEU-UHFFFAOYSA-N,literal,O=C1C(O)=CC=2C=CC=C3C=CC(C=4C=CC(O)=C(O)C4)=C1C32,literal,56252-03-0,literal,429584-1,en,literal,"9-(3,4-dihydroxyphenyl)-2-hydroxyphenalen-1-one",literal,10.1016/S0031-9422(96)00679-6,,
1,uri,http://www.wikidata.org/entity/Q4764582,uri,http://www.wikidata.org/entity/Q104986445,literal,Anigozanthos preissii,literal,DPDJXXJPURMWEU-UHFFFAOYSA-N,literal,O=C1C(O)=CC=2C=CC=C3C=CC(C=4C=CC(O)=C(O)C4)=C1C32,literal,56252-03-0,literal,429584-1,en,literal,"9-(3,4-dihydroxyphenyl)-2-hydroxyphenalen-1-one",literal,10.1016/S0031-9422(99)00544-0,,
2,uri,http://www.wikidata.org/entity/Q15317290,uri,http://www.wikidata.org/entity/Q105219049,literal,Anigozanthos bicolor,literal,QDYVWJODKPDRFG-UHFFFAOYSA-N,literal,O=C1C(O)=C(C=2C=CC=C3C=CC(C=4C=CC(O)=CC4)=C1C32)C5=C(O)C(=O)C=6C(=CC=C7C=CC=C5C76)C=8C=CC(O)=CC8,literal,190372-82-8,literal,429572-1,en,literal,"3,3'-Bis(4''-hydroxyanigorufone)",literal,10.1016/S0031-9422(99)00116-8,,
3,uri,http://www.wikidata.org/entity/Q15335012,uri,http://www.wikidata.org/entity/Q105034847,literal,Xiphidium caeruleum,literal,HWVYVDAOGDYGBR-UHFFFAOYSA-N,literal,O=C1C(OC)=CC2=CN(C(=O)C3=CC=C(C=4C=CC=CC4)C1=C23)CCCC,,,literal,304977-2,en,literal,"2-Butyl-5-methoxy-7-phenyl-1H-benzo[de]isoquinoline-1,6(2H)-dione",literal,10.1021/NP020083S,,
4,uri,http://www.wikidata.org/entity/Q3564940,uri,http://www.wikidata.org/entity/Q105181971,literal,Wachendorfia thyrsiflora,literal,NMULBEGPQLUQPJ-UHFFFAOYSA-N,literal,O=C1C=CC=2C=CC=3C=4C=CC=CC4OC5=C(OC)C=C1C2C53,,,literal,429938-1,en,literal,5-Methoxy-6-oxa-benzo[def]chrysen-3-one,literal,10.1080/10575630290033079,,
5,uri,http://www.wikidata.org/entity/Q15335012,uri,http://www.wikidata.org/entity/Q105268253,literal,Xiphidium caeruleum,literal,TZMWQJGSAFBSKJ-IBGZPJMESA-N,literal,O=C1OC(O)C2=CC(OC)=C(O)C3=C(C=CC1=C23)C=4C=CC=CC4,,,literal,304977-2,en,literal,"(4S)-4,8-dihydroxy-7-methoxy-10-phenyl-3-oxatricyclo[7.3.1.05,13]trideca-1(13),5,7,9,11-pentaen-2-one",literal,10.1021/NP020083S,,
6,uri,http://www.wikidata.org/entity/Q3564940,uri,http://www.wikidata.org/entity/Q105174933,literal,Wachendorfia thyrsiflora,literal,MYICUMRUDLMCKG-UHFFFAOYSA-N,literal,O=C1C(OC)=CC=2C=C(O)C=3OC=4C=CC=CC4C5=CC=C1C2C35,,,literal,429938-1,en,literal,5-Hydroxy-2-methoxy-6-oxa-benzo[def]chrysen-1-one,literal,10.1016/J.PHYTOL.2011.03.006,,
7,uri,http://www.wikidata.org/entity/Q15335012,uri,http://www.wikidata.org/entity/Q104995970,literal,Xiphidium caeruleum,literal,FJBIVQOWUHSYEI-ZVQINVJOSA-N,literal,NC(=O)NC(=O)OCC1OC(Oc2c(O)cc3c4c(ccc(-c5ccccc5)c24)C(=O)OC3)C(O)C(O)C1O,,,literal,304977-2,en,literal,"5-Hydroxy-6-[[6-O-[[(aminocarbonyl)amino]carbonyl]-beta-D-glucopyranosyl]oxy]-7-phenyl-1H,3H-naphtho[1,8-cd]pyran-1-one",literal,10.1021/NP020083S,,
8,uri,http://www.wikidata.org/entity/Q15335012,uri,http://www.wikidata.org/entity/Q105343086,literal,Xiphidium caeruleum,literal,XVQFQCUBHASROK-SFHVURJKSA-N,literal,O=C1OC(O)C2=CC(O)=C(O)C3=C(C=CC1=C23)C=4C=CC=CC4,,,literal,304977-2,en,literal,"(4S)-4,7,8-trihydroxy-10-phenyl-3-oxatricyclo[7.3.1.05,13]trideca-1(13),5,7,9,11-pentaen-2-one",literal,10.1021/NP020083S,,
9,uri,http://www.wikidata.org/entity/Q15335012,uri,http://www.wikidata.org/entity/Q105303297,literal,Xiphidium caeruleum,literal,WEQGUVNFNHXVGR-UHFFFAOYSA-N,literal,O=C1C(O)=CC=2C=C(O)C=3OC=4C=CC=CC4C5=CC=C1C2C35,,,literal,304977-2,en,literal,Lachnanthofluorene,literal,10.1021/NP020083S,,
