,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q15487041,uri,http://www.wikidata.org/entity/Q27108284,literal,Sedum grisebachii,literal,AZFYHRHUTXBGJS-UHFFFAOYSA-N,literal,COC1=C(C=C(C2=C1OC(=C(C2=O)O)C3=CC=C(C=C3)O)O)O,literal,275478-1,en,literal,sexangularetin,literal,10.1016/0031-9422(95)00573-0,literal,571-74-4,,
1,uri,http://www.wikidata.org/entity/Q15489488,uri,http://www.wikidata.org/entity/Q83070991,literal,Sedum urvillei,literal,GFKFBLJVPWRDEL-YUMQZZPRSA-N,literal,OC(C)CC1NCCCC1,literal,276219-1,en,literal,sedridine,literal,10.1007/BF00937658,literal,501-83-7,,
2,uri,http://www.wikidata.org/entity/Q15494233,uri,http://www.wikidata.org/entity/Q393336,literal,Sedum farinosum,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,231716-2,en,literal,kaempferol,literal,10.1016/0031-9422(95)00573-0,literal,520-18-3,literal,CHEMBL150
3,uri,http://www.wikidata.org/entity/Q15487041,uri,http://www.wikidata.org/entity/Q951449,literal,Sedum grisebachii,literal,IKMDFBPHZNJCSN-UHFFFAOYSA-N,literal,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,literal,275478-1,en,literal,myricetin,literal,10.1016/0031-9422(95)00573-0,literal,529-44-2,literal,CHEMBL164
4,uri,http://www.wikidata.org/entity/Q17773500,uri,http://www.wikidata.org/entity/Q2376404,literal,Sedum ursi,literal,ADKXZIOQKHHDNQ-MRVPVSSYSA-N,literal,CC(=O)CC1CCCN1C,literal,939890-1,en,literal,hygrine,literal,10.1007/BF00937658,literal,496-49-1,,
5,uri,http://www.wikidata.org/entity/Q15485803,uri,http://www.wikidata.org/entity/Q63408800,literal,Sedum multiceps,literal,IBXCKSUZOFKGSB-UHFFFAOYSA-N,literal,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)OC)O)O,literal,275731-1,en,literal,Limocitrin,literal,10.1016/0031-9422(95)00573-0,literal,489-33-8,,
6,uri,http://www.wikidata.org/entity/Q15485801,uri,http://www.wikidata.org/entity/Q63408800,literal,Sedum laconicum,literal,IBXCKSUZOFKGSB-UHFFFAOYSA-N,literal,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)OC)O)O,literal,275590-1,en,literal,Limocitrin,literal,10.1016/0031-9422(95)00573-0,literal,489-33-8,,
7,uri,http://www.wikidata.org/entity/Q15486276,uri,http://www.wikidata.org/entity/Q63408800,literal,Sedum borissovae,literal,IBXCKSUZOFKGSB-UHFFFAOYSA-N,literal,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)OC)O)O,literal,275147-1,en,literal,Limocitrin,literal,10.1016/0031-9422(95)00573-0,literal,489-33-8,,
8,uri,http://www.wikidata.org/entity/Q15486377,uri,http://www.wikidata.org/entity/Q63408800,literal,Sedum melanantherum,literal,IBXCKSUZOFKGSB-UHFFFAOYSA-N,literal,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)OC)O)O,literal,275690-1,en,literal,Limocitrin,literal,10.1016/0031-9422(95)00573-0,literal,489-33-8,,
9,uri,http://www.wikidata.org/entity/Q15486681,uri,http://www.wikidata.org/entity/Q63408800,literal,Sedum apoleipon,literal,IBXCKSUZOFKGSB-UHFFFAOYSA-N,literal,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)OC)O)O,literal,905239-1,en,literal,Limocitrin,literal,10.1016/0031-9422(95)00573-0,literal,489-33-8,,
10,uri,http://www.wikidata.org/entity/Q15487041,uri,http://www.wikidata.org/entity/Q63408800,literal,Sedum grisebachii,literal,IBXCKSUZOFKGSB-UHFFFAOYSA-N,literal,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)OC)O)O,literal,275478-1,en,literal,Limocitrin,literal,10.1016/0031-9422(95)00573-0,literal,489-33-8,,
11,uri,http://www.wikidata.org/entity/Q15485874,uri,http://www.wikidata.org/entity/Q1649777,literal,Sedum crassularia,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,literal,275279-1,en,literal,quercitrin,literal,10.1016/0031-9422(93)85416-O,literal,522-12-3,literal,CHEMBL82242
12,uri,http://www.wikidata.org/entity/Q15494233,uri,http://www.wikidata.org/entity/Q409478,literal,Sedum farinosum,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,231716-2,en,literal,quercetin,literal,10.1016/0031-9422(95)00573-0,literal,117-39-5,literal,CHEMBL50
13,uri,http://www.wikidata.org/entity/Q15494233,uri,http://www.wikidata.org/entity/Q83070991,literal,Sedum farinosum,literal,GFKFBLJVPWRDEL-YUMQZZPRSA-N,literal,OC(C)CC1NCCCC1,literal,231716-2,en,literal,sedridine,literal,10.1016/S0031-9422(00)97554-X,literal,501-83-7,,
14,uri,http://www.wikidata.org/entity/Q15485874,uri,http://www.wikidata.org/entity/Q105344928,literal,Sedum crassularia,literal,XZGXHUKLGCOGII-FTVHLUNLSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C(OC)=C(O)C=C(O)C13)C=4C=CC(O)=C(OC)C4,literal,275279-1,en,literal,"5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-8-methoxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.1016/0031-9422(93)85416-O,literal,38836-51-0,,
15,uri,http://www.wikidata.org/entity/Q15485803,uri,http://www.wikidata.org/entity/Q27893085,literal,Sedum multiceps,literal,TYHJMEIBGDDCPA-SECBINFHSA-N,literal,CC(=O)CC1CCCCN1C,literal,275731-1,en,literal,N-methylpelletierine,literal,10.1007/BF00937658,literal,40199-45-9,,
16,uri,http://www.wikidata.org/entity/Q15485801,uri,http://www.wikidata.org/entity/Q27893085,literal,Sedum laconicum,literal,TYHJMEIBGDDCPA-SECBINFHSA-N,literal,CC(=O)CC1CCCCN1C,literal,275590-1,en,literal,N-methylpelletierine,literal,10.1007/BF00937658,literal,40199-45-9,,
17,uri,http://www.wikidata.org/entity/Q15486276,uri,http://www.wikidata.org/entity/Q27893085,literal,Sedum borissovae,literal,TYHJMEIBGDDCPA-SECBINFHSA-N,literal,CC(=O)CC1CCCCN1C,literal,275147-1,en,literal,N-methylpelletierine,literal,10.1007/BF00937658,literal,40199-45-9,,
18,uri,http://www.wikidata.org/entity/Q15486377,uri,http://www.wikidata.org/entity/Q27893085,literal,Sedum melanantherum,literal,TYHJMEIBGDDCPA-SECBINFHSA-N,literal,CC(=O)CC1CCCCN1C,literal,275690-1,en,literal,N-methylpelletierine,literal,10.1016/S0031-9422(00)97554-X,literal,40199-45-9,,
19,uri,http://www.wikidata.org/entity/Q15486681,uri,http://www.wikidata.org/entity/Q27893085,literal,Sedum apoleipon,literal,TYHJMEIBGDDCPA-SECBINFHSA-N,literal,CC(=O)CC1CCCCN1C,literal,905239-1,en,literal,N-methylpelletierine,literal,10.1007/BF00937658,literal,40199-45-9,,
20,uri,http://www.wikidata.org/entity/Q15485803,uri,http://www.wikidata.org/entity/Q27105232,literal,Sedum multiceps,literal,CWMYODFAUAJKIV-HTQZYQBOSA-N,literal,CC(CC1CCCN1C)O,literal,275731-1,en,literal,(-)-Hygroline,literal,10.1007/BF00937658,literal,496-47-9,,
21,uri,http://www.wikidata.org/entity/Q15485801,uri,http://www.wikidata.org/entity/Q27105232,literal,Sedum laconicum,literal,CWMYODFAUAJKIV-HTQZYQBOSA-N,literal,CC(CC1CCCN1C)O,literal,275590-1,en,literal,(-)-Hygroline,literal,10.1007/BF00937658,literal,496-47-9,,
22,uri,http://www.wikidata.org/entity/Q15487041,uri,http://www.wikidata.org/entity/Q27893085,literal,Sedum grisebachii,literal,TYHJMEIBGDDCPA-SECBINFHSA-N,literal,CC(=O)CC1CCCCN1C,literal,275478-1,en,literal,N-methylpelletierine,literal,10.1007/BF00937658,literal,40199-45-9,,
23,uri,http://www.wikidata.org/entity/Q15489488,uri,http://www.wikidata.org/entity/Q63408800,literal,Sedum urvillei,literal,IBXCKSUZOFKGSB-UHFFFAOYSA-N,literal,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)OC)O)O,literal,276219-1,en,literal,Limocitrin,literal,10.1016/0031-9422(95)00573-0,literal,489-33-8,,
24,uri,http://www.wikidata.org/entity/Q15486276,uri,http://www.wikidata.org/entity/Q27105232,literal,Sedum borissovae,literal,CWMYODFAUAJKIV-HTQZYQBOSA-N,literal,CC(CC1CCCN1C)O,literal,275147-1,en,literal,(-)-Hygroline,literal,10.1007/BF00937658,literal,496-47-9,,
25,uri,http://www.wikidata.org/entity/Q15486681,uri,http://www.wikidata.org/entity/Q27105232,literal,Sedum apoleipon,literal,CWMYODFAUAJKIV-HTQZYQBOSA-N,literal,CC(CC1CCCN1C)O,literal,905239-1,en,literal,(-)-Hygroline,literal,10.1007/BF00937658,literal,496-47-9,,
26,uri,http://www.wikidata.org/entity/Q15487041,uri,http://www.wikidata.org/entity/Q27105232,literal,Sedum grisebachii,literal,CWMYODFAUAJKIV-HTQZYQBOSA-N,literal,CC(CC1CCCN1C)O,literal,275478-1,en,literal,(-)-Hygroline,literal,10.1007/BF00937658,literal,496-47-9,,
27,uri,http://www.wikidata.org/entity/Q15485874,uri,http://www.wikidata.org/entity/Q104667210,literal,Sedum crassularia,literal,WXTPOHDTGNYFSB-RMPHRYRLSA-N,literal,OC=1C=C(O)C=C(OC2OC(CO)C(O)C(O)C2O)C1,literal,275279-1,en,literal,"(2S,3R,4S,5S,6R)-2-(3,5-dihydroxyphenoxy)-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1016/0031-9422(93)85416-O,literal,28217-60-9,,
28,uri,http://www.wikidata.org/entity/Q15494233,uri,http://www.wikidata.org/entity/Q27107635,literal,Sedum farinosum,literal,JEIZLWNUBXHADF-UHFFFAOYSA-N,literal,CC(=O)CC1CCCCN1,literal,231716-2,en,literal,(+/-)-pelletierine,literal,10.1016/S0031-9422(00)97554-X,literal,4396-01-4,literal,CHEMBL2448876
29,uri,http://www.wikidata.org/entity/Q15486276,uri,http://www.wikidata.org/entity/Q27103456,literal,Sedum borissovae,literal,ZASFHSAGASJGRN-UHFFFAOYSA-N,literal,COC1=C(C=C(C2=C1OC(=C(C2=O)O)C3=CC(=C(C=C3)O)O)O)O,literal,275147-1,en,literal,"3,3',4',5,7-pentahydroxy-8-methoxyflavone",literal,10.1016/0031-9422(95)00573-0,literal,27500-34-1,,
30,uri,http://www.wikidata.org/entity/Q15486681,uri,http://www.wikidata.org/entity/Q27103456,literal,Sedum apoleipon,literal,ZASFHSAGASJGRN-UHFFFAOYSA-N,literal,COC1=C(C=C(C2=C1OC(=C(C2=O)O)C3=CC(=C(C=C3)O)O)O)O,literal,905239-1,en,literal,"3,3',4',5,7-pentahydroxy-8-methoxyflavone",literal,10.1016/0031-9422(95)00573-0,literal,27500-34-1,,
31,uri,http://www.wikidata.org/entity/Q15487041,uri,http://www.wikidata.org/entity/Q27103456,literal,Sedum grisebachii,literal,ZASFHSAGASJGRN-UHFFFAOYSA-N,literal,COC1=C(C=C(C2=C1OC(=C(C2=O)O)C3=CC(=C(C=C3)O)O)O)O,literal,275478-1,en,literal,"3,3',4',5,7-pentahydroxy-8-methoxyflavone",literal,10.1016/0031-9422(95)00573-0,literal,27500-34-1,,
32,uri,http://www.wikidata.org/entity/Q15488562,uri,http://www.wikidata.org/entity/Q27893085,literal,Sedum tuberiferum,literal,TYHJMEIBGDDCPA-SECBINFHSA-N,literal,CC(=O)CC1CCCCN1C,literal,276205-1,en,literal,N-methylpelletierine,literal,10.1007/BF00937658,literal,40199-45-9,,
33,uri,http://www.wikidata.org/entity/Q15489488,uri,http://www.wikidata.org/entity/Q27893085,literal,Sedum urvillei,literal,TYHJMEIBGDDCPA-SECBINFHSA-N,literal,CC(=O)CC1CCCCN1C,literal,276219-1,en,literal,N-methylpelletierine,literal,10.1007/BF00937658,literal,40199-45-9,,
