,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id,structure_cas.type,structure_cas
12,uri,http://www.wikidata.org/entity/Q149337,uri,http://www.wikidata.org/entity/Q111729132,literal,Nuphar pumila,literal,RCEGLXVYHHYXSF-BPAICAEQSA-N,literal,[O-][S+]1CC2(CN3C(C4=COC=C4)CCC(C)C3CC2)CC15CN6C(C7=COC=C7)CCC(C)C6CC5,literal,605460-1,en,literal,syn-Thiobinupharidine sulfoxide,literal,10.1016/J.BMCL.2003.09.019,,,,
13,uri,http://www.wikidata.org/entity/Q149773,uri,http://www.wikidata.org/entity/Q104986403,literal,Nuphar japonica,literal,DPBVYZVSXAZMAY-UCPBNTOWSA-N,literal,O=C(OC1OC2COC(=O)C=3C=C(O)C(O)=C(O)C3C4=C(O)C(O)=C(O)C=C4C(=O)OC(C1OC(=O)C5=CC(O)=C(O)C(O)=C5)C2OC(=O)C6=CC(O)=C(O)C(O)=C6)C7=CC(O)=C(O)C(O)=C7,literal,605440-1,en,literal,"[(1S,19R,21R,22R,23R)-6,7,8,11,12,13-hexahydroxy-3,16-dioxo-21,22-bis[(3,4,5-trihydroxybenzoyl)oxy]-2,17,20-trioxatetracyclo[17.3.1.04,9.010,15]tricosa-4,6,8,10,12,14-hexaen-23-yl] 3,4,5-trihydroxybenzoate",literal,10.1016/0031-9422(90)85172-C,,,,
14,uri,http://www.wikidata.org/entity/Q146406,uri,http://www.wikidata.org/entity/Q105282619,literal,Nuphar lutea,literal,VACAXMGPQVSASV-ZURMFQRFSA-N,literal,OCC(=CCC1NC(C2=COC=C2)CCC1C)C,literal,30385379-2,en,literal,"(E)-4-[(2R,3R,6R)-6-(furan-3-yl)-3-methylpiperidin-2-yl]-2-methylbut-2-en-1-ol",literal,10.1016/S0031-9422(00)85603-4,,,,
15,uri,http://www.wikidata.org/entity/Q149773,uri,http://www.wikidata.org/entity/Q110198439,literal,Nuphar japonica,literal,USKARXYQJDURNC-UHFFFAOYSA-N,literal,O=C1OCC2OC(O)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)C(OC(=O)C4=CC(O)=C(O)C(O)=C4C=5C(O)=C(O)C(O)=CC15)C2O,literal,605440-1,en,literal,"(6,7,8,11,12,13,21,23-Octahydroxy-3,16-dioxo-2,17,20-trioxatetracyclo[17.3.1.04,9.010,15]tricosa-4,6,8,10,12,14-hexaen-22-yl) 3,4,5-trihydroxybenzoate",literal,10.1248/CPB.37.129,,,,
16,uri,http://www.wikidata.org/entity/Q149337,uri,http://www.wikidata.org/entity/Q111729129,literal,Nuphar pumila,literal,WBMOHCBEBDKSBI-VPPDKMPWSA-N,literal,O1C=CC(=C1)C2N3CC4(SCC5(CN6C(C7=COC=C7)CCC(C)C6CC5)C4)CCC3C(C)CC2,literal,605460-1,en,literal,thionuphlutine B,literal,10.1016/J.BMCL.2005.12.032,,,,
17,uri,http://www.wikidata.org/entity/Q146406,uri,http://www.wikidata.org/entity/Q105227011,literal,Nuphar lutea,literal,QSHYYIYLRZCESD-BGNCJLHMSA-N,literal,OC1N2C(C3=COC=C3)CCC(C)C2CCC1(O)C,literal,30385379-2,en,literal,"(3R,4R,6S,9R,9aS)-6-(furan-3-yl)-3,9-dimethyl-1,2,4,6,7,8,9,9a-octahydroquinolizine-3,4-diol",literal,10.1021/JA00779A038,,,,
18,uri,http://www.wikidata.org/entity/Q149773,uri,http://www.wikidata.org/entity/Q105153462,literal,Nuphar japonica,literal,LLENXGNWVNSBQG-WPNCQGPHSA-N,literal,O=C(OCC1OC(OC(=O)C2=CC(O)=C(O)C(O)=C2)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)C(O)C1O)C4=CC(O)=C(O)C(O)=C4,literal,605440-1,en,literal,"1-O,2-O,6-O-Trigalloyl-alpha-D-glucopyranose",literal,10.1248/CPB.30.1094,,,,
19,uri,http://www.wikidata.org/entity/Q149773,uri,http://www.wikidata.org/entity/Q104994697,literal,Nuphar japonica,literal,FFVCMXOAPCVMHQ-UXOAXIEHSA-N,literal,OCC1CN2C(C3=COC=C3)CCC(C)C2CC1,literal,605440-1,en,literal,"[(3R,6S,9R,9aS)-6-(furan-3-yl)-9-methyl-2,3,4,6,7,8,9,9a-octahydro-1H-quinolizin-3-yl]methanol",literal,10.1021/JF9701547,,,,
20,uri,http://www.wikidata.org/entity/Q2005182,uri,http://www.wikidata.org/entity/Q111729055,literal,Nuphar microphylla,literal,ZFCDKQHPFKXNGM-GKTSUCHQSA-N,literal,OC1N2C(C3=COC=C3)CCC(C)C2CCC41CSC5(CN6C(C7=COC=C7)CCC(C)C6CC5)C4,literal,171086-2,en,literal,6'-hydroxythionuphlutine B,literal,10.1016/J.BMCL.2005.12.032,,,,
21,uri,http://www.wikidata.org/entity/Q146406,uri,http://www.wikidata.org/entity/Q105282643,literal,Nuphar lutea,literal,VACYOTYBTLYIEB-UXOAXIEHSA-N,literal,O1C=CC(=C1)C2N3CC(C)CCC3C(C)CC2,literal,30385379-2,en,literal,7-epi-Deoxynupharidine,literal,10.1016/S0031-9422(00)85709-X,,,,
22,uri,http://www.wikidata.org/entity/Q149337,uri,http://www.wikidata.org/entity/Q111729058,literal,Nuphar pumila,literal,HISDAJRMKAJROU-UNVGTVGXSA-N,literal,[O-][N+]12CC(C)CCC2C(C)CCC1C3=COC=C3,literal,605460-1,en,literal,"(1R,4S,7S,9aS)-4-(furan-3-yl)-1,7-dimethyl-5-oxido-2,3,4,6,7,8,9,9a-octahydro-1H-quinolizin-5-ium",literal,10.1016/J.BMCL.2003.09.019,,,,
23,uri,http://www.wikidata.org/entity/Q149337,uri,http://www.wikidata.org/entity/Q111729058,literal,Nuphar pumila,literal,HISDAJRMKAJROU-UNVGTVGXSA-N,literal,[O-][N+]12CC(C)CCC2C(C)CCC1C3=COC=C3,literal,605460-1,en,literal,"(1R,4S,7S,9aS)-4-(furan-3-yl)-1,7-dimethyl-5-oxido-2,3,4,6,7,8,9,9a-octahydro-1H-quinolizin-5-ium",literal,10.1016/J.BMCL.2005.12.032,,,,
24,uri,http://www.wikidata.org/entity/Q146406,uri,http://www.wikidata.org/entity/Q105005457,literal,Nuphar lutea,literal,GAKRXIIHJWAJNM-GWUQAQSVSA-N,literal,OC1N2C(C3=COC=C3)CCC(C)C2CCC41SCC5(CN6C(C7=COC=C7)CCC(C)C6CC5)C4,literal,30385379-2,en,literal,CID 162856137,literal,10.1021/JO00864A022,,,,
25,uri,http://www.wikidata.org/entity/Q149773,uri,http://www.wikidata.org/entity/Q105006833,literal,Nuphar japonica,literal,GDNQZNOOISYXJU-MBNYWOFBSA-N,literal,O1C=CC(=C1)C2=CCC(C)C3N2CC(C)CC3,literal,605440-1,en,literal,"(3R,9S,9aR)-6-(furan-3-yl)-3,9-dimethyl-2,3,4,8,9,9a-hexahydro-1H-quinolizine",literal,10.1248/CPB.12.1394,,,,
26,uri,http://www.wikidata.org/entity/Q2005182,uri,http://www.wikidata.org/entity/Q111729126,literal,Nuphar microphylla,literal,RCEGLXVYHHYXSF-PYCCXSHKSA-N,literal,[O-][S+]1CC2(CN3C(C4=COC=C4)CCC(C)C3CC2)CC15CN6C(C7=COC=C7)CCC(C)C6CC5,literal,171086-2,en,literal,thionuphlutine B beta-sulfoxide,literal,10.1016/J.BMCL.2003.09.019,,,,
27,uri,http://www.wikidata.org/entity/Q2005182,uri,http://www.wikidata.org/entity/Q111729126,literal,Nuphar microphylla,literal,RCEGLXVYHHYXSF-PYCCXSHKSA-N,literal,[O-][S+]1CC2(CN3C(C4=COC=C4)CCC(C)C3CC2)CC15CN6C(C7=COC=C7)CCC(C)C6CC5,literal,171086-2,en,literal,thionuphlutine B beta-sulfoxide,literal,10.1016/J.BMCL.2005.12.032,,,,
28,uri,http://www.wikidata.org/entity/Q149337,uri,http://www.wikidata.org/entity/Q111734574,literal,Nuphar pumila,literal,RCEGLXVYHHYXSF-ZLOQXTJTSA-N,literal,[O-][S+]1CC2(CN3C(C4=COC=C4)CCC(C)C3CC2)CC15CN6C(C7=COC=C7)CCC(C)C6CC5,literal,605460-1,en,literal,CID 162951286,literal,10.3987/COM-97-S15,,,,
29,uri,http://www.wikidata.org/entity/Q2005182,uri,http://www.wikidata.org/entity/Q111729134,literal,Nuphar microphylla,literal,GAKRXIIHJWAJNM-YMIHBEBRSA-N,literal,OC1N2C(C3=COC=C3)CCC(C)C2CCC41SCC5(CN6C(C7=COC=C7)CCC(C)C6CC5)C4,literal,171086-2,en,literal,6-hydroxythionuphlutine B,literal,10.1016/J.BMCL.2003.09.019,,,,
30,uri,http://www.wikidata.org/entity/Q2005182,uri,http://www.wikidata.org/entity/Q111729134,literal,Nuphar microphylla,literal,GAKRXIIHJWAJNM-YMIHBEBRSA-N,literal,OC1N2C(C3=COC=C3)CCC(C)C2CCC41SCC5(CN6C(C7=COC=C7)CCC(C)C6CC5)C4,literal,171086-2,en,literal,6-hydroxythionuphlutine B,literal,10.1016/J.BMCL.2005.12.032,,,,
31,uri,http://www.wikidata.org/entity/Q149773,uri,http://www.wikidata.org/entity/Q105282643,literal,Nuphar japonica,literal,VACYOTYBTLYIEB-UXOAXIEHSA-N,literal,O1C=CC(=C1)C2N3CC(C)CCC3C(C)CC2,literal,605440-1,en,literal,7-epi-Deoxynupharidine,literal,10.1021/JF9701547,,,,
32,uri,http://www.wikidata.org/entity/Q149773,uri,http://www.wikidata.org/entity/Q105032958,literal,Nuphar japonica,literal,HSCDBNUOTIQPPH-UHFFFAOYSA-N,literal,O=C1OCC2OC(OC(=O)C3=CC(O)=C(O)C(OC4=C(O)C(O)=C(O)C=C4C(=O)OC5C(OC(=O)C6=CC(O)=C(O)C(OC7=C(O)C(O)=C(O)C=C7C(=O)OC8C(OC(=O)C9=CC(O)=C(O)C(O)=C9)OC%10COC(=O)C%11=CC(O)=C(O)C(O)=C%11C%12=C(O)C(O)=C(O)C=C%12C(=O)OC8C%10OC(=O)C%13=CC(O)=C(O)C(O)=C%13)=C6)OC%14COC(=O)C%15=CC(O)=C(O)C(O)=C%15C%16=C(O)C(O)=C(O)C=C%16C(=O)OC5C%14OC(=O)C%17=CC(O)=C(O)C(O)=C%17)=C3)C(OC(=O)C%18=CC(O)=C(O)C(O)=C%18)C(OC(=O)C%19=CC(O)=C(O)C(O)=C%19C%20=C(O)C(O)=C(O)C=C1%20)C2OC(=O)C%21=CC(O)=C(O)C(O)=C%21,literal,605440-1,,literal,Q105032958,literal,10.1248/CPB.37.1735,,,,
33,uri,http://www.wikidata.org/entity/Q146406,uri,http://www.wikidata.org/entity/Q104941401,literal,Nuphar lutea,literal,BPBMDHGNEVKPOE-XKCSGWQSSA-N,literal,OC1N2C(C3=COC=C3)CCC(C)C2CC4(CSC5(CCC6N(C5O)C(C7=COC=C7)CCC6C)C4)C1,literal,30385379-2,en,literal,CID 163017652,literal,10.1007/BF02029541,,,,
34,uri,http://www.wikidata.org/entity/Q146406,uri,http://www.wikidata.org/entity/Q104941380,literal,Nuphar lutea,literal,BPBMDHGNEVKPOE-UHFFFAOYSA-N,literal,OC1N2C(C3=COC=C3)CCC(C)C2CC4(CSC5(CCC6N(C5O)C(C7=COC=C7)CCC6C)C4)C1,literal,30385379-2,en,literal,CID 163017651,literal,10.1007/BF02029542,,,,
35,uri,http://www.wikidata.org/entity/Q146406,uri,http://www.wikidata.org/entity/Q104941380,literal,Nuphar lutea,literal,BPBMDHGNEVKPOE-UHFFFAOYSA-N,literal,OC1N2C(C3=COC=C3)CCC(C)C2CC4(CSC5(CCC6N(C5O)C(C7=COC=C7)CCC6C)C4)C1,literal,30385379-2,en,literal,CID 163017651,literal,10.1007/BF00994194,,,,
36,uri,http://www.wikidata.org/entity/Q146406,uri,http://www.wikidata.org/entity/Q105194519,literal,Nuphar lutea,literal,OMUOHPZMAYHHDL-XMUADPGSSA-N,literal,O1C=CC(=C1)C2N3C4OC5(C)CCC6N(C5OC4(C)CCC3C(C)CC2)C(C7=COC=C7)CCC6C,literal,30385379-2,en,literal,"(1R,3S,5R,8R,9R,12R,14R,16R,19R,20R)-5,16-bis(furan-3-yl)-1,8,12,19-tetramethyl-2,13-dioxa-4,15-diazapentacyclo[12.8.0.03,12.04,9.015,20]docosane",literal,10.1021/JA00779A038,,,,
37,uri,http://www.wikidata.org/entity/Q149337,uri,http://www.wikidata.org/entity/Q111729055,literal,Nuphar pumila,literal,ZFCDKQHPFKXNGM-GKTSUCHQSA-N,literal,OC1N2C(C3=COC=C3)CCC(C)C2CCC41CSC5(CN6C(C7=COC=C7)CCC(C)C6CC5)C4,literal,605460-1,en,literal,6'-hydroxythionuphlutine B,literal,10.1016/J.BMCL.2005.12.032,,,,
38,uri,http://www.wikidata.org/entity/Q149773,uri,http://www.wikidata.org/entity/Q105222969,literal,Nuphar japonica,literal,QJYNZEYHSMRWBK-HXSHIISNSA-N,literal,O=C(OCC1OC(OC(=O)C2=CC(O)=C(O)C(O)=C2)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)C(OC(=O)C4=CC(O)=C(O)C(O)=C4)C1OC(=O)C5=CC(O)=C(O)C(O)=C5)C6=CC(O)=C(O)C(O)=C6,literal,605440-1,en,literal,"(2R,3R,4S,5R,6R)-6-(((3,4,5-Trihydroxybenzoyl)oxy)methyl)tetrahydro-2H-pyran-2,3,4,5-tetrayl tetrakis(3,4,5-trihydroxybenzoate)",literal,10.1248/CPB.30.1094,,,,
39,uri,http://www.wikidata.org/entity/Q149773,uri,http://www.wikidata.org/entity/Q15425305,literal,Nuphar japonica,literal,BHBDCRJVCZOPFM-XBFCOCLRSA-N,literal,CC1CCC(NC1CCC(C)(C)O)C2=COC=C2,literal,605440-1,en,literal,Nupharamine,literal,10.1248/YAKUSHI1947.77.7_792,,,,
40,uri,http://www.wikidata.org/entity/Q149773,uri,http://www.wikidata.org/entity/Q15425305,literal,Nuphar japonica,literal,BHBDCRJVCZOPFM-XBFCOCLRSA-N,literal,CC1CCC(NC1CCC(C)(C)O)C2=COC=C2,literal,605440-1,en,literal,Nupharamine,literal,10.1039/C39940000499,,,,
41,uri,http://www.wikidata.org/entity/Q146406,uri,http://www.wikidata.org/entity/Q105104643,literal,Nuphar lutea,literal,DYEOLAMWQVWASS-FMRYTICQSA-N,literal,OC1N2C(C3=COC=C3)CCC(C)C2CCC41SCC5(CCC6N(C5O)C(C7=COC=C7)CCC6C)C4,literal,30385379-2,en,literal,CID 5320242,literal,10.1007/BF00568473,,,,
42,uri,http://www.wikidata.org/entity/Q2005182,uri,http://www.wikidata.org/entity/Q111734573,literal,Nuphar microphylla,literal,JCYFYJQIDIKANA-QLKCINNHSA-N,literal,[O-][S+]1CC2(CCC3N(C2O)C(C4=COC=C4)CCC3C)CC15CN6C(C7=COC=C7)CCC(C)C6CC5,literal,171086-2,en,literal,CID 162940337,literal,10.3987/COM-97-S15,,,,
43,uri,http://www.wikidata.org/entity/Q2005182,uri,http://www.wikidata.org/entity/Q111734571,literal,Nuphar microphylla,literal,JCYFYJQIDIKANA-RWXJWGRTSA-N,literal,[O-][S+]1CC2(CCC3N(C2O)C(C4=COC=C4)CCC3C)CC15CN6C(C7=COC=C7)CCC(C)C6CC5,literal,171086-2,en,literal,CID 10839866,literal,10.3987/COM-97-S15,,,,
44,uri,http://www.wikidata.org/entity/Q149773,uri,http://www.wikidata.org/entity/Q110198011,literal,Nuphar japonica,literal,YQKVVRMNMVUICA-UHFFFAOYSA-N,literal,O=C1OCC2OC(OC(=O)C3=CC(O)=C(O)C(OC4=C(O)C(O)=C(O)C=C4C(=O)OC5C(OC(=O)C6=CC(O)=C(O)C(O)=C6)OC7COC(=O)C8=CC(O)=C(O)C(O)=C8C9=C(O)C(O)=C(O)C=C9C(=O)OC5C7OC(=O)C%10=CC(O)=C(O)C(O)=C%10)=C3)C(OC(=O)C%11=CC(O)=C(O)C(O)=C%11)C(OC(=O)C%12=CC(O)=C(O)C(O)=C%12C%13=C(O)C(O)=C(O)C=C1%13)C2OC(=O)C%14=CC(O)=C(O)C(O)=C%14,literal,605440-1,en,literal,CID 16169882,literal,10.1248/CPB.37.1735,,,,
45,uri,http://www.wikidata.org/entity/Q2005182,uri,http://www.wikidata.org/entity/Q104991855,literal,Nuphar microphylla,literal,DZKOJPWTBVWCGX-UQOMUDLDSA-N,literal,OC1(C)CN2C(C3=COC=C3)CCC(C)C2CC1,literal,171086-2,en,literal,Nupharolutine,literal,10.1016/J.BMCL.2003.09.019,,,,
46,uri,http://www.wikidata.org/entity/Q2005182,uri,http://www.wikidata.org/entity/Q104991855,literal,Nuphar microphylla,literal,DZKOJPWTBVWCGX-UQOMUDLDSA-N,literal,OC1(C)CN2C(C3=COC=C3)CCC(C)C2CC1,literal,171086-2,en,literal,Nupharolutine,literal,10.1016/J.BMCL.2005.12.032,,,,
47,uri,http://www.wikidata.org/entity/Q2005182,uri,http://www.wikidata.org/entity/Q104991855,literal,Nuphar microphylla,literal,DZKOJPWTBVWCGX-UQOMUDLDSA-N,literal,OC1(C)CN2C(C3=COC=C3)CCC(C)C2CC1,literal,171086-2,en,literal,Nupharolutine,literal,10.1248/BPB.19.1241,,,,
48,uri,http://www.wikidata.org/entity/Q149773,uri,http://www.wikidata.org/entity/Q105282618,literal,Nuphar japonica,literal,VACAXMGPQVSASV-WUNAARAWSA-N,literal,OCC(=CCC1NC(C2=COC=C2)CCC1C)C,literal,605440-1,en,literal,Nuphamine,literal,10.1021/JF9701547,,,,
49,uri,http://www.wikidata.org/entity/Q2005182,uri,http://www.wikidata.org/entity/Q15425787,literal,Nuphar microphylla,literal,WBMOHCBEBDKSBI-GUUMEGLWSA-N,literal,CC1CCC(N2C1CCC3(C2)CC4(CCC5C(CCC(N5C4)C6=COC=C6)C)SC3)C7=COC=C7,literal,171086-2,en,literal,Neothiobinupharidine,literal,10.1016/J.BMCL.2003.09.019,literal,CHEMBL138622,,
50,uri,http://www.wikidata.org/entity/Q2005182,uri,http://www.wikidata.org/entity/Q15425787,literal,Nuphar microphylla,literal,WBMOHCBEBDKSBI-GUUMEGLWSA-N,literal,CC1CCC(N2C1CCC3(C2)CC4(CCC5C(CCC(N5C4)C6=COC=C6)C)SC3)C7=COC=C7,literal,171086-2,en,literal,Neothiobinupharidine,literal,10.1016/J.BMCL.2005.12.032,literal,CHEMBL138622,,
51,uri,http://www.wikidata.org/entity/Q149337,uri,http://www.wikidata.org/entity/Q111729126,literal,Nuphar pumila,literal,RCEGLXVYHHYXSF-PYCCXSHKSA-N,literal,[O-][S+]1CC2(CN3C(C4=COC=C4)CCC(C)C3CC2)CC15CN6C(C7=COC=C7)CCC(C)C6CC5,literal,605460-1,en,literal,thionuphlutine B beta-sulfoxide,literal,10.1016/J.BMCL.2003.09.019,,,,
52,uri,http://www.wikidata.org/entity/Q149337,uri,http://www.wikidata.org/entity/Q111729126,literal,Nuphar pumila,literal,RCEGLXVYHHYXSF-PYCCXSHKSA-N,literal,[O-][S+]1CC2(CN3C(C4=COC=C4)CCC(C)C3CC2)CC15CN6C(C7=COC=C7)CCC(C)C6CC5,literal,605460-1,en,literal,thionuphlutine B beta-sulfoxide,literal,10.1016/J.BMCL.2005.12.032,,,,
53,uri,http://www.wikidata.org/entity/Q146406,uri,http://www.wikidata.org/entity/Q105189243,literal,Nuphar lutea,literal,OCACYUZYOLPPIT-MVGPHYTKSA-N,literal,O1C=CC(=C1)C2N3CCC4(CSC5(CN6C(C7=COC=C7)CCC(C)C6CC5)C4)CC3C(C)CC2,literal,30385379-2,en,literal,CID 162935811,literal,10.1007/BF00567988,,,,
54,uri,http://www.wikidata.org/entity/Q146406,uri,http://www.wikidata.org/entity/Q105160798,literal,Nuphar lutea,literal,MBJDYNFDJNNEHX-BPLDGKMQSA-N,literal,O=CC1=CN2C(C3=COC=C3)CCC(CO)C2CC1,literal,30385379-2,en,literal,"(6R,9S,9aR)-6-(furan-3-yl)-9-(hydroxymethyl)-2,6,7,8,9,9a-hexahydro-1H-quinolizine-3-carbaldehyde",literal,10.1016/0031-9422(88)80065-7,,,,
55,uri,http://www.wikidata.org/entity/Q149773,uri,http://www.wikidata.org/entity/Q104251128,literal,Nuphar japonica,literal,BHBDCRJVCZOPFM-UBHSHLNASA-N,literal,OC(C)(C)CCC1NC(C2=COC=C2)CCC1C,literal,605440-1,en,literal,3-Epinupharamine,literal,10.1039/C39940000499,,,,
56,uri,http://www.wikidata.org/entity/Q149773,uri,http://www.wikidata.org/entity/Q105222972,literal,Nuphar japonica,literal,QJYNZEYHSMRWBK-UHFFFAOYSA-N,literal,O=C(OCC1OC(OC(=O)C2=CC(O)=C(O)C(O)=C2)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)C(OC(=O)C4=CC(O)=C(O)C(O)=C4)C1OC(=O)C5=CC(O)=C(O)C(O)=C5)C6=CC(O)=C(O)C(O)=C6,literal,605440-1,en,literal,.beta-Penta-O-galloyl-D-glucose,literal,10.1248/CPB.35.3127,,,,
57,uri,http://www.wikidata.org/entity/Q149337,uri,http://www.wikidata.org/entity/Q111729134,literal,Nuphar pumila,literal,GAKRXIIHJWAJNM-YMIHBEBRSA-N,literal,OC1N2C(C3=COC=C3)CCC(C)C2CCC41SCC5(CN6C(C7=COC=C7)CCC(C)C6CC5)C4,literal,605460-1,en,literal,6-hydroxythionuphlutine B,literal,10.1016/J.BMCL.2003.09.019,,,,
58,uri,http://www.wikidata.org/entity/Q149337,uri,http://www.wikidata.org/entity/Q111729134,literal,Nuphar pumila,literal,GAKRXIIHJWAJNM-YMIHBEBRSA-N,literal,OC1N2C(C3=COC=C3)CCC(C)C2CCC41SCC5(CN6C(C7=COC=C7)CCC(C)C6CC5)C4,literal,605460-1,en,literal,6-hydroxythionuphlutine B,literal,10.1016/J.BMCL.2005.12.032,,,,
