,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q156288,uri,http://www.wikidata.org/entity/Q63399038,literal,Tropaeolum majus,literal,QQGLQYQXUKHWPX-BXLHIMNRSA-N,literal,O=S(=O)(O)ON=C(SC1OC(CO)C(O)C(O)C1O)CC=2C=CC=CC2,literal,310974-2,en,literal,"[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1E)-2-phenyl-N-sulfooxyethanimidothioate",literal,10.1371/JOURNAL.PONE.0162397,,,,
1,uri,http://www.wikidata.org/entity/Q161283,uri,http://www.wikidata.org/entity/Q63399038,literal,Tropaeolum minus,literal,QQGLQYQXUKHWPX-BXLHIMNRSA-N,literal,O=S(=O)(O)ON=C(SC1OC(CO)C(O)C(O)C1O)CC=2C=CC=CC2,literal,260041-2,en,literal,"[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1E)-2-phenyl-N-sulfooxyethanimidothioate",literal,10.1371/JOURNAL.PONE.0162397,,,,
2,uri,http://www.wikidata.org/entity/Q766182,uri,http://www.wikidata.org/entity/Q27114317,literal,Tropaeolum tuberosum,literal,XENHPQQLDPAYIJ-PEVLUNPASA-O,literal,C1=C(C=C(C(=C1O)O)O)C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)OC4C(C(C(C(O4)CO)O)O)O,literal,310353-2,en,literal,delphinidin 3-O-glucoside cation,literal,10.1021/JF0614140,literal,50986-17-9,literal,CHEMBL518846
3,uri,http://www.wikidata.org/entity/Q766182,uri,http://www.wikidata.org/entity/Q74412056,literal,Tropaeolum tuberosum,literal,XENHPQQLDPAYIJ-PEVLUNPASA-N,literal,[O-]C=1C(O)=CC(=CC1O)C2=[O+]C=3C=C(O)C=C(O)C3C=C2OC4OC(CO)C(O)C(O)C4O,literal,310353-2,en,literal,delphinidin 3-O-beta-D-glucoside betaine,literal,10.1021/JF0614140,,,,
4,uri,http://www.wikidata.org/entity/Q15613198,uri,http://www.wikidata.org/entity/Q63399038,literal,Tropaeolum seemannii,literal,QQGLQYQXUKHWPX-BXLHIMNRSA-N,literal,O=S(=O)(O)ON=C(SC1OC(CO)C(O)C(O)C1O)CC=2C=CC=CC2,literal,260089-2,en,literal,"[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1E)-2-phenyl-N-sulfooxyethanimidothioate",literal,10.1371/JOURNAL.PONE.0162397,,,,
5,uri,http://www.wikidata.org/entity/Q156288,uri,http://www.wikidata.org/entity/Q411208,literal,Tropaeolum majus,literal,SEOVTRFCIGRIMH-UHFFFAOYSA-N,literal,C1=CC=C2C(=C1)C(=CN2)CC(=O)O,literal,310974-2,en,literal,indoleacetic acid,literal,10.1034/J.1399-3054.2002.1150220.X,literal,87-51-4,literal,CHEMBL82411
6,uri,http://www.wikidata.org/entity/Q766182,uri,http://www.wikidata.org/entity/Q82136404,literal,Tropaeolum tuberosum,literal,AEVPFOZAPNAKHW-UHFFFAOYSA-N,literal,COC1=CC=C(C=C1)CNC(=S)NCC2=CC=C(C=C2)OC,literal,310353-2,en,literal,"Thiourea, N,N'-bis[(4-methoxyphenyl)methyl]-",literal,10.1016/0031-9422(81)85268-5,literal,22313-70-8,,
7,uri,http://www.wikidata.org/entity/Q766182,uri,http://www.wikidata.org/entity/Q110183741,literal,Tropaeolum tuberosum,literal,SXYMMDGPXYVCER-HYSOADAZSA-O,literal,OC=1C=C(O)C=2C=C(OC3OC(CO)C(O)C(O)C3OC4OC(CO)C(O)C(O)C4O)C(=[O+]C2C1)C=5C=CC(O)=C(O)C5,literal,310353-2,en,literal,Cyanidin 3-sophoroside,literal,10.1021/JF0614140,,,,
8,uri,http://www.wikidata.org/entity/Q156288,uri,http://www.wikidata.org/entity/Q105225818,literal,Tropaeolum majus,literal,QQGLQYQXUKHWPX-UHFFFAOYSA-N,literal,O=S(=O)(O)ON=C(SC1OC(CO)C(O)C(O)C1O)CC=2C=CC=CC2,literal,310974-2,en,literal,"[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] 2-phenyl-N-sulfooxyethanimidothioate",literal,10.1371/JOURNAL.PONE.0162397,,,,
9,uri,http://www.wikidata.org/entity/Q7845601,uri,http://www.wikidata.org/entity/Q414231,literal,Tropaeolum speciosum,literal,GWHCXVQVJPWHRF-KTKRTIGZSA-N,literal,CCCCCCCCC=CCCCCCCCCCCCCCC(=O)O,literal,309355-2,en,literal,nervonic acid,literal,10.1007/BF02531110,literal,506-37-6,literal,CHEMBL1173379
