,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q15520161,uri,http://www.wikidata.org/entity/Q104999426,literal,Paepalanthus geniculatus,literal,FPVLVSUOCXHCMR-FPHOCJSOSA-N,literal,O=C1C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC4=CC(O)=C(OC)C(O)=C14)C=5C=CC(O)=CC5,literal,336233-1,en,literal,6-Methoxykaempferol 3-O-rutinoside,literal,10.1021/NP200604K,,,,
1,uri,http://www.wikidata.org/entity/Q15520161,uri,http://www.wikidata.org/entity/Q115968694,literal,Paepalanthus geniculatus,literal,NMYATQQEONGBHA-UHFFFAOYSA-N,literal,O=C(OC1C(O)C(O)C(OCC2OC(OC=3C(=O)C4=C(O)C(OC)=C(O)C=C4OC3C=5C=CC(O)=C(O)C5)C(O)C(O)C2O)OC1C)C,literal,336233-1,en,literal,"[6-[[6-[2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-6-methoxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-4,5-dihydroxy-2-methyloxan-3-yl] acetate",literal,10.1021/NP200604K,,,,
2,uri,http://www.wikidata.org/entity/Q15520161,uri,http://www.wikidata.org/entity/Q110177904,literal,Paepalanthus geniculatus,literal,XAONDIJHQOKTPT-FEKXXYJASA-N,literal,O=C1C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC4=CC(OC)=C(O)C(O)=C14)C=5C=CC(O)=C(O)C5,literal,336233-1,en,literal,"2-(3,4-Dihydroxyphenyl)-3-(6-O-alpha-L-rhamnopyranosyl-beta-D-glucopyranosyloxy)-5,6-dihydroxy-7-methoxy-4H-1-benzopyran-4-one",literal,10.1021/NP200604K,,,,
3,uri,http://www.wikidata.org/entity/Q15519796,uri,http://www.wikidata.org/entity/Q104987793,literal,Paepalanthus microphyllus,literal,DSDDYBWZNRLBMQ-BGRCYYRHSA-N,literal,O=C1OC(=CC=2C(OC)=C3C=C(OC)C=C(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)C3=C(O)C12)C,literal,336371-1,en,literal,"1-Oxo-3-methyl-5,7-dimethoxy-10-hydroxy-1H-naphtho[2,3-c]pyran-9-yl 6-O-alpha-L-rhamnopyranosyl-beta-D-glucopyranoside",literal,10.1021/NP000518G,,,,
4,uri,http://www.wikidata.org/entity/Q15520161,uri,http://www.wikidata.org/entity/Q105227475,literal,Paepalanthus geniculatus,literal,QSWRVQDERAITMT-OXJVYKMDSA-N,literal,O=C(OCC1OC(OC=2C(=O)C3=C(O)C(OC)=C(O)C=C3OC2C=4C=CC(O)=CC4)C(O)C(O)C1O)C=CC5=CC=C(O)C=C5,literal,336233-1,en,literal,"6-Methoxy-4',5,7-trihydroxy-3-[[6-O-(4-hydroxycinnamoyl)-beta-D-glucopyranosyl]oxy]flavone",literal,10.1021/NP200604K,,,,
5,uri,http://www.wikidata.org/entity/Q15519796,uri,http://www.wikidata.org/entity/Q105147957,literal,Paepalanthus microphyllus,literal,KYVFVYNZFJMBPD-XIPPICEBSA-N,literal,O=C1OC(=CC=2C(OC)=C3C=C(OC)C=C(OC4OC(COC5OC(CO)C(O)C(O)C5O)C(O)C(O)C4O)C3=C(O)C12)C,literal,336371-1,en,literal,"1-Oxo-3-methyl-5,7-dimethoxy-10-hydroxy-1H-naphtho[2,3-c]pyran-9-yl 6-O-beta-D-glucopyranosyl-beta-D-glucopyranoside",literal,10.1021/NP000518G,,,,
6,uri,http://www.wikidata.org/entity/Q15520161,uri,http://www.wikidata.org/entity/Q110177914,literal,Paepalanthus geniculatus,literal,GQGGGIGWHXSINI-GPTBGJQJSA-N,literal,O=C(OC1C(O)C(O)C(OCC2OC(OC=3C(=O)C4=C(O)C(OC)=C(O)C=C4OC3C=5C=CC(O)=CC5)C(O)C(O)C2O)OC1C)C,literal,336233-1,en,literal,"2-(4-Hydroxyphenyl)-3-[6-O-(4-O-acetyl-alpha-L-rhamnopyranosyl)-beta-D-glucopyranosyloxy]-5,7-dihydroxy-6-methoxy-4H-1-benzopyran-4-one",literal,10.1021/NP200604K,,,,
7,uri,http://www.wikidata.org/entity/Q15519954,uri,http://www.wikidata.org/entity/Q83026593,literal,Paepalanthus vellozioides,literal,VOYHBEQAOUCNID-UHFFFAOYSA-N,literal,CC1=CC2=C(C(=C3C(=CC(=CC3=C2OC)OC)O)O)C(=O)O1,literal,336614-1,en,literal,Paepalantine,literal,10.1016/S0378-8741(99)00061-6,literal,133740-20-2,,
8,uri,http://www.wikidata.org/entity/Q15520161,uri,http://www.wikidata.org/entity/Q104910933,literal,Paepalanthus geniculatus,literal,AFBZFRQNKMLRPU-OOVDEOTFSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC3=CC(O)=C(OC)C(O)=C13)C=4C=CC(O)=C(O)C4,literal,336233-1,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-methoxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.1021/NP200604K,,,,
9,uri,http://www.wikidata.org/entity/Q15519954,uri,http://www.wikidata.org/entity/Q105180238,literal,Paepalanthus vellozioides,literal,NJNWJNSULVNMQF-UHFFFAOYSA-N,literal,O=C1C(O)=C(OC2=CC(OC)=C(O)C(O)=C12)C=3C=CC(O)=C(O)C3,literal,336614-1,en,literal,quercetagetin 7-methyl ether,literal,10.1016/S0031-9422(99)00009-6,literal,4382-57-4,,
