,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q213548,uri,http://www.wikidata.org/entity/Q83078418,literal,Pteridium aquilinum,literal,QDZJDGJEGHSXFF-QMMMGPOBSA-N,literal,O=C1C2=C(C=C(C(=C2C)CCO)CO)CC1C,literal,56374-22-2,literal,17210060-1,en,literal,"Pterosin P, (2S)-",literal,10.1248/CPB.22.2762,,
1,uri,http://www.wikidata.org/entity/Q11128500,uri,http://www.wikidata.org/entity/Q82937670,literal,Pteridium revolutum,literal,OJOSRHYPGDXYOR-UHFFFAOYSA-N,literal,CC1=CC2=C(C(=C1CCOC)C)C(=O)C(C2)(C)C,literal,35944-01-5,literal,17355890-1,en,literal,Pterosin I,literal,10.1248/CPB.30.3640,,
2,uri,http://www.wikidata.org/entity/Q213548,uri,http://www.wikidata.org/entity/Q82940762,literal,Pteridium aquilinum,literal,CPNGMVOUDSBLOG-UHFFFAOYSA-N,literal,CC1=CC2=C(C(=C1CCCl)C)C(=O)C(C2)(C)C,literal,39004-41-6,literal,17210060-1,en,literal,Pterosin H,literal,10.1248/CPB.30.3640,,
3,uri,http://www.wikidata.org/entity/Q213548,uri,http://www.wikidata.org/entity/Q82363218,literal,Pteridium aquilinum,literal,GWYPJBKNXSRAPX-UHFFFAOYSA-N,literal,COC1=C(C=CC(=C1)O)C(=O)O,literal,90111-34-5,literal,17210060-1,en,literal,4-Hydroxy-2-methoxybenzoic acid,literal,10.1248/CPB.26.2346,,
4,uri,http://www.wikidata.org/entity/Q213548,uri,http://www.wikidata.org/entity/Q82883620,literal,Pteridium aquilinum,literal,DZMYOBBWRZTUTA-SJCJKJIISA-N,literal,OC1COC(OCC2OC(OC3=CC=C(C=C)C=C3)C(O)C(O)C2O)C(O)C1O,literal,98755-18-1,literal,17210060-1,en,literal,4-Ethenylphenyl 6-O-pentopyranosylhexopyranoside,literal,10.1021/NP50040A019,,
5,uri,http://www.wikidata.org/entity/Q213548,uri,http://www.wikidata.org/entity/Q7843226,literal,Pteridium aquilinum,literal,PVNIQBQSYATKKL-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,literal,555-44-2,literal,17210060-1,en,literal,Tripalmitin,literal,10.1248/CPB.26.2346,literal,CHEMBL2002154
6,uri,http://www.wikidata.org/entity/Q213548,uri,http://www.wikidata.org/entity/Q82943128,literal,Pteridium aquilinum,literal,PIZARWYEACWLJN-HNNXBMFYSA-N,literal,O=C1C2=C(C(=C(C=C2CC1(C)CO)C)CCCl)C,literal,41411-03-4,literal,17210060-1,en,literal,Pterosin K,literal,10.1016/S0031-9422(96)00593-6,,
7,uri,http://www.wikidata.org/entity/Q213548,uri,http://www.wikidata.org/entity/Q82065536,literal,Pteridium aquilinum,literal,GTPYMQNYDRMGEN-UHFFFAOYSA-N,literal,O=C1C2=C(C(=C(C=C2C(OC3OC(CO)C(O)C(O)C3O)C1C)C)CCO)C,literal,60657-36-5,literal,17210060-1,en,literal,NSC280410,literal,10.1248/CPB.26.2346,,
8,uri,http://www.wikidata.org/entity/Q213548,uri,http://www.wikidata.org/entity/Q82937641,literal,Pteridium aquilinum,literal,BDZJLPDYMKPKGC-HNNXBMFYSA-N,literal,O=C1C2=C(C(=C(C=C2CC1(C)CO)C)CCO)C,literal,35910-16-8,literal,17210060-1,en,literal,Pterosin A,literal,10.1023/B:CONC.0000039129.46159.CE,,
9,uri,http://www.wikidata.org/entity/Q213548,uri,http://www.wikidata.org/entity/Q82937641,literal,Pteridium aquilinum,literal,BDZJLPDYMKPKGC-HNNXBMFYSA-N,literal,O=C1C2=C(C(=C(C=C2CC1(C)CO)C)CCO)C,literal,35910-16-8,literal,17210060-1,en,literal,Pterosin A,literal,10.1002/PCA.2800030404,,
10,uri,http://www.wikidata.org/entity/Q213548,uri,http://www.wikidata.org/entity/Q82937641,literal,Pteridium aquilinum,literal,BDZJLPDYMKPKGC-HNNXBMFYSA-N,literal,O=C1C2=C(C(=C(C=C2CC1(C)CO)C)CCO)C,literal,35910-16-8,literal,17210060-1,en,literal,Pterosin A,literal,10.1016/S0031-9422(96)00593-6,,
11,uri,http://www.wikidata.org/entity/Q213548,uri,http://www.wikidata.org/entity/Q82935437,literal,Pteridium aquilinum,literal,DFJCTWMNTSWCRI-UHFFFAOYSA-N,literal,O=C1C=2C(=CC(=C(C2C)CCCl)C)CC1C,literal,34175-98-9,literal,17210060-1,en,literal,Pterosin F,literal,10.1248/CPB.27.592,,
12,uri,http://www.wikidata.org/entity/Q213548,uri,http://www.wikidata.org/entity/Q82935437,literal,Pteridium aquilinum,literal,DFJCTWMNTSWCRI-UHFFFAOYSA-N,literal,O=C1C=2C(=CC(=C(C2C)CCCl)C)CC1C,literal,34175-98-9,literal,17210060-1,en,literal,Pterosin F,literal,10.1248/CPB.26.2346,,
13,uri,http://www.wikidata.org/entity/Q213548,uri,http://www.wikidata.org/entity/Q82953326,literal,Pteridium aquilinum,literal,YGMHYALYIOLFQS-SNVBAGLBSA-N,literal,O=C1C=2C(=CC(=C(C2C)CCOC)C)CC1C,literal,54854-89-6,literal,17210060-1,en,literal,Pterosin O,literal,10.1248/CPB.22.2762,,
14,uri,http://www.wikidata.org/entity/Q213548,uri,http://www.wikidata.org/entity/Q82937670,literal,Pteridium aquilinum,literal,OJOSRHYPGDXYOR-UHFFFAOYSA-N,literal,CC1=CC2=C(C(=C1CCOC)C)C(=O)C(C2)(C)C,literal,35944-01-5,literal,17210060-1,en,literal,Pterosin I,literal,10.1248/CPB.30.3640,,
15,uri,http://www.wikidata.org/entity/Q213548,uri,http://www.wikidata.org/entity/Q82935436,literal,Pteridium aquilinum,literal,SJNCSXMTBXDZQA-SECBINFHSA-N,literal,O=C1C=2C(=CC(=C(C2C)CCO)C)CC1C,literal,34175-96-7,literal,17210060-1,en,literal,Pterosin B,literal,10.1016/0305-1978(95)00071-2,,
16,uri,http://www.wikidata.org/entity/Q213548,uri,http://www.wikidata.org/entity/Q82935436,literal,Pteridium aquilinum,literal,SJNCSXMTBXDZQA-SECBINFHSA-N,literal,O=C1C=2C(=CC(=C(C2C)CCO)C)CC1C,literal,34175-96-7,literal,17210060-1,en,literal,Pterosin B,literal,10.1002/PCA.2800030404,,
17,uri,http://www.wikidata.org/entity/Q213548,uri,http://www.wikidata.org/entity/Q82935436,literal,Pteridium aquilinum,literal,SJNCSXMTBXDZQA-SECBINFHSA-N,literal,O=C1C=2C(=CC(=C(C2C)CCO)C)CC1C,literal,34175-96-7,literal,17210060-1,en,literal,Pterosin B,literal,10.1016/S0031-9422(96)00593-6,,
18,uri,http://www.wikidata.org/entity/Q213548,uri,http://www.wikidata.org/entity/Q83054782,literal,Pteridium aquilinum,literal,UQYNGSPDPASNLN-BLAIOOKWSA-N,literal,O=C1C2=C(C(=C(C=C2CC1C)C)CCOC3OC(CO)C(O)C(O)C3O)C,literal,29774-74-1,literal,17210060-1,en,literal,Pteroside B,literal,10.1248/CPB.30.3219,,
