,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q10960327,uri,http://www.wikidata.org/entity/Q3155592,literal,Itea parviflora,literal,ODBRNZZJSYPIDI-VJXVFPJBSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O)C4C(C(C(C(O4)CO)O)O)O)O)O)O,literal,791746-1,en,literal,isoorientin,literal,10.1016/0031-9422(88)87036-5,literal,4261-42-1,literal,CHEMBL239559
1,uri,http://www.wikidata.org/entity/Q11128722,uri,http://www.wikidata.org/entity/Q421676,literal,Itea indochinensis,literal,PLAPMLGJVGLZOV-VPRICQMDSA-N,literal,C1(=C2C(=C(C=C1O)O)C(=O)C=C(O2)C3=CC=C(O)C(=C3)O)C4OC(CO)C(C(C4O)O)O,literal,791733-1,en,literal,orientin,literal,10.1016/0031-9422(88)87036-5,literal,28608-75-5,literal,CHEMBL520866
2,uri,http://www.wikidata.org/entity/Q11128722,uri,http://www.wikidata.org/entity/Q3155636,literal,Itea indochinensis,literal,MYXNWGACZJSMBT-VJXVFPJBSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O)C4C(C(C(C(O4)CO)O)O)O)O)O,literal,791733-1,en,literal,isovitexin,literal,10.1016/0031-9422(88)87036-5,literal,38953-85-4,literal,CHEMBL465360
3,uri,http://www.wikidata.org/entity/Q11128722,uri,http://www.wikidata.org/entity/Q3155592,literal,Itea indochinensis,literal,ODBRNZZJSYPIDI-VJXVFPJBSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O)C4C(C(C(C(O4)CO)O)O)O)O)O)O,literal,791733-1,en,literal,isoorientin,literal,10.1016/0031-9422(88)87036-5,literal,4261-42-1,literal,CHEMBL239559
4,uri,http://www.wikidata.org/entity/Q11180048,uri,http://www.wikidata.org/entity/Q259075,literal,Itea chinensis,literal,SGEWCQFRYRRZDC-VPRICQMDSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O,literal,791722-1,en,literal,vitexin,literal,10.1016/0031-9422(88)87036-5,literal,3681-93-4,literal,CHEMBL487417
5,uri,http://www.wikidata.org/entity/Q15246777,uri,http://www.wikidata.org/entity/Q421676,literal,Itea amoena,literal,PLAPMLGJVGLZOV-VPRICQMDSA-N,literal,C1(=C2C(=C(C=C1O)O)C(=O)C=C(O2)C3=CC=C(O)C(=C3)O)C4OC(CO)C(C(C4O)O)O,literal,791718-1,en,literal,orientin,literal,10.1016/0031-9422(88)87036-5,literal,28608-75-5,literal,CHEMBL520866
6,uri,http://www.wikidata.org/entity/Q15246777,uri,http://www.wikidata.org/entity/Q3155636,literal,Itea amoena,literal,MYXNWGACZJSMBT-VJXVFPJBSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O)C4C(C(C(C(O4)CO)O)O)O)O)O,literal,791718-1,en,literal,isovitexin,literal,10.1016/0031-9422(88)87036-5,literal,38953-85-4,literal,CHEMBL465360
7,uri,http://www.wikidata.org/entity/Q15246777,uri,http://www.wikidata.org/entity/Q3155592,literal,Itea amoena,literal,ODBRNZZJSYPIDI-VJXVFPJBSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O)C4C(C(C(C(O4)CO)O)O)O)O)O)O,literal,791718-1,en,literal,isoorientin,literal,10.1016/0031-9422(88)87036-5,literal,4261-42-1,literal,CHEMBL239559
8,uri,http://www.wikidata.org/entity/Q10895250,uri,http://www.wikidata.org/entity/Q259075,literal,Itea ilicifolia,literal,SGEWCQFRYRRZDC-VPRICQMDSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O,literal,791732-1,en,literal,vitexin,literal,10.1016/0031-9422(88)87036-5,literal,3681-93-4,literal,CHEMBL487417
9,uri,http://www.wikidata.org/entity/Q15249247,uri,http://www.wikidata.org/entity/Q259075,literal,Itea yunnanensis,literal,SGEWCQFRYRRZDC-VPRICQMDSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O,literal,791758-1,en,literal,vitexin,literal,10.1016/0031-9422(88)87036-5,literal,3681-93-4,literal,CHEMBL487417
10,uri,http://www.wikidata.org/entity/Q10934124,uri,http://www.wikidata.org/entity/Q421676,literal,Itea macrophylla,literal,PLAPMLGJVGLZOV-VPRICQMDSA-N,literal,C1(=C2C(=C(C=C1O)O)C(=O)C=C(O2)C3=CC=C(O)C(=C3)O)C4OC(CO)C(C(C4O)O)O,literal,791740-1,en,literal,orientin,literal,10.1016/0031-9422(88)87036-5,literal,28608-75-5,literal,CHEMBL520866
11,uri,http://www.wikidata.org/entity/Q17781718,uri,http://www.wikidata.org/entity/Q259075,literal,Itea japonica,literal,SGEWCQFRYRRZDC-VPRICQMDSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O,literal,791735-1,en,literal,vitexin,literal,10.1016/0031-9422(88)87036-5,literal,3681-93-4,literal,CHEMBL487417
12,uri,http://www.wikidata.org/entity/Q17781716,uri,http://www.wikidata.org/entity/Q259075,literal,Itea nutans,literal,SGEWCQFRYRRZDC-VPRICQMDSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O,literal,791742-1,en,literal,vitexin,literal,10.1016/0031-9422(88)87036-5,literal,3681-93-4,literal,CHEMBL487417
13,uri,http://www.wikidata.org/entity/Q10934124,uri,http://www.wikidata.org/entity/Q3155636,literal,Itea macrophylla,literal,MYXNWGACZJSMBT-VJXVFPJBSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O)C4C(C(C(C(O4)CO)O)O)O)O)O,literal,791740-1,en,literal,isovitexin,literal,10.1016/0031-9422(88)87036-5,literal,38953-85-4,literal,CHEMBL465360
14,uri,http://www.wikidata.org/entity/Q10934124,uri,http://www.wikidata.org/entity/Q3155592,literal,Itea macrophylla,literal,ODBRNZZJSYPIDI-VJXVFPJBSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O)C4C(C(C(C(O4)CO)O)O)O)O)O)O,literal,791740-1,en,literal,isoorientin,literal,10.1016/0031-9422(88)87036-5,literal,4261-42-1,literal,CHEMBL239559
15,uri,http://www.wikidata.org/entity/Q15247817,uri,http://www.wikidata.org/entity/Q421676,literal,Itea oldhamii,literal,PLAPMLGJVGLZOV-VPRICQMDSA-N,literal,C1(=C2C(=C(C=C1O)O)C(=O)C=C(O2)C3=CC=C(O)C(=C3)O)C4OC(CO)C(C(C4O)O)O,literal,77222133-1,en,literal,orientin,literal,10.1016/0031-9422(88)87036-5,literal,28608-75-5,literal,CHEMBL520866
16,uri,http://www.wikidata.org/entity/Q15247817,uri,http://www.wikidata.org/entity/Q3155636,literal,Itea oldhamii,literal,MYXNWGACZJSMBT-VJXVFPJBSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O)C4C(C(C(C(O4)CO)O)O)O)O)O,literal,77222133-1,en,literal,isovitexin,literal,10.1016/0031-9422(88)87036-5,literal,38953-85-4,literal,CHEMBL465360
17,uri,http://www.wikidata.org/entity/Q15247817,uri,http://www.wikidata.org/entity/Q3155592,literal,Itea oldhamii,literal,ODBRNZZJSYPIDI-VJXVFPJBSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O)C4C(C(C(C(O4)CO)O)O)O)O)O)O,literal,77222133-1,en,literal,isoorientin,literal,10.1016/0031-9422(88)87036-5,literal,4261-42-1,literal,CHEMBL239559
18,uri,http://www.wikidata.org/entity/Q469091,uri,http://www.wikidata.org/entity/Q259075,literal,Itea virginica,literal,SGEWCQFRYRRZDC-VPRICQMDSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O,literal,278948-2,en,literal,vitexin,literal,10.1016/0031-9422(88)87036-5,literal,3681-93-4,literal,CHEMBL487417
19,uri,http://www.wikidata.org/entity/Q10960327,uri,http://www.wikidata.org/entity/Q415011,literal,Itea parviflora,literal,IQPNAANSBPBGFQ-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,791746-1,en,literal,luteolin,literal,10.1016/0031-9422(88)87036-5,literal,491-70-3,literal,CHEMBL151
20,uri,http://www.wikidata.org/entity/Q11180048,uri,http://www.wikidata.org/entity/Q421676,literal,Itea chinensis,literal,PLAPMLGJVGLZOV-VPRICQMDSA-N,literal,C1(=C2C(=C(C=C1O)O)C(=O)C=C(O2)C3=CC=C(O)C(=C3)O)C4OC(CO)C(C(C4O)O)O,literal,791722-1,en,literal,orientin,literal,10.1016/0031-9422(88)87036-5,literal,28608-75-5,literal,CHEMBL520866
