,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q148630,uri,http://www.wikidata.org/entity/Q104253218,literal,Juniperus sabina,literal,GBIAINFWNNBJAS-OCHVYMGISA-N,literal,O=CC1(C)CCCC2(C)C(C(=C)CCC12)CC=C(C=C)C,literal,30166980-2,en,literal,trans-Communal,literal,10.1016/S0031-9422(00)80113-2,,,,
1,uri,http://www.wikidata.org/entity/Q26325,uri,http://www.wikidata.org/entity/Q27105233,literal,Juniperus communis,literal,CDOSHBSSFJOMGT-SNVBAGLBSA-N,literal,CC(=CCCC(C)(C=C)O)C,literal,30088655-2,en,literal,(+)-linalool,literal,10.1055/S-0028-1099455,literal,126-90-9,,
2,uri,http://www.wikidata.org/entity/Q26325,uri,http://www.wikidata.org/entity/Q27137317,literal,Juniperus communis,literal,FYWCDZKQBWSMDD-YGYBHAICSA-N,literal,CC1C(C(C(C(O1)OC2=C(C=C(C=C2)C3C(C4=CC(=CC(=C4O3)OC)CCCO)CO)OC)O)O)O,literal,30088655-2,en,literal,Icariside E4,literal,10.1016/J.PHYTOCHEM.2003.10.025,literal,126253-42-7,literal,CHEMBL1923075
3,uri,http://www.wikidata.org/entity/Q26325,uri,http://www.wikidata.org/entity/Q3334749,literal,Juniperus communis,literal,SOSLMHZOJATCCP-AEIZVZFYSA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)O)O)O,literal,30088655-2,en,literal,afzelin,literal,10.1016/J.PHYTOCHEM.2003.10.025,literal,482-39-3,literal,CHEMBL240528
4,uri,http://www.wikidata.org/entity/Q26325,uri,http://www.wikidata.org/entity/Q415359,literal,Juniperus communis,literal,GLZPCOQZEFWAFX-YFHOEESVSA-N,literal,CC(=CCCC(=CCO)C)C,literal,30088655-2,en,literal,nerol,literal,10.1055/S-0028-1099455,literal,106-25-2,literal,CHEMBL452683
5,uri,http://www.wikidata.org/entity/Q26325,uri,http://www.wikidata.org/entity/Q27105200,literal,Juniperus communis,literal,CDOSHBSSFJOMGT-JTQLQIEISA-N,literal,CC(=CCCC(C)(C=C)O)C,literal,30088655-2,en,literal,(-)-linalool,literal,10.1139/V69-334,literal,126-91-0,literal,CHEMBL235672
6,uri,http://www.wikidata.org/entity/Q26325,uri,http://www.wikidata.org/entity/Q27109834,literal,Juniperus communis,literal,GLZPCOQZEFWAFX-UHFFFAOYSA-N,literal,CC(=CCCC(=CCO)C)C,literal,30088655-2,en,literal,"3,7-dimethylocta-2,6-dien-1-ol",literal,10.1139/V69-334,literal,624-15-7,,
7,uri,http://www.wikidata.org/entity/Q26325,uri,http://www.wikidata.org/entity/Q27109834,literal,Juniperus communis,literal,GLZPCOQZEFWAFX-UHFFFAOYSA-N,literal,CC(=CCCC(=CCO)C)C,literal,30088655-2,en,literal,"3,7-dimethylocta-2,6-dien-1-ol",literal,10.1055/S-0028-1099455,literal,624-15-7,,
8,uri,http://www.wikidata.org/entity/Q148630,uri,http://www.wikidata.org/entity/Q104251924,literal,Juniperus sabina,literal,ZGLXUQQMLLIKAN-CJMONDIMSA-N,literal,O=C1OCC2CC3=CC=4OCOC4C=C3C(C5=CC(OC)=C(OC)C(OC)=C5)C12,literal,30166980-2,en,literal,Deoxypicropodophyllotoxin,literal,10.1016/0031-9422(90)85460-W,literal,24150-39-8,,
9,uri,http://www.wikidata.org/entity/Q148630,uri,http://www.wikidata.org/entity/Q104251924,literal,Juniperus sabina,literal,ZGLXUQQMLLIKAN-CJMONDIMSA-N,literal,O=C1OCC2CC3=CC=4OCOC4C=C3C(C5=CC(OC)=C(OC)C(OC)=C5)C12,literal,30166980-2,en,literal,Deoxypicropodophyllotoxin,literal,10.1016/0031-9422(89)80081-0,literal,24150-39-8,,
10,uri,http://www.wikidata.org/entity/Q26325,uri,http://www.wikidata.org/entity/Q416775,literal,Juniperus communis,literal,CRPUJAZIXJMDBK-UHFFFAOYSA-N,literal,CC1(C2CCC(C2)C1=C)C,literal,30088655-2,en,literal,camphene,literal,10.1080/10412905.1989.9699439,literal,79-92-5,literal,CHEMBL2268550
11,uri,http://www.wikidata.org/entity/Q26325,uri,http://www.wikidata.org/entity/Q27067421,literal,Juniperus communis,literal,LHXDLQBQYFFVNW-XCBNKYQSSA-N,literal,CC1(C2CCC(C2)(C1=O)C)C,literal,30088655-2,en,literal,(+)-fenchone,literal,10.1139/V69-334,literal,4695-62-9,,
12,uri,http://www.wikidata.org/entity/Q26325,uri,http://www.wikidata.org/entity/Q2705171,literal,Juniperus communis,literal,FUWUEFKEXZQKKA-UHFFFAOYSA-N,literal,CC(C)C1=CC(=O)C(=CC=C1)O,literal,30088655-2,en,literal,β-thujaplicin,literal,10.3891/ACTA.CHEM.SCAND.15-0961,literal,499-44-5,literal,CHEMBL48310
13,uri,http://www.wikidata.org/entity/Q26325,uri,http://www.wikidata.org/entity/Q27108605,literal,Juniperus communis,literal,XUEHVOLRMXNRKQ-KHMAMNHCSA-N,literal,CC1CCC(C2C13C2C(=CC3)C)C(C)C,literal,30088655-2,en,literal,(-)-α-cubebene,literal,10.1080/10412905.1989.9699439,literal,17699-14-8,,
14,uri,http://www.wikidata.org/entity/Q26325,uri,http://www.wikidata.org/entity/Q27280168,literal,Juniperus communis,literal,WRYLYDPHFGVWKC-SNVBAGLBSA-N,literal,CC1=CCC(CC1)(C(C)C)O,literal,30088655-2,en,literal,(+)-4-terpineol,literal,10.1139/V69-334,literal,2438-10-0,,
15,uri,http://www.wikidata.org/entity/Q26325,uri,http://www.wikidata.org/entity/Q27280168,literal,Juniperus communis,literal,WRYLYDPHFGVWKC-SNVBAGLBSA-N,literal,CC1=CCC(CC1)(C(C)C)O,literal,30088655-2,en,literal,(+)-4-terpineol,literal,10.1055/S-0028-1099455,literal,2438-10-0,,
16,uri,http://www.wikidata.org/entity/Q26325,uri,http://www.wikidata.org/entity/Q27121450,literal,Juniperus communis,literal,GAIBLDCXCZKKJE-RXJOXMPGSA-N,literal,CC1=CCCC(=C)C=CC(CC1)C(C)C,literal,30088655-2,en,literal,(-)-germacrene D,literal,10.1080/10412905.1989.9699439,literal,23986-74-5,literal,CHEMBL105432
17,uri,http://www.wikidata.org/entity/Q26325,uri,http://www.wikidata.org/entity/Q27121450,literal,Juniperus communis,literal,GAIBLDCXCZKKJE-RXJOXMPGSA-N,literal,CC1=CCCC(=C)C=CC(CC1)C(C)C,literal,30088655-2,en,literal,(-)-germacrene D,literal,10.1021/NP50121A011,literal,23986-74-5,literal,CHEMBL105432
18,uri,http://www.wikidata.org/entity/Q26325,uri,http://www.wikidata.org/entity/Q284072,literal,Juniperus communis,literal,HFPZCAJZSCWRBC-UHFFFAOYSA-N,literal,CC1=CC=C(C=C1)C(C)C,literal,30088655-2,en,literal,p-cymene,literal,10.1139/V69-334,literal,99-87-6,literal,CHEMBL442915
19,uri,http://www.wikidata.org/entity/Q26325,uri,http://www.wikidata.org/entity/Q284072,literal,Juniperus communis,literal,HFPZCAJZSCWRBC-UHFFFAOYSA-N,literal,CC1=CC=C(C=C1)C(C)C,literal,30088655-2,en,literal,p-cymene,literal,10.3891/ACTA.CHEM.SCAND.15-1003,literal,99-87-6,literal,CHEMBL442915
20,uri,http://www.wikidata.org/entity/Q26325,uri,http://www.wikidata.org/entity/Q284072,literal,Juniperus communis,literal,HFPZCAJZSCWRBC-UHFFFAOYSA-N,literal,CC1=CC=C(C=C1)C(C)C,literal,30088655-2,en,literal,p-cymene,literal,10.1080/10412905.1989.9699439,literal,99-87-6,literal,CHEMBL442915
21,uri,http://www.wikidata.org/entity/Q26325,uri,http://www.wikidata.org/entity/Q284072,literal,Juniperus communis,literal,HFPZCAJZSCWRBC-UHFFFAOYSA-N,literal,CC1=CC=C(C=C1)C(C)C,literal,30088655-2,en,literal,p-cymene,literal,10.1055/S-0028-1099455,literal,99-87-6,literal,CHEMBL442915
22,uri,http://www.wikidata.org/entity/Q26325,uri,http://www.wikidata.org/entity/Q27108621,literal,Juniperus communis,literal,JFSHUTJDVKUMTJ-QHPUVITPSA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C)C,literal,30088655-2,en,literal,β-amyrin,literal,10.1016/0378-8741(84)90002-3,literal,559-70-6,literal,CHEMBL455098
23,uri,http://www.wikidata.org/entity/Q26325,uri,http://www.wikidata.org/entity/Q412435,literal,Juniperus communis,literal,DTGKSKDOIYIVQL-WEDXCCLWSA-N,literal,CC1(C2CCC1(C(C2)O)C)C,literal,30088655-2,en,literal,(+)-borneol,literal,10.1055/S-0028-1099455,literal,464-43-7,literal,CHEMBL486208
24,uri,http://www.wikidata.org/entity/Q26325,uri,http://www.wikidata.org/entity/Q27121615,literal,Juniperus communis,literal,FAMPSKZZVDUYOS-UHFFFAOYSA-N,literal,CC1=CCC(C=CCC(=CCC1)C)(C)C,literal,30088655-2,en,literal,alpha-humulene,literal,10.3891/ACTA.CHEM.SCAND.15-0961,,,,
